district,date,actual,forecast
GADCHIROLI,2020-07-01,1238,1279.9451
GADCHIROLI,2020-08-01,1510,1305.3141
GADCHIROLI,2020-09-01,1648,1401.7404
GADCHIROLI,2020-10-01,1751,1483.9562
GADCHIROLI,2020-11-01,1807,1553.8053
GADCHIROLI,2020-12-01,1797,1592.9263
GADCHIROLI,2021-01-01,1553,1586.6487
GADCHIROLI,2021-02-01,1320,1475.9849
GADCHIROLI,2021-03-01,1502,1352.258
