district,date,actual,forecast
YAVATMAL,2020-07-01,148.0,143.65689
YAVATMAL,2020-08-01,201.0,182.07062
YAVATMAL,2020-09-01,225.0,155.40837
YAVATMAL,2020-10-01,182.0,158.08682
YAVATMAL,2020-11-01,174.0,130.19736
YAVATMAL,2020-12-01,163.0,135.99619
YAVATMAL,2021-01-01,146.0,126.52931
YAVATMAL,2021-02-01,140.0,130.35674
YAVATMAL,2021-03-01,161.0,122.81531
