district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,6535.61498823102
AHMEDNAGAR,2020-08-01,5559,6671.706361241998
AHMEDNAGAR,2020-09-01,5903,6819.006742069086
AHMEDNAGAR,2020-10-01,5719,6928.067744601822
AHMEDNAGAR,2020-11-01,5427,7131.939664896519
AHMEDNAGAR,2020-12-01,6256,7237.5299458219615
AHMEDNAGAR,2021-01-01,6196,7387.75379119014
AHMEDNAGAR,2021-02-01,6458,7560.3394149459145
AHMEDNAGAR,2021-03-01,5735,7575.733679595263
AKOLA,2020-07-01,1555,1624.8171354421354
AKOLA,2020-08-01,1523,1601.810383162568
AKOLA,2020-09-01,1606,1664.7708878438589
AKOLA,2020-10-01,1395,1687.4554982423367
AKOLA,2020-11-01,1204,1737.922211847614
AKOLA,2020-12-01,1630,1804.9469617529298
AKOLA,2021-01-01,1745,1774.6439070974186
AKOLA,2021-02-01,1618,1830.8142728932191
AKOLA,2021-03-01,1782,1824.3120909474194
AMRAVATI,2020-07-01,1905.0,2166.925925210494
AMRAVATI,2020-08-01,1776.0,2083.6766279937556
AMRAVATI,2020-09-01,1794.0,2037.6830010210654
AMRAVATI,2020-10-01,1814.0,2031.1366980259802
AMRAVATI,2020-11-01,1896.0,2182.1366974622847
AMRAVATI,2020-12-01,2379.0,2167.7309243657564
AMRAVATI,2021-01-01,2249.0,2474.630310496844
AMRAVATI,2021-02-01,2476.0,2214.8255291627675
AMRAVATI,2021-03-01,2570.0,2267.823537288967
AURANGABAD,2020-07-01,2897,3503.9651352406736
AURANGABAD,2020-08-01,3107,3591.1770115459517
AURANGABAD,2020-09-01,3639,3639.1421467866257
AURANGABAD,2020-10-01,5000,3647.4915494983097
AURANGABAD,2020-11-01,4498,3750.1123632806043
AURANGABAD,2020-12-01,5448,3849.697986436402
AURANGABAD,2021-01-01,5221,3897.6631216770757
AURANGABAD,2021-02-01,5126,3954.0496092781586
AURANGABAD,2021-03-01,4791,4002.0147445188322
BEED,2020-07-01,3407,3429.4762402205934
BEED,2020-08-01,2907,3456.024924968038
BEED,2020-09-01,3136,3623.985346989597
BEED,2020-10-01,3117,3666.470042163186
BEED,2020-11-01,2842,3689.3292850580815
BEED,2020-12-01,3110,3729.4522088577414
BEED,2021-01-01,3208,3759.899985580704
BEED,2021-02-01,3318,3849.8744219303967
BEED,2021-03-01,3225,3898.984115772152
BHANDARA,2020-07-01,1165,1261.1309198992724
BHANDARA,2020-08-01,1101,1271.7651309485977
BHANDARA,2020-09-01,1151,1269.8570934469885
BHANDARA,2020-10-01,1152,1269.1330037212135
BHANDARA,2020-11-01,1031,1277.779038652421
BHANDARA,2020-12-01,1279,1297.0607840845153
BHANDARA,2021-01-01,1355,1297.6788795564632
BHANDARA,2021-02-01,1557,1319.971422816021
BHANDARA,2021-03-01,1591,1348.7468590816925
BULDHANA,2020-07-01,1439,1555.3580599742618
BULDHANA,2020-08-01,1345,1584.1349334283584
BULDHANA,2020-09-01,1602,1651.3911341962068
BULDHANA,2020-10-01,1459,1622.3926687556382
BULDHANA,2020-11-01,1389,1626.7937606874527
BULDHANA,2020-12-01,1711,1666.513128710227
BULDHANA,2021-01-01,1734,1583.4371336860338
BULDHANA,2021-02-01,1818,1548.0629870457883
BULDHANA,2021-03-01,2057,1584.3877226704055
CHANDRAPUR,2020-07-01,2279,2374.549631630698
CHANDRAPUR,2020-08-01,2103,2415.099263261396
CHANDRAPUR,2020-09-01,2030,2455.648894892094
CHANDRAPUR,2020-10-01,2073,2496.1985265227922
CHANDRAPUR,2020-11-01,1897,2536.7481581534903
CHANDRAPUR,2020-12-01,2498,2577.2977897841884
CHANDRAPUR,2021-01-01,2799,2842.888969902423
CHANDRAPUR,2021-02-01,3217,2717.6131147040023
CHANDRAPUR,2021-03-01,3581,2742.314720841334
DHULE,2020-07-01,3317,3483.115558034298
DHULE,2020-08-01,2764,3595.5243543829088
DHULE,2020-09-01,3344,3737.8216128144945
DHULE,2020-10-01,3020,3621.7727387433456
DHULE,2020-11-01,2908,3734.413739635311
DHULE,2020-12-01,3477,3990.7790214126344
DHULE,2021-01-01,3554,3860.9857420018184
DHULE,2021-02-01,3873,3772.8764071174573
DHULE,2021-03-01,3478,3803.0561001759174
GADCHIROLI,2020-07-01,1437,1741.9737383328747
GADCHIROLI,2020-08-01,1218,1817.0925027645862
GADCHIROLI,2020-09-01,1327,1844.1672253768038
GADCHIROLI,2020-10-01,1197,1833.9347066503574
GADCHIROLI,2020-11-01,1211,1875.325285082844
GADCHIROLI,2020-12-01,1363,1885.8083587470555
GADCHIROLI,2021-01-01,1302,1925.2671234761788
GADCHIROLI,2021-02-01,1566,1924.5208560005944
GADCHIROLI,2021-03-01,1609,1774.2799507417635
GONDIA,2020-07-01,1454.0,1466.869458193012
GONDIA,2020-08-01,1331.0,1467.2715201447643
GONDIA,2020-09-01,1309.0,1346.290747450393
GONDIA,2020-10-01,1341.0,1346.5314131157627
GONDIA,2020-11-01,1444.0,1406.8071596058846
GONDIA,2020-12-01,1405.0,1409.6405327130562
GONDIA,2021-01-01,1340.0,1426.7692937809538
GONDIA,2021-02-01,1508.0,1400.8950619882626
GONDIA,2021-03-01,1746.0,1424.937746994964
HINGOLI,2020-07-01,1514,1715.679208736572
HINGOLI,2020-08-01,1569,1764.358417473144
HINGOLI,2020-09-01,1745,1799.5944475686583
HINGOLI,2020-10-01,1749,1834.8304776641723
HINGOLI,2020-11-01,1616,1898.6397008910737
HINGOLI,2020-12-01,1687,1947.3189096276458
HINGOLI,2021-01-01,1732,1982.55493972316
HINGOLI,2021-02-01,1870,2022.8498381357058
HINGOLI,2021-03-01,1716,2058.08586823122
JALGAON,2020-07-01,4641,5662.951859351861
JALGAON,2020-08-01,4335,5775.770380596156
JALGAON,2020-09-01,4806,5874.6226348296905
JALGAON,2020-10-01,4731,6017.655872290966
JALGAON,2020-11-01,4652,6097.537019594256
JALGAON,2020-12-01,5392,6202.805922919169
JALGAON,2021-01-01,5235,6299.278609246086
JALGAON,2021-02-01,5794,6401.617972619608
JALGAON,2021-03-01,5061,6515.8317926581
JALNA,2020-07-01,2128.0,1809.7401423896767
JALNA,2020-08-01,1604.0,1729.2188787460423
JALNA,2020-09-01,1731.0,1653.9190860482536
JALNA,2020-10-01,1698.0,1645.1117232627473
JALNA,2020-11-01,1869.0,1609.0914461524892
JALNA,2020-12-01,2109.0,1626.087837292796
JALNA,2021-01-01,2118.0,1712.432286152044
JALNA,2021-02-01,1948.0,1721.6661616699828
JALNA,2021-03-01,1905.0,1810.9760392665146
KOLHAPUR,2020-07-01,3357,3779.535570794732
KOLHAPUR,2020-08-01,3163,3893.7598867534907
KOLHAPUR,2020-09-01,3576,3938.2604506402386
KOLHAPUR,2020-10-01,3711,3982.7610145269864
KOLHAPUR,2020-11-01,3480,4027.261578413734
KOLHAPUR,2020-12-01,4336,4051.8655366620283
KOLHAPUR,2021-01-01,4042,4096.366100548776
KOLHAPUR,2021-02-01,4038,4140.8666644355235
KOLHAPUR,2021-03-01,3954,4228.402235230255
LATUR,2020-07-01,3500,3807.7675648863906
LATUR,2020-08-01,3274,3936.7102042397773
LATUR,2020-09-01,3634,4033.2110663826925
LATUR,2020-10-01,3408,4120.341088529953
LATUR,2020-11-01,3363,4195.468658966639
LATUR,2020-12-01,3601,4255.172829063722
LATUR,2021-01-01,3699,4332.201310957172
LATUR,2021-02-01,3954,4416.810935374727
LATUR,2021-03-01,3892,4497.945303710023
MUMBAI,2020-07-01,1525,1516.0060313531626
MUMBAI,2020-08-01,1497,1489.5657292847493
MUMBAI,2020-09-01,1472,1463.125427216336
MUMBAI,2020-10-01,1756,1436.6851251479227
MUMBAI,2020-11-01,2196,1410.9052462050947
MUMBAI,2020-12-01,2738,1385.125367262267
MUMBAI,2021-01-01,2397,1344.0150193295344
MUMBAI,2021-02-01,2276,1351.8705336879004
MUMBAI,2021-03-01,2515,1343.3910546730315
NAGPUR,2020-07-01,5816,4911.021839817996
NAGPUR,2020-08-01,4461,4222.183271321352
NAGPUR,2020-09-01,4485,4350.240026652133
NAGPUR,2020-10-01,4837,4669.5710495531075
NAGPUR,2020-11-01,5721,4064.4636043180853
NAGPUR,2020-12-01,6553,3828.497622444471
NAGPUR,2021-01-01,6620,2794.274408081488
NAGPUR,2021-02-01,6722,1878.0255035631108
NAGPUR,2021-03-01,8096,1254.9362039304078
NANDED,2020-07-01,4668.0,4893.028347478015
NANDED,2020-08-01,4358.0,4587.089334031144
