district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,6310.798179404133
AHMEDNAGAR,2020-08-01,5559,6368.520525270775
AHMEDNAGAR,2020-09-01,5903,7215.045147976887
AHMEDNAGAR,2020-10-01,5719,7447.627098133261
AHMEDNAGAR,2020-11-01,5427,7501.731082507737
AHMEDNAGAR,2020-12-01,6256,7592.298148466634
AHMEDNAGAR,2021-01-01,6196,7370.656472627732
AHMEDNAGAR,2021-02-01,6458,7539.017400688788
AHMEDNAGAR,2021-03-01,5735,7363.694639010628
AKOLA,2020-07-01,1555,1646.675612977347
AKOLA,2020-08-01,1523,1662.6032171350498
AKOLA,2020-09-01,1606,1678.3095846408874
AKOLA,2020-10-01,1395,1753.3382468318139
AKOLA,2020-11-01,1204,1842.140476434619
AKOLA,2020-12-01,1630,1945.9694040720476
AKOLA,2021-01-01,1745,1910.5883787687847
AKOLA,2021-02-01,1618,1957.9052294003177
AKOLA,2021-03-01,1782,1930.5630798999616
AMRAVATI,2020-07-01,1905.0,2194.635822521026
AMRAVATI,2020-08-01,1776.0,2190.3156988984692
AMRAVATI,2020-09-01,1794.0,2151.9564453761855
AMRAVATI,2020-10-01,1814.0,2134.1202213835754
AMRAVATI,2020-11-01,1896.0,2056.3963039637033
AMRAVATI,2020-12-01,2379.0,2040.876220892668
AMRAVATI,2021-01-01,2249.0,2206.399008950995
AMRAVATI,2021-02-01,2476.0,2093.920909435601
AMRAVATI,2021-03-01,2570.0,2189.315407780425
AURANGABAD,2020-07-01,2897,3648.5815862904597
AURANGABAD,2020-08-01,3107,3799.1241330560997
AURANGABAD,2020-09-01,3639,3623.4867264720797
AURANGABAD,2020-10-01,5000,3444.083956459985
AURANGABAD,2020-11-01,4498,3192.8928922711566
AURANGABAD,2020-12-01,5448,3725.995691987801
AURANGABAD,2021-01-01,5221,3470.036981494574
AURANGABAD,2021-02-01,5126,3567.521350949552
AURANGABAD,2021-03-01,4791,3771.0158404595722
BEED,2020-07-01,3407,3665.834100959683
BEED,2020-08-01,2907,3826.067905456967
BEED,2020-09-01,3136,3823.083607234625
BEED,2020-10-01,3117,3956.189177859909
BEED,2020-11-01,2842,4112.827629393898
BEED,2020-12-01,3110,4390.028952495145
BEED,2021-01-01,3208,4504.116525884706
BEED,2021-02-01,3318,4482.367754050711
BEED,2021-03-01,3225,4614.221673362672
BHANDARA,2020-07-01,1165,1235.7932836501311
BHANDARA,2020-08-01,1101,1222.2665882624378
BHANDARA,2020-09-01,1151,1248.2946791942086
BHANDARA,2020-10-01,1152,1275.938396174147
BHANDARA,2020-11-01,1031,1321.772758888611
BHANDARA,2020-12-01,1279,1352.3515405280903
BHANDARA,2021-01-01,1355,1314.3282397808755
BHANDARA,2021-02-01,1557,1337.555276188515
BHANDARA,2021-03-01,1591,1308.7777917393478
BULDHANA,2020-07-01,1439,1517.8292478100104
BULDHANA,2020-08-01,1345,1604.266851164495
BULDHANA,2020-09-01,1602,1726.0998379049743
BULDHANA,2020-10-01,1459,1658.4164567136434
BULDHANA,2020-11-01,1389,1711.7596561196772
BULDHANA,2020-12-01,1711,1828.5852043353375
BULDHANA,2021-01-01,1734,1724.1391469227842
BULDHANA,2021-02-01,1818,1651.5664297543844
BULDHANA,2021-03-01,2057,1622.2387111419782
CHANDRAPUR,2020-07-01,2279,2643.83298202425
CHANDRAPUR,2020-08-01,2103,2793.7907876508343
CHANDRAPUR,2020-09-01,2030,2975.97586402843
CHANDRAPUR,2020-10-01,2073,3218.7458337706676
CHANDRAPUR,2020-11-01,1897,3341.5139269031038
CHANDRAPUR,2020-12-01,2498,3458.1606567439376
CHANDRAPUR,2021-01-01,2799,3585.4825085906805
CHANDRAPUR,2021-02-01,3217,3377.8008608112204
CHANDRAPUR,2021-03-01,3581,3348.104344891054
DHULE,2020-07-01,3317,3492.99511082779
DHULE,2020-08-01,2764,3728.739278552846
DHULE,2020-09-01,3344,4183.733240624876
DHULE,2020-10-01,3020,4263.050057556141
DHULE,2020-11-01,2908,4276.748427958318
DHULE,2020-12-01,3477,4492.195776150016
DHULE,2021-01-01,3554,4315.990401892012
DHULE,2021-02-01,3873,4229.728426955409
DHULE,2021-03-01,3478,4098.373548231915
GADCHIROLI,2020-07-01,1437,1669.0868912513317
GADCHIROLI,2020-08-01,1218,1665.4141421188683
GADCHIROLI,2020-09-01,1327,1706.8016672378997
GADCHIROLI,2020-10-01,1197,1777.6694199974515
GADCHIROLI,2020-11-01,1211,1816.1165809882168
GADCHIROLI,2020-12-01,1363,1880.455749243505
GADCHIROLI,2021-01-01,1302,1926.3649531798135
GADCHIROLI,2021-02-01,1566,1920.1554887612524
GADCHIROLI,2021-03-01,1609,1952.9944404970647
GONDIA,2020-07-01,1454.0,1468.8960920183254
GONDIA,2020-08-01,1331.0,1428.0883097702217
GONDIA,2020-09-01,1309.0,1340.5418994202978
GONDIA,2020-10-01,1341.0,1337.60230322922
GONDIA,2020-11-01,1444.0,1357.4769662633971
GONDIA,2020-12-01,1405.0,1434.1931970012506
GONDIA,2021-01-01,1340.0,1410.350520891107
GONDIA,2021-02-01,1508.0,1392.3517860019792
GONDIA,2021-03-01,1746.0,1470.2454575343231
HINGOLI,2020-07-01,1514,1778.672234794867
HINGOLI,2020-08-01,1569,1935.4653568611234
HINGOLI,2020-09-01,1745,2076.529298597426
HINGOLI,2020-10-01,1749,2114.894774841656
HINGOLI,2020-11-01,1616,2140.4931552363314
HINGOLI,2020-12-01,1687,2204.5071730694563
HINGOLI,2021-01-01,1732,2238.8363821977873
HINGOLI,2021-02-01,1870,2278.4345351069314
HINGOLI,2021-03-01,1716,2305.5866539258764
JALGAON,2020-07-01,4641,5738.296918053978
JALGAON,2020-08-01,4335,5726.872263394728
JALGAON,2020-09-01,4806,5933.602818104888
JALGAON,2020-10-01,4731,6096.774742282538
JALGAON,2020-11-01,4652,6612.501922571627
JALGAON,2020-12-01,5392,6645.403510486608
JALGAON,2021-01-01,5235,6453.060144330215
JALGAON,2021-02-01,5794,6647.236501231685
JALGAON,2021-03-01,5061,6687.307383766274
JALNA,2020-07-01,2128.0,1903.0041524437154
JALNA,2020-08-01,1604.0,1996.7556835331527
JALNA,2020-09-01,1731.0,1558.386639138793
JALNA,2020-10-01,1698.0,1854.785709049607
JALNA,2020-11-01,1869.0,1538.326267987468
JALNA,2020-12-01,2109.0,1946.184832613959
JALNA,2021-01-01,2118.0,1924.913550756188
JALNA,2021-02-01,1948.0,1991.5880903370416
JALNA,2021-03-01,1905.0,1882.246495558795
KOLHAPUR,2020-07-01,3357,3618.5104910044947
KOLHAPUR,2020-08-01,3163,3772.8226614020546
KOLHAPUR,2020-09-01,3576,3978.1409870067955
KOLHAPUR,2020-10-01,3711,4015.1550821338974
KOLHAPUR,2020-11-01,3480,3994.443024987244
KOLHAPUR,2020-12-01,4336,4037.7596567995306
KOLHAPUR,2021-01-01,4042,3828.4232487925738
KOLHAPUR,2021-02-01,4038,3848.567690281065
KOLHAPUR,2021-03-01,3954,3822.6632416271723
LATUR,2020-07-01,3500,3809.7757247865657
LATUR,2020-08-01,3274,3969.9993159158166
LATUR,2020-09-01,3634,4200.490469542888
LATUR,2020-10-01,3408,4319.766660366162
LATUR,2020-11-01,3363,4501.175006812561
LATUR,2020-12-01,3601,4622.712971807736
LATUR,2021-01-01,3699,4718.057567088337
LATUR,2021-02-01,3954,4778.294103963823
LATUR,2021-03-01,3892,4768.325880904271
MUMBAI,2020-07-01,1525,2590.745637510784
MUMBAI,2020-08-01,1497,3234.113714220341
MUMBAI,2020-09-01,1472,5493.732307904452
MUMBAI,2020-10-01,1756,5342.078386741462
MUMBAI,2020-11-01,2196,5070.702573088305
MUMBAI,2020-12-01,2738,5049.25136037839
MUMBAI,2021-01-01,2397,5051.1950379478785
MUMBAI,2021-02-01,2276,4974.39717499192
MUMBAI,2021-03-01,2515,4708.981579317029
NAGPUR,2020-07-01,5816,5261.050578813909
NAGPUR,2020-08-01,4461,5534.30232134526
NAGPUR,2020-09-01,4485,6262.185307985377
