district,date,actual,forecast,lower_ci,upper_ci
PARBHANI,2021-03-01,13,10.628643781883264,1.230519259467279,20.02676830429925
PUNE,2020-06-01,63,64.13354320301084,16.53039875565537,111.73668765036632
PUNE,2020-07-01,72,64.13354320301084,14.692374477339982,113.57471192868171
PUNE,2020-08-01,69,64.13354320301084,12.920273744356692,115.346812661665
PUNE,2020-09-01,70,64.13354320301084,11.207474273520319,117.05961213250137
PUNE,2020-10-01,58,64.13354320301084,9.548393427511954,118.71869297850974
PUNE,2020-11-01,98,64.13354320301084,7.938273120039355,120.32881328598233
PUNE,2020-12-01,61,64.13354320301084,6.373018764753063,121.89406764126863
PUNE,2021-01-01,56,64.13354320301084,4.849076543800365,123.41800986222133
PUNE,2021-02-01,68,64.13354320301084,3.363338408625772,124.90374799739593
PUNE,2021-03-01,33,64.13354320301084,1.9130675182656631,126.35401888775603
RAIGAD,2020-06-01,27,19.972921979358063,3.601908473923075,36.34393548479305
RAIGAD,2020-07-01,21,21.5946577177918,2.5257087079737417,40.66360672760986
RAIGAD,2020-08-01,29,20.9415720830382,-1.822651722897671,43.705795888974066
RAIGAD,2020-09-01,35,21.20457476356952,-4.238531920052317,46.64768144719136
RAIGAD,2020-10-01,32,21.098661532155763,-6.945316731476517,49.14263979578804
RAIGAD,2020-11-01,11,21.141313616787915,-9.215195832462907,51.497823066038734
RAIGAD,2020-12-01,25,21.124137289532246,-11.405824491434512,53.654099070499
RAIGAD,2021-01-01,20,21.13105433052891,-13.426469613043565,55.68857827410139
RAIGAD,2021-02-01,16,21.128268784152358,-15.34789845870117,57.60443602700589
RAIGAD,2021-03-01,19,21.12939054541121,-17.16803284998154,59.42681394080395
RATNAGIRI,2020-06-01,14,15.694864305213432,8.5834457476284,22.806282862798465
RATNAGIRI,2020-07-01,23,13.992630008027422,6.626604425944668,21.358655590110175
RATNAGIRI,2020-08-01,25,13.533067876016172,6.148828004175703,20.91730774785664
RATNAGIRI,2020-09-01,22,13.408997204001246,6.023431504434321,20.79456290356817
RATNAGIRI,2020-10-01,11,13.375501120268527,5.989838794463698,20.761163446073358
RATNAGIRI,2020-11-01,19,13.36645798697032,5.980788618422812,20.75212735551783
RATNAGIRI,2020-12-01,10,13.364016559473846,5.978346677602544,20.749686441345148
RATNAGIRI,2021-01-01,10,13.363357433037912,5.977687513752003,20.74902735232382
RATNAGIRI,2021-02-01,11,13.363179484825576,5.977509562812631,20.74884940683852
RATNAGIRI,2021-03-01,13,13.363131443107708,5.9774615208959965,20.74880136531942
SANGLI,2020-06-01,15,24.976286601604535,9.282863151313427,40.66971005189564
SANGLI,2020-07-01,24,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2020-08-01,16,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2020-09-01,13,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2020-10-01,28,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2020-11-01,34,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2020-12-01,24,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2021-01-01,38,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2021-02-01,16,25.510998008664476,9.076343572930938,41.945652444398014
SANGLI,2021-03-01,24,25.510998008664476,9.076343572930938,41.945652444398014
SATARA,2020-06-01,28,33.31860163810589,21.10952681677849,45.52767645943329
SATARA,2020-07-01,40,35.72016666924753,23.245037540308267,48.1952957981868
SATARA,2020-08-01,40,35.005582380187526,21.98870902607851,48.02245573429654
SATARA,2020-09-01,49,35.48077215490221,22.383702137996984,48.57784217180744
SATARA,2020-10-01,39,35.394492176465455,22.23587872866868,48.55310562426223
SATARA,2020-11-01,40,35.50008450792276,22.3257436765426,48.674425339302914
SATARA,2020-12-01,24,35.499787714159254,22.317208091400083,48.682367336918425
SATARA,2021-01-01,32,35.527213452179474,22.34196369752398,48.71246320683497
SATARA,2021-02-01,30,35.53289284615785,22.34645507026837,48.71933062204733
SATARA,2021-03-01,29,35.54122447988607,22.35435884070622,48.72809011906592
SINDHUDURG,2020-06-01,9,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-07-01,9,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-08-01,3,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-09-01,10,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-10-01,4,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-11-01,6,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2020-12-01,7,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2021-01-01,2,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2021-02-01,4,5.868416177695724,1.0012066391482852,10.735625716243163
SINDHUDURG,2021-03-01,7,5.868416177695724,1.0012066391482852,10.735625716243163
SOLAPUR,2020-06-01,45,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-07-01,28,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-08-01,25,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-09-01,17,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-10-01,18,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-11-01,24,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2020-12-01,8,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2021-01-01,24,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2021-02-01,12,46.947363386474635,25.341178626920563,68.5535481460287
SOLAPUR,2021-03-01,22,46.947363386474635,25.341178626920563,68.5535481460287
THANE,2020-06-01,75,87.25627410916928,60.84961040671956,113.662937811619
THANE,2020-07-01,98,87.4209431166329,56.032861423915264,118.80902480935053
THANE,2020-08-01,79,87.52675123789395,54.29909536925948,120.75440710652842
THANE,2020-09-01,76,87.59473827866887,53.636628846229655,121.55284771110809
THANE,2020-10-01,68,87.63842337257509,53.38327365628593,121.89357308886426
THANE,2020-11-01,78,87.66649324306576,53.28945282880174,122.04353365732977
THANE,2020-12-01,56,87.68452954696049,53.257289881689644,122.11176921223134
THANE,2021-01-01,60,87.69611877956102,53.248174640746875,122.14406291837517
THANE,2021-02-01,50,87.70356544452372,53.24707665979324,122.1600542292542
THANE,2021-03-01,55,87.7083503013799,53.24833429898636,122.16836630377344
WARDHA,2020-06-01,9,7.372644196410767,3.1063661466994095,11.638922246122124
WARDHA,2020-07-01,4,4.670032518966172,0.3800448593227044,8.96002017860964
WARDHA,2020-08-01,6,6.226442925281002,1.7374030421149014,10.715482808447103
WARDHA,2020-09-01,9,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2020-10-01,16,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2020-11-01,7,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2020-12-01,11,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2021-01-01,8,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2021-02-01,5,8.111820082923538,3.0029230842431582,13.220717081603919
WARDHA,2021-03-01,5,8.111820082923538,3.0029230842431582,13.220717081603919
WASHIM,2020-06-01,11,12.332883080900633,5.721976135056467,18.9437900267448
WASHIM,2020-07-01,13,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2020-08-01,18,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2020-09-01,7,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2020-10-01,10,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2020-11-01,5,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2020-12-01,10,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2021-01-01,11,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2021-02-01,8,8.697247429452108,1.592365426751126,15.802129432153091
WASHIM,2021-03-01,3,8.697247429452108,1.592365426751126,15.802129432153091
YAVATMAL,2020-06-01,1,8.016099248339065,-2.996704879635738,19.02890337631387
YAVATMAL,2020-07-01,3,8.639369861525354,-3.325287433391562,20.60402715644227
YAVATMAL,2020-08-01,7,9.373554458190322,-3.427277458222072,22.174386374602715
YAVATMAL,2020-09-01,8,9.830477985929537,-3.3221303663143615,22.983086338173436
YAVATMAL,2020-10-01,23,10.19549032390803,-3.164156748693376,23.555137396509437
YAVATMAL,2020-11-01,6,10.456903488723098,-3.010291240665053,23.924098218111247
YAVATMAL,2020-12-01,2,10.65291831390031,-2.873737618954138,24.179574246754758
YAVATMAL,2021-01-01,5,10.797035149836365,-2.761798659615625,24.355868959288355
