district,date,actual,forecast_mean,forecast_std
HINGOLI,2021-03-01,16.0,12.78030165906659,5.162918257571745
JALGAON,2020-07-01,21.0,32.46423599015834,14.519678795200502
JALGAON,2020-08-01,25.0,29.467131363034625,14.136946284974469
JALGAON,2020-09-01,41.0,29.323893072339295,13.98865672077847
JALGAON,2020-10-01,37.0,34.61883971152604,14.102424522928015
JALGAON,2020-11-01,39.0,35.18018576197436,14.163237955748817
JALGAON,2020-12-01,17.0,36.5353097675313,14.425413575679105
JALGAON,2021-01-01,24.0,28.654174999191234,14.395179145244905
JALGAON,2021-02-01,16.0,29.498049431773804,14.131861095461122
JALGAON,2021-03-01,16.0,25.762235550944386,13.863712441130662
JALNA,2020-07-01,38.0,29.344178658169216,9.091516813456378
JALNA,2020-08-01,26.0,30.133181854663185,9.310680720976213
JALNA,2020-09-01,25.0,29.53915352352813,9.34861404401253
JALNA,2020-10-01,29.0,29.467279324751146,9.27906436403978
JALNA,2020-11-01,20.0,29.65757084052768,9.318845921784842
JALNA,2020-12-01,25.0,28.94923436252425,9.051366413903956
JALNA,2021-01-01,29.0,29.216738682139198,9.042102159255002
JALNA,2021-02-01,18.0,29.44281029957147,9.102565955899328
JALNA,2021-03-01,26.0,28.741722338382793,8.962906621192602
KOLHAPUR,2020-07-01,23.0,23.527193756042685,10.440549850418556
KOLHAPUR,2020-08-01,20.0,23.56695795619095,10.187381808450183
KOLHAPUR,2020-09-01,16.0,23.29856144717085,10.149599493676886
KOLHAPUR,2020-10-01,14.0,20.923418580950585,10.080107490244819
KOLHAPUR,2020-11-01,15.0,19.810697717883993,9.847634899542928
KOLHAPUR,2020-12-01,20.0,19.427538816037092,9.708723245927828
KOLHAPUR,2021-01-01,40.0,20.78984038969938,9.71380551767411
KOLHAPUR,2021-02-01,29.0,26.907585773851018,10.523711216152297
KOLHAPUR,2021-03-01,21.0,26.40509839439973,10.696278318906252
LATUR,2020-07-01,16.0,28.81088100388245,8.509726458962186
LATUR,2020-08-01,58.0,17.771155343529088,8.15645469482882
LATUR,2020-09-01,35.0,42.38933647630164,11.805695405722723
LATUR,2020-10-01,38.0,14.3349169950589,11.615260006206457
LATUR,2020-11-01,14.0,33.793737270759095,11.695879443587284
LATUR,2020-12-01,17.0,10.541320904836727,11.355026887075685
LATUR,2021-01-01,10.0,23.523093532805987,9.089963950524337
LATUR,2021-02-01,25.0,14.906119328239278,8.284667108440244
LATUR,2021-03-01,12.0,28.268757968328764,7.464514485630257
MUMBAI,2020-07-01,74,58.36677686966526,26.7777634417647
MUMBAI,2020-08-01,66,67.35446415631719,26.645202159474206
MUMBAI,2020-09-01,76,67.26928742829115,24.762148898884817
MUMBAI,2020-10-01,90,58.37571546533028,24.777941817964887
MUMBAI,2020-11-01,69,48.335517285275785,24.912592228434395
MUMBAI,2020-12-01,46,53.903738995118815,24.970101169992137
MUMBAI,2021-01-01,54,58.23700395701461,25.396288270680927
MUMBAI,2021-02-01,41,47.46753795069469,25.30286504330073
MUMBAI,2021-03-01,50,50.337122471975334,25.317782766282438
NAGPUR,2020-07-01,50.0,63.09997009475845,18.61386771427755
NAGPUR,2020-08-01,52.0,63.68178200984717,17.46933222439731
NAGPUR,2020-09-01,35.0,48.28132138980706,16.882498357584677
NAGPUR,2020-10-01,76.0,47.30298821051615,16.083521541952777
NAGPUR,2020-11-01,33.0,47.08147220320846,16.89191876775659
NAGPUR,2020-12-01,49.0,61.75053806258818,16.617798922359608
NAGPUR,2021-01-01,48.0,44.46558728875135,16.722280497750063
NAGPUR,2021-02-01,50.0,45.037110326089035,17.21412955139062
NAGPUR,2021-03-01,32.0,52.10082894322619,15.69708033249894
NANDED,2020-07-01,26,21.597135092176494,9.454015791917763
NANDED,2020-08-01,32,22.125179843171754,9.439633756024396
NANDED,2020-09-01,50,16.134095622724647,9.40642253299705
NANDED,2020-10-01,21,7.295951355436863,9.674368862633953
NANDED,2020-11-01,33,12.85240337162825,10.131549758886887
NANDED,2020-12-01,22,11.09430032624253,10.082790029924226
NANDED,2021-01-01,25,6.022984353884116,10.181081654091575
NANDED,2021-02-01,18,11.104765733726646,10.057174301679865
NANDED,2021-03-01,21,8.225460623231985,9.521675844731021
NANDURBAR,2020-07-01,42.0,32.01269198481157,9.017354729901765
NANDURBAR,2020-08-01,48.0,42.76474084699837,8.897922154195259
NANDURBAR,2020-09-01,52.0,44.22730012467263,9.480053891545237
NANDURBAR,2020-10-01,44.0,48.833814992800654,9.881574199423284
NANDURBAR,2020-11-01,56.0,42.98956912479324,10.070011677338904
NANDURBAR,2020-12-01,37.0,45.76817855805177,10.749163078011431
NANDURBAR,2021-01-01,30.0,36.614094198090704,10.414260841874349
NANDURBAR,2021-02-01,19.0,35.32253977989059,9.72534357765664
NANDURBAR,2021-03-01,26.0,23.18338610749386,9.497129647667306
NASHIK,2020-07-01,68.0,93.21408091306833,20.05946984394471
NASHIK,2020-08-01,94.0,78.50967994541631,20.081105494566888
NASHIK,2020-09-01,111.0,91.67729635751854,22.17212085262457
NASHIK,2020-10-01,96.0,104.02652773320332,22.571701126366563
NASHIK,2020-11-01,87.0,93.6320042051145,21.303253420680907
NASHIK,2020-12-01,83.0,86.6878223184829,22.111995265211227
NASHIK,2021-01-01,66.0,86.65294267189009,22.419533188827096
NASHIK,2021-02-01,62.0,79.26998344372727,20.505817417797985
NASHIK,2021-03-01,64.0,77.0182411173297,19.51356029043056
OSMANABAD,2020-07-01,28.0,19.33270761188289,6.766088784871798
OSMANABAD,2020-08-01,30.0,20.65683122678345,7.064570028754177
OSMANABAD,2020-09-01,26.0,21.54003226709975,7.411282185440754
OSMANABAD,2020-10-01,17.0,21.954250520157863,7.440426068364491
OSMANABAD,2020-11-01,19.0,21.504207005922435,7.40193329504992
OSMANABAD,2020-12-01,14.0,20.626753971236433,7.1918537101350815
OSMANABAD,2021-01-01,16.0,19.26614230289271,6.810923043073735
OSMANABAD,2021-02-01,12.0,18.7869271501663,6.559264544228993
OSMANABAD,2021-03-01,14.0,18.21159792438981,6.481353968668338
PALGHAR,2020-07-01,45,31.892358820930962,8.070465152201939
PALGHAR,2020-08-01,48,30.64532709084184,8.10677094426523
PALGHAR,2020-09-01,33,30.436021387118465,8.069081769298776
PALGHAR,2020-10-01,48,30.498284134869078,8.106449139322908
PALGHAR,2020-11-01,42,29.338757738315497,8.112493630161643
PALGHAR,2020-12-01,26,29.579203083323044,8.072218606343878
PALGHAR,2021-01-01,26,29.62939362889919,8.138276630003665
PALGHAR,2021-02-01,28,29.236110451046596,8.088780538310806
PALGHAR,2021-03-01,22,29.28830994589436,8.035957393766374
PARBHANI,2020-07-01,11.0,13.355330223495342,3.9017067862769155
PARBHANI,2020-08-01,33.0,11.11963093123015,3.8684936428450607
PARBHANI,2020-09-01,18.0,24.335758910094867,5.5916810903336645
PARBHANI,2020-10-01,12.0,16.37592967346817,5.383942005737958
PARBHANI,2020-11-01,21.0,12.49543519997848,5.386596815867004
PARBHANI,2020-12-01,16.0,14.739023565077442,5.597799686409714
PARBHANI,2021-01-01,8.0,13.85462654735684,4.403611343458641
PARBHANI,2021-02-01,11.0,9.487510050856105,4.177072766228866
PARBHANI,2021-03-01,13.0,9.702597075025633,4.288425319940224
PUNE,2020-07-01,72,51.19097559095545,23.637980634244695
PUNE,2020-08-01,69,50.135104955974136,23.76735871899863
PUNE,2020-09-01,70,45.41775327327638,23.350315030961795
PUNE,2020-10-01,58,39.87431352438505,23.35379218938995
PUNE,2020-11-01,98,45.27854508273903,23.396865718557674
PUNE,2020-12-01,61,23.413070203821384,23.890349481334926
PUNE,2021-01-01,56,28.241145218390614,23.983660163226325
PUNE,2021-02-01,68,29.883805924140916,24.076933479307122
PUNE,2021-03-01,33,38.626940384731164,24.094906769880478
RAIGAD,2020-07-01,21.0,28.977154990781546,8.037924574673697
RAIGAD,2020-08-01,29.0,26.01199312693679,8.029586769203505
RAIGAD,2020-09-01,35.0,25.496920780721425,8.288889489937471
RAIGAD,2020-10-01,32.0,30.129230069589433,8.566703310214722
RAIGAD,2020-11-01,11.0,32.18176141559778,8.505816801912085
RAIGAD,2020-12-01,25.0,20.293923501145155,8.691328266185456
RAIGAD,2021-01-01,20.0,18.145201753296313,8.928765010664241
RAIGAD,2021-02-01,16.0,20.958425892815498,8.47198340180014
RAIGAD,2021-03-01,19.0,22.086723515297123,7.8980844589106525
RATNAGIRI,2020-07-01,23.0,14.602468699788783,4.899594952964575
RATNAGIRI,2020-08-01,25.0,13.06233344460491,5.214784057011436
RATNAGIRI,2020-09-01,22.0,16.96953399256048,5.8307532667673545
RATNAGIRI,2020-10-01,11.0,14.242790728602737,5.666363356784544
RATNAGIRI,2020-11-01,19.0,12.50717802288797,5.628509506920262
RATNAGIRI,2020-12-01,10.0,13.3086973228257,5.597154441439216
RATNAGIRI,2021-01-01,10.0,14.429487419078884,4.979556107347677
RATNAGIRI,2021-02-01,11.0,10.768963420851758,4.424731965091966
RATNAGIRI,2021-03-01,13.0,13.391589424786549,4.51802232228419
SANGLI,2020-07-01,24.0,26.915190705489465,6.8212248248576275
SANGLI,2020-08-01,16.0,26.92595124400037,6.8212291470959405
SANGLI,2020-09-01,13.0,26.91468602031173,6.819879843138676
SANGLI,2020-10-01,28.0,26.921036739203696,6.816917303484817
SANGLI,2020-11-01,34.0,26.929571314070518,6.822168849165247
SANGLI,2020-12-01,24.0,26.919657865715983,6.827634961253679
SANGLI,2021-01-01,38.0,26.908480410875118,6.830630820963235
SANGLI,2021-02-01,16.0,26.92042717094541,6.842555564259392
SANGLI,2021-03-01,24.0,26.898334905026637,6.837609094508777
SATARA,2020-07-01,40.0,34.54083962684807,8.56051292242316
SATARA,2020-08-01,40.0,34.07101824449682,8.940127903078928
SATARA,2020-09-01,49.0,36.000386662450204,9.391432277554786
SATARA,2020-10-01,39.0,36.55303378526702,9.779276733100993
SATARA,2020-11-01,40.0,37.06214017476808,10.035871136316974
SATARA,2020-12-01,24.0,35.697022848205336,10.049527232066266
SATARA,2021-01-01,32.0,34.6174923285672,9.658847949096517
SATARA,2021-02-01,30.0,32.988181238262726,9.092612627365906
SATARA,2021-03-01,29.0,34.06874413288511,8.808209219101442
SINDHUDURG,2020-07-01,9.0,6.010306074000974,2.794082011558073
SINDHUDURG,2020-08-01,3.0,6.0376276124442985,2.8378134508925235
SINDHUDURG,2020-09-01,10.0,5.602504242403691,2.7526096152878066
SINDHUDURG,2020-10-01,4.0,5.744584176278949,2.926899692695139
SINDHUDURG,2020-11-01,6.0,5.741698039374727,2.8127446230761453
SINDHUDURG,2020-12-01,7.0,5.857031321107216,2.7358078744433727
SINDHUDURG,2021-01-01,2.0,5.884273905005062,2.813979656229403
SINDHUDURG,2021-02-01,4.0,5.885036455893285,2.6389561273662494
SINDHUDURG,2021-03-01,7.0,5.997024975477693,2.6480555759053064
SOLAPUR,2020-07-01,28,46.732323036312216,10.983631656219409
SOLAPUR,2020-08-01,25,59.294270926020666,11.30671546028148
SOLAPUR,2020-09-01,17,59.27906228415621,11.555085385316307
SOLAPUR,2020-10-01,18,65.66131494009778,11.502611914107684
SOLAPUR,2020-11-01,24,69.33862578794377,11.232864172734166
SOLAPUR,2020-12-01,8,66.36912557086197,10.913372449033323
SOLAPUR,2021-01-01,24,76.32523003476585,10.960853170560796
SOLAPUR,2021-02-01,12,68.4986684495148,10.991923251039953
SOLAPUR,2021-03-01,22,72.41682475383288,11.019120934955483
THANE,2020-07-01,98,74.79741578569919,15.16514566051023
THANE,2020-08-01,79,73.98769225591276,15.186288218741483
THANE,2020-09-01,76,74.01672853097716,15.19941631542118
THANE,2020-10-01,68,73.4946811605393,15.19790665731732
THANE,2020-11-01,78,73.12961088674498,15.194619909012356
THANE,2020-12-01,56,72.60348299708656,15.175223097977689
THANE,2021-01-01,60,72.60853899980964,15.180629862933916
THANE,2021-02-01,50,71.98384228103015,15.18070428336795
THANE,2021-03-01,55,71.75967955249541,15.182398889297856
WARDHA,2020-07-01,4.0,7.5191059058422125,2.509143742920813
WARDHA,2020-08-01,6.0,7.569236587034943,2.4895868043807883
WARDHA,2020-09-01,9.0,7.655106036140013,2.5222709204078417
WARDHA,2020-10-01,16.0,7.532753457733803,2.5832619600167193
WARDHA,2020-11-01,7.0,8.722919852606232,2.8997061281061094
WARDHA,2020-12-01,11.0,8.920179038056995,2.947145830230909
WARDHA,2021-01-01,8.0,9.3086284267831,3.0577395419016242
WARDHA,2021-02-01,5.0,8.327058618420404,3.0161197076747124
WARDHA,2021-03-01,5.0,8.200856418563601,2.6806727855883956
WASHIM,2020-07-01,13.0,9.033510714310054,4.044283707763276
WASHIM,2020-08-01,18.0,8.901882119463634,4.172298939514494
WASHIM,2020-09-01,7.0,9.053827898427137,4.452133200153204
WASHIM,2020-10-01,10.0,8.120569163739054,4.2162522272187575
WASHIM,2020-11-01,5.0,8.363910700959032,4.214847132349412
WASHIM,2020-12-01,10.0,8.054988144386533,4.099467005645745
WASHIM,2021-01-01,11.0,8.938188285177514,3.872352034077359
WASHIM,2021-02-01,8.0,8.985573467907733,3.944618544552317
WASHIM,2021-03-01,3.0,8.708645481435976,3.8938515865955234
YAVATMAL,2020-07-01,3.0,6.308960192666045,6.372975282241655
YAVATMAL,2020-08-01,7.0,6.023115326180445,5.9810384181990575
YAVATMAL,2020-09-01,8.0,8.382487857611927,5.997123889505755
YAVATMAL,2020-10-01,23.0,9.543263377757128,5.995167433910299
YAVATMAL,2020-11-01,6.0,15.786776231776457,6.582617194155127
YAVATMAL,2020-12-01,2.0,12.003808456835056,6.6080606465439375
YAVATMAL,2021-01-01,5.0,5.812886747157711,6.637608865453467
YAVATMAL,2021-02-01,4.0,7.164179320650234,6.664080231909704
YAVATMAL,2021-03-01,6.0,7.524810152977096,5.952379486143264
MUMBAI SUBURBAN,2021-02-01,28,29.58550505571098,9.751984947642587
MUMBAI SUBURBAN,2021-03-01,28,35.51414000752877,8.665134938448922
