district,date,actual,forecast
AHMEDNAGAR,2020-07-01,40.0,37.43
AHMEDNAGAR,2020-08-01,55.0,39.63
AHMEDNAGAR,2020-09-01,36.0,49.51
AHMEDNAGAR,2020-10-01,82.0,33.76
AHMEDNAGAR,2020-11-01,49.0,49.14
AHMEDNAGAR,2020-12-01,36.0,39.91
AHMEDNAGAR,2021-01-01,45.0,43.29
AHMEDNAGAR,2021-02-01,28.0,40.53
AHMEDNAGAR,2021-03-01,28.0,41.3
AKOLA,2020-07-01,34.0,42.421668650793656
AKOLA,2020-08-01,45.0,42.035759920634916
AKOLA,2020-09-01,54.0,43.52057341269841
AKOLA,2020-10-01,48.0,51.58694534632036
AKOLA,2020-11-01,39.0,47.032202561327566
AKOLA,2020-12-01,33.0,47.7158270895771
AKOLA,2021-01-01,31.0,40.46470010545011
AKOLA,2021-02-01,26.0,42.73247023809523
AKOLA,2021-03-01,33.0,41.19412499999999
AMRAVATI,2020-07-01,62.0,56.53
AMRAVATI,2020-08-01,70.0,59.01
AMRAVATI,2020-09-01,98.0,68.475
AMRAVATI,2020-10-01,55.0,71.395
AMRAVATI,2020-11-01,45.0,65.75
AMRAVATI,2020-12-01,54.0,48.07
AMRAVATI,2021-01-01,41.0,54.575
AMRAVATI,2021-02-01,32.0,55.35
AMRAVATI,2021-03-01,43.0,56.905
AURANGABAD,2020-07-01,53,67.73116102756892
AURANGABAD,2020-08-01,74,77.02080696213906
AURANGABAD,2020-09-01,76,76.46596375596573
AURANGABAD,2020-10-01,56,71.80492760604959
AURANGABAD,2020-11-01,57,72.8537836042181
AURANGABAD,2020-12-01,71,72.90889778280267
AURANGABAD,2021-01-01,69,70.7427450108175
AURANGABAD,2021-02-01,40,62.77497767947025
AURANGABAD,2021-03-01,40,82.0638768428069
BEED,2020-07-01,30.0,23.13905613297951
BEED,2020-08-01,30.0,25.763388726856228
BEED,2020-09-01,33.0,24.111413785131273
BEED,2020-10-01,16.0,28.938642500860002
