district,date,actual,forecast,model_params
AKOLA,2021-01-01,31,33.46882803844172,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1D2B90>
AKOLA,2021-02-01,26,32.79069240422028,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1D2B90>
AKOLA,2021-03-01,33,32.11255676999884,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1D2B90>
AMRAVATI,2020-06-01,51,56.48179794025258,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-07-01,62,59.252106980710955,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-08-01,70,60.628883736438404,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-09-01,98,61.30777938085469,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-10-01,55,61.64129568910312,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-11-01,45,61.804843234655365,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2020-12-01,54,61.88497186435604,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2021-01-01,41,61.9242132436078,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2021-02-01,32,61.943426868954845,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AMRAVATI,2021-03-01,43,61.95283340256721,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09F26210>
AURANGABAD,2020-06-01,63,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-07-01,53,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-08-01,74,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-09-01,76,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-10-01,56,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-11-01,57,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2020-12-01,71,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2021-01-01,69,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2021-02-01,40,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
AURANGABAD,2021-03-01,40,53.6691279717586,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C30A850>
BEED,2020-06-01,21,29.107060868065492,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-07-01,30,29.06804370068919,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-08-01,30,29.03443822100906,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-09-01,33,29.0054915425988,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-10-01,16,28.980556107736877,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-11-01,18,28.95907480240137,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2020-12-01,11,28.940568212779553,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2021-01-01,19,28.924623705649402,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2021-02-01,11,28.91088606445866,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BEED,2021-03-01,14,28.89904945412887,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C310350>
BHANDARA,2020-06-01,16,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-07-01,19,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-08-01,22,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-09-01,28,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-10-01,22,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-11-01,25,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2020-12-01,28,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2021-01-01,19,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2021-02-01,19,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BHANDARA,2021-03-01,21,18.222882355484696,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F4FBB10>
BULDHANA,2020-06-01,25,27.515097623535677,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-07-01,31,27.544476927654124,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-08-01,25,27.569676594611483,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-09-01,17,27.59129123913137,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-10-01,19,27.60983088326681,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-11-01,24,27.625732990949057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2020-12-01,19,27.639372790445233,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2021-01-01,18,27.651072128294864,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2021-02-01,24,27.66110706364404,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
BULDHANA,2021-03-01,20,27.66971438217406,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C202D50>
CHANDRAPUR,2020-06-01,43,34.585609440976064,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-07-01,41,33.89609434172858,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-08-01,37,33.22032574224718,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-09-01,44,32.55802958579833,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-10-01,67,31.908937279373422,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-11-01,47,31.27278558476133,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2020-12-01,35,30.649316511792655,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2021-01-01,23,30.03827721371227,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2021-02-01,19,29.439419884637783,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
CHANDRAPUR,2021-03-01,27,28.8525016590623,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F50E090>
DHULE,2020-06-01,20,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-07-01,24,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-08-01,31,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-09-01,27,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-10-01,50,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-11-01,25,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2020-12-01,33,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2021-01-01,34,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2021-02-01,47,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
DHULE,2021-03-01,44,13.411304571302287,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C1B77D0>
GADCHIROLI,2020-06-01,28,27.98183250588978,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-07-01,46,29.835477021665472,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-08-01,44,30.525182664479253,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-09-01,44,30.781808932180912,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-10-01,41,30.87729465418517,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-11-01,40,30.91282306360456,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2020-12-01,35,30.926042504683043,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2021-01-01,26,30.93096120566863,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2021-02-01,25,30.932791360154134,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GADCHIROLI,2021-03-01,17,30.933472325606314,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E09B3F650>
GONDIA,2020-06-01,20,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-07-01,23,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-08-01,21,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-09-01,28,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-10-01,39,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-11-01,30,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2020-12-01,23,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2021-01-01,17,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2021-02-01,14,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
GONDIA,2021-03-01,16,15.70117390447844,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E12F1CC50>
HINGOLI,2020-06-01,5,12.323030452480443,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-07-01,12,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-08-01,19,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-09-01,14,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-10-01,20,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-11-01,12,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2020-12-01,13,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2021-01-01,8,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2021-02-01,12,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
HINGOLI,2021-03-01,16,12.215621901821372,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135B1B50>
JALGAON,2020-06-01,29,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-07-01,21,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-08-01,25,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-09-01,41,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-10-01,37,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-11-01,39,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2020-12-01,17,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2021-01-01,24,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2021-02-01,16,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALGAON,2021-03-01,16,38.544234711410745,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0C3AC250>
JALNA,2020-06-01,27,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-07-01,38,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-08-01,26,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-09-01,25,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-10-01,29,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-11-01,20,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2020-12-01,25,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2021-01-01,29,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2021-02-01,18,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
JALNA,2021-03-01,26,26.209068669562743,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135489D0>
KOLHAPUR,2020-06-01,27,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-07-01,23,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-08-01,20,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-09-01,16,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-10-01,14,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-11-01,15,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2020-12-01,20,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2021-01-01,40,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2021-02-01,29,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
KOLHAPUR,2021-03-01,21,24.576075439364633,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E1429BB90>
LATUR,2020-06-01,37,22.371545056308754,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-07-01,16,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-08-01,58,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-09-01,35,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-10-01,38,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-11-01,14,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2020-12-01,17,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2021-01-01,10,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2021-02-01,25,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
LATUR,2021-03-01,12,22.350468270537057,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E0F5AE8D0>
MUMBAI,2020-06-01,77,95.60088508427319,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-07-01,74,98.54435706809998,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-08-01,66,101.13139981144221,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-09-01,76,103.4051738417893,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-10-01,90,105.40361331650848,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-11-01,69,107.16005889149211,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2020-12-01,46,108.70381395483378,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2021-01-01,54,110.06063350537136,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2021-02-01,41,111.25315383222684,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
MUMBAI,2021-03-01,50,112.30127016383489,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E14319D90>
NAGPUR,2020-06-01,63,36.5017012862195,<tbats.tbats.ModelParams.ModelParams object at 0x0000022E135C0650>
