district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6478.0,6867.467835652672
AHMEDNAGAR,2020-08-01,5975.0,6839.638976905987
AHMEDNAGAR,2020-09-01,6550.0,6951.497929845461
AHMEDNAGAR,2020-10-01,6471.0,6935.119155640839
AHMEDNAGAR,2020-11-01,6107.0,6951.745199746182
AHMEDNAGAR,2020-12-01,7460.0,6951.497929845461
AHMEDNAGAR,2021-01-01,6692.0,6980.920303097489
AHMEDNAGAR,2021-02-01,7023.0,6902.085956803638
AHMEDNAGAR,2021-03-01,6274.0,6990.02587497698
AKOLA,2020-07-01,3121.0,2732.889200297454
AKOLA,2020-08-01,3029.0,2725.386438865557
AKOLA,2020-09-01,2763.0,2685.720208712267
AKOLA,2020-10-01,2737.0,2634.7372978730423
AKOLA,2020-11-01,2700.0,2684.3904466387053
AKOLA,2020-12-01,2933.0,2702.113569528452
AKOLA,2021-01-01,3111.0,2715.8453006515506
AKOLA,2021-02-01,2983.0,2726.328111438837
AKOLA,2021-03-01,3093.0,2685.720208712267
AMRAVATI,2020-07-01,3459.0,3854.542632451891
AMRAVATI,2020-08-01,3049.0,3817.733785731365
AMRAVATI,2020-09-01,3325.0,3827.7993017501767
AMRAVATI,2020-10-01,3191.0,3806.4960920773683
AMRAVATI,2020-11-01,3502.0,3898.7108311083825
AMRAVATI,2020-12-01,4172.0,3801.4022333274984
AMRAVATI,2021-01-01,4458.0,3975.064172341925
AMRAVATI,2021-02-01,4134.0,3880.8723390769956
AMRAVATI,2021-03-01,4134.0,3864.8714415856693
AURANGABAD,2020-07-01,6028.0,6605.740493299578
AURANGABAD,2020-08-01,6173.0,6561.148047037949
AURANGABAD,2020-09-01,6644.0,6595.523495940227
AURANGABAD,2020-10-01,6246.0,6557.036022284535
AURANGABAD,2020-11-01,5765.0,6592.19331313254
AURANGABAD,2020-12-01,6760.0,6593.469294826445
AURANGABAD,2021-01-01,6615.0,6546.99006418093
AURANGABAD,2021-02-01,7139.0,6563.643175324872
AURANGABAD,2021-03-01,6756.0,6691.191965329135
BEED,2020-07-01,3821.0,3983.0030152630675
BEED,2020-08-01,3261.0,4043.323740545337
BEED,2020-09-01,3819.0,3943.7439121632
BEED,2020-10-01,3751.0,4053.6985448420346
BEED,2020-11-01,3332.0,3967.8413426777474
BEED,2020-12-01,4156.0,3894.874063481922
BEED,2021-01-01,4018.0,3994.202741963744
BEED,2021-02-01,4267.0,4032.1173697735244
BEED,2021-03-01,4241.0,4005.3816866811185
BHANDARA,2020-07-01,1262,1345.3763060191727
BHANDARA,2020-08-01,1185,1349.7526120383457
BHANDARA,2020-09-01,1200,1354.1289180575184
BHANDARA,2020-10-01,1233,1376.264099156926
BHANDARA,2020-11-01,1093,1398.3992802563337
BHANDARA,2020-12-01,1395,1402.7755862755064
BHANDARA,2021-01-01,1416,1387.5587928240243
BHANDARA,2021-02-01,1690,1360.4008019689322
BHANDARA,2021-03-01,1729,1390.1522874887992
BULDHANA,2020-07-01,3900.0,4156.969712233144
BULDHANA,2020-08-01,3612.0,4144.305154600975
BULDHANA,2020-09-01,4073.0,4185.736446574062
BULDHANA,2020-10-01,3614.0,4376.220681108551
BULDHANA,2020-11-01,3484.0,4216.5243411301335
BULDHANA,2020-12-01,4289.0,4336.304768067704
BULDHANA,2021-01-01,4304.0,4388.111763033566
BULDHANA,2021-02-01,4508.0,4165.737032021246
BULDHANA,2021-03-01,4443.0,4151.937118605163
CHANDRAPUR,2020-07-01,2316.0,2664.1173144485724
CHANDRAPUR,2020-08-01,2209.0,2402.3452705256527
CHANDRAPUR,2020-09-01,2247.0,2508.4941334682712
CHANDRAPUR,2020-10-01,2187.0,2547.3949720672417
CHANDRAPUR,2020-11-01,2220.0,2547.3949720672417
CHANDRAPUR,2020-12-01,2940.0,2547.3949720672417
CHANDRAPUR,2021-01-01,3096.0,3483.8982718611715
CHANDRAPUR,2021-02-01,3083.0,3483.8982718611715
CHANDRAPUR,2021-03-01,3033.0,2848.8838105448876
DHULE,2020-07-01,3857.0,3758.0110903495847
DHULE,2020-08-01,3076.0,3842.8205001245055
DHULE,2020-09-01,3376.0,3691.278976998763
DHULE,2020-10-01,3157.0,3676.202114680796
DHULE,2020-11-01,3146.0,3647.7469006686256
DHULE,2020-12-01,3665.0,3697.9757127798175
DHULE,2021-01-01,3484.0,3950.795792012762
DHULE,2021-02-01,3689.0,3684.2048026446623
DHULE,2021-03-01,3358.0,3719.942612046238
GADCHIROLI,2020-07-01,1431,1850.4006656045663
GADCHIROLI,2020-08-01,1224,1943.4325879828693
GADCHIROLI,2020-09-01,1361,1971.2606286725927
GADCHIROLI,2020-10-01,1251,1801.8596349758059
GADCHIROLI,2020-11-01,1256,1816.532725318151
GADCHIROLI,2020-12-01,1632,1854.4748527209053
GADCHIROLI,2021-01-01,1689,1816.2480649477275
GADCHIROLI,2021-02-01,2016,1848.4931310330414
GADCHIROLI,2021-03-01,2045,1776.9158658626914
GONDIA,2020-07-01,1703.0,1638.5123514155378
GONDIA,2020-08-01,1383.0,1640.9891812573992
GONDIA,2020-09-01,1445.0,1666.6602690465422
GONDIA,2020-10-01,1472.0,1591.3073723934674
GONDIA,2020-11-01,1519.0,1591.3073723934674
GONDIA,2020-12-01,1528.0,1591.3073723934674
GONDIA,2021-01-01,1531.0,1666.6602690465422
GONDIA,2021-02-01,1829.0,1666.6602690465422
GONDIA,2021-03-01,2024.0,1705.2820875854022
HINGOLI,2020-07-01,1886.0,1940.4368967329806
HINGOLI,2020-08-01,1692.0,1912.1832624887725
HINGOLI,2020-09-01,2019.0,1959.8680988257063
HINGOLI,2020-10-01,1976.0,1921.3093064991829
HINGOLI,2020-11-01,1722.0,1906.8438282707236
HINGOLI,2020-12-01,1949.0,1936.4663799866448
HINGOLI,2021-01-01,1975.0,1943.6309898091927
HINGOLI,2021-02-01,2077.0,1900.6570429350036
HINGOLI,2021-03-01,2045.0,1958.6237514846339
JALGAON,2020-07-01,6176.0,6851.380643548469
JALGAON,2020-08-01,5950.0,6836.767132227993
JALGAON,2020-09-01,6369.0,6794.900467571857
JALGAON,2020-10-01,6370.0,6754.961616787555
JALGAON,2020-11-01,6429.0,6728.326246273769
JALGAON,2020-12-01,7344.0,6694.538534387994
JALGAON,2021-01-01,7376.0,6974.49335658615
JALGAON,2021-02-01,7683.0,6778.092661078332
JALGAON,2021-03-01,6301.0,6860.923625891053
JALNA,2020-07-01,3234.0,3667.5866428074555
JALNA,2020-08-01,3247.0,3580.3081459344257
JALNA,2020-09-01,3401.0,3435.8840012750784
JALNA,2020-10-01,3244.0,3512.029175316482
JALNA,2020-11-01,3164.0,3435.736957636929
JALNA,2020-12-01,3529.0,3460.1381012945176
JALNA,2021-01-01,3637.0,3477.689554999808
JALNA,2021-02-01,3715.0,3217.3648651793615
JALNA,2021-03-01,3560.0,3613.2412449124818
KOLHAPUR,2020-07-01,4670.0,5341.006673333374
KOLHAPUR,2020-08-01,4437.0,5080.2939385740665
KOLHAPUR,2020-09-01,5026.0,5073.432585183454
KOLHAPUR,2020-10-01,4973.0,5211.254900995822
KOLHAPUR,2020-11-01,4789.0,5298.1530914741825
KOLHAPUR,2020-12-01,5795.0,5221.181190736204
KOLHAPUR,2021-01-01,5111.0,5401.316346436331
KOLHAPUR,2021-02-01,5237.0,5159.293921014502
KOLHAPUR,2021-03-01,4708.0,5376.516481358312
LATUR,2020-07-01,3694.0,3919.8046828724723
LATUR,2020-08-01,3498.0,3914.512632036527
LATUR,2020-09-01,3654.0,3935.9958243866927
LATUR,2020-10-01,3751.0,3921.4639013954693
LATUR,2020-11-01,3673.0,3921.7175979340236
LATUR,2020-12-01,4091.0,3922.103901395469
LATUR,2021-01-01,4179.0,3926.089117617863
LATUR,2021-02-01,4416.0,3912.7269925398477
LATUR,2021-03-01,4366.0,3940.6032741097174
MUMBAI,2020-07-01,2916,2233.6214504680242
MUMBAI,2020-08-01,2676,1622.8900348237435
MUMBAI,2020-09-01,3035,1012.1586191794624
MUMBAI,2020-10-01,2924,401.42720353518143
