district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6478.0,6819.11
AHMEDNAGAR,2020-08-01,5975.0,6498.555
AHMEDNAGAR,2020-09-01,6550.0,6731.485
AHMEDNAGAR,2020-10-01,6471.0,6864.705
AHMEDNAGAR,2020-11-01,6107.0,6946.74
AHMEDNAGAR,2020-12-01,7460.0,6795.635
AHMEDNAGAR,2021-01-01,6692.0,7005.905
AHMEDNAGAR,2021-02-01,7023.0,6642.655
AHMEDNAGAR,2021-03-01,6274.0,6770.665
AKOLA,2020-07-01,3121.0,2781.435
AKOLA,2020-08-01,3029.0,2723.435
AKOLA,2020-09-01,2763.0,2596.39
AKOLA,2020-10-01,2737.0,2447.94
AKOLA,2020-11-01,2700.0,2626.44
AKOLA,2020-12-01,2933.0,2739.545
AKOLA,2021-01-01,3111.0,2839.95
AKOLA,2021-02-01,2983.0,2760.865
AKOLA,2021-03-01,3093.0,2684.15
AMRAVATI,2020-07-01,3459.0,3720.02875
AMRAVATI,2020-08-01,3049.0,3635.0325
AMRAVATI,2020-09-01,3325.0,3651.89875
AMRAVATI,2020-10-01,3191.0,3713.31
AMRAVATI,2020-11-01,3502.0,4222.285
AMRAVATI,2020-12-01,4172.0,4172.15
AMRAVATI,2021-01-01,4458.0,4298.56
AMRAVATI,2021-02-01,4134.0,4166.89
AMRAVATI,2021-03-01,4134.0,3924.67
AURANGABAD,2020-07-01,6028.0,6685.31
AURANGABAD,2020-08-01,6173.0,6345.68
AURANGABAD,2020-09-01,6644.0,6527.31
AURANGABAD,2020-10-01,6246.0,6331.515
AURANGABAD,2020-11-01,5765.0,6416.69
AURANGABAD,2020-12-01,6760.0,6305.095
AURANGABAD,2021-01-01,6615.0,6325.13
AURANGABAD,2021-02-01,7139.0,6483.18
AURANGABAD,2021-03-01,6756.0,6855.315
BEED,2020-07-01,3821.0,3773.17
BEED,2020-08-01,3261.0,3797.615
BEED,2020-09-01,3819.0,3344.7
BEED,2020-10-01,3751.0,3379.35
BEED,2020-11-01,3332.0,3637.095
BEED,2020-12-01,4156.0,3968.335
BEED,2021-01-01,4018.0,4095.45
BEED,2021-02-01,4267.0,4447.975
BEED,2021-03-01,4241.0,4477.42
BHANDARA,2020-07-01,1262,1393.4
BHANDARA,2020-08-01,1185,1456.64
BHANDARA,2020-09-01,1200,1479.3899999999999
BHANDARA,2020-10-01,1233,1560.415
BHANDARA,2020-11-01,1093,1695.83
BHANDARA,2020-12-01,1395,1737.73
BHANDARA,2021-01-01,1416,1764.25
BHANDARA,2021-02-01,1690,1771.84
BHANDARA,2021-03-01,1729,1841.84
BULDHANA,2020-07-01,3900.0,3940.615
BULDHANA,2020-08-01,3612.0,4146.515
BULDHANA,2020-09-01,4073.0,4154.46
BULDHANA,2020-10-01,3614.0,3933.665
BULDHANA,2020-11-01,3484.0,4278.99
BULDHANA,2020-12-01,4289.0,4361.585
BULDHANA,2021-01-01,4304.0,4279.32
BULDHANA,2021-02-01,4508.0,4195.96
