district,date,actual,forecast
JALGAON,2020-07-01,6176.0,7031.966
JALGAON,2020-08-01,5950.0,6867.072
JALGAON,2020-09-01,6369.0,6640.0586
JALGAON,2020-10-01,6370.0,6919.362
JALGAON,2020-11-01,6429.0,6852.283
JALGAON,2020-12-01,7344.0,6383.3613
JALGAON,2021-01-01,7376.0,6701.914
JALGAON,2021-02-01,7683.0,6544.0723
JALGAON,2021-03-01,6301.0,6973.5806
