district,date,actual,forecast
NANDURBAR,2020-07-01,3577.0,3250.3757
NANDURBAR,2020-08-01,2901.0,2958.5015
NANDURBAR,2020-09-01,3040.0,2995.6704
NANDURBAR,2020-10-01,2588.0,2821.661
NANDURBAR,2020-11-01,2581.0,2820.071
NANDURBAR,2020-12-01,2989.0,2690.4373
NANDURBAR,2021-01-01,2803.0,2946.2017
NANDURBAR,2021-02-01,3130.0,3117.1035
NANDURBAR,2021-03-01,3365.0,3218.7122
