district,date,actual,forecast
AURANGABAD,2020-07-01,6028,6205.879
AURANGABAD,2020-08-01,6173,6274.644
AURANGABAD,2020-09-01,6644,6269.6147
AURANGABAD,2020-10-01,6246,6311.158
AURANGABAD,2020-11-01,5765,6396.772
AURANGABAD,2020-12-01,6760,6367.0703
AURANGABAD,2021-01-01,6615,6261.3096
AURANGABAD,2021-02-01,7139,6317.032
AURANGABAD,2021-03-01,6756,6486.881
