district,date,actual,forecast
NAGPUR,2020-07-01,7018,6862.24
NAGPUR,2020-08-01,5585,6808.993
NAGPUR,2020-09-01,5078,6664.7817
NAGPUR,2020-10-01,5618,6550.154
NAGPUR,2020-11-01,6429,6502.274
NAGPUR,2020-12-01,7872,6454.8027
NAGPUR,2021-01-01,7618,6487.7344
NAGPUR,2021-02-01,8330,6543.7783
NAGPUR,2021-03-01,8796,6783.9927
