district,date,actual,forecast
RATNAGIRI,2020-07-01,1742,1616.3134
RATNAGIRI,2020-08-01,1206,1680.3877
RATNAGIRI,2020-09-01,1279,1533.762
RATNAGIRI,2020-10-01,1186,1476.6904
RATNAGIRI,2020-11-01,1074,1355.9279
RATNAGIRI,2020-12-01,1108,1297.6553
RATNAGIRI,2021-01-01,1177,1257.7874
RATNAGIRI,2021-02-01,1246,1292.9901
RATNAGIRI,2021-03-01,1164,1288.639
