district,date,actual,forecast
RATNAGIRI,2020-07-01,1387,1404.0219
RATNAGIRI,2020-08-01,2246,1172.0856
RATNAGIRI,2020-09-01,1755,1876.2965
RATNAGIRI,2020-10-01,1658,1720.5327
RATNAGIRI,2020-11-01,1155,1058.0454
RATNAGIRI,2020-12-01,1683,1306.1115
RATNAGIRI,2021-01-01,1239,1782.7123
RATNAGIRI,2021-02-01,1047,865.2612
RATNAGIRI,2021-03-01,1037,1690.4777
