district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6478.0,6749.555555555556
AHMEDNAGAR,2020-08-01,5975.0,6454.333333333333
AHMEDNAGAR,2020-09-01,6550.0,6791.777777777777
AHMEDNAGAR,2020-10-01,6471.0,6872.222222222223
AHMEDNAGAR,2020-11-01,6107.0,6811.0
AHMEDNAGAR,2020-12-01,7460.0,6833.444444444444
AHMEDNAGAR,2021-01-01,6692.0,6951.111111111111
AHMEDNAGAR,2021-02-01,7023.0,6743.666666666667
AHMEDNAGAR,2021-03-01,6274.0,6830.888888888889
AKOLA,2020-07-01,3121.0,2753.777777777778
AKOLA,2020-08-01,3029.0,2683.222222222222
AKOLA,2020-09-01,2763.0,2614.3333333333335
AKOLA,2020-10-01,2737.0,2619.777777777778
AKOLA,2020-11-01,2700.0,2668.1111111111113
AKOLA,2020-12-01,2933.0,2649.3333333333335
AKOLA,2021-01-01,3111.0,2724.0
AKOLA,2021-02-01,2983.0,2757.4444444444443
AKOLA,2021-03-01,3093.0,2640.6666666666665
AMRAVATI,2020-07-01,3459.0,3702.8888888888887
AMRAVATI,2020-08-01,3049.0,3656.1111111111113
AMRAVATI,2020-09-01,3325.0,3722.3333333333335
AMRAVATI,2020-10-01,3191.0,3923.6666666666665
AMRAVATI,2020-11-01,3502.0,3877.777777777778
AMRAVATI,2020-12-01,4172.0,3999.5555555555557
AMRAVATI,2021-01-01,4458.0,4100.555555555556
AMRAVATI,2021-02-01,4134.0,3973.8888888888887
AMRAVATI,2021-03-01,4134.0,3801.0
AURANGABAD,2020-07-01,6028.0,6573.555555555556
AURANGABAD,2020-08-01,6173.0,6473.333333333333
AURANGABAD,2020-09-01,6644.0,6606.555555555556
AURANGABAD,2020-10-01,6246.0,6351.666666666667
AURANGABAD,2020-11-01,5765.0,6386.555555555556
AURANGABAD,2020-12-01,6760.0,6356.555555555556
AURANGABAD,2021-01-01,6615.0,6560.0
AURANGABAD,2021-02-01,7139.0,6495.333333333333
AURANGABAD,2021-03-01,6756.0,6535.888888888889
BEED,2020-07-01,3821.0,4291.931834542935
BEED,2020-08-01,3261.0,3850.685101834975
BEED,2020-09-01,3819.0,3618.8465092078345
BEED,2020-10-01,3751.0,3480.121147096661
BEED,2020-11-01,3332.0,4017.707122607954
BEED,2020-12-01,4156.0,3858.4044754392066
BEED,2021-01-01,4018.0,4013.2313435823553
BEED,2021-02-01,4267.0,4036.9622856847345
BEED,2021-03-01,4241.0,4345.77424020827
BHANDARA,2020-07-01,1262,1396.0640461482192
BHANDARA,2020-08-01,1185,1374.5239142324365
BHANDARA,2020-09-01,1200,1370.1508005879075
BHANDARA,2020-10-01,1233,1422.06545768105
BHANDARA,2020-11-01,1093,1550.0594116240547
BHANDARA,2020-12-01,1395,1633.506595336202
BHANDARA,2021-01-01,1416,1676.2194415390072
BHANDARA,2021-02-01,1690,1721.2421358166669
BHANDARA,2021-03-01,1729,1742.4942532826321
BULDHANA,2020-07-01,3900.0,4113.034651828682
BULDHANA,2020-08-01,3612.0,4165.1780079164
BULDHANA,2020-09-01,4073.0,4101.626188425969
BULDHANA,2020-10-01,3614.0,4131.368052719534
BULDHANA,2020-11-01,3484.0,4149.230248847472
BULDHANA,2020-12-01,4289.0,4278.3562367988225
BULDHANA,2021-01-01,4304.0,4288.140769391457
BULDHANA,2021-02-01,4508.0,4181.117235020508
BULDHANA,2021-03-01,4443.0,4279.398414916363
CHANDRAPUR,2020-07-01,2316.0,2539.5368827809
CHANDRAPUR,2020-08-01,2209.0,2464.047951943695
CHANDRAPUR,2020-09-01,2247.0,2573.9082883744322
CHANDRAPUR,2020-10-01,2187.0,2364.433015045078
CHANDRAPUR,2020-11-01,2220.0,2310.0712094541
CHANDRAPUR,2020-12-01,2940.0,2489.5530448406885
CHANDRAPUR,2021-01-01,3096.0,3390.3329719909743
CHANDRAPUR,2021-02-01,3083.0,2944.1179623957023
CHANDRAPUR,2021-03-01,3033.0,2895.4000625956787
DHULE,2020-07-01,3857.0,3661.4444444444443
DHULE,2020-08-01,3076.0,3696.6666666666665
DHULE,2020-09-01,3376.0,3604.1111111111113
DHULE,2020-10-01,3157.0,3578.4444444444443
DHULE,2020-11-01,3146.0,3626.6666666666665
DHULE,2020-12-01,3665.0,3600.777777777778
DHULE,2021-01-01,3484.0,3827.222222222222
DHULE,2021-02-01,3689.0,3707.1111111111113
DHULE,2021-03-01,3358.0,3677.8888888888887
GADCHIROLI,2020-07-01,1431,1684.142857142857
GADCHIROLI,2020-08-01,1224,1756.4285714285713
GADCHIROLI,2020-09-01,1361,1702.5714285714287
GADCHIROLI,2020-10-01,1251,1678.7142857142858
GADCHIROLI,2020-11-01,1256,1765.857142857143
GADCHIROLI,2020-12-01,1632,1860.2857142857142
GADCHIROLI,2021-01-01,1689,1833.5714285714284
GADCHIROLI,2021-02-01,2016,1723.0
GADCHIROLI,2021-03-01,2045,1670.0
GONDIA,2020-07-01,1703.0,1726.0
GONDIA,2020-08-01,1383.0,1537.8
GONDIA,2020-09-01,1445.0,1548.8
GONDIA,2020-10-01,1472.0,1565.4
GONDIA,2020-11-01,1519.0,1588.2
GONDIA,2020-12-01,1528.0,1617.8
GONDIA,2021-01-01,1531.0,1710.8
GONDIA,2021-02-01,1829.0,1711.0
GONDIA,2021-03-01,2024.0,1766.2
HINGOLI,2020-07-01,1886.0,1862.111111111111
HINGOLI,2020-08-01,1692.0,1928.111111111111
HINGOLI,2020-09-01,2019.0,1924.3333333333333
HINGOLI,2020-10-01,1976.0,1960.111111111111
HINGOLI,2020-11-01,1722.0,1876.111111111111
HINGOLI,2020-12-01,1949.0,1992.4444444444443
HINGOLI,2021-01-01,1975.0,1946.6666666666667
HINGOLI,2021-02-01,2077.0,1899.0
HINGOLI,2021-03-01,2045.0,1975.888888888889
JALGAON,2020-07-01,6176.0,7039.888888888889
JALGAON,2020-08-01,5950.0,6910.0
JALGAON,2020-09-01,6369.0,6831.222222222223
JALGAON,2020-10-01,6370.0,6711.444444444444
JALGAON,2020-11-01,6429.0,6729.666666666667
JALGAON,2020-12-01,7344.0,6628.888888888889
JALGAON,2021-01-01,7376.0,6715.333333333333
JALGAON,2021-02-01,7683.0,6963.333333333333
JALGAON,2021-03-01,6301.0,6857.0
JALNA,2020-07-01,3234.0,3649.7712605215274
JALNA,2020-08-01,3247.0,3552.861132874704
JALNA,2020-09-01,3401.0,3519.421705444043
JALNA,2020-10-01,3244.0,3467.3174469061864
JALNA,2020-11-01,3164.0,3390.5596139848317
JALNA,2020-12-01,3529.0,3521.8037466156316
JALNA,2021-01-01,3637.0,3700.2528588903742
JALNA,2021-02-01,3715.0,3712.4891406122856
JALNA,2021-03-01,3560.0,3778.4129993546226
KOLHAPUR,2020-07-01,4670.0,5059.954396095813
KOLHAPUR,2020-08-01,4437.0,5025.090995287927
KOLHAPUR,2020-09-01,5026.0,5070.868855521521
KOLHAPUR,2020-10-01,4973.0,5312.378021181957
KOLHAPUR,2020-11-01,4789.0,5291.652265333943
KOLHAPUR,2020-12-01,5795.0,5111.915806622213
KOLHAPUR,2021-01-01,5111.0,5140.877211887191
KOLHAPUR,2021-02-01,5237.0,5094.204190790272
KOLHAPUR,2021-03-01,4708.0,5067.1578975027305
LATUR,2020-07-01,3694.0,3903.1428571428573
LATUR,2020-08-01,3498.0,3861.4285714285716
LATUR,2020-09-01,3654.0,3989.285714285714
LATUR,2020-10-01,3751.0,4105.571428571428
LATUR,2020-11-01,3673.0,3986.5714285714284
LATUR,2020-12-01,4091.0,3944.4285714285716
LATUR,2021-01-01,4179.0,4033.4285714285716
LATUR,2021-02-01,4416.0,3999.714285714286
LATUR,2021-03-01,4366.0,4015.1428571428573
MUMBAI,2020-07-01,2916,3089.1111111111113
MUMBAI,2020-08-01,2676,2610.0
MUMBAI,2020-09-01,3035,2230.5555555555557
MUMBAI,2020-10-01,2924,1548.3333333333335
MUMBAI,2020-11-01,3608,1047.4444444444446
MUMBAI,2020-12-01,4419,376.7777777777778
MUMBAI,2021-01-01,4239,-541.8888888888887
MUMBAI,2021-02-01,4034,-1197.1111111111109
MUMBAI,2021-03-01,4119,-1744.2222222222217
NAGPUR,2020-07-01,7018.0,7147.444444444444
NAGPUR,2020-08-01,5585.0,7201.0
NAGPUR,2020-09-01,5078.0,7156.0
NAGPUR,2020-10-01,5618.0,6999.888888888889
NAGPUR,2020-11-01,6429.0,6889.111111111111
NAGPUR,2020-12-01,7872.0,6976.222222222223
NAGPUR,2021-01-01,7618.0,7036.111111111111
NAGPUR,2021-02-01,8330.0,7018.888888888889
NAGPUR,2021-03-01,8796.0,7208.666666666667
NANDED,2020-07-01,5261.0,5579.207975368352
NANDED,2020-08-01,4984.0,5576.821898124554
NANDED,2020-09-01,5871.0,5472.39415607072
NANDED,2020-10-01,5214.0,5767.061160759569
NANDED,2020-11-01,5237.0,5681.740413205667
NANDED,2020-12-01,6097.0,5535.491051027239
NANDED,2021-01-01,5865.0,5739.322313865048
NANDED,2021-02-01,6268.0,5600.278836852903
NANDED,2021-03-01,5883.0,5757.4101824655545
NANDURBAR,2020-07-01,3577.0,3600.1428571428573
NANDURBAR,2020-08-01,2901.0,3265.8571428571427
NANDURBAR,2020-09-01,3040.0,3119.285714285714
NANDURBAR,2020-10-01,2588.0,2903.4285714285716
NANDURBAR,2020-11-01,2581.0,2721.285714285714
NANDURBAR,2020-12-01,2989.0,2872.0
NANDURBAR,2021-01-01,2803.0,3222.5714285714284
NANDURBAR,2021-02-01,3130.0,3219.1428571428573
NANDURBAR,2021-03-01,3365.0,3227.0
NASHIK,2020-07-01,10668.0,10223.4
NASHIK,2020-08-01,9838.0,10288.4
NASHIK,2020-09-01,10420.0,10488.8
NASHIK,2020-10-01,10365.0,9999.6
NASHIK,2020-11-01,9966.0,9905.2
NASHIK,2020-12-01,11339.0,10393.6
NASHIK,2021-01-01,11056.0,10233.6
NASHIK,2021-02-01,11802.0,10468.0
NASHIK,2021-03-01,10787.0,11166.4
OSMANABAD,2020-07-01,2273.0,2317.5555555555557
OSMANABAD,2020-08-01,1935.0,2409.1111111111113
OSMANABAD,2020-09-01,2241.0,2367.777777777778
OSMANABAD,2020-10-01,2207.0,2367.5555555555557
OSMANABAD,2020-11-01,2274.0,2347.6666666666665
OSMANABAD,2020-12-01,2540.0,2516.6666666666665
OSMANABAD,2021-01-01,2519.0,2492.8888888888887
OSMANABAD,2021-02-01,2847.0,2498.8888888888887
OSMANABAD,2021-03-01,2677.0,2586.222222222222
PALGHAR,2020-07-01,4867.0,5350.0
PALGHAR,2020-08-01,4606.0,5221.888888888889
PALGHAR,2020-09-01,4753.0,5053.0
PALGHAR,2020-10-01,4616.0,4863.111111111111
PALGHAR,2020-11-01,4554.0,4934.333333333333
PALGHAR,2020-12-01,5005.0,4991.777777777777
PALGHAR,2021-01-01,5509.0,5180.777777777777
PALGHAR,2021-02-01,5817.0,5250.666666666667
PALGHAR,2021-03-01,6435.0,5507.444444444444
PARBHANI,2020-07-01,3186.0,3051.9277511045875
PARBHANI,2020-08-01,2743.0,2995.8548894575038
PARBHANI,2020-09-01,3099.0,2968.722475342991
PARBHANI,2020-10-01,2920.0,3076.4831084542056
PARBHANI,2020-11-01,2538.0,3009.2560768325334
PARBHANI,2020-12-01,3472.0,2956.6053609188198
PARBHANI,2021-01-01,3279.0,3112.839010573818
PARBHANI,2021-02-01,3530.0,2984.1568509098556
PARBHANI,2021-03-01,3595.0,3114.974433666349
PUNE,2020-07-01,14939.0,16675.335535316222
PUNE,2020-08-01,14322.0,15432.55393780822
PUNE,2020-09-01,16328.0,15016.586272473165
PUNE,2020-10-01,15750.0,17040.632573214985
PUNE,2020-11-01,15551.0,16681.845372837208
PUNE,2020-12-01,18113.0,15697.262176913666
PUNE,2021-01-01,17234.0,16028.0019874015
PUNE,2021-02-01,17537.0,16739.73037115667
PUNE,2021-03-01,18280.0,16095.945492534798
RAIGAD,2020-07-01,3465,4118.287872456247
RAIGAD,2020-08-01,3013,4492.743442505011
RAIGAD,2020-09-01,3412,4828.945659895974
RAIGAD,2020-10-01,3704,4709.359437391772
RAIGAD,2020-11-01,3998,4697.5613308645225
RAIGAD,2020-12-01,5251,4448.107051734096
RAIGAD,2021-01-01,4693,4287.80377884511
RAIGAD,2021-02-01,4937,4480.348857959361
RAIGAD,2021-03-01,4981,4361.958668663598
RATNAGIRI,2020-07-01,1742.0,1575.111111111111
RATNAGIRI,2020-08-01,1206.0,1490.3333333333333
RATNAGIRI,2020-09-01,1279.0,1450.4444444444443
RATNAGIRI,2020-10-01,1186.0,1420.0
RATNAGIRI,2020-11-01,1074.0,1400.7777777777778
RATNAGIRI,2020-12-01,1108.0,1356.111111111111
RATNAGIRI,2021-01-01,1177.0,1434.7777777777778
RATNAGIRI,2021-02-01,1246.0,1434.7777777777778
RATNAGIRI,2021-03-01,1164.0,1434.7777777777778
SANGLI,2020-07-01,4264.0,4220.521932146318
SANGLI,2020-08-01,3874.0,4327.688052949842
SANGLI,2020-09-01,3891.0,4136.69323687086
SANGLI,2020-10-01,3891.0,4026.6480864915757
SANGLI,2020-11-01,3821.0,3965.581785930456
SANGLI,2020-12-01,4539.0,4053.791893758144
SANGLI,2021-01-01,4333.0,4253.883395583072
SANGLI,2021-02-01,4393.0,4224.817178536004
SANGLI,2021-03-01,4144.0,4298.192591726563
SATARA,2020-07-01,3915.0,4045.5555555555557
SATARA,2020-08-01,3233.0,3965.3333333333335
SATARA,2020-09-01,3103.0,4010.222222222222
SATARA,2020-10-01,3760.0,4142.888888888889
SATARA,2020-11-01,3582.0,4204.777777777777
SATARA,2020-12-01,4595.0,4026.4444444444443
SATARA,2021-01-01,4175.0,4052.777777777778
SATARA,2021-02-01,4151.0,4046.8888888888887
SATARA,2021-03-01,3735.0,4028.3333333333335
SINDHUDURG,2020-07-01,721.0,652.7777777777778
SINDHUDURG,2020-08-01,549.0,671.1111111111111
SINDHUDURG,2020-09-01,579.0,649.3333333333334
SINDHUDURG,2020-10-01,530.0,687.1111111111111
SINDHUDURG,2020-11-01,476.0,656.2222222222222
SINDHUDURG,2020-12-01,592.0,686.7777777777778
SINDHUDURG,2021-01-01,618.0,650.4444444444445
SINDHUDURG,2021-02-01,640.0,671.1111111111111
SINDHUDURG,2021-03-01,659.0,663.8888888888889
SOLAPUR,2020-07-01,6858.0,7012.969907520341
SOLAPUR,2020-08-01,6356.0,6758.472514464924
SOLAPUR,2020-09-01,6758.0,6764.917479987618
SOLAPUR,2020-10-01,6321.0,6984.715192477785
SOLAPUR,2020-11-01,6058.0,6977.764564814219
SOLAPUR,2020-12-01,7648.0,6985.780957807748
SOLAPUR,2021-01-01,7550.0,7158.635120359418
SOLAPUR,2021-02-01,6956.0,7205.494176066156
SOLAPUR,2021-03-01,7219.0,7003.911432487569
THANE,2020-07-01,12050.0,14105.615994729878
THANE,2020-08-01,12215.0,13959.306661453606
THANE,2020-09-01,13770.0,14093.447049394366
THANE,2020-10-01,13402.0,14104.944823030362
THANE,2020-11-01,13995.0,14098.949858376493
THANE,2020-12-01,14285.0,14043.379402625511
THANE,2021-01-01,15181.0,14049.881113204583
THANE,2021-02-01,16357.0,13951.180450759528
THANE,2021-03-01,16591.0,14006.06129535943
WARDHA,2020-07-01,1452.0,1454.03491957492
WARDHA,2020-08-01,1358.0,1419.08119641992
WARDHA,2020-09-01,1360.0,1536.4990208452248
WARDHA,2020-10-01,1306.0,1553.5535872894538
WARDHA,2020-11-01,1196.0,1613.3828447163871
