district,date,actual,forecast
AURANGABAD,2020-10-01,6041,6324.680736382999
AURANGABAD,2020-11-01,6010,5706.937163958538
AURANGABAD,2020-12-01,6373,5466.643143355695
AURANGABAD,2021-01-01,6136,6350.310165805248
AURANGABAD,2021-02-01,5864,5304.22114359966
AURANGABAD,2021-03-01,5897,5797.802246174205
