district,date,actual,forecast,lower_ci,upper_ci
HINGOLI,2020-10-01,1976,1942.8684192529913,1627.1271506659746,2258.609687840008
HINGOLI,2020-11-01,1722,1942.8684192529913,1627.1271506659746,2258.609687840008
HINGOLI,2020-12-01,1949,1942.8684192529913,1627.1271506659746,2258.609687840008
HINGOLI,2021-01-01,1975,1942.8684192529913,1627.1271506659746,2258.609687840008
HINGOLI,2021-02-01,2077,1942.8684192529913,1627.1271506659746,2258.609687840008
HINGOLI,2021-03-01,2045,1942.8684192529913,1627.1271506659746,2258.609687840008
JALGAON,2020-06-01,6888,7090.462945149682,6072.780744273353,8108.145146026011
JALGAON,2020-07-01,6176,7090.462945149682,6044.950062994389,8135.975827304976
JALGAON,2020-08-01,5950,7090.462945149682,6017.841245049947,8163.084645249417
JALGAON,2020-09-01,6369,7090.462945149682,5991.400873973979,8189.525016325385
JALGAON,2020-10-01,6370,7090.462945149682,5965.581813176528,8215.344077122836
JALGAON,2020-11-01,6429,7090.462945149682,5940.342218512091,8240.583671787273
JALGAON,2020-12-01,7344,7090.462945149682,5915.644741931175,8265.281148368189
JALGAON,2021-01-01,7376,7090.462945149682,5891.45588287451,8289.470007424854
JALGAON,2021-02-01,7683,7090.462945149682,5867.745455229006,8313.180435070357
JALGAON,2021-03-01,6301,7090.462945149682,5844.486145634501,8336.439744664864
JALNA,2020-06-01,3865,3646.139013995752,3176.776070654366,4115.501957337138
JALNA,2020-07-01,3234,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2020-08-01,3247,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2020-09-01,3401,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2020-10-01,3244,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2020-11-01,3164,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2020-12-01,3529,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2021-01-01,3637,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2021-02-01,3715,3579.2576782054466,3078.0248889132686,4080.4904674976246
JALNA,2021-03-01,3560,3579.2576782054466,3078.0248889132686,4080.4904674976246
KOLHAPUR,2020-06-01,4861,5191.524991635784,4529.503359738042,5853.546623533527
KOLHAPUR,2020-07-01,4670,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2020-08-01,4437,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2020-09-01,5026,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2020-10-01,4973,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2020-11-01,4789,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2020-12-01,5795,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2021-01-01,5111,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2021-02-01,5237,5223.381212459394,4523.535985644196,5923.226439274592
KOLHAPUR,2021-03-01,4708,5223.381212459394,4523.535985644196,5923.226439274592
LATUR,2020-06-01,3989,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-07-01,3694,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-08-01,3498,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-09-01,3654,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-10-01,3751,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-11-01,3673,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2020-12-01,4091,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2021-01-01,4179,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2021-02-01,4416,3941.2371278759974,3339.45830334241,4543.015952409585
LATUR,2021-03-01,4366,3941.2371278759974,3339.45830334241,4543.015952409585
MUMBAI,2020-06-01,2613,1928.0,-3455.49780598911,7311.49780598911
MUMBAI,2020-07-01,2916,1928.0,-5685.415610235601,9541.415610235601
MUMBAI,2020-08-01,2676,1928.0,-7396.491722408717,11252.491722408717
MUMBAI,2020-09-01,3035,1928.0,-8838.99561197822,12694.99561197822
MUMBAI,2020-10-01,2924,1928.0,-10109.867050912624,13965.867050912624
MUMBAI,2020-11-01,3608,1928.0,-11258.822656066068,15114.822656066068
MUMBAI,2020-12-01,4419,1928.0,-12315.396378309035,16171.396378309035
MUMBAI,2021-01-01,4239,1928.0,-13298.831220471202,17154.831220471202
MUMBAI,2021-02-01,4034,1928.0,-14222.49341796733,18078.49341796733
MUMBAI,2021-03-01,4119,1928.0,-15096.114845444845,18952.114845444845
NAGPUR,2020-06-01,7368,7372.787727485979,6165.814541543042,8579.760913428916
NAGPUR,2020-07-01,7018,7180.68731479093,5896.372912067351,8465.00171751451
NAGPUR,2020-08-01,5585,7110.8241736299515,5816.626395350038,8405.021951909865
NAGPUR,2020-09-01,5078,7085.416323514465,5789.916982418344,8380.915664610586
NAGPUR,2020-10-01,5618,7076.175988242344,5780.504595949493,8371.847380535195
NAGPUR,2020-11-01,6429,7072.815460076713,5777.121313421526,8368.5096067319
NAGPUR,2020-12-01,7872,7071.593302090079,5775.896145895914,8367.290458284246
NAGPUR,2021-01-01,7618,7071.148827272231,5775.451273026787,8366.846381517675
NAGPUR,2021-02-01,8330,7070.987180524542,5775.2895736315,8366.684787417584
NAGPUR,2021-03-01,8796,7070.92839278227,5775.230778925878,8366.62600663866
NANDED,2020-06-01,5423,5696.329092351795,4896.550979554099,6496.107205149491
NANDED,2020-07-01,5261,5707.161449339395,4871.719357789706,6542.603540889085
NANDED,2020-08-01,4984,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2020-09-01,5871,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2020-10-01,5214,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2020-11-01,5237,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2020-12-01,6097,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2021-01-01,5865,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2021-02-01,6268,5612.140560949803,4683.652029622045,6540.6290922775615
NANDED,2021-03-01,5883,5612.140560949803,4683.652029622045,6540.6290922775615
NANDURBAR,2020-06-01,4043,3469.6936152250937,2675.930841466973,4263.456388983214
NANDURBAR,2020-07-01,3577,3279.1886956175235,2425.749739367021,4132.627651868026
NANDURBAR,2020-08-01,2901,3203.941662734838,2341.5646419891837,4066.318683480492
NANDURBAR,2020-09-01,3040,3174.2200368087897,2310.456884349737,4037.9831892678426
NANDURBAR,2020-10-01,2588,3162.480370620687,2298.501161357941,4026.4595798834334
NANDURBAR,2020-11-01,2581,3157.8433510124396,2293.8304385185443,4021.856263506335
NANDURBAR,2020-12-01,2989,3156.0117869370433,2291.9936163519374,4020.0299575221493
NANDURBAR,2021-01-01,2803,3155.288342301115,2291.2693513777695,4019.3073332244603
NANDURBAR,2021-02-01,3130,3155.002590823302,2290.9834719149526,4019.0217097316513
NANDURBAR,2021-03-01,3365,3154.889722605035,2290.8705837291063,4018.9088614809634
NASHIK,2020-06-01,10644,10206.12998574035,8432.305597257251,11979.95437422345
NASHIK,2020-07-01,10668,10486.413612315897,8551.455011771886,12421.372212859907
NASHIK,2020-08-01,9838,10608.56451970347,8644.494678309891,12572.634361097049
NASHIK,2020-09-01,10420,10661.799324597025,8692.24895228542,12631.34969690863
NASHIK,2020-10-01,10365,10684.999679900675,8714.410102296582,12655.589257504767
NASHIK,2020-11-01,9966,10695.110668140265,8724.323774211924,12665.897562068607
NASHIK,2020-12-01,11339,10699.51715596526,8728.69278760271,12670.341524327812
NASHIK,2021-01-01,11056,10701.43755528645,8730.606069413505,12672.269041159394
NASHIK,2021-02-01,11802,10702.274487941044,8731.441650228653,12673.107325653435
NASHIK,2021-03-01,10787,10702.639233054522,8731.806138584785,12673.47232752426
OSMANABAD,2020-06-01,2582,2547.9967693030735,2120.835112713866,2975.1584258922812
OSMANABAD,2020-07-01,2273,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2020-08-01,1935,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2020-09-01,2241,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2020-10-01,2207,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2020-11-01,2274,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2020-12-01,2540,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2021-01-01,2519,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2021-02-01,2847,2469.3483977091933,2017.4948132482236,2921.201982170163
OSMANABAD,2021-03-01,2677,2469.3483977091933,2017.4948132482236,2921.201982170163
PALGHAR,2020-06-01,5473,5545.109823914723,4815.9908424034875,6274.228805425959
PALGHAR,2020-07-01,4867,5358.550836393193,4564.316722058141,6152.784950728245
PALGHAR,2020-08-01,4606,5277.964942681672,4472.163354190045,6083.7665311733
PALGHAR,2020-09-01,4753,5243.155114693433,4435.213498052845,6051.09673133402
PALGHAR,2020-10-01,4616,5228.118685006266,4419.77839015441,6036.458979858122
PALGHAR,2020-11-01,4554,5221.62355903743,4413.208897039777,6030.038221035083
PALGHAR,2020-12-01,5005,5218.817928829412,4410.389391508444,6027.246466150381
PALGHAR,2021-01-01,5509,5217.606010707746,4409.174884432441,6026.03713698305
PALGHAR,2021-02-01,5817,5217.082511377925,4408.650902033512,6025.514120722338
PALGHAR,2021-03-01,6435,5216.856380962491,4408.424681482798,6025.288080442184
PARBHANI,2020-06-01,3561,3092.9233106101515,2611.4276224132054,3574.4189988070975
PARBHANI,2020-07-01,3186,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2020-08-01,2743,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2020-09-01,3099,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2020-10-01,2920,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2020-11-01,2538,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2020-12-01,3472,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2021-01-01,3279,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2021-02-01,3530,3074.028937355743,2572.7450141176687,3575.3128605938173
PARBHANI,2021-03-01,3595,3074.028937355743,2572.7450141176687,3575.3128605938173
PUNE,2020-06-01,16981,16268.531629686204,13635.185193379415,18901.87806599299
PUNE,2020-07-01,14939,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2020-08-01,14322,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2020-09-01,16328,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2020-10-01,15750,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2020-11-01,15551,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2020-12-01,18113,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2021-01-01,17234,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2021-02-01,17537,16232.487492409975,13522.486978864696,18942.488005955252
PUNE,2021-03-01,18280,16232.487492409975,13522.486978864696,18942.488005955252
RAIGAD,2020-06-01,3940,3841.08984595264,3095.894736036696,4586.284955868585
RAIGAD,2020-07-01,3465,3716.007207550139,2913.12452664035,4518.889888459928
RAIGAD,2020-08-01,3013,3665.846396089813,2854.069062734292,4477.623729445334
RAIGAD,2020-09-01,3412,3645.7308385792503,2832.5321646268694,4458.929512531631
RAIGAD,2020-10-01,3704,3637.6640700764965,2824.2370505879717,4451.091089565021
RAIGAD,2020-11-01,3998,3634.4291234913544,2820.9653878809213,4447.8928591017875
RAIGAD,2020-12-01,5251,3633.1318407683966,2819.6622006941375,4446.601480842656
RAIGAD,2021-01-01,4693,3632.611602668944,2819.141013053783,4446.082192284105
RAIGAD,2021-02-01,4937,3632.402976071725,2818.9322337532635,4445.873718390187
RAIGAD,2021-03-01,4981,3632.3193123471474,2818.8485454712277,4445.790079223068
RATNAGIRI,2020-06-01,1939,1629.65441122055,1276.2925272847215,1983.0162951563784
RATNAGIRI,2020-07-01,1742,1549.3392137693772,1171.5464485522957,1927.1319789864588
RATNAGIRI,2020-08-01,1206,1518.9617004963297,1137.8019381713148,1900.1214628213447
RATNAGIRI,2020-09-01,1279,1507.4720529334859,1125.8330469799487,1889.111058887023
RATNAGIRI,2020-10-01,1186,1503.126338393531,1121.4188225018302,1884.8338542852316
RATNAGIRI,2020-11-01,1074,1501.482664402707,1119.7653486932245,1883.1999801121897
RATNAGIRI,2020-12-01,1108,1500.860979714661,1119.1422620936603,1882.5796973356616
RATNAGIRI,2021-01-01,1177,1500.6258407190273,1118.9069225452552,1882.3447588927995
RATNAGIRI,2021-02-01,1246,1500.5369044007768,1118.8179575365446,1882.2558512650091
RATNAGIRI,2021-03-01,1164,1500.5032661321322,1118.7843151635302,1882.2222171007343
SANGLI,2020-06-01,4359,4184.991024555854,3816.0918907119985,4553.890158399709
SANGLI,2020-07-01,4264,4286.829229720792,3869.95030738641,4703.708152055174
SANGLI,2020-08-01,3874,4228.7567869821,3811.835877452976,4645.677696511223
SANGLI,2020-09-01,3891,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2020-10-01,3891,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2020-11-01,3821,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2020-12-01,4539,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2021-01-01,4333,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2021-02-01,4393,4204.639599126629,3777.101689977209,4632.17750827605
SANGLI,2021-03-01,4144,4204.639599126629,3777.101689977209,4632.17750827605
SATARA,2020-06-01,4063,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-07-01,3915,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-08-01,3233,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-09-01,3103,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-10-01,3760,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-11-01,3582,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2020-12-01,4595,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2021-01-01,4175,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2021-02-01,4151,4022.4734038891315,3445.818202545818,4599.128605232445
SATARA,2021-03-01,3735,4022.4734038891315,3445.818202545818,4599.128605232445
SINDHUDURG,2020-06-01,792,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-07-01,721,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-08-01,549,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-09-01,579,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-10-01,530,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-11-01,476,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2020-12-01,592,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2021-01-01,618,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2021-02-01,640,677.868415679525,510.75116078605464,844.9856705729953
SINDHUDURG,2021-03-01,659,677.868415679525,510.75116078605464,844.9856705729953
SOLAPUR,2020-06-01,6951,6965.710595721899,6195.462720402761,7735.958471041037
SOLAPUR,2020-07-01,6858,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2020-08-01,6356,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2020-09-01,6758,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2020-10-01,6321,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2020-11-01,6058,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2020-12-01,7648,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2021-01-01,7550,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2021-02-01,6956,7088.3902062855295,6198.1871215136825,7978.5932910573765
SOLAPUR,2021-03-01,7219,7088.3902062855295,6198.1871215136825,7978.5932910573765
THANE,2020-06-01,13519,13842.928420363996,12122.220569996654,15563.636270731338
THANE,2020-07-01,12050,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2020-08-01,12215,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2020-09-01,13770,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2020-10-01,13402,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2020-11-01,13995,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2020-12-01,14285,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2021-01-01,15181,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2021-02-01,16357,13978.015220498111,12202.792396158324,15753.238044837899
THANE,2021-03-01,16591,13978.015220498111,12202.792396158324,15753.238044837899
WARDHA,2020-06-01,1435,1538.5126651928622,1304.2256559176772,1772.7996744680472
WARDHA,2020-07-01,1452,1568.5814429169795,1319.356656883067,1817.806228950892
WARDHA,2020-08-01,1358,1592.8588437186945,1339.661406953343,1846.056280484046
WARDHA,2020-09-01,1360,1591.9749797263635,1335.0520088356066,1848.8979506171204
WARDHA,2020-10-01,1306,1583.830453413593,1326.903582000876,1840.75732482631
WARDHA,2020-11-01,1196,1581.1609325368556,1323.8777580001988,1838.4441070735124
WARDHA,2020-12-01,1561,1582.8173318593765,1325.4782012452495,1840.1564624735036
WARDHA,2021-01-01,1640,1584.2784882765397,1326.9280204051097,1841.6289561479698
WARDHA,2021-02-01,1787,1584.2747015580535,1326.911043335479,1841.638359780628
WARDHA,2021-03-01,1743,1583.8024390648184,1326.4387268628177,1841.166151266819
WASHIM,2020-06-01,1583,1719.7353452419209,1389.126199814381,2050.344490669461
WASHIM,2020-07-01,1629,1625.0495889701156,1257.1347100277578,1992.9644679124733
WASHIM,2020-08-01,1502,1667.246904357272,1284.6330167608173,2049.860791953726
