district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6478.0,6725.3765
AHMEDNAGAR,2020-08-01,5975.0,6330.391
AHMEDNAGAR,2020-09-01,6550.0,7082.198
AHMEDNAGAR,2020-10-01,6471.0,6924.7363
AHMEDNAGAR,2020-11-01,6107.0,6851.356
AHMEDNAGAR,2020-12-01,7460.0,7047.1187
AHMEDNAGAR,2021-01-01,6692.0,7061.5605
AHMEDNAGAR,2021-02-01,7023.0,6649.207
AHMEDNAGAR,2021-03-01,6274.0,6907.834
AKOLA,2020-07-01,3121.0,2722.9558
AKOLA,2020-08-01,3029.0,2748.5393
AKOLA,2020-09-01,2763.0,2580.7793
AKOLA,2020-10-01,2737.0,2535.6338
AKOLA,2020-11-01,2700.0,2714.7585
AKOLA,2020-12-01,2933.0,2846.639
AKOLA,2021-01-01,3111.0,2834.8125
AKOLA,2021-02-01,2983.0,2849.1848
AKOLA,2021-03-01,3093.0,2645.5898
AMRAVATI,2020-07-01,3459.0,3659.9026
AMRAVATI,2020-08-01,3049.0,3696.0754
AMRAVATI,2020-09-01,3325.0,3673.2747
AMRAVATI,2020-10-01,3191.0,3757.6953
AMRAVATI,2020-11-01,3502.0,4300.499
AMRAVATI,2020-12-01,4172.0,4273.9287
AMRAVATI,2021-01-01,4458.0,4395.1304
AMRAVATI,2021-02-01,4134.0,3873.2075
AMRAVATI,2021-03-01,4134.0,3752.685
AURANGABAD,2020-07-01,6028.0,6732.9575
AURANGABAD,2020-08-01,6173.0,6232.5903
AURANGABAD,2020-09-01,6644.0,6120.8013
AURANGABAD,2020-10-01,6246.0,6225.5986
AURANGABAD,2020-11-01,5765.0,6244.887
AURANGABAD,2020-12-01,6760.0,6023.6616
AURANGABAD,2021-01-01,6615.0,6207.382
AURANGABAD,2021-02-01,7139.0,6501.028
AURANGABAD,2021-03-01,6756.0,7033.6567
BEED,2020-07-01,3821.0,3759.4055
BEED,2020-08-01,3261.0,3836.0266
BEED,2020-09-01,3819.0,3907.4202
BEED,2020-10-01,3751.0,3375.5266
BEED,2020-11-01,3332.0,3550.1426
BEED,2020-12-01,4156.0,3808.354
BEED,2021-01-01,4018.0,3975.54
BEED,2021-02-01,4267.0,4206.5723
BEED,2021-03-01,4241.0,4769.3857
BHANDARA,2020-07-01,1262.0,1418.4287
BHANDARA,2020-08-01,1185.0,1553.4778
BHANDARA,2020-09-01,1200.0,1626.0435
BHANDARA,2020-10-01,1233.0,1655.5662
BHANDARA,2020-11-01,1093.0,1835.273
BHANDARA,2020-12-01,1395.0,1811.4594
BHANDARA,2021-01-01,1416.0,1832.2886
BHANDARA,2021-02-01,1690.0,1770.0061
BHANDARA,2021-03-01,1729.0,1806.0276
BULDHANA,2020-07-01,3900.0,3959.4045
BULDHANA,2020-08-01,3612.0,4208.539
BULDHANA,2020-09-01,4073.0,4157.1685
BULDHANA,2020-10-01,3614.0,3764.973
BULDHANA,2020-11-01,3484.0,4138.3755
BULDHANA,2020-12-01,4289.0,4313.374
BULDHANA,2021-01-01,4304.0,4108.1016
BULDHANA,2021-02-01,4508.0,4233.986
BULDHANA,2021-03-01,4443.0,4037.9482
CHANDRAPUR,2020-07-01,2316.0,2447.461
CHANDRAPUR,2020-08-01,2209.0,2238.6387
CHANDRAPUR,2020-09-01,2247.0,2289.3748
CHANDRAPUR,2020-10-01,2187.0,2284.3823
CHANDRAPUR,2020-11-01,2220.0,2602.0146
CHANDRAPUR,2020-12-01,2940.0,3377.0605
CHANDRAPUR,2021-01-01,3096.0,3514.2832
CHANDRAPUR,2021-02-01,3083.0,3352.0427
CHANDRAPUR,2021-03-01,3033.0,3372.4036
DHULE,2020-07-01,3857.0,3896.8335
DHULE,2020-08-01,3076.0,3620.6282
DHULE,2020-09-01,3376.0,3642.0784
DHULE,2020-10-01,3157.0,3780.0127
DHULE,2020-11-01,3146.0,3973.1313
DHULE,2020-12-01,3665.0,3586.2563
DHULE,2021-01-01,3484.0,4091.9138
DHULE,2021-02-01,3689.0,3947.517
DHULE,2021-03-01,3358.0,3974.4998
GADCHIROLI,2020-07-01,1431.0,1911.4539
GADCHIROLI,2020-08-01,1224.0,1914.3453
GADCHIROLI,2020-09-01,1361.0,1794.7646
GADCHIROLI,2020-10-01,1251.0,1734.4115
GADCHIROLI,2020-11-01,1256.0,1918.3008
GADCHIROLI,2020-12-01,1632.0,2096.5059
GADCHIROLI,2021-01-01,1689.0,2182.5164
GADCHIROLI,2021-02-01,2016.0,2160.5474
GADCHIROLI,2021-03-01,2045.0,2124.884
GONDIA,2020-07-01,1703.0,1765.6394
GONDIA,2020-08-01,1383.0,1720.8152
GONDIA,2020-09-01,1445.0,1613.1912
GONDIA,2020-10-01,1472.0,1537.1514
GONDIA,2020-11-01,1519.0,1544.9576
