district,date,actual,forecast
AHMEDNAGAR,2020-06-01,6875,6938.184249046829
AHMEDNAGAR,2020-07-01,6478,6938.184249046829
AHMEDNAGAR,2020-08-01,5975,6938.184249046829
AHMEDNAGAR,2020-09-01,6550,6938.184249046829
AHMEDNAGAR,2020-10-01,6471,6938.184249046829
AHMEDNAGAR,2020-11-01,6107,6938.184249046829
AHMEDNAGAR,2020-12-01,7460,6938.184249046829
AHMEDNAGAR,2021-01-01,6692,6938.184249046829
AHMEDNAGAR,2021-02-01,7023,6938.184249046829
AHMEDNAGAR,2021-03-01,6274,6938.184249046829
AKOLA,2020-06-01,2999,2676.941016936106
AKOLA,2020-07-01,3121,2676.941016936106
AKOLA,2020-08-01,3029,2676.941016936106
AKOLA,2020-09-01,2763,2676.941016936106
AKOLA,2020-10-01,2737,2676.941016936106
AKOLA,2020-11-01,2700,2676.941016936106
AKOLA,2020-12-01,2933,2676.941016936106
AKOLA,2021-01-01,3111,2676.941016936106
AKOLA,2021-02-01,2983,2676.941016936106
AKOLA,2021-03-01,3093,2676.941016936106
AMRAVATI,2020-06-01,3883,3877.2486881108543
AMRAVATI,2020-07-01,3459,3877.2486881108543
AMRAVATI,2020-08-01,3049,3877.2486881108543
AMRAVATI,2020-09-01,3325,3877.2486881108543
AMRAVATI,2020-10-01,3191,3877.2486881108543
AMRAVATI,2020-11-01,3502,3877.2486881108543
AMRAVATI,2020-12-01,4172,3877.2486881108543
AMRAVATI,2021-01-01,4458,3877.2486881108543
AMRAVATI,2021-02-01,4134,3877.2486881108543
AMRAVATI,2021-03-01,4134,3877.2486881108543
AURANGABAD,2020-06-01,7193,6174.636543755858
AURANGABAD,2020-07-01,6028,6174.636543755858
AURANGABAD,2020-08-01,6173,6174.636543755858
AURANGABAD,2020-09-01,6644,6174.636543755858
AURANGABAD,2020-10-01,6246,6174.636543755858
AURANGABAD,2020-11-01,5765,6174.636543755858
AURANGABAD,2020-12-01,6760,6174.636543755858
AURANGABAD,2021-01-01,6615,6174.636543755858
AURANGABAD,2021-02-01,7139,6174.636543755858
AURANGABAD,2021-03-01,6756,6174.636543755858
BEED,2020-06-01,3954,4857.4984048037395
BEED,2020-07-01,3821,4857.4984048037395
BEED,2020-08-01,3261,4857.4984048037395
BEED,2020-09-01,3819,4857.4984048037395
BEED,2020-10-01,3751,4857.4984048037395
BEED,2020-11-01,3332,4857.4984048037395
BEED,2020-12-01,4156,4857.4984048037395
BEED,2021-01-01,4018,4857.4984048037395
BEED,2021-02-01,4267,4857.4984048037395
BEED,2021-03-01,4241,4857.4984048037395
BHANDARA,2020-06-01,1341,1529.1212748631942
BHANDARA,2020-07-01,1262,1529.1212748631942
BHANDARA,2020-08-01,1185,1529.1212748631942
BHANDARA,2020-09-01,1200,1529.1212748631942
BHANDARA,2020-10-01,1233,1529.1212748631942
BHANDARA,2020-11-01,1093,1529.1212748631942
BHANDARA,2020-12-01,1395,1529.1212748631942
BHANDARA,2021-01-01,1416,1529.1212748631942
BHANDARA,2021-02-01,1690,1529.1212748631942
BHANDARA,2021-03-01,1729,1529.1212748631942
BULDHANA,2020-06-01,4320,4165.56536145305
BULDHANA,2020-07-01,3900,4165.56536145305
BULDHANA,2020-08-01,3612,4165.56536145305
BULDHANA,2020-09-01,4073,4165.56536145305
BULDHANA,2020-10-01,3614,4165.56536145305
BULDHANA,2020-11-01,3484,4165.56536145305
BULDHANA,2020-12-01,4289,4165.56536145305
BULDHANA,2021-01-01,4304,4165.56536145305
BULDHANA,2021-02-01,4508,4165.56536145305
BULDHANA,2021-03-01,4443,4165.56536145305
CHANDRAPUR,2020-06-01,2500,2966.2361006423707
CHANDRAPUR,2020-07-01,2316,2966.2361006423707
CHANDRAPUR,2020-08-01,2209,2966.2361006423707
CHANDRAPUR,2020-09-01,2247,2966.2361006423707
CHANDRAPUR,2020-10-01,2187,2966.2361006423707
