district,date,actual,forecast,model_params
AKOLA,2020-11-01,2700,2739.1085651743015,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D07EB3110>
AKOLA,2020-12-01,2933,2739.1085651743015,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D07EB3110>
AKOLA,2021-01-01,3111,2739.1085651743015,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D07EB3110>
AKOLA,2021-02-01,2983,2739.1085651743015,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D07EB3110>
AKOLA,2021-03-01,3093,2739.1085651743015,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D07EB3110>
AMRAVATI,2020-06-01,3883,3926.181917043898,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-07-01,3459,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-08-01,3049,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-09-01,3325,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-10-01,3191,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-11-01,3502,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2020-12-01,4172,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2021-01-01,4458,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2021-02-01,4134,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AMRAVATI,2021-03-01,4134,3894.004151827789,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AA5A10>
AURANGABAD,2020-06-01,7193,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-07-01,6028,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-08-01,6173,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-09-01,6644,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-10-01,6246,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-11-01,5765,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2020-12-01,6760,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2021-01-01,6615,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2021-02-01,7139,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
AURANGABAD,2021-03-01,6756,6158.194913270286,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC34A10>
BEED,2020-06-01,3954,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-07-01,3821,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-08-01,3261,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-09-01,3819,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-10-01,3751,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-11-01,3332,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2020-12-01,4156,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2021-01-01,4018,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2021-02-01,4267,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BEED,2021-03-01,4241,4808.0294437896655,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0AC2E590>
BHANDARA,2020-06-01,1341,1484.3415984399473,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-07-01,1262,1474.6141033769602,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-08-01,1185,1470.6145026448373,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-09-01,1200,1468.9700087733097,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-10-01,1233,1468.2938512579428,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-11-01,1093,1468.015839285078,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2020-12-01,1395,1467.9015306287376,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2021-01-01,1416,1467.8545309661702,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2021-02-01,1690,1467.8352063729837,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BHANDARA,2021-03-01,1729,1467.8272607861131,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08BDBD90>
BULDHANA,2020-06-01,4320,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-07-01,3900,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-08-01,3612,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-09-01,4073,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-10-01,3614,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-11-01,3484,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2020-12-01,4289,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2021-01-01,4304,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2021-02-01,4508,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
BULDHANA,2021-03-01,4443,4158.7786201598465,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AB77D0>
CHANDRAPUR,2020-06-01,2500,2872.2337435600502,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-07-01,2316,2825.0163856708336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-08-01,2209,2787.557373483939,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-09-01,2247,2757.7532224730735,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-10-01,2187,2733.983918965944,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-11-01,2220,2714.9916470488643,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2020-12-01,2940,2699.793235712334,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2021-01-01,3096,2687.61591470145,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2021-02-01,3083,2677.8495307947205,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
CHANDRAPUR,2021-03-01,3033,2670.010528534447,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D08AF8210>
DHULE,2020-06-01,3995,3706.8291130491466,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-07-01,3857,3702.3960996939463,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-08-01,3076,3698.5963907469427,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-09-01,3376,3695.339511751755,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-10-01,3157,3692.5479135169317,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-11-01,3146,3690.155125600592,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2020-12-01,3665,3688.1041735899616,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2021-01-01,3484,3686.3462224898312,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2021-02-01,3689,3684.8394139177963,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
DHULE,2021-03-01,3358,3683.5478694188687,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EDE1190>
GADCHIROLI,2020-06-01,1678,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-07-01,1431,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-08-01,1224,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-09-01,1361,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-10-01,1251,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-11-01,1256,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2020-12-01,1632,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2021-01-01,1689,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2021-02-01,2016,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GADCHIROLI,2021-03-01,2045,1981.4912141485884,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B03E650>
GONDIA,2020-06-01,1680,1782.775915800701,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-07-01,1703,1751.875074569951,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-08-01,1383,1737.4564231032975,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-09-01,1445,1730.7285315043482,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-10-01,1472,1727.5892278411798,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-11-01,1519,1726.1243963490788,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2020-12-01,1528,1725.4408908553526,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2021-01-01,1531,1725.1219601370597,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2021-02-01,1829,1724.9731437720054,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
GONDIA,2021-03-01,2024,1724.9037045200373,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0FA76F90>
HINGOLI,2020-06-01,1988,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-07-01,1886,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-08-01,1692,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-09-01,2019,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-10-01,1976,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-11-01,1722,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2020-12-01,1949,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2021-01-01,1975,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2021-02-01,2077,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
HINGOLI,2021-03-01,2045,1943.2203257694885,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EEBE410>
JALGAON,2020-06-01,6888,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-07-01,6176,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-08-01,5950,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-09-01,6369,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-10-01,6370,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-11-01,6429,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2020-12-01,7344,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2021-01-01,7376,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2021-02-01,7683,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALGAON,2021-03-01,6301,7065.880591428005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0EE30BD0>
JALNA,2020-06-01,3865,3683.0456712307587,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-07-01,3234,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-08-01,3247,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-09-01,3401,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-10-01,3244,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-11-01,3164,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2020-12-01,3529,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2021-01-01,3637,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2021-02-01,3715,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
JALNA,2021-03-01,3560,3635.923571884752,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B48FF90>
KOLHAPUR,2020-06-01,4861,5061.559622541657,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-07-01,4670,5071.371101116165,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-08-01,4437,5079.567561928508,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-09-01,5026,5086.414721129036,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-10-01,4973,5092.1346146870255,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-11-01,4789,5096.9127673414005,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2020-12-01,5795,5100.9041884756725,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2021-01-01,5111,5104.238385786745,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2021-02-01,5237,5107.023556897978,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
KOLHAPUR,2021-03-01,4708,5109.35009318565,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F1290>
LATUR,2020-06-01,3989,3874.0786195723445,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-07-01,3694,3876.27652174016,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-08-01,3498,3878.202477826558,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-09-01,3654,3879.8901356764163,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-10-01,3751,3881.3689798921814,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-11-01,3673,3882.664846951186,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2020-12-01,4091,3883.800376587582,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2021-01-01,4179,3884.795407324858,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2021-02-01,4416,3885.6673230691854,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
LATUR,2021-03-01,4366,3886.4313568188236,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D100F2810>
MUMBAI,2020-06-01,2613,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-07-01,2916,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-08-01,2676,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-09-01,3035,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-10-01,2924,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-11-01,3608,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2020-12-01,4419,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2021-01-01,4239,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2021-02-01,4034,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
MUMBAI,2021-03-01,4119,1983.903456953989,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10105790>
NAGPUR,2020-06-01,7368,6731.223503021472,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-07-01,7018,6716.483806072526,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-08-01,5585,6701.74410912358,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-09-01,5078,6687.004412174633,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-10-01,5618,6672.264715225687,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-11-01,6429,6657.52501827674,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2020-12-01,7872,6642.785321327794,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2021-01-01,7618,6628.045624378848,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2021-02-01,8330,6613.305927429901,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NAGPUR,2021-03-01,8796,6598.566230480955,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B4E8DD0>
NANDED,2020-06-01,5423,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-07-01,5261,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-08-01,4984,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-09-01,5871,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-10-01,5214,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-11-01,5237,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2020-12-01,6097,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2021-01-01,5865,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2021-02-01,6268,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDED,2021-03-01,5883,5686.590688991448,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D10E622D0>
NANDURBAR,2020-06-01,4043,3421.7322031349267,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-07-01,3577,3214.865084568589,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-08-01,2901,3134.1624565814923,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-09-01,3040,3102.678892595294,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-10-01,2588,3090.396581275377,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-11-01,2581,3085.605028088275,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2020-12-01,2989,3083.735755982496,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2021-01-01,2803,3083.0065189128018,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2021-02-01,3130,3082.722030259613,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NANDURBAR,2021-03-01,3365,3082.611046058238,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D0B53FB90>
NASHIK,2020-06-01,10644,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-07-01,10668,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-08-01,9838,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-09-01,10420,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-10-01,10365,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-11-01,9966,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2020-12-01,11339,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2021-01-01,11056,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2021-02-01,11802,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
NASHIK,2021-03-01,10787,9856.55681803125,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D1157FB90>
OSMANABAD,2020-06-01,2582,2493.1066798209336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D107E7C10>
OSMANABAD,2020-07-01,2273,2493.1066798209336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D107E7C10>
OSMANABAD,2020-08-01,1935,2493.1066798209336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D107E7C10>
OSMANABAD,2020-09-01,2241,2493.1066798209336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D107E7C10>
OSMANABAD,2020-10-01,2207,2493.1066798209336,<tbats.tbats.ModelParams.ModelParams object at 0x0000023D107E7C10>
