district,date,actual,forecast
AHMEDNAGAR,2020-06-01,6875,6626.946644158507
AHMEDNAGAR,2020-07-01,6478,6565.778251794042
AHMEDNAGAR,2020-08-01,5975,6560.345284775912
AHMEDNAGAR,2020-09-01,6550,7090.714363836398
AHMEDNAGAR,2020-10-01,6471,7059.701198830658
AHMEDNAGAR,2020-11-01,6107,6893.510112953558
AHMEDNAGAR,2020-12-01,7460,6424.814821834358
AHMEDNAGAR,2021-01-01,6692,6442.694006768697
AHMEDNAGAR,2021-02-01,7023,6932.943758407359
AHMEDNAGAR,2021-03-01,6274,7327.016934630541
AKOLA,2020-06-01,2999,2749.619516845874
AKOLA,2020-07-01,3121,2853.7167387044838
AKOLA,2020-08-01,3029,2737.900894420965
AKOLA,2020-09-01,2763,2497.7747492866506
AKOLA,2020-10-01,2737,2673.8616276775874
AKOLA,2020-11-01,2700,2752.857362329485
AKOLA,2020-12-01,2933,2742.850167598532
AKOLA,2021-01-01,3111,2708.1686649912217
AKOLA,2021-02-01,2983,2508.2098313442702
AKOLA,2021-03-01,3093,2747.031539267446
AMRAVATI,2020-06-01,3883,3752.5675989088168
AMRAVATI,2020-07-01,3459,3549.3361651932737
AMRAVATI,2020-08-01,3049,3637.991354022373
AMRAVATI,2020-09-01,3325,3559.6221649365025
AMRAVATI,2020-10-01,3191,3911.5304652897457
AMRAVATI,2020-11-01,3502,4159.8124622608775
AMRAVATI,2020-12-01,4172,3777.170518624823
AMRAVATI,2021-01-01,4458,3801.8719573496105
AMRAVATI,2021-02-01,4134,3551.4551678358944
AMRAVATI,2021-03-01,4134,3590.039187001323
AURANGABAD,2020-06-01,7193,6414.787632835839
AURANGABAD,2020-07-01,6028,6503.431628134575
AURANGABAD,2020-08-01,6173,6414.787632835839
AURANGABAD,2020-09-01,6644,6503.431628134575
AURANGABAD,2020-10-01,6246,6425.694205127864
AURANGABAD,2020-11-01,5765,6503.431628134575
AURANGABAD,2020-12-01,6760,6514.3382004266
AURANGABAD,2021-01-01,6615,6503.431628134575
AURANGABAD,2021-02-01,7139,6514.3382004266
AURANGABAD,2021-03-01,6756,6514.3382004266
BEED,2020-06-01,3954,3670.314002182354
BEED,2020-07-01,3821,3523.996907582417
BEED,2020-08-01,3261,3911.613461292353
BEED,2020-09-01,3819,3407.401176758222
BEED,2020-10-01,3751,3819.03544608412
BEED,2020-11-01,3332,4322.389272620433
BEED,2020-12-01,4156,3986.262490745829
BEED,2021-01-01,4018,4285.239235447924
BEED,2021-02-01,4267,3897.0852920231127
BEED,2021-03-01,4241,3942.2207283421017
BHANDARA,2020-06-01,1341,1613.6758954298434
BHANDARA,2020-07-01,1262,1549.1840330376326
BHANDARA,2020-08-01,1185,1543.2698358925318
BHANDARA,2020-09-01,1200,1628.5149988074731
BHANDARA,2020-10-01,1233,1620.903981852173
BHANDARA,2020-11-01,1093,1678.5587029491735
BHANDARA,2020-12-01,1395,1726.5106259643692
BHANDARA,2021-01-01,1416,1757.7382598496042
BHANDARA,2021-02-01,1690,1821.892457790737
BHANDARA,2021-03-01,1729,1937.754642391528
BULDHANA,2020-06-01,4320,4088.8906659741306
BULDHANA,2020-07-01,3900,4062.379642598251
BULDHANA,2020-08-01,3612,4338.190965742138
BULDHANA,2020-09-01,4073,4361.491471562586
BULDHANA,2020-10-01,3614,3994.23892875453
BULDHANA,2020-11-01,3484,4258.870482873504
BULDHANA,2020-12-01,4289,4246.891167522554
BULDHANA,2021-01-01,4304,3937.240994048128
BULDHANA,2021-02-01,4508,4224.149267306824
BULDHANA,2021-03-01,4443,4491.771784386267
CHANDRAPUR,2020-06-01,2500,2728.6204370558044
CHANDRAPUR,2020-07-01,2316,2542.222768271267
CHANDRAPUR,2020-08-01,2209,2473.9833291265827
CHANDRAPUR,2020-09-01,2247,2394.3985267203334
CHANDRAPUR,2020-10-01,2187,2517.1010357392697
CHANDRAPUR,2020-11-01,2220,2617.304089507292
CHANDRAPUR,2020-12-01,2940,2658.7763633037207
CHANDRAPUR,2021-01-01,3096,2801.4254581257705
CHANDRAPUR,2021-02-01,3083,2739.9374280374705
CHANDRAPUR,2021-03-01,3033,2490.644650861739
DHULE,2020-06-01,3995,4037.878524381512
DHULE,2020-07-01,3857,3936.1252401597294
DHULE,2020-08-01,3076,3836.884323832022
DHULE,2020-09-01,3376,3945.113570584167
DHULE,2020-10-01,3157,3896.478091777392
DHULE,2020-11-01,3146,3794.6769545069583
DHULE,2020-12-01,3665,3742.5631403650896
DHULE,2021-01-01,3484,3698.179847705893
DHULE,2021-02-01,3689,3789.6819255230735
DHULE,2021-03-01,3358,3687.322051349475
GADCHIROLI,2020-06-01,1678,1925.8903457445888
GADCHIROLI,2020-07-01,1431,1873.631813758152
GADCHIROLI,2020-08-01,1224,1754.3057233196992
GADCHIROLI,2020-09-01,1361,1643.2284849338898
GADCHIROLI,2020-10-01,1251,1577.9242350613688
GADCHIROLI,2020-11-01,1256,1627.3282782327851
GADCHIROLI,2020-12-01,1632,1603.9456086553048
GADCHIROLI,2021-01-01,1689,1591.557877702242
GADCHIROLI,2021-02-01,2016,1698.971549533906
GADCHIROLI,2021-03-01,2045,1753.9414312537078
GONDIA,2020-06-01,1680,1715.6924630940068
GONDIA,2020-07-01,1703,1680.2754244449288
GONDIA,2020-08-01,1383,1545.6225234564035
GONDIA,2020-09-01,1445,1566.314454814774
GONDIA,2020-10-01,1472,1530.451848668238
GONDIA,2020-11-01,1519,1576.1659945744093
GONDIA,2020-12-01,1528,1805.2995773887428
GONDIA,2021-01-01,1531,1718.4225473772751
GONDIA,2021-02-01,1829,1675.6259030870744
GONDIA,2021-03-01,2024,1628.0548807646978
HINGOLI,2020-06-01,1988,1903.0546776384747
HINGOLI,2020-07-01,1886,1968.865716812872
HINGOLI,2020-08-01,1692,1993.644172150457
HINGOLI,2020-09-01,2019,1835.627104195721
HINGOLI,2020-10-01,1976,1899.7048200113636
HINGOLI,2020-11-01,1722,1981.1305291832707
HINGOLI,2020-12-01,1949,1885.9726509441523
HINGOLI,2021-01-01,1975,2115.463112459061
HINGOLI,2021-02-01,2077,2114.166228567375
HINGOLI,2021-03-01,2045,1804.9990729584415
JALGAON,2020-06-01,6888,6708.501707586876
JALGAON,2020-07-01,6176,7029.216351762457
JALGAON,2020-08-01,5950,7194.216591853972
JALGAON,2020-09-01,6369,7099.130542815071
JALGAON,2020-10-01,6370,7755.3502929881
JALGAON,2020-11-01,6429,7520.796493977376
JALGAON,2020-12-01,7344,6822.519657409396
JALGAON,2021-01-01,7376,7155.932115758348
JALGAON,2021-02-01,7683,7594.6039828377425
JALGAON,2021-03-01,6301,7525.604847362625
JALNA,2020-06-01,3865,3493.7115328874493
JALNA,2020-07-01,3234,3526.893431777389
JALNA,2020-08-01,3247,3449.601889550379
JALNA,2020-09-01,3401,3578.9791042262023
JALNA,2020-10-01,3244,3691.682480131958
JALNA,2020-11-01,3164,3693.705837410741
JALNA,2020-12-01,3529,3596.076650328745
JALNA,2021-01-01,3637,3553.9212482413027
JALNA,2021-02-01,3715,3293.412643336271
JALNA,2021-03-01,3560,3436.666635397604
KOLHAPUR,2020-06-01,4861,5211.459116305972
KOLHAPUR,2020-07-01,4670,5045.524849238438
KOLHAPUR,2020-08-01,4437,5114.395185949881
KOLHAPUR,2020-09-01,5026,5208.6440914347
KOLHAPUR,2020-10-01,4973,4986.337636998658
KOLHAPUR,2020-11-01,4789,5282.653099464726
KOLHAPUR,2020-12-01,5795,5414.004489493311
KOLHAPUR,2021-01-01,5111,5346.394790497819
KOLHAPUR,2021-02-01,5237,5268.733468235441
KOLHAPUR,2021-03-01,4708,5217.786904193186
LATUR,2020-06-01,3989,3488.9188726249718
LATUR,2020-07-01,3694,3753.4752214002656
LATUR,2020-08-01,3498,3887.0185984554137
LATUR,2020-09-01,3654,3666.2137021505855
LATUR,2020-10-01,3751,3881.130388597249
LATUR,2020-11-01,3673,4104.36760409993
LATUR,2020-12-01,4091,3643.1855711245967
LATUR,2021-01-01,4179,3479.512748037762
LATUR,2021-02-01,4416,3606.028736647705
LATUR,2021-03-01,4366,3755.563412997291
MUMBAI SUBURBAN,2021-01-01,13242,12741.666666666666
MUMBAI SUBURBAN,2021-02-01,13444,12741.666666666666
MUMBAI SUBURBAN,2021-03-01,13294,12741.666666666666
MUMBAI,2020-06-01,2613,759.1717975627662
MUMBAI,2020-07-01,2916,1668.9869187923048
MUMBAI,2020-08-01,2676,2717.302814231422
MUMBAI,2020-09-01,3035,5212.210243613175
MUMBAI,2020-10-01,2924,4684.839069396671
MUMBAI,2020-11-01,3608,2525.039801612637
MUMBAI,2020-12-01,4419,2312.714011857084
MUMBAI,2021-01-01,4239,-1422.7723255825672
MUMBAI,2021-02-01,4034,-2765.736956055962
MUMBAI,2021-03-01,4119,-5555.293120471999
NAGPUR,2020-06-01,7368,7219.858911140343
NAGPUR,2020-07-01,7018,7159.831783761952
NAGPUR,2020-08-01,5585,7264.90409911342
NAGPUR,2020-09-01,5078,7586.603824530717
NAGPUR,2020-10-01,5618,7159.507885139931
NAGPUR,2020-11-01,6429,7237.867248859674
NAGPUR,2020-12-01,7872,7548.824708863689
NAGPUR,2021-01-01,7618,7500.27993414816
NAGPUR,2021-02-01,8330,7372.49698213606
NAGPUR,2021-03-01,8796,7160.72041623413
NANDED,2020-06-01,5423,5539.650846545365
NANDED,2020-07-01,5261,5740.97286302229
NANDED,2020-08-01,4984,5843.561123109226
NANDED,2020-09-01,5871,5863.211119359631
NANDED,2020-10-01,5214,5590.426212664068
NANDED,2020-11-01,5237,5407.1480867148975
NANDED,2020-12-01,6097,5445.903274457585
NANDED,2021-01-01,5865,5383.031964010862
NANDED,2021-02-01,6268,5655.338762141791
NANDED,2021-03-01,5883,5798.253363951676
NANDURBAR,2020-06-01,4043,3048.1715071356257
NANDURBAR,2020-07-01,3577,2988.357369530469
NANDURBAR,2020-08-01,2901,3371.9579720971124
NANDURBAR,2020-09-01,3040,3296.654337377081
NANDURBAR,2020-10-01,2588,3286.701801394823
NANDURBAR,2020-11-01,2581,2978.0681543920973
NANDURBAR,2020-12-01,2989,3595.828239625076
NANDURBAR,2021-01-01,2803,3350.432072824324
NANDURBAR,2021-02-01,3130,3286.701801394823
NANDURBAR,2021-03-01,3365,3483.769740272888
NASHIK,2020-06-01,10644,10603.1264653133
NASHIK,2020-07-01,10668,10290.199244887124
NASHIK,2020-08-01,9838,10508.616056522447
NASHIK,2020-09-01,10420,9980.918152079055
NASHIK,2020-10-01,10365,10168.278919982691
NASHIK,2020-11-01,9966,9980.918152079055
NASHIK,2020-12-01,11339,10525.663438004882
NASHIK,2021-01-01,11056,10290.199244887124
NASHIK,2021-02-01,11802,10792.716716102466
NASHIK,2021-03-01,10787,10147.88483821626
OSMANABAD,2020-06-01,2582,2383.016046409695
OSMANABAD,2020-07-01,2273,2501.1492273012923
OSMANABAD,2020-08-01,1935,2694.5654965352705
OSMANABAD,2020-09-01,2241,2437.1492591444544
OSMANABAD,2020-10-01,2207,2204.8672237298333
OSMANABAD,2020-11-01,2274,2318.69015663827
OSMANABAD,2020-12-01,2540,2512.5766544157823
OSMANABAD,2021-01-01,2519,2520.902830881654
OSMANABAD,2021-02-01,2847,2305.5053319108283
OSMANABAD,2021-03-01,2677,2534.112008776181
PALGHAR,2020-06-01,5473,5156.809226846757
PALGHAR,2020-07-01,4867,5356.666275104915
PALGHAR,2020-08-01,4606,5396.966341115277
PALGHAR,2020-09-01,4753,5485.826171962105
PALGHAR,2020-10-01,4616,5597.252293094238
PALGHAR,2020-11-01,4554,5368.452780707336
PALGHAR,2020-12-01,5005,5816.701580166033
PALGHAR,2021-01-01,5509,5466.666825412181
PALGHAR,2021-02-01,5817,5356.666275104915
PALGHAR,2021-03-01,6435,5325.168229823587
PARBHANI,2020-06-01,3561,2909.144089340285
PARBHANI,2020-07-01,3186,3175.5609619231063
PARBHANI,2020-08-01,2743,2821.189939675079
PARBHANI,2020-09-01,3099,2909.144089340285
PARBHANI,2020-10-01,2920,3076.831624210685
PARBHANI,2020-11-01,2538,3262.1764045301857
PARBHANI,2020-12-01,3472,2909.144089340285
PARBHANI,2021-01-01,3279,3136.530392430277
PARBHANI,2021-02-01,3530,3201.3009131267027
PARBHANI,2021-03-01,3595,2909.144089340285
PUNE,2020-06-01,16981,16410.005594721762
PUNE,2020-07-01,14939,16415.769064631575
PUNE,2020-08-01,14322,16222.638722181344
PUNE,2020-09-01,16328,16093.720180362518
PUNE,2020-10-01,15750,16093.720180362518
PUNE,2020-11-01,15551,15816.910426122806
