district,date,actual,forecast,lower_ci,upper_ci
RAIGAD,2020-06-01,3940,4124.422128271927,3244.647009258652,5004.197247285202
RAIGAD,2020-07-01,3465,4096.040908302223,2856.124410388721,5335.957406215725
RAIGAD,2020-08-01,3013,4067.854986879059,2554.477446408431,5581.232527349687
RAIGAD,2020-09-01,3412,4039.863020102408,2298.3395972054877,5781.386442999328
RAIGAD,2020-10-01,3704,4012.063673319968,2071.6226647660615,5952.504681873875
RAIGAD,2020-11-01,3998,3984.455621063527,1866.0426085780682,6102.868633548986
RAIGAD,2020-12-01,5251,3957.037546985763,1676.65846578409,6237.416628187437
RAIGAD,2021-01-01,4693,3929.808143797483,1500.2377340759526,6359.378553519013
RAIGAD,2021-02-01,4937,3902.766113205289,1334.525747925406,6471.006478485172
RAIGAD,2021-03-01,4981,3875.9101658496784,1177.873930540516,6573.946401158841
RATNAGIRI,2020-06-01,1939,1827.5298660388303,1406.9772525630156,2248.082479514645
RATNAGIRI,2020-07-01,1742,1813.1734045949538,1220.7536719557988,2405.593137234109
RATNAGIRI,2020-08-01,1206,1798.9297226952149,1076.2034724905666,2521.655972899863
RATNAGIRI,2020-09-01,1279,1784.7979343813552,953.519751012596,2616.0761177501145
RATNAGIRI,2020-10-01,1186,1770.7771606549072,844.9944287572281,2696.5598925525865
RATNAGIRI,2020-11-01,1074,1756.8665294225204,746.6560105986754,2767.0770482463654
RATNAGIRI,2020-12-01,1108,1743.0651754417174,656.1341920825889,2829.996158800846
RATNAGIRI,2021-01-01,1177,1729.3722402670749,571.8772258351019,2886.867254699048
RATNAGIRI,2021-02-01,1246,1715.786872196829,492.8020258301751,2938.771718563483
RATNAGIRI,2021-03-01,1164,1702.3082262198993,418.11609554152255,2986.500356898276
SANGLI,2020-06-01,4359,4854.000000000001,4312.412069976159,5395.587930023843
SANGLI,2020-07-01,4264,4896.000000000001,4130.079004142713,5661.920995857289
SANGLI,2020-08-01,3874,4497.000000000001,3558.9421884326493,5435.0578115673525
SANGLI,2020-09-01,3891,4546.000000000001,3462.8241399523176,5629.175860047684
SANGLI,2020-10-01,3891,4608.000000000001,3396.972572673292,5819.02742732671
SANGLI,2020-11-01,3821,4630.000000000001,3303.385920591427,5956.614079408575
SANGLI,2020-12-01,4539,4839.0,3406.0930240826638,6271.906975917336
SANGLI,2021-01-01,4333,5189.0,3657.158008285425,6720.841991714575
SANGLI,2021-02-01,4393,4650.0,3025.2362099284755,6274.763790071524
SANGLI,2021-03-01,4144,4291.0,2578.3485878687707,6003.651412131229
SATARA,2020-06-01,4063,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-07-01,3915,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-08-01,3233,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-09-01,3103,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-10-01,3760,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-11-01,3582,0.0,-7904.962043859047,7904.962043859047
SATARA,2020-12-01,4595,0.0,-7904.962043859047,7904.962043859047
SATARA,2021-01-01,4175,0.0,-7904.962043859047,7904.962043859047
SATARA,2021-02-01,4151,0.0,-7904.962043859047,7904.962043859047
SATARA,2021-03-01,3735,0.0,-7904.962043859047,7904.962043859047
SINDHUDURG,2020-06-01,792,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-07-01,721,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-08-01,549,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-09-01,579,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-10-01,530,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-11-01,476,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2020-12-01,592,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2021-01-01,618,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2021-02-01,640,0.0,-1339.066640725935,1339.066640725935
SINDHUDURG,2021-03-01,659,0.0,-1339.066640725935,1339.066640725935
SOLAPUR,2020-06-01,6951,4137.406570977171,-3111.205368989461,11386.018510943803
SOLAPUR,2020-07-01,6858,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2020-08-01,6356,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2020-09-01,6758,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2020-10-01,6321,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2020-11-01,6058,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2020-12-01,7648,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2021-01-01,7550,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2021-02-01,6956,0.0,-10122.133831074556,10122.133831074556
SOLAPUR,2021-03-01,7219,0.0,-10122.133831074556,10122.133831074556
THANE,2020-06-01,13519,4635.290200525713,-10085.474633724063,19356.05503477549
THANE,2020-07-01,12050,0.0,-20556.424634633604,20556.424634633604
THANE,2020-08-01,12215,0.0,-20556.424634633604,20556.424634633604
THANE,2020-09-01,13770,0.0,-20556.424634633604,20556.424634633604
THANE,2020-10-01,13402,0.0,-20556.424634633604,20556.424634633604
THANE,2020-11-01,13995,0.0,-20556.424634633604,20556.424634633604
THANE,2020-12-01,14285,0.0,-20556.424634633604,20556.424634633604
THANE,2021-01-01,15181,0.0,-20556.424634633604,20556.424634633604
THANE,2021-02-01,16357,0.0,-20556.424634633604,20556.424634633604
THANE,2021-03-01,16591,0.0,-20556.424634633604,20556.424634633604
WARDHA,2020-06-01,1435,1333.0981865342906,505.751651799735,2160.444721268846
WARDHA,2020-07-01,1452,1108.41142790891,-49.464431788555885,2266.2872876063757
WARDHA,2020-08-01,1358,845.0234579418077,-312.8524017556581,2002.8993176392735
