district,date,actual,forecast
JALNA,2020-07-01,38,26.781918
JALNA,2020-08-01,26,29.744007
JALNA,2020-09-01,25,27.58441
JALNA,2020-10-01,29,27.568308
JALNA,2020-11-01,20,28.751093
JALNA,2020-12-01,25,26.462683
JALNA,2021-01-01,29,27.715252
JALNA,2021-02-01,18,26.815763
JALNA,2021-03-01,26,24.624336
