district,date,actual,forecast
PUNE,2020-07-01,5520,6451.3276
PUNE,2020-08-01,5630,6315.477
PUNE,2020-09-01,5491,6291.7646
PUNE,2020-10-01,6135,6213.874
PUNE,2020-11-01,6162,6301.5376
PUNE,2020-12-01,7696,6311.4604
PUNE,2021-01-01,7485,6606.446
PUNE,2021-02-01,7795,6777.1235
PUNE,2021-03-01,7315,7065.099
