district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,6556.290117484571
AHMEDNAGAR,2020-08-01,5559,6970.792116966234
AHMEDNAGAR,2020-09-01,5903,7459.921292832644
AHMEDNAGAR,2020-10-01,5719,7617.67331769305
AHMEDNAGAR,2020-11-01,5427,7834.67895264839
AHMEDNAGAR,2020-12-01,6256,8094.498436527538
AHMEDNAGAR,2021-01-01,6196,8004.567148942753
AHMEDNAGAR,2021-02-01,6458,8056.127144836641
AHMEDNAGAR,2021-03-01,5735,8003.457817092689
AKOLA,2020-07-01,1555,1639.148743298367
AKOLA,2020-08-01,1523,1631.1454530191559
AKOLA,2020-09-01,1606,1710.5597015468027
AKOLA,2020-10-01,1395,1734.9649487250815
AKOLA,2020-11-01,1204,1825.638036724855
AKOLA,2020-12-01,1630,1917.382802244354
AKOLA,2021-01-01,1745,1914.8758193465424
AKOLA,2021-02-01,1618,1919.3108302082503
AKOLA,2021-03-01,1782,1878.1933582517422
AMRAVATI,2020-07-01,1905.0,2085.3433788072534
AMRAVATI,2020-08-01,1776.0,2077.1089509517888
AMRAVATI,2020-09-01,1794.0,1936.1623728469801
AMRAVATI,2020-10-01,1814.0,1937.8407451332196
AMRAVATI,2020-11-01,1896.0,1921.0070747952025
AMRAVATI,2020-12-01,2379.0,1971.6082300717621
AMRAVATI,2021-01-01,2249.0,2255.716641743671
AMRAVATI,2021-02-01,2476.0,2141.842652526321
AMRAVATI,2021-03-01,2570.0,2392.3726688611896
AURANGABAD,2020-07-01,2897,3604.5514637392425
AURANGABAD,2020-08-01,3107,3804.0626351221226
AURANGABAD,2020-09-01,3639,3623.773650081065
AURANGABAD,2020-10-01,5000,3386.712113970434
AURANGABAD,2020-11-01,4498,3044.620926174628
AURANGABAD,2020-12-01,5448,3593.7381001370577
AURANGABAD,2021-01-01,5221,3429.959657837334
AURANGABAD,2021-02-01,5126,3614.1567776205884
AURANGABAD,2021-03-01,4791,3807.300489400965
BEED,2020-07-01,3407,3610.0418743451
BEED,2020-08-01,2907,3734.6323396807097
BEED,2020-09-01,3136,3912.9452090168866
BEED,2020-10-01,3117,3958.976591336471
BEED,2020-11-01,2842,3959.162757736135
BEED,2020-12-01,3110,4103.220512776429
BEED,2021-01-01,3208,4110.515920801561
BEED,2021-02-01,3318,4083.9727963852356
BEED,2021-03-01,3225,4104.3893733430195
BHANDARA,2020-07-01,1165,1248.150887666641
BHANDARA,2020-08-01,1101,1253.8245379907414
BHANDARA,2020-09-01,1151,1268.9081172755739
BHANDARA,2020-10-01,1152,1268.2716979540546
BHANDARA,2020-11-01,1031,1276.2100954094922
BHANDARA,2020-12-01,1279,1290.8888785518666
BHANDARA,2021-01-01,1355,1265.481966212186
BHANDARA,2021-02-01,1557,1273.8469878099963
BHANDARA,2021-03-01,1591,1249.554623353691
BULDHANA,2020-07-01,1439,1524.657745242403
BULDHANA,2020-08-01,1345,1597.3110760315542
BULDHANA,2020-09-01,1602,1717.1972163047328
BULDHANA,2020-10-01,1459,1694.5240642513986
BULDHANA,2020-11-01,1389,1743.7613134441465
BULDHANA,2020-12-01,1711,1848.9930918718046
BULDHANA,2021-01-01,1734,1796.0750601927307
BULDHANA,2021-02-01,1818,1752.0571554845924
BULDHANA,2021-03-01,2057,1736.1806640459495
CHANDRAPUR,2020-07-01,2279,2469.0060789548406
CHANDRAPUR,2020-08-01,2103,2545.789171372897
