district,date,actual,forecast,residual
MUMBAI,2020-09-01,76,63.17190281942222,12.828097180577778
MUMBAI,2020-10-01,90,51.2071879810297,38.7928120189703
MUMBAI,2020-11-01,69,34.400832266733225,34.599167733266775
MUMBAI,2020-12-01,46,39.65511631921968,6.34488368078032
MUMBAI,2021-01-01,54,50.629704753900285,3.3702952460997153
MUMBAI,2021-02-01,41,42.08972290444176,-1.0897229044417571
MUMBAI,2021-03-01,50,43.2863951089694,6.713604891030599
NAGPUR,2020-07-01,50.0,77.0993639207731,-27.0993639207731
NAGPUR,2020-08-01,52.0,57.16318109267938,-5.16318109267938
NAGPUR,2020-09-01,35.0,50.183173947280395,-15.183173947280395
NAGPUR,2020-10-01,76.0,50.48193396777421,25.51806603222579
NAGPUR,2020-11-01,33.0,45.62012639749248,-12.620126397492477
NAGPUR,2020-12-01,49.0,69.94217820946609,-20.942178209466093
NAGPUR,2021-01-01,48.0,35.17682190160292,12.82317809839708
NAGPUR,2021-02-01,50.0,53.503730810115556,-3.503730810115556
NAGPUR,2021-03-01,32.0,50.59335799243314,-18.59335799243314
NANDED,2020-07-01,26,20.84998017928668,5.150019820713322
NANDED,2020-08-01,32,21.035799590644547,10.964200409355453
NANDED,2020-09-01,50,18.22154437201016,31.77845562798984
NANDED,2020-10-01,21,10.493897423988539,10.506102576011461
NANDED,2020-11-01,33,15.931286613679653,17.068713386320347
NANDED,2020-12-01,22,19.97984266798718,2.0201573320128183
NANDED,2021-01-01,25,16.890917433585976,8.109082566414024
NANDED,2021-02-01,18,19.129799419930123,-1.129799419930123
NANDED,2021-03-01,21,18.831291443542163,2.168708556457837
NANDURBAR,2020-07-01,42.0,34.99505153438994,7.004948465610063
NANDURBAR,2020-08-01,48.0,41.6356392222843,6.364360777715703
NANDURBAR,2020-09-01,52.0,45.151660341257795,6.848339658742205
NANDURBAR,2020-10-01,44.0,47.02086070369961,-3.0208607036996113
NANDURBAR,2020-11-01,56.0,41.65651754977286,14.343482450227143
NANDURBAR,2020-12-01,37.0,49.219677550087496,-12.219677550087496
NANDURBAR,2021-01-01,30.0,37.33322780335114,-7.333227803351143
NANDURBAR,2021-02-01,19.0,33.00655688661343,-14.006556886613431
NANDURBAR,2021-03-01,26.0,27.12451692091813,-1.1245169209181292
NASHIK,2020-07-01,68.0,94.65110554116231,-26.65110554116231
NASHIK,2020-08-01,94.0,76.6680265317261,17.3319734682739
NASHIK,2020-09-01,111.0,94.35919144015732,16.640808559842682
NASHIK,2020-10-01,96.0,108.10038567195832,-12.100385671958321
NASHIK,2020-11-01,87.0,94.46323064329266,-7.463230643292661
NASHIK,2020-12-01,83.0,86.42404699647678,-3.4240469964767755
NASHIK,2021-01-01,66.0,86.54483682862067,-20.544836828620674
NASHIK,2021-02-01,62.0,77.6721807397056,-15.672180739705595
NASHIK,2021-03-01,64.0,76.12583852592078,-12.125838525920784
OSMANABAD,2020-07-01,28.0,20.535150880551768,7.464849119448232
OSMANABAD,2020-08-01,30.0,22.48444784438524,7.51555215561476
OSMANABAD,2020-09-01,26.0,24.226546455146444,1.773453544853556
OSMANABAD,2020-10-01,17.0,23.79645254347229,-6.7964525434722916
OSMANABAD,2020-11-01,19.0,20.621728237126895,-1.621728237126895
OSMANABAD,2020-12-01,14.0,19.439275416761244,-5.4392754167612445
OSMANABAD,2021-01-01,16.0,17.95673801838089,-1.9567380183808893
OSMANABAD,2021-02-01,12.0,17.743848645940282,-5.743848645940282
OSMANABAD,2021-03-01,14.0,16.72699202131482,-2.726992021314821
PALGHAR,2020-07-01,45,33.73602912000451,11.26397087999549
PALGHAR,2020-08-01,48,28.69328637663913,19.30671362336087
PALGHAR,2020-09-01,33,28.62782261939524,4.372177380604761
PALGHAR,2020-10-01,48,31.048100871831,16.951899128169
PALGHAR,2020-11-01,42,26.495188527027956,15.504811472972044
PALGHAR,2020-12-01,26,29.381631882984387,-3.3816318829843866
PALGHAR,2021-01-01,26,32.47886155651015,-6.478861556510147
PALGHAR,2021-02-01,28,34.28390943131627,-6.283909431316268
PALGHAR,2021-03-01,22,35.799071191752304,-13.799071191752304
PARBHANI,2020-07-01,11.0,12.160565637013196,-1.160565637013196
PARBHANI,2020-08-01,33.0,10.056641007605542,22.943358992394458
PARBHANI,2020-09-01,18.0,27.049342277180784,-9.049342277180784
PARBHANI,2020-10-01,12.0,16.21855611674541,-4.218556116745411
PARBHANI,2020-11-01,21.0,8.428557427690297,12.571442572309703
PARBHANI,2020-12-01,16.0,17.300006677679207,-1.3000066776792067
PARBHANI,2021-01-01,8.0,14.464899112071297,-6.464899112071297
PARBHANI,2021-02-01,11.0,7.108120870157029,3.8918791298429714
PARBHANI,2021-03-01,13.0,10.013492944866599,2.9865070551334014
PUNE,2020-07-01,72,48.46752974591598,23.532470254084018
PUNE,2020-08-01,69,39.48071090199551,29.519289098004492
PUNE,2020-09-01,70,32.9310890248167,37.0689109751833
PUNE,2020-10-01,58,25.488923335183898,32.5110766648161
PUNE,2020-11-01,98,31.172153072479713,66.82784692752028
PUNE,2020-12-01,61,2.997876820532163,58.00212317946784
PUNE,2021-01-01,56,6.8746946572279555,49.125305342772045
PUNE,2021-02-01,68,11.801242614721417,56.19875738527858
PUNE,2021-03-01,33,18.643870123588307,14.356129876411693
RAIGAD,2020-07-01,21.0,28.676891041766133,-7.676891041766133
RAIGAD,2020-08-01,29.0,22.462042564178706,6.537957435821294
RAIGAD,2020-09-01,35.0,27.18733447445141,7.812665525548589
RAIGAD,2020-10-01,32.0,33.580629461637216,-1.5806294616372156
RAIGAD,2020-11-01,11.0,30.264158544062397,-19.264158544062397
RAIGAD,2020-12-01,25.0,13.27602592189615,11.72397407810385
RAIGAD,2021-01-01,20.0,22.291605912011356,-2.291605912011356
RAIGAD,2021-02-01,16.0,24.23122458682827,-8.231224586828269
RAIGAD,2021-03-01,19.0,17.931157783157165,1.0688422168428353
RATNAGIRI,2020-07-01,23.0,15.811673574555025,7.188326425444975
RATNAGIRI,2020-08-01,25.0,13.431559653343749,11.568440346656251
RATNAGIRI,2020-09-01,22.0,18.41510759553367,3.5848924044663306
RATNAGIRI,2020-10-01,11.0,16.456375891549794,-5.4563758915497935
RATNAGIRI,2020-11-01,19.0,12.396645377758839,6.603354622241161
RATNAGIRI,2020-12-01,10.0,11.501833660059054,-1.501833660059054
RATNAGIRI,2021-01-01,10.0,14.08800856734156,-4.088008567341561
RATNAGIRI,2021-02-01,11.0,9.595284210398443,1.404715789601557
RATNAGIRI,2021-03-01,13.0,11.695244877662908,1.3047551223370917
SANGLI,2020-07-01,24.0,24.877412542188868,-0.8774125421888677
SANGLI,2020-08-01,16.0,26.457386212428492,-10.457386212428492
SANGLI,2020-09-01,13.0,24.364458689104463,-11.364458689104463
SANGLI,2020-10-01,28.0,25.401701718126958,2.598298281873042
SANGLI,2020-11-01,34.0,26.393697484501736,7.606302515498264
SANGLI,2020-12-01,24.0,25.907764616799565,-1.9077646167995645
SANGLI,2021-01-01,38.0,26.011235292488784,11.988764707511216
SANGLI,2021-02-01,16.0,28.71462186031541,-12.714621860315411
SANGLI,2021-03-01,24.0,24.503623899046143,-0.5036238990461435
SATARA,2020-07-01,40.0,36.31911560039706,3.680884399602938
SATARA,2020-08-01,40.0,31.74511635039636,8.254883649603642
SATARA,2020-09-01,49.0,39.239956549632,9.760043450368002
SATARA,2020-10-01,39.0,38.52388373099798,0.47611626900202
SATARA,2020-11-01,40.0,40.11259028269184,-0.11259028269184057
SATARA,2020-12-01,24.0,33.94182439215947,-9.941824392159468
SATARA,2021-01-01,32.0,33.01982567627773,-1.0198256762777334
SATARA,2021-02-01,30.0,27.720374547932565,2.2796254520674353
SATARA,2021-03-01,29.0,34.42104119390828,-5.42104119390828
SINDHUDURG,2020-07-01,9.0,5.725920627298205,3.274079372701795
SINDHUDURG,2020-08-01,3.0,6.61181391963378,-3.6118139196337804
SINDHUDURG,2020-09-01,10.0,4.501574316116204,5.498425683883796
SINDHUDURG,2020-10-01,4.0,5.092825605942027,-1.0928256059420267
SINDHUDURG,2020-11-01,6.0,6.423421030453033,-0.42342103045303325
SINDHUDURG,2020-12-01,7.0,4.599604902719248,2.400395097280752
SINDHUDURG,2021-01-01,2.0,6.450255694235909,-4.450255694235909
SINDHUDURG,2021-02-01,4.0,5.605328390426868,-1.6053283904268678
SINDHUDURG,2021-03-01,7.0,5.679919583757796,1.3200804162422042
SOLAPUR,2020-07-01,28,45.9772458504827,-17.977245850482703
SOLAPUR,2020-08-01,25,60.472026728078006,-35.472026728078006
SOLAPUR,2020-09-01,17,64.23992173703755,-47.23992173703755
SOLAPUR,2020-10-01,18,68.19703973002217,-50.19703973002217
SOLAPUR,2020-11-01,24,68.44048782019432,-44.44048782019432
SOLAPUR,2020-12-01,8,63.451476073033604,-55.451476073033604
SOLAPUR,2021-01-01,24,73.55791367777533,-49.55791367777533
SOLAPUR,2021-02-01,12,65.91362783257546,-53.91362783257546
SOLAPUR,2021-03-01,22,69.9336656607742,-47.933665660774196
THANE,2020-07-01,98,80.26887525640669,17.731124743593313
THANE,2020-08-01,79,72.03114715279658,6.968852847203422
THANE,2020-09-01,76,80.86334092989928,-4.86334092989928
THANE,2020-10-01,68,80.30498309261009,-12.304983092610087
THANE,2020-11-01,78,83.93029811420732,-5.930298114207318
THANE,2020-12-01,56,80.65207350204176,-24.65207350204176
THANE,2021-01-01,60,89.46972138088655,-29.469721380886554
THANE,2021-02-01,50,86.80724096696639,-36.80724096696639
THANE,2021-03-01,55,91.67849964550757,-36.67849964550757
WARDHA,2020-07-01,4.0,6.9524901090345566,-2.9524901090345566
WARDHA,2020-08-01,6.0,7.651717872920921,-1.651717872920921
WARDHA,2020-09-01,9.0,7.15272958760748,1.84727041239252
WARDHA,2020-10-01,16.0,6.9524901090345566,9.047509890965443
WARDHA,2020-11-01,7.0,9.48447249691162,-2.4844724969116196
WARDHA,2020-12-01,11.0,11.093367360830651,-0.09336736083065134
WARDHA,2021-01-01,8.0,10.668999042927348,-2.6689990429273482
WARDHA,2021-02-01,5.0,9.15190335207673,-4.1519033520767294
WARDHA,2021-03-01,5.0,8.778534577926072,-3.778534577926072
WASHIM,2020-07-01,13.0,7.078115962609081,5.921884037390919
WASHIM,2020-08-01,18.0,8.86086580489265,9.13913419510735
WASHIM,2020-09-01,7.0,10.082797104882333,-3.0827971048823333
WASHIM,2020-10-01,10.0,5.770903881440284,4.229096118559716
WASHIM,2020-11-01,5.0,8.498778621137049,-3.498778621137049
WASHIM,2020-12-01,10.0,6.203807594687907,3.796192405312093
WASHIM,2021-01-01,11.0,8.647343222234815,2.3526567777651852
WASHIM,2021-02-01,8.0,8.129053965478864,-0.12905396547886383
WASHIM,2021-03-01,3.0,7.092148479534502,-4.092148479534502
YAVATMAL,2020-07-01,3.0,3.7761189298380056,-0.7761189298380056
YAVATMAL,2020-08-01,7.0,4.393808251492461,2.6061917485075394
YAVATMAL,2020-09-01,8.0,7.802719333460173,0.197280666539827
YAVATMAL,2020-10-01,23.0,8.878092546674761,14.121907453325239
YAVATMAL,2020-11-01,6.0,18.38037731688842,-12.38037731688842
YAVATMAL,2020-12-01,2.0,9.580587293734737,-7.580587293734737
YAVATMAL,2021-01-01,5.0,2.8323341201816628,2.1676658798183372
YAVATMAL,2021-02-01,4.0,5.8492931751715735,-1.8492931751715735
YAVATMAL,2021-03-01,6.0,6.06671094623843,-0.06671094623843032
MUMBAI SUBURBAN,2021-02-01,28,32.777410136541405,-4.7774101365414054
MUMBAI SUBURBAN,2021-03-01,28,38.59486869100699,-10.594868691006987
