district,date,actual,forecast
SINDHUDURG,2020-10-01,144,125.07449447384855
SINDHUDURG,2020-11-01,117,136.13749227274732
SINDHUDURG,2020-12-01,117,140.06054219437547
SINDHUDURG,2021-01-01,86,97.85347767530122
SINDHUDURG,2021-02-01,90,83.10360121845605
SINDHUDURG,2021-03-01,89,127.00833443475798
