district,date,actual,forecast
CHANDRAPUR,2020-07-01,41.0,44.510303
CHANDRAPUR,2020-08-01,37.0,37.331253
CHANDRAPUR,2020-09-01,44.0,40.638313
CHANDRAPUR,2020-10-01,67.0,41.479527
CHANDRAPUR,2020-11-01,47.0,47.161343
CHANDRAPUR,2020-12-01,35.0,49.69918
CHANDRAPUR,2021-01-01,23.0,36.31455
CHANDRAPUR,2021-02-01,19.0,45.52269
CHANDRAPUR,2021-03-01,27.0,53.991306
