district,date,actual,forecast
AHMEDNAGAR,2020-07-01,40.0,39.73684210526316
AHMEDNAGAR,2020-08-01,55.0,39.73684210526316
AHMEDNAGAR,2020-09-01,36.0,61.6
AHMEDNAGAR,2020-10-01,82.0,39.73684210526316
AHMEDNAGAR,2020-11-01,49.0,61.6
AHMEDNAGAR,2020-12-01,36.0,51.0
AHMEDNAGAR,2021-01-01,45.0,39.73684210526316
AHMEDNAGAR,2021-02-01,28.0,39.73684210526316
AHMEDNAGAR,2021-03-01,28.0,50.5
AKOLA,2020-07-01,34.0,43.888888888888886
AKOLA,2020-08-01,45.0,43.888888888888886
AKOLA,2020-09-01,54.0,43.888888888888886
AKOLA,2020-10-01,48.0,64.66666666666667
AKOLA,2020-11-01,39.0,43.888888888888886
AKOLA,2020-12-01,33.0,43.888888888888886
AKOLA,2021-01-01,31.0,38.0
AKOLA,2021-02-01,26.0,43.888888888888886
AKOLA,2021-03-01,33.0,43.888888888888886
AMRAVATI,2020-07-01,62.0,55.75
AMRAVATI,2020-08-01,70.0,55.75
AMRAVATI,2020-09-01,98.0,64.33333333333333
AMRAVATI,2020-10-01,55.0,83.66666666666667
AMRAVATI,2020-11-01,45.0,61.0
AMRAVATI,2020-12-01,54.0,48.18181818181818
AMRAVATI,2021-01-01,41.0,66.33333333333333
AMRAVATI,2021-02-01,32.0,55.75
AMRAVATI,2021-03-01,43.0,66.33333333333333
AURANGABAD,2020-07-01,53,88.0
AURANGABAD,2020-08-01,74,98.22222222222223
AURANGABAD,2020-09-01,76,87.62222222222222
AURANGABAD,2020-10-01,56,85.90793650793651
AURANGABAD,2020-11-01,57,96.13015873015873
AURANGABAD,2020-12-01,71,85.53015873015872
AURANGABAD,2021-01-01,69,83.81587301587301
AURANGABAD,2021-02-01,40,93.48253968253968
AURANGABAD,2021-03-01,40,103.7047619047619
BEED,2020-07-01,30.0,22.071428571428573
BEED,2020-08-01,30.0,22.071428571428573
BEED,2020-09-01,33.0,22.071428571428573
BEED,2020-10-01,16.0,29.4
BEED,2020-11-01,18.0,22.071428571428573
BEED,2020-12-01,11.0,37.8
BEED,2021-01-01,19.0,16.25
BEED,2021-02-01,11.0,37.8
BEED,2021-03-01,14.0,16.25
BHANDARA,2020-07-01,19.0,22.375
BHANDARA,2020-08-01,22.0,22.375
BHANDARA,2020-09-01,28.0,22.375
BHANDARA,2020-10-01,22.0,24.333333333333332
BHANDARA,2020-11-01,25.0,22.375
BHANDARA,2020-12-01,28.0,24.333333333333332
BHANDARA,2021-01-01,19.0,24.333333333333332
BHANDARA,2021-02-01,19.0,22.375
BHANDARA,2021-03-01,21.0,13.25
BULDHANA,2020-07-01,31,23.5
BULDHANA,2020-08-01,25,17.666666666666668
BULDHANA,2020-09-01,17,26.22222222222222
BULDHANA,2020-10-01,19,24.72222222222222
BULDHANA,2020-11-01,24,24.61111111111111
BULDHANA,2020-12-01,19,18.77777777777778
BULDHANA,2021-01-01,18,27.333333333333336
BULDHANA,2021-02-01,24,27.22222222222222
BULDHANA,2021-03-01,20,21.38888888888889
CHANDRAPUR,2020-07-01,41.0,37.833333333333336
CHANDRAPUR,2020-08-01,37.0,44.72727272727273
CHANDRAPUR,2020-09-01,44.0,31.5
CHANDRAPUR,2020-10-01,67.0,37.833333333333336
CHANDRAPUR,2020-11-01,47.0,44.72727272727273
CHANDRAPUR,2020-12-01,35.0,44.72727272727273
CHANDRAPUR,2021-01-01,23.0,31.5
CHANDRAPUR,2021-02-01,19.0,48.333333333333336
CHANDRAPUR,2021-03-01,27.0,51.25
DHULE,2020-07-01,24.0,20.5
DHULE,2020-08-01,31.0,37.0
DHULE,2020-09-01,27.0,37.0
DHULE,2020-10-01,50.0,37.0
