district,date,actual,forecast
AHMEDNAGAR,2020-07-01,354.0,406.17614508846714
AHMEDNAGAR,2020-08-01,391.0,395.15773590714264
AHMEDNAGAR,2020-09-01,417.0,416.63154890186945
AHMEDNAGAR,2020-10-01,343.0,431.3127490113619
AHMEDNAGAR,2020-11-01,468.0,392.59913101068105
AHMEDNAGAR,2020-12-01,305.0,458.29751949951935
AHMEDNAGAR,2021-01-01,372.0,372.5088543551417
AHMEDNAGAR,2021-02-01,301.0,406.01901370497245
AHMEDNAGAR,2021-03-01,316.0,366.50837523676546
AKOLA,2020-07-01,407.0,411.5542917162941
AKOLA,2020-08-01,306.0,427.6720026589293
AKOLA,2020-09-01,504.0,456.98254972684475
AKOLA,2020-10-01,493.0,451.30655093277346
AKOLA,2020-11-01,514.0,468.47932757604053
AKOLA,2020-12-01,450.0,433.4712217210241
AKOLA,2021-01-01,481.0,458.6880773167121
AKOLA,2021-02-01,416.0,454.5231930480429
AKOLA,2021-03-01,363.0,448.8458947777416
AMRAVATI,2020-07-01,470,376.9022382635756
AMRAVATI,2020-08-01,482,350.9797024821957
AMRAVATI,2020-09-01,586,342.6412704968697
AMRAVATI,2020-10-01,819,245.76056872053206
AMRAVATI,2020-11-01,609,66.18924963036295
AMRAVATI,2020-12-01,634,128.46078883636707
AMRAVATI,2021-01-01,472,29.521395951170916
AMRAVATI,2021-02-01,753,36.72605479449487
AMRAVATI,2021-03-01,457,-89.48427226370859
AURANGABAD,2020-07-01,378,407.7080080310203
AURANGABAD,2020-08-01,729,450.43975505993706
AURANGABAD,2020-09-01,857,385.1688277950973
AURANGABAD,2020-10-01,889,297.4270258220066
AURANGABAD,2020-11-01,837,254.85548444765016
AURANGABAD,2020-12-01,522,183.20300938303296
AURANGABAD,2021-01-01,685,134.65156034417464
AURANGABAD,2021-02-01,477,79.88323452923765
AURANGABAD,2021-03-01,489,104.52325216057739
BEED,2020-07-01,465.0,442.75401614360527
BEED,2020-08-01,554.0,392.7462687537684
BEED,2020-09-01,485.0,479.0265793512559
BEED,2020-10-01,495.0,402.9481526386528
BEED,2020-11-01,472.0,448.54456137522425
BEED,2020-12-01,561.0,405.80862049844944
BEED,2021-01-01,439.0,453.67773009282905
BEED,2021-02-01,414.0,406.5077200398198
BEED,2021-03-01,439.0,419.32903055255804
BHANDARA,2020-07-01,267.0,273.8859912860933
BHANDARA,2020-08-01,323.0,285.6987198968413
BHANDARA,2020-09-01,344.0,328.02350712362835
BHANDARA,2020-10-01,397.0,329.33568288995366
BHANDARA,2020-11-01,285.0,364.0720618650936
BHANDARA,2020-12-01,316.0,269.58430348992226
BHANDARA,2021-01-01,194.0,305.51776886945896
BHANDARA,2021-02-01,173.0,201.23248357630197
BHANDARA,2021-03-01,225.0,228.69135565543561
BULDHANA,2020-07-01,186.0,206.90481269681055
BULDHANA,2020-08-01,211.0,223.29340706712634
BULDHANA,2020-09-01,266.0,223.51982068829057
