district,date,actual,forecast
JALGAON,2020-10-01,37,44.13918215240263
JALGAON,2020-11-01,39,15.63376672575453
JALGAON,2020-12-01,17,17.582332287862258
JALGAON,2021-01-01,24,17.576256646104042
JALGAON,2021-02-01,16,8.782203455076619
JALGAON,2021-03-01,16,25.940190281134875
