district,date,actual,forecast
AHMEDNAGAR,2020-10-01,82,32.01794644443136
AHMEDNAGAR,2020-11-01,49,32.54398892663666
AHMEDNAGAR,2020-12-01,36,53.064334325931505
AHMEDNAGAR,2021-01-01,45,57.27352096398353
AHMEDNAGAR,2021-02-01,28,59.096085074934265
AHMEDNAGAR,2021-03-01,28,45.406960518530305
