district,date,actual,forecast
JALGAON,2020-07-01,244,236.62285
JALGAON,2020-08-01,292,352.24417
JALGAON,2020-09-01,362,280.69754
JALGAON,2020-10-01,415,295.26596
JALGAON,2020-11-01,469,318.66727
JALGAON,2020-12-01,593,407.53748
JALGAON,2021-01-01,340,589.6093
JALGAON,2021-02-01,239,522.3468
JALGAON,2021-03-01,243,582.3794
