district,date,actual,forecast
BEED,2020-07-01,465,670.21674
BEED,2020-08-01,554,569.8715
BEED,2020-09-01,485,588.8772
BEED,2020-10-01,495,580.8546
BEED,2020-11-01,472,496.86545
BEED,2020-12-01,561,666.21466
BEED,2021-01-01,439,656.15295
BEED,2021-02-01,414,454.2057
BEED,2021-03-01,439,482.4178
