district,date,actual,forecast
AHMEDNAGAR,2020-07-01,6478.0,6810.782296181642
AHMEDNAGAR,2020-08-01,5975.0,6566.470638274208
AHMEDNAGAR,2020-09-01,6550.0,6942.109823904683
AHMEDNAGAR,2020-10-01,6471.0,7081.510104535648
AHMEDNAGAR,2020-11-01,6107.0,7158.542236148967
AHMEDNAGAR,2020-12-01,7460.0,7015.644324392619
AHMEDNAGAR,2021-01-01,6692.0,6862.767177953396
AHMEDNAGAR,2021-02-01,7023.0,7087.919951432772
AHMEDNAGAR,2021-03-01,6274.0,6746.101108618743
AKOLA,2020-07-01,3121.0,2906.4330028115783
AKOLA,2020-08-01,3029.0,2674.950429563148
AKOLA,2020-09-01,2763.0,2622.0920572927907
AKOLA,2020-10-01,2737.0,2544.85347326925
AKOLA,2020-11-01,2700.0,2601.7958522232607
AKOLA,2020-12-01,2933.0,2672.720619147771
AKOLA,2021-01-01,3111.0,2702.307327689869
AKOLA,2021-02-01,2983.0,2732.377816692059
AKOLA,2021-03-01,3093.0,2591.5947844129378
AMRAVATI,2020-07-01,3459.0,3712.825142716646
AMRAVATI,2020-08-01,3049.0,3618.872873514921
AMRAVATI,2020-09-01,3325.0,3574.571003521746
AMRAVATI,2020-10-01,3191.0,3889.4186997075617
AMRAVATI,2020-11-01,3502.0,3830.4159870092467
AMRAVATI,2020-12-01,4172.0,4011.9407202135117
AMRAVATI,2021-01-01,4458.0,4336.712579805363
AMRAVATI,2021-02-01,4134.0,4140.416661068382
AMRAVATI,2021-03-01,4134.0,3833.911354471259
AURANGABAD,2020-07-01,6028.0,6462.054296919096
AURANGABAD,2020-08-01,6173.0,6293.963414198219
AURANGABAD,2020-09-01,6644.0,6613.916131897391
AURANGABAD,2020-10-01,6246.0,6417.338575527301
AURANGABAD,2020-11-01,5765.0,6392.746841108932
AURANGABAD,2020-12-01,6760.0,6363.006254017551
AURANGABAD,2021-01-01,6615.0,6523.154481496931
AURANGABAD,2021-02-01,7139.0,6323.124254437958
AURANGABAD,2021-03-01,6756.0,6726.653296434177
BEED,2020-07-01,3821.0,4201.104421397947
BEED,2020-08-01,3261.0,3581.125828824667
BEED,2020-09-01,3819.0,3121.0093932188734
BEED,2020-10-01,3751.0,3598.0140382311724
BEED,2020-11-01,3332.0,3843.166309342241
BEED,2020-12-01,4156.0,3997.25718750952
BEED,2021-01-01,4018.0,4103.687384609685
BEED,2021-02-01,4267.0,4017.9535604159937
BEED,2021-03-01,4241.0,4310.405249670695
BHANDARA,2020-07-01,1262,1396.6405907564244
BHANDARA,2020-08-01,1185,1444.4210117861314
BHANDARA,2020-09-01,1200,1489.4515218834229
BHANDARA,2020-10-01,1233,1532.4808973058357
BHANDARA,2020-11-01,1093,1550.9496170291334
BHANDARA,2020-12-01,1395,1592.7035730627572
BHANDARA,2021-01-01,1416,1546.8910381002624
BHANDARA,2021-02-01,1690,1476.6481201437555
BHANDARA,2021-03-01,1729,1380.0154178791418
BULDHANA,2020-07-01,3900.0,4083.2276739471417
BULDHANA,2020-08-01,3612.0,4005.0416761131873
BULDHANA,2020-09-01,4073.0,4142.523033264102
BULDHANA,2020-10-01,3614.0,4091.9675657531507
BULDHANA,2020-11-01,3484.0,4204.832591292142
BULDHANA,2020-12-01,4289.0,4341.818007887992
BULDHANA,2021-01-01,4304.0,4565.727029432651
BULDHANA,2021-02-01,4508.0,4323.973422159734
BULDHANA,2021-03-01,4443.0,4338.07861693488
CHANDRAPUR,2020-07-01,2316.0,2457.8608211939395
CHANDRAPUR,2020-08-01,2209.0,2333.9953348440386
CHANDRAPUR,2020-09-01,2247.0,2293.3452885483553
CHANDRAPUR,2020-10-01,2187.0,2477.6033657005223
CHANDRAPUR,2020-11-01,2220.0,2536.581540265872
CHANDRAPUR,2020-12-01,2940.0,2635.3131611680346
CHANDRAPUR,2021-01-01,3096.0,3001.4449537927812
CHANDRAPUR,2021-02-01,3083.0,2967.330389607055
CHANDRAPUR,2021-03-01,3033.0,3065.1897051001633
DHULE,2020-07-01,3857.0,3843.6419135175574
DHULE,2020-08-01,3076.0,3733.18792490951
DHULE,2020-09-01,3376.0,3439.484529382101
DHULE,2020-10-01,3157.0,3601.4093493560013
DHULE,2020-11-01,3146.0,3570.3565205496225
DHULE,2020-12-01,3665.0,3499.758239106075
DHULE,2021-01-01,3484.0,3745.903907903439
DHULE,2021-02-01,3689.0,3652.6932049143006
DHULE,2021-03-01,3358.0,3689.004275345258
GADCHIROLI,2020-07-01,1431,1725.281507017316
GADCHIROLI,2020-08-01,1224,1663.8772530643207
GADCHIROLI,2020-09-01,1361,1613.2636225809201
GADCHIROLI,2020-10-01,1251,1574.4320306937864
GADCHIROLI,2020-11-01,1256,1729.013477373715
GADCHIROLI,2020-12-01,1632,1850.6552178291267
GADCHIROLI,2021-01-01,1689,1780.525326535368
GADCHIROLI,2021-02-01,2016,1787.6636001620423
GADCHIROLI,2021-03-01,2045,1805.2483351332405
GONDIA,2020-07-01,1703.0,1678.6379046118902
GONDIA,2020-08-01,1383.0,1601.6039595472823
GONDIA,2020-09-01,1445.0,1485.697575519323
GONDIA,2020-10-01,1472.0,1495.4618073140405
GONDIA,2020-11-01,1519.0,1579.8801448968802
GONDIA,2020-12-01,1528.0,1620.2067848598122
GONDIA,2021-01-01,1531.0,1736.78189910345
GONDIA,2021-02-01,1829.0,1712.7872199575595
GONDIA,2021-03-01,2024.0,1786.4045250433155
HINGOLI,2020-07-01,1886.0,1978.5117884394363
HINGOLI,2020-08-01,1692.0,1919.0442044931447
HINGOLI,2020-09-01,2019.0,1893.8399211086255
HINGOLI,2020-10-01,1976.0,2050.146743306973
HINGOLI,2020-11-01,1722.0,1929.9682706702556
HINGOLI,2020-12-01,1949.0,1957.348846451153
HINGOLI,2021-01-01,1975.0,1963.5186367352844
HINGOLI,2021-02-01,2077.0,1938.5673306632264
HINGOLI,2021-03-01,2045.0,2031.399900636647
JALGAON,2020-07-01,6176.0,6903.052975298644
JALGAON,2020-08-01,5950.0,6647.758253708062
JALGAON,2020-09-01,6369.0,6648.096992392931
JALGAON,2020-10-01,6370.0,6750.707429014158
JALGAON,2020-11-01,6429.0,6663.613105895802
JALGAON,2020-12-01,7344.0,6594.876458136572
JALGAON,2021-01-01,7376.0,6841.880225357783
JALGAON,2021-02-01,7683.0,6880.22402806286
JALGAON,2021-03-01,6301.0,7087.764896207886
JALNA,2020-07-01,3234.0,3551.770257006834
JALNA,2020-08-01,3247.0,3365.888951588466
JALNA,2020-09-01,3401.0,3451.408502998287
JALNA,2020-10-01,3244.0,3529.5869882097613
JALNA,2020-11-01,3164.0,3327.694206085741
JALNA,2020-12-01,3529.0,3538.2675153080927
JALNA,2021-01-01,3637.0,3728.573005087749
JALNA,2021-02-01,3715.0,3633.519991503751
JALNA,2021-03-01,3560.0,3670.4669736808937
KOLHAPUR,2020-07-01,4670.0,5078.15164355956
KOLHAPUR,2020-08-01,4437.0,4831.776396215593
KOLHAPUR,2020-09-01,5026.0,5021.955627562365
KOLHAPUR,2020-10-01,4973.0,5310.296509952089
KOLHAPUR,2020-11-01,4789.0,5072.866926123021
KOLHAPUR,2020-12-01,5795.0,5065.424585064926
KOLHAPUR,2021-01-01,5111.0,5317.499488427909
KOLHAPUR,2021-02-01,5237.0,4962.480228050037
KOLHAPUR,2021-03-01,4708.0,5272.245550205594
LATUR,2020-07-01,3694.0,3815.0903779769924
LATUR,2020-08-01,3498.0,3866.6206813503823
LATUR,2020-09-01,3654.0,3960.4093311939364
LATUR,2020-10-01,3751.0,4037.9627681385323
LATUR,2020-11-01,3673.0,3979.5276186774327
LATUR,2020-12-01,4091.0,3935.957973920282
LATUR,2021-01-01,4179.0,3996.9932805849076
LATUR,2021-02-01,4416.0,3849.0641765914224
LATUR,2021-03-01,4366.0,3834.092263258942
MUMBAI,2020-07-01,2916,6888.168645928858
MUMBAI,2020-08-01,2676,7614.905532673607
MUMBAI,2020-09-01,3035,8462.49733536876
MUMBAI,2020-10-01,2924,7231.304355521397
MUMBAI,2020-11-01,3608,6229.359962745945
MUMBAI,2020-12-01,4419,5065.825479292516
MUMBAI,2021-01-01,4239,4130.754801023552
MUMBAI,2021-02-01,4034,2802.6486455849654
MUMBAI,2021-03-01,4119,1470.0413144663394
NAGPUR,2020-07-01,7018.0,7083.764322544678
NAGPUR,2020-08-01,5585.0,6972.271459172913
NAGPUR,2020-09-01,5078.0,6600.88336181504
NAGPUR,2020-10-01,5618.0,6316.1071047601945
NAGPUR,2020-11-01,6429.0,6606.472954881756
NAGPUR,2020-12-01,7872.0,6789.643769669013
NAGPUR,2021-01-01,7618.0,7293.807548940483
NAGPUR,2021-02-01,8330.0,7225.45903491904
NAGPUR,2021-03-01,8796.0,7452.330869970281
NANDED,2020-07-01,5261.0,5681.718601022351
NANDED,2020-08-01,4984.0,5558.100129154208
NANDED,2020-09-01,5871.0,5508.4971157152995
NANDED,2020-10-01,5214.0,5967.192610158728
NANDED,2020-11-01,5237.0,5392.836502343068
NANDED,2020-12-01,6097.0,5715.101178552604
NANDED,2021-01-01,5865.0,5836.097355102328
NANDED,2021-02-01,6268.0,5602.302202542804
NANDED,2021-03-01,5883.0,5816.901420925556
NANDURBAR,2020-07-01,3577.0,3657.3131291600394
NANDURBAR,2020-08-01,2901.0,3376.3364243537026
NANDURBAR,2020-09-01,3040.0,2843.0645056474723
NANDURBAR,2020-10-01,2588.0,2679.969606355924
NANDURBAR,2020-11-01,2581.0,2593.387149645171
NANDURBAR,2020-12-01,2989.0,2767.725908300469
NANDURBAR,2021-01-01,2803.0,3075.570767294183
NANDURBAR,2021-02-01,3130.0,3136.3960176971705
NANDURBAR,2021-03-01,3365.0,3349.063049917074
NASHIK,2020-07-01,10668.0,10672.097925256658
NASHIK,2020-08-01,9838.0,10404.703214794426
NASHIK,2020-09-01,10420.0,10206.009658894567
NASHIK,2020-10-01,10365.0,10382.560358708295
NASHIK,2020-11-01,9966.0,10582.058782345248
NASHIK,2020-12-01,11339.0,10447.371722526812
NASHIK,2021-01-01,11056.0,10839.649003126447
NASHIK,2021-02-01,11802.0,10805.503222314375
NASHIK,2021-03-01,10787.0,11140.678007043245
OSMANABAD,2020-07-01,2273.0,2425.2736897233417
OSMANABAD,2020-08-01,1935.0,2369.569527338964
OSMANABAD,2020-09-01,2241.0,2096.0707234371184
OSMANABAD,2020-10-01,2207.0,2285.164073222093
OSMANABAD,2020-11-01,2274.0,2352.895476226849
OSMANABAD,2020-12-01,2540.0,2496.9284413234227
OSMANABAD,2021-01-01,2519.0,2667.1096342152323
OSMANABAD,2021-02-01,2847.0,2531.62119368598
OSMANABAD,2021-03-01,2677.0,2645.7148753942056
PALGHAR,2020-07-01,4867.0,5521.755446913054
PALGHAR,2020-08-01,4606.0,5086.799973594971
PALGHAR,2020-09-01,4753.0,4868.790218965195
PALGHAR,2020-10-01,4616.0,4955.145362110223
PALGHAR,2020-11-01,4554.0,4980.565757540193
PALGHAR,2020-12-01,5005.0,4901.183694421161
PALGHAR,2021-01-01,5509.0,5041.738541191453
PALGHAR,2021-02-01,5817.0,5337.919007688202
PALGHAR,2021-03-01,6435.0,5515.528814584191
PARBHANI,2020-07-01,3186.0,3154.0070624565415
PARBHANI,2020-08-01,2743.0,3108.2615870760224
PARBHANI,2020-09-01,3099.0,2912.3917511857185
PARBHANI,2020-10-01,2920.0,3097.611679779796
PARBHANI,2020-11-01,2538.0,2967.8783390554236
PARBHANI,2020-12-01,3472.0,2864.9508873032223
PARBHANI,2021-01-01,3279.0,3286.3968582036814
PARBHANI,2021-02-01,3530.0,3144.495866311636
PARBHANI,2021-03-01,3595.0,3174.82278179384
PUNE,2020-07-01,14939.0,16654.218680261976
PUNE,2020-08-01,14322.0,14605.803328608308
PUNE,2020-09-01,16328.0,14687.527402481257
PUNE,2020-10-01,15750.0,16720.34234301185
PUNE,2020-11-01,15551.0,16519.69122500826
PUNE,2020-12-01,18113.0,15392.137285582488
PUNE,2021-01-01,17234.0,16621.599701960367
PUNE,2021-02-01,17537.0,16664.314616600786
PUNE,2021-03-01,18280.0,16027.66554316488
RAIGAD,2020-07-01,3465,4067.0934410489695
RAIGAD,2020-08-01,3013,4405.9491473064345
RAIGAD,2020-09-01,3412,4894.723721160293
RAIGAD,2020-10-01,3704,5001.0559004655
RAIGAD,2020-11-01,3998,4925.9191329742935
RAIGAD,2020-12-01,5251,4637.542749764525
RAIGAD,2021-01-01,4693,3825.40207154401
RAIGAD,2021-02-01,4937,3644.573472345665
RAIGAD,2021-03-01,4981,3302.3364759464034
RATNAGIRI,2020-07-01,1742.0,1782.786750172546
RATNAGIRI,2020-08-01,1206.0,1640.9826614944066
RATNAGIRI,2020-09-01,1279.0,1289.2124416610104
RATNAGIRI,2020-10-01,1186.0,1358.0258854962044
RATNAGIRI,2020-11-01,1074.0,1281.4415339984707
RATNAGIRI,2020-12-01,1108.0,1229.9441844862836
RATNAGIRI,2021-01-01,1177.0,1314.8038446630749
RATNAGIRI,2021-02-01,1246.0,1348.027691779248
RATNAGIRI,2021-03-01,1164.0,1394.151029709812
SANGLI,2020-07-01,4264.0,4442.943925882708
SANGLI,2020-08-01,3874.0,4116.051254606994
SANGLI,2020-09-01,3891.0,4088.6622548382484
SANGLI,2020-10-01,3891.0,4174.252137013246
SANGLI,2020-11-01,3821.0,4006.396967609896
SANGLI,2020-12-01,4539.0,4049.707320366727
SANGLI,2021-01-01,4333.0,4368.310434058902
SANGLI,2021-02-01,4393.0,3991.3356096644293
SANGLI,2021-03-01,4144.0,4424.793281430213
SATARA,2020-07-01,3915.0,3936.180661082269
SATARA,2020-08-01,3233.0,3882.403248542862
SATARA,2020-09-01,3103.0,4048.2824707784657
SATARA,2020-10-01,3760.0,4155.393843018254
SATARA,2020-11-01,3582.0,4183.862531248736
SATARA,2020-12-01,4595.0,3995.21146412124
SATARA,2021-01-01,4175.0,4099.64017449779
SATARA,2021-02-01,4151.0,3744.1802703305975
SATARA,2021-03-01,3735.0,4023.221412550786
SINDHUDURG,2020-07-01,721.0,696.5820243349503
SINDHUDURG,2020-08-01,549.0,658.9539419262513
SINDHUDURG,2020-09-01,579.0,633.5741727553507
SINDHUDURG,2020-10-01,530.0,640.1122874278337
SINDHUDURG,2020-11-01,476.0,645.035578808879
SINDHUDURG,2020-12-01,592.0,667.8038064060025
SINDHUDURG,2021-01-01,618.0,687.8737593670697
SINDHUDURG,2021-02-01,640.0,694.2087012099156
SINDHUDURG,2021-03-01,659.0,706.9757384516423
SOLAPUR,2020-07-01,6858.0,7060.4474429107395
SOLAPUR,2020-08-01,6356.0,6916.261812331169
SOLAPUR,2020-09-01,6758.0,6703.346986167597
SOLAPUR,2020-10-01,6321.0,7139.526631075899
SOLAPUR,2020-11-01,6058.0,6602.826660652383
SOLAPUR,2020-12-01,7648.0,6716.9428225877
SOLAPUR,2021-01-01,7550.0,7678.454175300478
SOLAPUR,2021-02-01,6956.0,6975.600460197696
SOLAPUR,2021-03-01,7219.0,6872.097775257027
THANE,2020-07-01,12050.0,14439.393291569408
THANE,2020-08-01,12215.0,14316.691815716016
THANE,2020-09-01,13770.0,14146.720732879681
THANE,2020-10-01,13402.0,14451.013818352629
THANE,2020-11-01,13995.0,14673.942325393777
THANE,2020-12-01,14285.0,14521.830636733415
THANE,2021-01-01,15181.0,14236.783628394152
THANE,2021-02-01,16357.0,14034.515333302124
THANE,2021-03-01,16591.0,13909.627531820548
WARDHA,2020-07-01,1452.0,1503.1253776376775
WARDHA,2020-08-01,1358.0,1559.9233382324885
WARDHA,2020-09-01,1360.0,1534.1101288684586
