district,date,actual,forecast
AMRAVATI,2020-10-01,3191,3715.4214616038585
AMRAVATI,2020-11-01,3502,3647.671844265817
AMRAVATI,2020-12-01,4172,3589.7724094548266
AMRAVATI,2021-01-01,4458,3356.3427290237123
AMRAVATI,2021-02-01,4134,3908.0109585145065
AMRAVATI,2021-03-01,4134,4010.4583782936807
