district,date,actual,forecast
PUNE,2020-10-01,15750,14025.037779132126
PUNE,2020-11-01,15551,16054.415533754847
PUNE,2020-12-01,18113,16705.115038145534
PUNE,2021-01-01,17234,16441.8816312825
PUNE,2021-02-01,17537,15713.64750478122
PUNE,2021-03-01,18280,14488.021211726553
