district,date,actual,forecast
NAGPUR,2020-10-01,5618,5783.822425454911
NAGPUR,2020-11-01,6429,6911.952734148677
NAGPUR,2020-12-01,7872,6151.427398792921
NAGPUR,2021-01-01,7618,5749.743433415134
NAGPUR,2021-02-01,8330,6359.230738434351
NAGPUR,2021-03-01,8796,5990.019551895491
