district,date,actual,forecast,residual
MUMBAI,2020-11-01,4551,3503.675248395737,1047.324751604263
MUMBAI,2020-12-01,3083,3299.7132467024367,-216.71324670243666
MUMBAI,2021-01-01,2294,3368.567550311127,-1074.567550311127
MUMBAI,2021-02-01,2517,3089.870796578859,-572.870796578859
MUMBAI,2021-03-01,2688,3373.4500016286993,-685.4500016286993
NAGPUR,2020-07-01,2306,2196.7901447510976,109.20985524890239
NAGPUR,2020-08-01,2264,2095.7213047528344,168.27869524716562
NAGPUR,2020-09-01,2244,2097.6629670150664,146.33703298493356
NAGPUR,2020-10-01,2712,2015.7129205147041,696.2870794852959
NAGPUR,2020-11-01,2889,1709.0786214958973,1179.9213785041027
NAGPUR,2020-12-01,2822,1383.76900623568,1438.23099376432
NAGPUR,2021-01-01,2046,1129.3227901129853,916.6772098870147
NAGPUR,2021-02-01,2416,1321.046373182954,1094.953626817046
NAGPUR,2021-03-01,2031,1278.3819579041,752.6180420958999
NANDED,2020-07-01,3902.0,2098.032807882068,1803.967192117932
NANDED,2020-08-01,4032.0,3829.229000252956,202.7709997470438
NANDED,2020-09-01,4237.0,4033.5784531570366,203.42154684296338
NANDED,2020-10-01,4756.0,4192.740390142158,563.2596098578424
NANDED,2020-11-01,4347.0,4694.276904540875,-347.27690454087497
NANDED,2020-12-01,4200.0,4317.578294111335,-117.5782941113348
NANDED,2021-01-01,2250.0,4149.357736830213,-1899.357736830213
NANDED,2021-02-01,2131.0,2286.6482750872233,-155.64827508722328
NANDED,2021-03-01,3287.0,2102.5507961228136,1184.4492038771864
NANDURBAR,2020-07-01,2523,2092.5978090973767,430.40219090262326
NANDURBAR,2020-08-01,2577,2123.5911349973126,453.40886500268743
NANDURBAR,2020-09-01,2654,2215.411039811607,438.5889601883928
NANDURBAR,2020-10-01,2593,2310.8523187499823,282.14768125001774
NANDURBAR,2020-11-01,2566,2348.0535736552943,217.94642634470574
NANDURBAR,2020-12-01,2217,2378.5911683495683,-161.5911683495683
NANDURBAR,2021-01-01,1855,2411.2569851102144,-556.2569851102144
NANDURBAR,2021-02-01,1625,2432.9827212066357,-807.9827212066357
NANDURBAR,2021-03-01,1865,2366.2783418183817,-501.2783418183817
NASHIK,2020-07-01,7484,6984.122933870778,499.87706612922193
NASHIK,2020-08-01,7551,7093.429463005466,457.57053699453445
NASHIK,2020-09-01,8376,6969.785069830062,1406.2149301699383
NASHIK,2020-10-01,7227,7122.513220029722,104.4867799702779
NASHIK,2020-11-01,6907,7327.86471443628,-420.86471443628034
NASHIK,2020-12-01,6679,8012.5723345539045,-1333.5723345539045
NASHIK,2021-01-01,6820,8071.774339106052,-1251.7743391060521
NASHIK,2021-02-01,6552,8195.30765350776,-1643.3076535077598
NASHIK,2021-03-01,5827,8329.686490230812,-2502.6864902308116
OSMANABAD,2020-07-01,1794,1495.6195591748133,298.3804408251867
OSMANABAD,2020-08-01,1952,1668.9096122341987,283.0903877658013
OSMANABAD,2020-09-01,2171,1673.061478186435,497.9385218135651
OSMANABAD,2020-10-01,2081,1553.9917915877045,527.0082084122955
OSMANABAD,2020-11-01,1981,1459.4864245409171,521.5135754590829
OSMANABAD,2020-12-01,1981,1370.0537328531461,610.9462671468539
OSMANABAD,2021-01-01,1830,1398.3121199309776,431.6878800690224
OSMANABAD,2021-02-01,1598,1406.8537907448076,191.1462092551924
OSMANABAD,2021-03-01,1712,1386.2533765020846,325.7466234979154
PALGHAR,2020-07-01,4269,4342.358814650609,-73.35881465060902
PALGHAR,2020-08-01,4229,4221.033527945879,7.966472054121368
PALGHAR,2020-09-01,4522,4210.952885363272,311.0471146367281
PALGHAR,2020-10-01,5385,4166.659180571615,1218.3408194283847
PALGHAR,2020-11-01,5076,4116.889172706671,959.1108272933288
PALGHAR,2020-12-01,4708,3903.671957694888,804.3280423051119
PALGHAR,2021-01-01,4568,3941.1959783215534,626.8040216784466
PALGHAR,2021-02-01,3787,3907.6374902157236,-120.63749021572357
PALGHAR,2021-03-01,4420,3779.0740575904897,640.9259424095103
PARBHANI,2020-07-01,1573.0,1276.5846817122192,296.4153182877808
PARBHANI,2020-08-01,1630.0,1386.6658469968445,243.3341530031555
PARBHANI,2020-09-01,1966.0,1456.9853981194647,509.01460188053534
PARBHANI,2020-10-01,1984.0,1594.0811327029608,389.91886729703924
PARBHANI,2020-11-01,868.0,1625.713918138275,-757.713918138275
PARBHANI,2020-12-01,1740.0,933.2281306459299,806.7718693540701
PARBHANI,2021-01-01,1755.0,1307.2116276870115,447.7883723129885
PARBHANI,2021-02-01,1299.0,1632.2284069241418,-333.22840692414184
PARBHANI,2021-03-01,1630.0,1198.5028634020455,431.4971365979545
PUNE,2020-07-01,11790.0,12897.240064804804,-1107.2400648048042
PUNE,2020-08-01,12579.0,12244.523551951446,334.4764480485537
PUNE,2020-09-01,14094.0,12596.313821809641,1497.686178190359
PUNE,2020-10-01,14381.0,13576.014377391546,804.9856226084539
PUNE,2020-11-01,14329.0,14205.560859401474,123.43914059852614
PUNE,2020-12-01,13462.0,14428.17278739442,-966.1727873944201
PUNE,2021-01-01,13048.0,13883.941738013196,-835.9417380131963
PUNE,2021-02-01,11303.0,13410.440089361455,-2107.4400893614547
PUNE,2021-03-01,13097.0,12062.230015608953,1034.7699843910468
RAIGAD,2020-07-01,3532,2020.8833720260388,1511.1166279739612
RAIGAD,2020-08-01,3912,1895.1937397088896,2016.8062602911104
RAIGAD,2020-09-01,3990,1658.145886032361,2331.854113967639
RAIGAD,2020-10-01,3615,1441.7369898677307,2173.2630101322693
RAIGAD,2020-11-01,3367,1446.9724190590396,1920.0275809409604
RAIGAD,2020-12-01,3787,1536.5162936941115,2250.4837063058885
RAIGAD,2021-01-01,3511,1552.7920099004918,1958.2079900995082
RAIGAD,2021-02-01,3272,1543.3499924694097,1728.6500075305903
RAIGAD,2021-03-01,3167,1584.9030422949963,1582.0969577050037
RATNAGIRI,2020-07-01,1387.0,1242.5809901237762,144.41900987622375
RATNAGIRI,2020-08-01,2246.0,1327.3725172373986,918.6274827626014
RATNAGIRI,2020-09-01,1755.0,1683.1570319716272,71.84296802837275
RATNAGIRI,2020-10-01,1658.0,1508.2472611354858,149.75273886451419
RATNAGIRI,2020-11-01,1155.0,1726.0363568449081,-571.0363568449081
RATNAGIRI,2020-12-01,1683.0,1344.1689524156889,338.83104758431114
RATNAGIRI,2021-01-01,1239.0,1553.2305508719758,-314.23055087197577
RATNAGIRI,2021-02-01,1047.0,1197.8513457314978,-150.85134573149776
RATNAGIRI,2021-03-01,1037.0,1270.4388915609745,-233.43889156097453
SANGLI,2020-07-01,3899.0,2610.7043342373727,1288.2956657626273
SANGLI,2020-08-01,4244.0,3040.7465219062715,1203.2534780937285
SANGLI,2020-09-01,2465.0,3439.835376937618,-974.8353769376181
SANGLI,2020-10-01,2330.0,2848.7171839685498,-518.7171839685498
SANGLI,2020-11-01,3203.0,2016.2203641737237,1186.7796358262763
SANGLI,2020-12-01,2586.0,2577.495703048602,8.504296951397919
SANGLI,2021-01-01,1822.0,2770.583150146326,-948.5831501463258
SANGLI,2021-02-01,1718.0,2114.780256642619,-396.78025664261895
SANGLI,2021-03-01,2696.0,1893.5317991225706,802.4682008774294
SATARA,2020-07-01,1934,1885.4197709678924,48.58022903210758
SATARA,2020-08-01,2767,2118.8147514096386,648.1852485903614
SATARA,2020-09-01,2016,2011.9711981703504,4.0288018296496375
SATARA,2020-10-01,2412,2244.1309898322343,167.86901016776574
SATARA,2020-11-01,2455,2105.7420233633934,349.2579766366066
SATARA,2020-12-01,2576,2265.950654222585,310.04934577741506
SATARA,2021-01-01,2272,2267.430030537491,4.569969462509107
SATARA,2021-02-01,1962,2378.3242392137813,-416.3242392137813
SATARA,2021-03-01,2076,2455.1491477451705,-379.14914774517047
SINDHUDURG,2020-07-01,479,445.8855296131418,33.114470386858216
SINDHUDURG,2020-08-01,516,427.0304611223128,88.96953887768723
SINDHUDURG,2020-09-01,446,422.2892654150556,23.71073458494442
SINDHUDURG,2020-10-01,435,443.98141331493457,-8.98141331493457
SINDHUDURG,2020-11-01,458,453.58745628657624,4.412543713423759
SINDHUDURG,2020-12-01,456,442.13184448099815,13.868155519001846
SINDHUDURG,2021-01-01,456,442.42616546797194,13.573834532028059
SINDHUDURG,2021-02-01,391,447.0383286629356,-56.03832866293561
SINDHUDURG,2021-03-01,339,461.0221175684285,-122.02211756842848
SOLAPUR,2020-07-01,2470,2206.2517100185237,263.7482899814763
SOLAPUR,2020-08-01,1918,2339.763349712438,-421.76334971243796
SOLAPUR,2020-09-01,2558,2724.877868481826,-166.87786848182623
SOLAPUR,2020-10-01,2463,2775.0568463519503,-312.0568463519503
SOLAPUR,2020-11-01,3694,2833.8113885839753,860.1886114160247
SOLAPUR,2020-12-01,6427,2561.5295663195834,3865.4704336804166
SOLAPUR,2021-01-01,4111,1956.8087974901669,2154.191202509833
SOLAPUR,2021-02-01,2035,1295.1062390276616,739.8937609723384
SOLAPUR,2021-03-01,2190,1446.5464602363406,743.4535397636594
THANE,2020-07-01,5153,9039.79672822426,-3886.7967282242607
THANE,2020-08-01,11494,10897.74411884688,596.2558811531198
THANE,2020-09-01,12157,10824.148667901232,1332.8513320987677
THANE,2020-10-01,12242,9207.336762788334,3034.6632372116655
THANE,2020-11-01,7730,7485.982632092109,244.01736790789073
THANE,2020-12-01,12598,8504.349430485549,4093.6505695144515
THANE,2021-01-01,8749,8676.667266545566,72.33273345443376
THANE,2021-02-01,9308,9148.980536755013,159.0194632449875
THANE,2021-03-01,12833,9133.340185810053,3699.6598141899467
WARDHA,2020-07-01,1131,1088.18014680537,42.819853194630014
WARDHA,2020-08-01,1326,1088.9128095077613,237.08719049223873
WARDHA,2020-09-01,1431,1063.8535645939073,367.1464354060927
WARDHA,2020-10-01,1425,1048.774267662628,376.22573233737194
WARDHA,2020-11-01,1342,1055.1603618437537,286.83963815624634
WARDHA,2020-12-01,1209,1072.6320751501357,136.36792484986427
WARDHA,2021-01-01,1027,1095.9075968250597,-68.90759682505973
WARDHA,2021-02-01,1006,1124.8434124441344,-118.8434124441344
WARDHA,2021-03-01,1105,1134.3019299922282,-29.301929992228224
WASHIM,2020-07-01,622.0,447.63154084853386,174.36845915146614
WASHIM,2020-08-01,696.0,506.80683944016465,189.19316055983535
WASHIM,2020-09-01,678.0,582.0156056307367,95.98439436926333
WASHIM,2020-10-01,696.0,616.8027350439189,79.19726495608109
WASHIM,2020-11-01,627.0,628.8712615703638,-1.8712615703637994
WASHIM,2020-12-01,616.0,613.1326597144952,2.867340285504838
WASHIM,2021-01-01,509.0,584.1215264961096,-75.1215264961096
WASHIM,2021-02-01,477.0,535.0643166751544,-58.06431667515437
WASHIM,2021-03-01,521.0,478.1222373598097,42.877762640190326
YAVATMAL,2020-07-01,4215.0,3073.203605274053,1141.7963947259468
YAVATMAL,2020-08-01,3800.0,3722.934806993305,77.06519300669515
YAVATMAL,2020-09-01,3624.0,3288.318178461041,335.68182153895896
YAVATMAL,2020-10-01,3708.0,3445.0762096724193,262.9237903275807
YAVATMAL,2020-11-01,3219.0,3463.9478819231535,-244.94788192315355
YAVATMAL,2020-12-01,3613.0,3204.0645185993053,408.9354814006947
YAVATMAL,2021-01-01,3199.0,3476.374505648696,-277.37450564869596
YAVATMAL,2021-02-01,2808.0,3162.809160008866,-354.809160008866
YAVATMAL,2021-03-01,3435.0,3097.715529928846,337.2844700711539
MUMBAI SUBURBAN,2021-02-01,3958,7196.164809699334,-3238.164809699334
MUMBAI SUBURBAN,2021-03-01,4827,9619.698766232883,-4792.698766232883
