district,rmse,r_squared,coefficients,intercept,final_epsilon,final_alpha,differencing,n_iterations,best_params,cv_results
AHMEDNAGAR,865.7453876846242,-0.09535940742398297,"[0.3725247634569505, 0.07560048742639634, 0.09056306699316512]",2606.4189247761424,1.7,0.0001,0,70,"{'alpha': 0.0001, 'epsilon': 1.7}","{'mean_fit_time': array([0.01327887, 0.00791388, 0.01021261, 0.01364403, 0.00097485,
       0.01102896, 0.00895071, 0.00790019, 0.00736847]), 'std_fit_time': array([0.00856936, 0.00491058, 0.00708931, 0.00654708, 0.00194969,
       0.0055421 , 0.006524  , 0.00186326, 0.00676734]), 'mean_score_time': array([0.0013145 , 0.00050282, 0.00021763, 0.00044508, 0.00321059,
       0.0001595 , 0.00044084, 0.00120478, 0.0001883 ]), 'std_score_time': array([0.00040739, 0.00063513, 0.00043526, 0.00054976, 0.00642118,
       0.000319  , 0.00054375, 0.0009837 , 0.00037661]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-515521.5462637 , -515298.14496988, -515060.26293284,
       -515521.55198453, -515299.03628513, -514967.19807456,
       -515521.81194544, -515299.0966281 , -503526.40209233]), 'split1_test_score': array([-1448981.51745174, -1448868.48407614, -1574278.19785508,
       -1348271.29388452, -1448868.89493347, -1573285.30337157,
       -1448981.06434791, -1487108.92627467, -1573734.28435107]), 'split2_test_score': array([-9898672.14199569, -9899271.45705235, -8665226.39596961,
       -9898682.46392991, -9899264.62136953, -9899834.97569773,
       -9897127.21309851, -9627267.01798525, -9899850.05518745]), 'split3_test_score': array([-260324.11756447, -262934.80998282, -503380.00072225,
       -253322.96454283, -262934.63761174, -503380.88426656,
       -267000.27802057, -262934.39433249, -503274.94652413]), 'split4_test_score': array([-304895.1864156 , -304786.00065746, -240305.67870834,
       -305109.72978007, -304784.16052702, -318914.97387973,
       -304859.55131025, -304784.04569084, -318911.15869069]), 'mean_test_score': array([-2485678.90193824, -2486231.77934773, -2299650.10723762,
       -2464181.60082437, -2486230.27014538, -2562076.66705803,
       -2486697.98374454, -2439478.69618227, -2559859.36936913]), 'std_test_score': array([3731400.58906789, 3731370.10654463, 3215555.08669528,
       3738016.10848727, 3731367.50917486, 3695431.37516419,
       3729995.44553014, 3621271.67215532, 3696695.81098425]), 'rank_test_score': array([4, 6, 1, 3, 5, 9, 7, 2, 8])}"
AKOLA,285.24807257605704,0.07034149630742126,"[-0.11583595401859606, -0.11925184223050747, -0.1289005692632887]",0.0019266548853449756,1.0,0.01,1,17,"{'alpha': 0.01, 'epsilon': 1.0}","{'mean_fit_time': array([0.00659556, 0.00884614, 0.00790339, 0.00635929, 0.00943031,
       0.00831785, 0.00778661, 0.00661674, 0.00997443]), 'std_fit_time': array([0.00665693, 0.00923091, 0.00651254, 0.00620527, 0.00434976,
       0.0068207 , 0.00454047, 0.00261646, 0.00327711]), 'mean_score_time': array([0.00087147, 0.00062232, 0.00040112, 0.        , 0.00040097,
       0.00084152, 0.0006115 , 0.00177627, 0.00202489]), 'std_score_time': array([0.00174294, 0.00081401, 0.00080223, 0.        , 0.00080194,
       0.00076576, 0.00080793, 0.00307629, 0.00148918]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-87828.6596196 , -87822.6898562 , -77219.53475213, -87828.65961893,
       -87822.68985437, -77219.22509478, -87828.65961221, -87822.68983918,
       -77219.01980598]), 'split1_test_score': array([-126746.60172462, -125333.63333042, -125168.1089119 ,
       -126746.8215384 , -125400.93414696, -125167.98862914,
       -126746.70615305, -126694.409993  , -125167.72379268]), 'split2_test_score': array([-39585.3658338 , -50539.42647586, -59598.21028285, -44665.16805945,
       -50539.50020538, -36477.12044415, -36469.92813393, -50539.47555475,
       -59594.34308823]), 'split3_test_score': array([-465634.00983744, -571044.05380424, -782818.14659018,
       -465627.64474265, -574172.8132034 , -782818.24751471,
       -468247.40165632, -571039.42946491, -784459.65253753]), 'split4_test_score': array([-3295395.82555811, -3319197.58708355, -3169096.90104927,
       -3295395.87101222, -3319185.93254096, -3169085.04939231,
       -3295396.11466561, -3319190.35437253, -3169099.08635771]), 'mean_test_score': array([-803038.09251471, -830787.47811005, -842780.18031727,
       -804052.83299433, -831424.37399021, -838153.52621502,
       -802937.76204423, -831057.27184487, -843107.96511643]), 'std_test_score': array([1255184.71658655, 1258419.67107082, 1194133.08436688,
       1254568.60047271, 1258278.95842645, 1197193.23467919,
       1255424.59668083, 1258264.53737641, 1194118.25069598]), 'rank_test_score': array([2, 4, 8, 3, 6, 7, 1, 5, 9])}"
AMRAVATI,438.5017922560163,-0.04199015481991841,"[-0.03783246079060911, -0.023466520015686568, -0.21241006748633484]",5.205256514118568,1.0,0.0001,1,33,"{'alpha': 0.0001, 'epsilon': 1.0}","{'mean_fit_time': array([0.00949683, 0.00719786, 0.00717192, 0.00644264, 0.01037326,
       0.00698528, 0.00929184, 0.00755577, 0.00721412]), 'std_fit_time': array([0.00400894, 0.00315192, 0.00212866, 0.00574138, 0.00869442,
       0.00495309, 0.00450428, 0.00100149, 0.00068513]), 'mean_score_time': array([0.00060143, 0.00040145, 0.00020146, 0.00038686, 0.00030265,
       0.00019984, 0.0004755 , 0.0008738 , 0.00066538]), 'std_score_time': array([0.00080217, 0.0008029 , 0.00040293, 0.00047762, 0.0006053 ,
       0.00039968, 0.00077948, 0.00045908, 0.00068766]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-91599.93836479, -93328.73222465, -99605.30065768, -98310.42317938,
       -93328.41699626, -99605.32424265, -98410.45079053, -93328.64216946,
       -99605.2231373 ]), 'split1_test_score': array([-178581.34684922, -191459.47922168, -205411.33318735,
       -178523.93841199, -191459.54554843, -205411.36544243,
       -178584.18232055, -191461.1442297 , -205411.38178049]), 'split2_test_score': array([-33561.26472508, -33040.75822057, -38103.66465031, -34039.77346852,
       -33040.87738706, -38103.66200534, -33873.8243752 , -33040.76800558,
       -38104.18158357]), 'split3_test_score': array([-30736.462162  , -35225.08196327, -32723.3583166 , -30654.04467272,
       -35225.36540751, -32723.23756745, -30654.10137701, -35225.31157742,
       -32723.3270782 ]), 'split4_test_score': array([-115610.17562696, -113282.29522283, -113549.83766023,
       -115610.17440021, -113282.21239675, -113549.83339526,
       -115610.17796806, -113282.44577426, -113550.21035195]), 'mean_test_score': array([-90017.83754561, -93267.2693706 , -97878.69889443, -91427.67082656,
       -93267.2835472 , -97878.68453063, -91426.54736627, -93267.66235128,
       -97878.8647863 ]), 'std_test_score': array([55140.89602764, 58375.41139439, 62657.97045315, 55144.77307128,
       58375.34700774, 62658.00705797, 55200.87380133, 58375.93415663,
       62657.91321472]), 'rank_test_score': array([1, 4, 8, 3, 5, 7, 2, 6, 9])}"
AURANGABAD,819.8282566268892,0.19692341617103637,"[-0.5118016877627779, -0.22825962624289198, -0.09858226913199641]",-33.34279910556658,1.35,0.01,1,59,"{'alpha': 0.01, 'epsilon': 1.35}","{'mean_fit_time': array([0.01071415, 0.0091682 , 0.00545702, 0.01070318, 0.00780678,
       0.00659752, 0.01086054, 0.00768714, 0.00404167]), 'std_fit_time': array([0.00355695, 0.00251419, 0.0059947 , 0.00222275, 0.00272506,
       0.00184356, 0.00552882, 0.00196737, 0.00318971]), 'mean_score_time': array([0.00112171, 0.00078516, 0.00129485, 0.00024204, 0.00036101,
       0.00017037, 0.00057578, 0.00030136, 0.00187068]), 'std_score_time': array([0.00073912, 0.00050223, 0.00213721, 0.00048409, 0.0004464 ,
       0.00034075, 0.00054968, 0.00040646, 0.00326391]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-223149.37886504, -183080.84400537, -185170.70934414,
       -225206.43713172, -183085.56049641, -185170.65740657,
       -217178.71045697, -183080.25239094, -185169.65404684]), 'split1_test_score': array([-41393.99007339, -35268.25368201, -40047.05130389, -41612.15006132,
       -35267.81126028, -40047.03617041, -41612.72837257, -35267.86039009,
       -40047.0103695 ]), 'split2_test_score': array([-74806.80572835, -62351.00337318, -63738.89368737, -74806.35212007,
       -62350.99434125, -63738.86330741, -74811.47352466, -62351.0084675 ,
       -63738.85878594]), 'split3_test_score': array([-50393.82277574, -47279.10405816, -45842.96137757, -57904.61091946,
       -47279.23589354, -45842.59379155, -57568.52841929, -47279.27090994,
       -45843.07598854]), 'split4_test_score': array([-64717.58285742, -66455.19176356, -62690.2081    , -63623.97591025,
       -66454.24731566, -62690.24097548, -67713.01415243, -66454.52946656,
       -62690.2146725 ]), 'mean_test_score': array([-90892.31605999, -78886.87937645, -79497.96476259, -92630.70522856,
       -78887.56986143, -79497.87833028, -91776.89098518, -78886.584325  ,
       -79497.76277266]), 'std_test_score': array([67120.79140839, 53265.37390319, 53640.67818019, 67147.92207725,
       53267.32057928, 53640.70579356, 63685.42559288, 53265.21765844,
       53640.255669  ]), 'rank_test_score': array([7, 2, 6, 9, 3, 5, 8, 1, 4])}"
BEED,318.73505258841044,-0.10014982129649108,"[0.7658657540766177, 0.00593157203468322, 0.24556665904971722]",0.0004896364268679333,1.0,0.0001,0,24,"{'alpha': 0.0001, 'epsilon': 1.0}","{'mean_fit_time': array([0.00375304, 0.00590844, 0.01073556, 0.00441413, 0.00919075,
       0.00782237, 0.00427961, 0.00542812, 0.00800462]), 'std_fit_time': array([0.00313503, 0.00399724, 0.00384092, 0.00625652, 0.00607177,
       0.0011146 , 0.00205264, 0.00372232, 0.00732606]), 'mean_score_time': array([0.00080223, 0.0002017 , 0.        , 0.00040164, 0.00021925,
       0.00062199, 0.00059791, 0.00028224, 0.00019917]), 'std_score_time': array([0.00098253, 0.0004034 , 0.        , 0.00080328, 0.0004385 ,
       0.00050947, 0.0004882 , 0.00056448, 0.00039835]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-660650.53531298, -660669.77216075, -551987.51775648,
       -660650.53492336, -660666.83573047, -551994.72037684,
       -660650.53099513, -660670.368033  , -659529.92616096]), 'split1_test_score': array([-218827.60218823, -348451.81102235, -413384.3515338 ,
       -218827.54630335, -238665.14187294, -413386.56101912,
       -218827.60686714, -348445.91361418, -413384.27796634]), 'split2_test_score': array([ -85689.92416066,  -72017.43853522,  -85692.50697533,
        -85689.93835739,  -85691.21316444,  -68430.41146231,
        -85689.90016062,  -94686.7018419 , -100208.54998841]), 'split3_test_score': array([-197663.24719668, -197611.44418663, -165372.55533631,
       -197663.24722146, -197611.44373144, -165372.84606379,
       -197656.39611215, -197611.43963731, -212598.54666833]), 'split4_test_score': array([-69337.26550689, -67972.35299272, -58599.41645359, -69337.51222737,
       -73690.18963051, -58599.42810175, -70300.27381396, -69346.97609875,
       -69398.75642534]), 'mean_test_score': array([-246433.71487309, -269344.56377953, -255007.2696111 ,
       -246433.75580658, -251264.96482596, -251556.79340476,
       -246624.9415898 , -274152.27984503, -291024.01144187]), 'std_test_score': array([215368.49766899, 220919.79420678, 194194.99658761, 215368.4562561 ,
       214287.10450673, 197305.50474666, 215210.72230369, 216761.33551232,
       220203.3112933 ]), 'rank_test_score': array([1, 7, 6, 2, 4, 5, 3, 8, 9])}"
BHANDARA,222.76946396374865,0.03211703174271585,"[-0.036029139554155654, -0.12406466794419227, 0.14071353184731702]",19.030023164968917,1.7,0.01,1,43,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.00320654, 0.00823522, 0.00494828, 0.00975032, 0.00567284,
       0.00571876, 0.00933914, 0.0024363 , 0.00529008]), 'std_fit_time': array([0.00396466, 0.0071771 , 0.00393003, 0.00570531, 0.00344548,
       0.00374464, 0.00809842, 0.00232411, 0.00666906]), 'mean_score_time': array([0.        , 0.00014672, 0.00042195, 0.00062194, 0.        ,
       0.00080385, 0.        , 0.00350752, 0.00059953]), 'std_score_time': array([0.        , 0.00029345, 0.00051792, 0.00081326, 0.        ,
       0.000402  , 0.        , 0.00590587, 0.00080244]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-13912.17481177, -14118.33132781, -13220.0525706 , -13942.37003278,
       -14118.23190219, -13220.24135258, -13969.31406615, -14118.27867183,
       -13219.75626359]), 'split1_test_score': array([-25870.41407341, -25608.39456567, -27561.19580454, -25852.14847327,
       -25608.4212331 , -27561.21952789, -26029.68932868, -25608.42474792,
       -27561.17451813]), 'split2_test_score': array([-32729.61756541, -31421.84408283, -29987.44753418, -31716.80696309,
       -31421.78720253, -29987.43995711, -32238.10310202, -31421.76442043,
       -29987.40524798]), 'split3_test_score': array([-4902.13486825, -3487.03877123, -4553.14608152, -4902.40438595,
       -3487.31196129, -4553.19119256, -4892.25406664, -3487.01141456,
       -4553.1537113 ]), 'split4_test_score': array([-25927.58351751, -22465.8544875 , -20708.41900106, -25742.17716209,
       -22465.86749751, -20708.47803014, -25789.2738005 , -22465.87467599,
       -20708.46853535]), 'mean_test_score': array([-20668.38496727, -19420.29264701, -19206.05219838, -20431.18140344,
       -19420.32395932, -19206.11401205, -20583.7268728 , -19420.27078615,
       -19205.99165527]), 'std_test_score': array([9943.98939911, 9732.26245071, 9368.49897571, 9676.84341979,
       9732.17400998, 9368.46512089, 9823.98581822, 9732.26259967,
       9368.52251405]), 'rank_test_score': array([9, 5, 2, 7, 6, 3, 8, 4, 1])}"
BULDHANA,721.969909926848,0.08939421600091202,"[-0.43032580834152184, -0.2383545824600653, -0.36697650356541217]",-17.083901203837318,1.0,0.01,1,48,"{'alpha': 0.01, 'epsilon': 1.0}","{'mean_fit_time': array([0.01415954, 0.00752535, 0.00524898, 0.01999707, 0.00360255,
       0.00942802, 0.00955501, 0.007932  , 0.0049993 ]), 'std_fit_time': array([0.00445724, 0.00435166, 0.00616454, 0.00762749, 0.00474247,
       0.00770228, 0.0116238 , 0.00846635, 0.00559358]), 'mean_score_time': array([0.00095725, 0.00030694, 0.00018649, 0.00241261, 0.00019798,
       0.00064592, 0.        , 0.        , 0.00060291]), 'std_score_time': array([0.0019145 , 0.00037594, 0.00037298, 0.00390084, 0.00039597,
       0.00129185, 0.        , 0.        , 0.00080144]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([            nan, -12176.75534617, -11862.74659238, -13101.5041464 ,
       -12176.88679129, -11862.75429861, -11393.9537489 , -12176.79304884,
       -11862.79574674]), 'split1_test_score': array([-6226.69394533, -5641.95856183, -5586.66426362, -6119.47091535,
       -5641.94960435, -5586.66401252, -6133.12352513, -5641.95958815,
       -5586.66375675]), 'split2_test_score': array([-10732.8987218 , -10704.374306  , -11248.55879886, -10751.31974322,
       -10704.3460869 , -11248.32225846, -10838.54761286, -10704.47458665,
       -11248.49007688]), 'split3_test_score': array([-68161.20698014, -70007.02768249, -67846.41272763, -68458.78779469,
       -70007.06941101, -67846.73160412, -70247.10381485, -70007.03255685,
       -67846.72724255]), 'split4_test_score': array([-53480.52989417, -52268.84486342, -51226.70594827, -53120.19203568,
       -52268.99436859, -51226.64480096, -45100.91183527, -52268.69029996,
       -51226.97333701]), 'mean_test_score': array([            nan, -30159.79215198, -29554.21766615, -30310.25492707,
       -30159.84925243, -29554.22339493, -28742.7281074 , -30159.79001609,
       -29554.33003199]), 'std_test_score': array([           nan, 25998.613238  , 25133.71386162, 25453.84399618,
       25998.63918589, 25133.83389977, 24991.74763009, 25998.56802649,
       25133.85899724]), 'rank_test_score': array([9, 6, 2, 8, 7, 3, 1, 5, 4])}"
CHANDRAPUR,277.9969128521652,0.13110365203972352,"[1.186671513212675, 0.03885526787789871, -0.2212663496147314]",0.001909196167691448,1.35,0.0001,0,27,"{'alpha': 0.0001, 'epsilon': 1.35}","{'mean_fit_time': array([0.02308922, 0.01108627, 0.00969234, 0.00464849, 0.00975003,
       0.00907283, 0.00684805, 0.00860858, 0.01517959]), 'std_fit_time': array([0.00816643, 0.00946685, 0.00297866, 0.00451697, 0.00306291,
       0.00746381, 0.00387032, 0.00595429, 0.01017871]), 'mean_score_time': array([0.0004365 , 0.00019989, 0.00083313, 0.00155225, 0.00046706,
       0.        , 0.00096045, 0.00038552, 0.00117869]), 'std_score_time': array([0.00087299, 0.00039978, 0.00059978, 0.00240586, 0.00058173,
       0.        , 0.00192089, 0.00047251, 0.00096391]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-106057.13814442,  -52891.338844  , -108559.50176352,
       -106057.12884202,  -52891.4899672 ,  -52507.27143909,
       -106057.10190801, -106021.78540801,  -52507.31155546]), 'split1_test_score': array([-87935.58548913, -70520.43541907, -71733.36255258, -70690.97755457,
       -70520.33733823, -71734.08464389, -87935.56874522, -70520.44014476,
       -71734.1396042 ]), 'split2_test_score': array([-24722.96805766, -21846.27420862, -23104.08379484, -42394.07609605,
       -21846.93354715, -23104.76587935, -42394.2787947 , -21846.92582748,
       -23104.05445093]), 'split3_test_score': array([ -93677.68422059,  -93517.96109001,  -95993.11113966,
       -163414.01107474,  -93517.58464933,  -95993.07997272,
       -163414.4402008 ,  -93517.33411658,  -95993.17895767]), 'split4_test_score': array([-32255.97763415, -31214.23939491, -28515.35988968, -34518.00876377,
       -31214.22990376, -28515.86230019, -34992.59969223, -31214.39861696,
       -28515.06856644]), 'mean_test_score': array([-68929.87070919, -53998.04979132, -65581.08382806, -83414.84046623,
       -53998.11508113, -54371.01284705, -86958.79786819, -64624.17682276,
       -54370.75062694]), 'std_test_score': array([33619.42929444, 26034.11651779, 34606.50161412, 47218.72609122,
       26033.82730301, 27141.8985162 , 46685.42953888, 33254.92125572,
       27142.25048397]), 'rank_test_score': array([7, 1, 6, 8, 2, 4, 9, 5, 3])}"
DHULE,305.3366757258734,0.05472960527813664,"[0.3857771227809142, 0.017928737904462182, -0.2032362733818323]",1247.265287391253,1.35,0.0001,0,80,"{'alpha': 0.0001, 'epsilon': 1.35}","{'mean_fit_time': array([0.00639229, 0.01227117, 0.0079062 , 0.01881599, 0.00885973,
       0.00592203, 0.0078886 , 0.007375  , 0.00953927]), 'std_fit_time': array([0.00782901, 0.0039502 , 0.00203886, 0.01841387, 0.00639138,
       0.00790004, 0.00708976, 0.00544398, 0.0077902 ]), 'mean_score_time': array([0.        , 0.        , 0.00314498, 0.00039916, 0.00019617,
       0.0035769 , 0.00327539, 0.        , 0.        ]), 'std_score_time': array([0.        , 0.        , 0.00628996, 0.00048887, 0.00039234,
       0.00619965, 0.00655079, 0.        , 0.        ]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-186162.84244599, -132045.38877781, -137645.61920293,
       -186162.53681349, -132045.50351862, -137646.18627825,
       -187692.20792723, -132046.02946022, -137645.71483806]), 'split1_test_score': array([-199004.10071831, -127791.71993937, -114953.80264572,
       -199004.2413711 , -199031.96356255, -114953.98869591,
       -199004.14865133, -199032.27221525, -114954.65601409]), 'split2_test_score': array([-216227.22103733, -146618.70791681, -137580.4161529 ,
       -145289.70380591, -146618.77769864, -137580.09833809,
       -145069.58955481, -146618.78218277, -137580.13048308]), 'split3_test_score': array([-23878.64091493, -26010.31340261, -25211.74974673, -27977.82428537,
       -33021.94509944, -25211.61928606, -34236.76478648, -26011.43531405,
       -25211.65558268]), 'split4_test_score': array([-54735.05386823, -53128.86087014, -72421.74913769, -54735.07887587,
       -53129.26979414, -72421.63628896, -54735.08731535, -54682.14484463,
       -72420.4224155 ]), 'mean_test_score': array([-136001.57179696,  -97118.99818135,  -97562.66737719,
       -122633.87703035, -112769.49193468,  -97562.70577745,
       -124147.55964704, -111678.13280338,  -97562.51586668]), 'std_test_score': array([80121.68880582, 48171.50011294, 43306.4334296 , 69212.17344131,
       61441.32176943, 43306.55130455, 67795.58234211, 63013.92158529,
       43306.65238786]), 'rank_test_score': array([9, 1, 3, 7, 6, 4, 8, 5, 2])}"
