district,date,actual,forecast_mean,forecast_std
GONDIA,2020-12-01,1405.0,1420.8190743769464,315.32494571113693
GONDIA,2021-01-01,1340.0,1408.8959175006503,317.6250571508791
GONDIA,2021-02-01,1508.0,1391.6751104669193,318.6170566731713
GONDIA,2021-03-01,1746.0,1443.1529357272675,328.8496380351111
HINGOLI,2020-07-01,1514,1749.6184563689958,155.29431425606646
HINGOLI,2020-08-01,1569,1840.8503922747605,155.6426352102402
HINGOLI,2020-09-01,1745,1948.205939883833,155.60917766002825
HINGOLI,2020-10-01,1749,1976.3306925937482,156.76141066415454
HINGOLI,2020-11-01,1616,1991.4318919032698,156.8621779912369
HINGOLI,2020-12-01,1687,2029.4477287262298,156.71074247925588
HINGOLI,2021-01-01,1732,2071.864255200331,156.62026003384045
HINGOLI,2021-02-01,1870,2112.3322897274656,155.26795943553705
HINGOLI,2021-03-01,1716,2142.8632890730087,156.93642578968212
JALGAON,2020-07-01,4641,5695.0146386719425,346.4655504511916
JALGAON,2020-08-01,4335,5791.622648638473,363.58438943592404
JALGAON,2020-09-01,4806,5940.525126404555,365.19737562494424
JALGAON,2020-10-01,4731,6038.182804263119,368.54667222984637
JALGAON,2020-11-01,4652,6411.384000680372,368.1411749046283
JALGAON,2020-12-01,5392,6593.338042550694,350.4497725321363
JALGAON,2021-01-01,5235,6497.080606770311,360.6687287887499
JALGAON,2021-02-01,5794,6609.453381635435,356.3511321890407
JALGAON,2021-03-01,5061,6660.1532384766415,362.71123473581764
JALNA,2020-07-01,2128.0,1840.1192617085662,384.7189268631652
JALNA,2020-08-01,1604.0,1943.1520001681013,403.7232599821838
JALNA,2020-09-01,1731.0,1570.4801380887109,394.4943634885516
JALNA,2020-10-01,1698.0,1745.297467756472,383.75230589661436
JALNA,2020-11-01,1869.0,1555.008248253248,379.067572137768
JALNA,2020-12-01,2109.0,1811.3270111257739,356.96023474957707
JALNA,2021-01-01,2118.0,1903.3207148285865,379.3255877633455
JALNA,2021-02-01,1948.0,1941.5857479426325,391.27231946495624
JALNA,2021-03-01,1905.0,1854.72845841612,400.3801295876019
KOLHAPUR,2020-07-01,3357,3726.214723685995,253.91573411282226
KOLHAPUR,2020-08-01,3163,3766.480891836185,253.91007464321058
KOLHAPUR,2020-09-01,3576,3804.9452016489117,253.35543914312507
KOLHAPUR,2020-10-01,3711,3840.807574409285,253.55105155509602
KOLHAPUR,2020-11-01,3480,3876.0224018412123,253.57243268677738
KOLHAPUR,2020-12-01,4336,3912.4387203648366,253.5040310301366
KOLHAPUR,2021-01-01,4042,3945.9008348796533,254.31037890788653
KOLHAPUR,2021-02-01,4038,3983.9084432694726,254.20739702380914
KOLHAPUR,2021-03-01,3954,4018.634391429391,254.18927813675586
LATUR,2020-07-01,3500,3854.291186905451,296.8153649780281
LATUR,2020-08-01,3274,3925.3111671473675,296.8253554946121
LATUR,2020-09-01,3634,3996.445857483436,296.77776895452826
LATUR,2020-10-01,3408,4066.860867449926,296.80758327465816
LATUR,2020-11-01,3363,4137.7466249654935,296.8211673780968
LATUR,2020-12-01,3601,4208.229215388634,296.797787650131
LATUR,2021-01-01,3699,4278.786491062643,296.79950686193433
LATUR,2021-02-01,3954,4349.169559778448,296.763939579007
LATUR,2021-03-01,3892,4419.238063090859,296.76812235100573
MUMBAI,2020-07-01,1525,1383.0864955356465,1351.7274863681057
MUMBAI,2020-08-01,1497,1277.096113452177,1351.6202651336803
MUMBAI,2020-09-01,1472,1173.6626076929983,1349.971299168616
MUMBAI,2020-10-01,1756,1070.5701121281097,1349.9695356267105
MUMBAI,2020-11-01,2196,967.228978393373,1349.9579355618337
MUMBAI,2020-12-01,2738,864.0277951594184,1349.9687916309204
MUMBAI,2021-01-01,2397,760.7975416384943,1349.9853486954241
MUMBAI,2021-02-01,2276,657.767750960367,1349.991925269105
MUMBAI,2021-03-01,2515,554.2486867718827,1349.988259500616
NAGPUR,2020-07-01,5816,5469.592915210836,730.4290524225153
NAGPUR,2020-08-01,4461,5617.495413592868,695.5638324196487
NAGPUR,2020-09-01,4485,6137.772217332311,722.6505639446658
NAGPUR,2020-10-01,4837,6482.2383502764715,704.8700274755913
NAGPUR,2020-11-01,5721,6285.262388317519,705.5519598284615
NAGPUR,2020-12-01,6553,5987.270801458085,723.5323765216962
NAGPUR,2021-01-01,6620,5729.489946373031,711.7272157730375
NAGPUR,2021-02-01,6722,5782.611950214815,714.0647197618198
NAGPUR,2021-03-01,8096,5991.916394587445,709.3174341220501
NANDED,2020-07-01,4668.0,4700.136283975631,898.1064146467602
NANDED,2020-08-01,4358.0,4579.972929630326,890.7655109380794
NANDED,2020-09-01,5176.0,4410.029690971456,875.0889863560293
NANDED,2020-10-01,4553.0,4860.653993627184,912.2570786328788
NANDED,2020-11-01,4475.0,4516.177290002084,895.048801254165
NANDED,2020-12-01,4906.0,4462.657488812158,879.4360945742129
NANDED,2021-01-01,5001.0,4730.095643441,910.2531792398713
NANDED,2021-02-01,5274.0,4750.9892009732475,899.7280145225975
NANDED,2021-03-01,4873.0,4900.245874077995,921.3642136399106
NANDURBAR,2020-07-01,3193,3618.157897584726,284.73071132226374
NANDURBAR,2020-08-01,2585,3759.8278864809686,288.050138519095
NANDURBAR,2020-09-01,2762,3949.5656257729515,299.95335894588305
NANDURBAR,2020-10-01,2322,3862.8165654504555,293.4609483890447
NANDURBAR,2020-11-01,2311,4086.4886434448913,295.80059875758866
NANDURBAR,2020-12-01,2661,4111.96225229832,289.49451309143654
NANDURBAR,2021-01-01,2528,4055.723880878184,286.7366090621395
NANDURBAR,2021-02-01,2723,4233.618286636378,286.6716759993091
NANDURBAR,2021-03-01,2883,4228.6293901639765,279.3183245255237
NASHIK,2020-07-01,6411,6706.613424727698,509.8863147746526
NASHIK,2020-08-01,6147,6819.411923993268,509.791654082965
NASHIK,2020-09-01,6180,6931.834154122101,509.79909134321696
NASHIK,2020-10-01,6938,7044.583112620413,509.79062460589466
NASHIK,2020-11-01,7314,7157.994819616099,509.87005966144636
NASHIK,2020-12-01,7560,7271.425275748974,509.88507263185085
NASHIK,2021-01-01,7807,7384.321279325171,509.88373861756577
NASHIK,2021-02-01,8582,7496.666891052019,509.89211100695974
NASHIK,2021-03-01,7998,7609.6144740266145,509.895725609718
OSMANABAD,2020-07-01,1856,1954.67565938959,227.49719000375072
OSMANABAD,2020-08-01,1675,2173.085101076334,227.30468728121218
OSMANABAD,2020-09-01,1793,2351.8477203381412,232.98602930056842
OSMANABAD,2020-10-01,1701,2434.523867394469,232.03997665029038
OSMANABAD,2020-11-01,1857,2452.070324019774,220.38695581811282
OSMANABAD,2020-12-01,2177,2458.009231730965,220.79678188415218
OSMANABAD,2021-01-01,2344,2310.3451852523644,225.40535851039465
OSMANABAD,2021-02-01,2300,2114.533242793836,229.37722656050866
OSMANABAD,2021-03-01,2538,2046.9901009631274,229.91292060266824
PALGHAR,2020-07-01,3371,3685.5819909859297,384.9871392225701
PALGHAR,2020-08-01,3171,3706.353815199322,384.92876287109505
PALGHAR,2020-09-01,3269,3729.079147198619,384.6881856918452
PALGHAR,2020-10-01,3271,3751.4189949411775,384.57395911254656
PALGHAR,2020-11-01,3189,3773.391264747766,384.56984051809815
PALGHAR,2020-12-01,3657,3795.112131343168,384.54913506975487
PALGHAR,2021-01-01,3513,3816.861029365745,384.5962170965419
PALGHAR,2021-02-01,3791,3838.627665278349,384.5991447240317
PALGHAR,2021-03-01,4256,3859.796941464657,384.619598799149
PARBHANI,2020-07-01,1441,1559.512176259833,133.63584435208088
PARBHANI,2020-08-01,1144,1576.400150358959,133.69915273670375
PARBHANI,2020-09-01,1478,1594.2414769203424,134.47265163343934
PARBHANI,2020-10-01,1580,1608.834142974097,135.38811494983088
PARBHANI,2020-11-01,1311,1626.5705497162844,135.35334799981047
PARBHANI,2020-12-01,1730,1637.3471038516611,135.881357674473
PARBHANI,2021-01-01,1473,1645.7267060269176,136.65572774128054
PARBHANI,2021-02-01,1569,1667.8748512456623,136.20600917208046
PARBHANI,2021-03-01,1622,1673.7308175010248,136.19098600957042
PUNE,2020-07-01,5520.0,6671.551672303241,1300.1659317362387
PUNE,2020-08-01,5630.0,6205.966921683201,1272.6548346034253
PUNE,2020-09-01,5491.0,6557.678737260581,1250.211692686359
PUNE,2020-10-01,6135.0,6263.1564694225435,1234.2995661843559
PUNE,2020-11-01,6162.0,6922.662522926488,1247.1189327905033
PUNE,2020-12-01,7696.0,6607.441436029607,1271.5442095386557
PUNE,2021-01-01,7485.0,7801.783208063282,1401.9965394471183
PUNE,2021-02-01,7795.0,6867.312872319013,1464.215473341259
PUNE,2021-03-01,7315.0,7600.671478486906,1516.8341068996153
RAIGAD,2020-07-01,1563,1189.4482131733955,474.2616698720105
RAIGAD,2020-08-01,1516,1374.5343244249261,466.92582351338825
RAIGAD,2020-09-01,1568,1326.5610474935918,427.3159758321208
RAIGAD,2020-10-01,1569,1302.798071101719,427.19736346822606
RAIGAD,2020-11-01,2801,1265.0633797506264,426.8708746143331
RAIGAD,2020-12-01,3265,974.6465855641825,454.48821610166175
RAIGAD,2021-01-01,3701,728.0334412921418,462.2261399691393
RAIGAD,2021-02-01,3207,802.1460902861801,473.2963247944382
RAIGAD,2021-03-01,3532,782.7312342679547,478.9296271547509
RATNAGIRI,2020-07-01,772,821.6917643700596,87.13543101657018
RATNAGIRI,2020-08-01,803,839.4963106236656,83.4578353238817
RATNAGIRI,2020-09-01,545,844.4661160209023,83.68895582917841
RATNAGIRI,2020-10-01,679,962.8694336074883,89.06425825149209
RATNAGIRI,2020-11-01,551,957.7397856908179,88.9228951961186
RATNAGIRI,2020-12-01,665,1049.5510594465618,89.41050415001898
RATNAGIRI,2021-01-01,683,1005.2528881371272,88.47389783814899
RATNAGIRI,2021-02-01,675,1032.8412376006795,84.63719435866606
RATNAGIRI,2021-03-01,749,1022.0605978092941,83.72518056806848
SANGLI,2020-07-01,1914,1766.5144284281996,221.36437123405952
SANGLI,2020-08-01,1544,1720.0368198914894,222.26665740274726
SANGLI,2020-09-01,1534,1842.05959396497,224.48271382605955
SANGLI,2020-10-01,1492,1885.7010625778455,222.29258639001813
SANGLI,2020-11-01,1581,1871.6486803455714,221.7008480644935
SANGLI,2020-12-01,1633,1933.8676310384276,221.35776871248547
SANGLI,2021-01-01,1529,1951.3520967423733,217.26154880294345
SANGLI,2021-02-01,1803,2004.2132298597662,217.4878129487262
SANGLI,2021-03-01,1580,1997.1452436361224,219.33265535039783
SATARA,2020-07-01,2118,2241.899565160097,244.90011397060672
SATARA,2020-08-01,1561,2249.6200084209245,244.12775538977866
SATARA,2020-09-01,1380,2299.639730442632,247.40907623796238
SATARA,2020-10-01,1570,2315.3394409751504,248.04665452731066
SATARA,2020-11-01,1571,2321.45027328765,247.96092862104348
SATARA,2020-12-01,2220,2356.4602410192274,247.65029398120595
SATARA,2021-01-01,2617,2325.20872688383,248.86203857833726
SATARA,2021-02-01,2495,2297.93392348576,251.04996542562344
SATARA,2021-03-01,8575,2310.8183892244056,250.6994294193682
SINDHUDURG,2020-07-01,500,431.5642022245428,42.60475150293213
SINDHUDURG,2020-08-01,376,442.70244320877026,43.02919220359509
SINDHUDURG,2020-09-01,367,444.3819990628632,44.242339754072184
SINDHUDURG,2020-10-01,361,451.83452811848406,44.05922927691432
SINDHUDURG,2020-11-01,322,470.28426835842583,43.972360362023785
SINDHUDURG,2020-12-01,359,479.93755412044453,43.660221835102945
SINDHUDURG,2021-01-01,462,491.0541757760704,42.52523535543262
SINDHUDURG,2021-02-01,407,502.2164702199464,43.2938341605684
SINDHUDURG,2021-03-01,521,503.8296966174887,43.55460486947213
SOLAPUR,2020-07-01,3821,4277.449373345103,389.1254728187172
SOLAPUR,2020-08-01,3842,4340.114419566891,391.5308425049952
SOLAPUR,2020-09-01,4147,4463.6192208062575,387.4738916233295
SOLAPUR,2020-10-01,3847,4523.930431372421,388.4450105005244
SOLAPUR,2020-11-01,3885,4694.255863272905,387.9641771138044
SOLAPUR,2020-12-01,5349,4822.602381855365,387.02752697275025
SOLAPUR,2021-01-01,4991,4620.490410257753,423.21446289437205
SOLAPUR,2021-02-01,5147,4735.382306507938,423.09756140554543
SOLAPUR,2021-03-01,4737,4931.046451624331,423.3458003939625
THANE,2020-07-01,9367,10538.392021494357,768.7321546286116
THANE,2020-08-01,9815,10668.070287053608,768.7160679276454
THANE,2020-09-01,9676,10793.810539107442,768.6051812402108
THANE,2020-10-01,9483,10929.371803438211,768.3562603679791
THANE,2020-11-01,10375,11060.560324556933,767.7856941696033
THANE,2020-12-01,11389,11191.058139366294,767.7093481080216
THANE,2021-01-01,11881,11321.025418560055,767.9242279850167
THANE,2021-02-01,10382,11448.099305195983,767.9832288938181
THANE,2021-03-01,12162,11579.261598807967,768.548310514205
WARDHA,2020-07-01,1258.0,1380.105867857198,237.32683456321007
WARDHA,2020-08-01,1219.0,1380.6368053942385,231.56029993313172
WARDHA,2020-09-01,1186.0,1384.0692834475408,223.08777379235514
WARDHA,2020-10-01,1151.0,1387.1603483750107,215.31706655790555
WARDHA,2020-11-01,1033.0,1386.4290969926656,211.68627625336902
WARDHA,2020-12-01,1337.0,1380.875359967803,204.9124782040025
WARDHA,2021-01-01,1369.0,1403.514457581206,209.4974334382153
WARDHA,2021-02-01,1492.0,1408.344603907617,215.13099842869377
WARDHA,2021-03-01,1483.0,1412.1118174887606,225.6926773723708
WASHIM,2020-07-01,1320,1361.711915166404,177.15270784351893
WASHIM,2020-08-01,1354,1394.9326793489606,176.7474125641146
WASHIM,2020-09-01,1281,1421.7425426957564,176.78162896901694
WASHIM,2020-10-01,1304,1446.3194243654589,176.8860163983807
WASHIM,2020-11-01,1237,1491.3279159506437,176.92172541193685
WASHIM,2020-12-01,1499,1523.0250407249039,177.24212548069872
WASHIM,2021-01-01,1392,1550.5189515349543,180.3634542831125
WASHIM,2021-02-01,1584,1517.174548787455,180.64137626094995
WASHIM,2021-03-01,1701,1543.9641850377707,183.22414976016458
YAVATMAL,2020-07-01,3187.0,3102.802364080575,578.7207260494766
YAVATMAL,2020-08-01,2613.0,3107.2053895681092,585.5236681682061
YAVATMAL,2020-09-01,2629.0,2969.9226104829386,562.9513342602395
YAVATMAL,2020-10-01,2797.0,2864.5617335337147,541.1733144576176
YAVATMAL,2020-11-01,2682.0,2853.864777213773,537.4263444807331
YAVATMAL,2020-12-01,3140.0,2816.5929219120217,515.9735310628195
YAVATMAL,2021-01-01,3105.0,2920.8000071091974,536.1411693202292
YAVATMAL,2021-02-01,3242.0,2997.934660718409,551.1313187162785
YAVATMAL,2021-03-01,3717.0,3066.523720663906,563.7501131022879
MUMBAI SUBURBAN,2021-02-01,9380,11106.686699053636,755.1078415340855
MUMBAI SUBURBAN,2021-03-01,9076,11698.350871226357,397.1796976703447
