district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,7014.571428571428
AHMEDNAGAR,2020-08-01,5559,6943.285714285714
AHMEDNAGAR,2020-09-01,5903,7765.285714285714
AHMEDNAGAR,2020-10-01,5719,7402.785714285714
AHMEDNAGAR,2020-11-01,5427,8224.785714285714
AHMEDNAGAR,2020-12-01,6256,9046.785714285714
AHMEDNAGAR,2021-01-01,6196,8415.185714285715
AHMEDNAGAR,2021-02-01,6458,9237.185714285715
AHMEDNAGAR,2021-03-01,5735,9442.585714285715
AKOLA,2020-07-01,1555,1592.65
AKOLA,2020-08-01,1523,1483.85
AKOLA,2020-09-01,1606,1501.5
AKOLA,2020-10-01,1395,1519.15
AKOLA,2020-11-01,1204,1536.8
AKOLA,2020-12-01,1630,1554.45
AKOLA,2021-01-01,1745,1315.45
AKOLA,2021-02-01,1618,1560.45
AKOLA,2021-03-01,1782,1451.65
AMRAVATI,2020-07-01,1905.0,2426.714285714286
AMRAVATI,2020-08-01,1776.0,2426.714285714286
AMRAVATI,2020-09-01,1794.0,1865.0
AMRAVATI,2020-10-01,1814.0,1982.3333333333333
AMRAVATI,2020-11-01,1896.0,1982.3333333333333
AMRAVATI,2020-12-01,2379.0,1982.3333333333333
AMRAVATI,2021-01-01,2249.0,2138.0
AMRAVATI,2021-02-01,2476.0,2138.0
AMRAVATI,2021-03-01,2570.0,2426.8333333333335
AURANGABAD,2020-07-01,2897,3515.3
AURANGABAD,2020-08-01,3107,3922.633333333333
AURANGABAD,2020-09-01,3639,3686.133333333333
AURANGABAD,2020-10-01,5000,3136.633333333333
AURANGABAD,2020-11-01,4498,2587.133333333333
AURANGABAD,2020-12-01,5448,3044.8
AURANGABAD,2021-01-01,5221,2808.3
AURANGABAD,2021-02-01,5126,3265.9666666666667
AURANGABAD,2021-03-01,4791,3325.2666666666664
BEED,2020-07-01,3407,3870.0
BEED,2020-08-01,2907,3889.777777777778
BEED,2020-09-01,3136,4389.277777777777
BEED,2020-10-01,3117,4678.277777777777
BEED,2020-11-01,2842,5100.277777777777
BEED,2020-12-01,3110,5100.166666666667
BEED,2021-01-01,3208,5119.944444444444
BEED,2021-02-01,3318,5541.944444444444
BEED,2021-03-01,3225,5541.833333333333
BHANDARA,2020-07-01,1165,1326.75
BHANDARA,2020-08-01,1101,1238.3055555555557
BHANDARA,2020-09-01,1151,1149.861111111111
BHANDARA,2020-10-01,1152,1061.4166666666667
BHANDARA,2020-11-01,1031,1084.75
BHANDARA,2020-12-01,1279,1183.5
BHANDARA,2021-01-01,1355,1095.0555555555557
BHANDARA,2021-02-01,1557,1118.388888888889
BHANDARA,2021-03-01,1591,1044.638888888889
BULDHANA,2020-07-01,1439,1513.1666666666667
BULDHANA,2020-08-01,1345,1576.8333333333333
BULDHANA,2020-09-01,1602,1760.611111111111
BULDHANA,2020-10-01,1459,1600.861111111111
BULDHANA,2020-11-01,1389,1592.0277777777778
BULDHANA,2020-12-01,1711,1655.6944444444443
BULDHANA,2021-01-01,1734,1495.9444444444443
BULDHANA,2021-02-01,1818,1487.111111111111
BULDHANA,2021-03-01,2057,1550.7777777777778
CHANDRAPUR,2020-07-01,2279,2389.12
CHANDRAPUR,2020-08-01,2103,2444.24
CHANDRAPUR,2020-09-01,2030,2499.36
CHANDRAPUR,2020-10-01,2073,2554.48
CHANDRAPUR,2020-11-01,1897,2609.6
CHANDRAPUR,2020-12-01,2498,2664.72
CHANDRAPUR,2021-01-01,2799,3560.7200000000003
CHANDRAPUR,2021-02-01,3217,3436.3199999999997
CHANDRAPUR,2021-03-01,3581,4065.3199999999997
DHULE,2020-07-01,3317,3474.1428571428573
DHULE,2020-08-01,2764,3660.031746031746
DHULE,2020-09-01,3344,3845.920634920635
DHULE,2020-10-01,3020,3599.4920634920636
DHULE,2020-11-01,2908,3849.4920634920636
DHULE,2020-12-01,3477,4035.3809523809523
DHULE,2021-01-01,3554,3788.9523809523807
DHULE,2021-02-01,3873,3481.6190476190477
DHULE,2021-03-01,3478,3447.7619047619046
GADCHIROLI,2020-07-01,1437,1838.75
GADCHIROLI,2020-08-01,1218,1931.0
GADCHIROLI,2020-09-01,1327,1905.3333333333333
GADCHIROLI,2020-10-01,1197,1879.6666666666667
GADCHIROLI,2020-11-01,1211,1891.5833333333333
GADCHIROLI,2020-12-01,1363,1865.9166666666667
GADCHIROLI,2021-01-01,1302,1958.1666666666667
GADCHIROLI,2021-02-01,1566,1970.0833333333335
GADCHIROLI,2021-03-01,1609,1703.0833333333335
GONDIA,2020-07-01,1454.0,1595.4285714285713
GONDIA,2020-08-01,1331.0,1333.0
GONDIA,2020-09-01,1309.0,1259.0
GONDIA,2020-10-01,1341.0,1259.0
GONDIA,2020-11-01,1444.0,1456.7777777777778
GONDIA,2020-12-01,1405.0,1333.0
GONDIA,2021-01-01,1340.0,1456.7777777777778
GONDIA,2021-02-01,1508.0,1456.7777777777778
GONDIA,2021-03-01,1746.0,1595.4285714285713
HINGOLI,2020-07-01,1514,1887.2857142857142
HINGOLI,2020-08-01,1569,2107.5714285714284
HINGOLI,2020-09-01,1745,2128.5714285714284
HINGOLI,2020-10-01,1749,2149.5714285714284
HINGOLI,2020-11-01,1616,2369.857142857143
HINGOLI,2020-12-01,1687,2590.142857142857
HINGOLI,2021-01-01,1732,2707.142857142857
HINGOLI,2021-02-01,1870,2728.142857142857
HINGOLI,2021-03-01,1716,2845.142857142857
JALGAON,2020-07-01,4641,5819.777777777777
JALGAON,2020-08-01,4335,5572.152777777777
JALGAON,2020-09-01,4806,5629.152777777777
JALGAON,2020-10-01,4731,6294.486111111111
JALGAON,2020-11-01,4652,6172.486111111111
JALGAON,2020-12-01,5392,6436.263888888889
JALGAON,2021-01-01,5235,6525.69246031746
JALGAON,2021-02-01,5794,6789.4702380952385
JALGAON,2021-03-01,5061,7454.803571428572
JALNA,2020-07-01,2128.0,1972.0
