district,date,actual,forecast,residual
CHANDRAPUR,2020-07-01,2279,2350.3996151887,-71.39961518869995
CHANDRAPUR,2020-08-01,2103,2297.7805539825504,-194.78055398255037
CHANDRAPUR,2020-09-01,2030,2215.9013894378354,-185.9013894378354
CHANDRAPUR,2020-10-01,2073,2194.8412012682265,-121.84120126822654
CHANDRAPUR,2020-11-01,1897,2144.249301355258,-247.249301355258
CHANDRAPUR,2020-12-01,2498,2082.6603108526147,415.33968914738534
CHANDRAPUR,2021-01-01,2799,2121.2177953941427,677.7822046058573
CHANDRAPUR,2021-02-01,3217,1991.5822251827014,1225.4177748172986
CHANDRAPUR,2021-03-01,3581,2053.9113900913458,1527.0886099086542
DHULE,2020-07-01,3317,3518.1116041096207,-201.11160410962066
DHULE,2020-08-01,2764,3735.1562946460504,-971.1562946460504
DHULE,2020-09-01,3344,4104.302973840721,-760.3029738407213
DHULE,2020-10-01,3020,4061.5449031945673,-1041.5449031945673
DHULE,2020-11-01,2908,4087.2284238718803,-1179.2284238718803
DHULE,2020-12-01,3477,4305.484165749454,-828.4841657494544
DHULE,2021-01-01,3554,4132.621773666665,-578.6217736666649
DHULE,2021-02-01,3873,3983.781994670921,-110.781994670921
DHULE,2021-03-01,3478,3882.4567454106964,-404.4567454106964
GADCHIROLI,2020-07-01,1437,1690.9259548518778,-253.9259548518778
GADCHIROLI,2020-08-01,1218,1732.9467091259328,-514.9467091259328
GADCHIROLI,2020-09-01,1327,1790.874059753719,-463.87405975371894
GADCHIROLI,2020-10-01,1197,1830.260379829831,-633.260379829831
GADCHIROLI,2020-11-01,1211,1852.15826103977,-641.15826103977
GADCHIROLI,2020-12-01,1363,1881.2908067627995,-518.2908067627995
GADCHIROLI,2021-01-01,1302,1892.4684774580176,-590.4684774580176
GADCHIROLI,2021-02-01,1566,1900.4266145521838,-334.42661455218376
GADCHIROLI,2021-03-01,1609,1905.5682726015807,-296.5682726015807
GONDIA,2020-07-01,1454.0,1456.8356288025745,-2.835628802574547
GONDIA,2020-08-01,1331.0,1406.5365714508216,-75.53657145082161
GONDIA,2020-09-01,1309.0,1353.4820223546694,-44.482022354669425
GONDIA,2020-10-01,1341.0,1351.081095663752,-10.081095663751967
GONDIA,2020-11-01,1444.0,1372.0502765839374,71.94972341606262
GONDIA,2020-12-01,1405.0,1421.4542649026484,-16.454264902648447
GONDIA,2021-01-01,1340.0,1397.8638414350758,-57.863841435075756
GONDIA,2021-02-01,1508.0,1363.865833100552,144.13416689944802
GONDIA,2021-03-01,1746.0,1448.6028065732999,297.39719342670014
HINGOLI,2020-07-01,1514,1694.329287580135,-180.3292875801351
HINGOLI,2020-08-01,1569,1792.4952027668555,-223.49520276685553
HINGOLI,2020-09-01,1745,1897.0955702288215,-152.09557022882154
HINGOLI,2020-10-01,1749,1900.2208995719247,-151.22089957192475
HINGOLI,2020-11-01,1616,1860.8041465608615,-244.80414656086145
HINGOLI,2020-12-01,1687,1912.373721542509,-225.37372154250897
HINGOLI,2021-01-01,1732,1996.3823936775016,-264.38239367750157
HINGOLI,2021-02-01,1870,2028.1424544157899,-158.14245441578987
HINGOLI,2021-03-01,1716,2001.4640717853358,-285.4640717853358
JALGAON,2020-07-01,4641,5626.954881685916,-985.954881685916
JALGAON,2020-08-01,4335,5848.767488946775,-1513.7674889467753
JALGAON,2020-09-01,4806,6046.113511351501,-1240.113511351501
JALGAON,2020-10-01,4731,6147.56714433038,-1416.56714433038
JALGAON,2020-11-01,4652,6241.245283351883,-1589.2452833518828
JALGAON,2020-12-01,5392,6326.425743219321,-934.4257432193208
JALGAON,2021-01-01,5235,6326.010836736757,-1091.0108367367566
JALGAON,2021-02-01,5794,6400.7286709015525,-606.7286709015525
JALGAON,2021-03-01,5061,6384.340626655998,-1323.3406266559978
JALNA,2020-07-01,2128.0,1930.3056031814372,197.69439681856284
JALNA,2020-08-01,1604.0,2128.8180538293336,-524.8180538293336
JALNA,2020-09-01,1731.0,1660.7747980070537,70.22520199294627
JALNA,2020-10-01,1698.0,1854.753784254891,-156.7537842548909
JALNA,2020-11-01,1869.0,1676.8889391293478,192.11106087065218
JALNA,2020-12-01,2109.0,1851.2022110472144,257.7977889527856
JALNA,2021-01-01,2118.0,2022.2613179830744,95.73868201692562
JALNA,2021-02-01,1948.0,2057.5668427347364,-109.56684273473638
JALNA,2021-03-01,1905.0,1985.1315519155169,-80.13155191551687
KOLHAPUR,2020-07-01,3357,3525.8165021634295,-168.8165021634295
KOLHAPUR,2020-08-01,3163,3616.858036750553,-453.85803675055286
KOLHAPUR,2020-09-01,3576,3749.674977157554,-173.67497715755417
KOLHAPUR,2020-10-01,3711,3788.840302366898,-77.84030236689796
KOLHAPUR,2020-11-01,3480,3738.98417138836,-258.9841713883602
KOLHAPUR,2020-12-01,4336,3687.0058172538497,648.9941827461503
KOLHAPUR,2021-01-01,4042,3509.433338620899,532.5666613791009
KOLHAPUR,2021-02-01,4038,3484.5759472979184,553.4240527020816
KOLHAPUR,2021-03-01,3954,3355.1195767617432,598.8804232382568
LATUR,2020-07-01,3500,3808.957527562486,-308.9575275624861
LATUR,2020-08-01,3274,3974.416689651437,-700.4166896514371
LATUR,2020-09-01,3634,4200.300184977859,-566.3001849778593
LATUR,2020-10-01,3408,4299.732911584246,-891.7329115842458
LATUR,2020-11-01,3363,4427.433207877563,-1064.4332078775633
LATUR,2020-12-01,3601,4534.351951080915,-933.3519510809147
LATUR,2021-01-01,3699,4621.937685123292,-922.9376851232919
LATUR,2021-02-01,3954,4665.173298004817,-711.1732980048173
LATUR,2021-03-01,3892,4654.2041154143335,-762.2041154143335
MUMBAI,2020-07-01,1525,2409.2687741083546,-884.2687741083546
MUMBAI,2020-08-01,1497,2335.442577204369,-838.4425772043692
MUMBAI,2020-09-01,1472,2235.183590615742,-763.1835906157421
MUMBAI,2020-10-01,1756,2234.527865691644,-478.5278656916439
MUMBAI,2020-11-01,2196,2178.122122611586,17.877877388414163
MUMBAI,2020-12-01,2738,2068.913309461733,669.0866905382668
MUMBAI,2021-01-01,2397,1867.8453845233792,529.1546154766208
MUMBAI,2021-02-01,2276,1827.3221390416584,448.6778609583416
MUMBAI,2021-03-01,2515,1767.7481518290854,747.2518481709146
NAGPUR,2020-07-01,5816,5396.171905398602,419.82809460139833
NAGPUR,2020-08-01,4461,5399.902345394602,-938.902345394602
NAGPUR,2020-09-01,4485,6109.58386441596,-1624.5838644159603
NAGPUR,2020-10-01,4837,6711.20044193916,-1874.2004419391596
NAGPUR,2020-11-01,5721,6608.3397495122845,-887.3397495122845
NAGPUR,2020-12-01,6553,6120.203430420822,432.79656957917814
NAGPUR,2021-01-01,6620,5446.962295094289,1173.0377049057106
NAGPUR,2021-02-01,6722,5163.482173952391,1558.5178260476087
NAGPUR,2021-03-01,8096,5165.639891664039,2930.360108335961
NANDED,2020-07-01,4668.0,4991.049539408227,-323.04953940822725
NANDED,2020-08-01,4358.0,4722.3966525583155,-364.3966525583155
NANDED,2020-09-01,5176.0,4481.848910978405,694.151089021595
NANDED,2020-10-01,4553.0,5321.089440035213,-768.0894400352126
NANDED,2020-11-01,4475.0,4525.556068474371,-50.556068474371386
NANDED,2020-12-01,4906.0,4661.785689214249,244.21431078575097
NANDED,2021-01-01,5001.0,5013.535214973131,-12.535214973130678
NANDED,2021-02-01,5274.0,5035.507350680291,238.49264931970902
NANDED,2021-03-01,4873.0,5363.907707117888,-490.9077071178881
NANDURBAR,2020-07-01,3193,3641.9638025082572,-448.96380250825723
NANDURBAR,2020-08-01,2585,3806.9616844783623,-1221.9616844783623
NANDURBAR,2020-09-01,2762,3937.517051714416,-1175.517051714416
NANDURBAR,2020-10-01,2322,3673.5544617154237,-1351.5544617154237
NANDURBAR,2020-11-01,2311,3766.6254127851807,-1455.6254127851807
NANDURBAR,2020-12-01,2661,3694.7187838810914,-1033.7187838810914
NANDURBAR,2021-01-01,2528,3500.468147894503,-972.4681478945031
NANDURBAR,2021-02-01,2723,3646.8162513502803,-923.8162513502803
NANDURBAR,2021-03-01,2883,3619.49404495702,-736.4940449570199
NASHIK,2020-07-01,6411,6745.065158233619,-334.0651582336186
NASHIK,2020-08-01,6147,6875.846862068872,-728.8468620688718
NASHIK,2020-09-01,6180,6979.56542514082,-799.5654251408196
NASHIK,2020-10-01,6938,7079.978123266859,-141.97812326685926
NASHIK,2020-11-01,7314,7225.88807880222,88.11192119778025
NASHIK,2020-12-01,7560,7437.137710161521,122.86228983847923
NASHIK,2021-01-01,7807,7614.196669936424,192.80333006357614
NASHIK,2021-02-01,8582,7774.992918868129,807.007081131871
NASHIK,2021-03-01,7998,7947.034860914593,50.96513908540692
OSMANABAD,2020-07-01,1856,1956.0386908894225,-100.03869088942247
OSMANABAD,2020-08-01,1675,2105.833997768966,-430.8339977689661
OSMANABAD,2020-09-01,1793,2283.1188529418723,-490.1188529418723
OSMANABAD,2020-10-01,1701,2324.2537962352744,-623.2537962352744
OSMANABAD,2020-11-01,1857,2335.528963063945,-478.52896306394496
OSMANABAD,2020-12-01,2177,2287.756006398174,-110.75600639817412
OSMANABAD,2021-01-01,2344,2105.0990183880904,238.90098161190963
OSMANABAD,2021-02-01,2300,1877.5292619091342,422.4707380908658
OSMANABAD,2021-03-01,2538,1771.6667429855206,766.3332570144794
PALGHAR,2020-07-01,3371,3856.2901991341496,-485.2901991341496
PALGHAR,2020-08-01,3171,3829.9680111723724,-658.9680111723724
PALGHAR,2020-09-01,3269,3925.839409754534,-656.8394097545338
PALGHAR,2020-10-01,3271,3996.3881714544154,-725.3881714544154
PALGHAR,2020-11-01,3189,4057.749804080583,-868.7498040805831
PALGHAR,2020-12-01,3657,4086.6919328982194,-429.6919328982194
PALGHAR,2021-01-01,3513,4042.2735143801065,-529.2735143801065
PALGHAR,2021-02-01,3791,4096.091383884467,-305.0913838844672
PALGHAR,2021-03-01,4256,4007.8672672731186,248.1327327268814
PARBHANI,2020-07-01,1441,1548.4524024687491,-107.45240246874914
PARBHANI,2020-08-01,1144,1589.0999057522781,-445.0999057522781
PARBHANI,2020-09-01,1478,1676.1496389237175,-198.14963892371748
PARBHANI,2020-10-01,1580,1694.836612049043,-114.83661204904297
PARBHANI,2020-11-01,1311,1707.9427833266539,-396.94278332665385
PARBHANI,2020-12-01,1730,1700.7247561486001,29.275243851399864
PARBHANI,2021-01-01,1473,1644.1060343171669,-171.10603431716686
PARBHANI,2021-02-01,1569,1723.9807253142505,-154.98072531425055
PARBHANI,2021-03-01,1622,1668.5652804606993,-46.56528046069934
PUNE,2020-07-01,5520.0,6174.903459474887,-654.9034594748873
PUNE,2020-08-01,5630.0,5537.123603025565,92.87639697443501
PUNE,2020-09-01,5491.0,5900.0822926930605,-409.0822926930605
PUNE,2020-10-01,6135.0,5462.495225059266,672.504774940734
PUNE,2020-11-01,6162.0,6221.367807101137,-59.36780710113726
PUNE,2020-12-01,7696.0,5882.545814582926,1813.4541854170739
PUNE,2021-01-01,7485.0,7699.51939877743,-214.51939877743007
PUNE,2021-02-01,7795.0,6783.491819563521,1011.508180436479
PUNE,2021-03-01,7315.0,7902.251578381604,-587.2515783816043
RAIGAD,2020-07-01,1563,1687.1778660033583,-124.1778660033583
RAIGAD,2020-08-01,1516,1725.0616458273705,-209.0616458273705
RAIGAD,2020-09-01,1568,1756.9087057472802,-188.90870574728024
RAIGAD,2020-10-01,1569,1756.1284248954219,-187.12842489542186
RAIGAD,2020-11-01,2801,1740.7001329243178,1060.2998670756822
RAIGAD,2020-12-01,3265,1287.9814423926146,1977.0185576073854
RAIGAD,2021-01-01,3701,679.9404957162919,3021.059504283708
RAIGAD,2021-02-01,3207,265.0046368294352,2941.995363170565
RAIGAD,2021-03-01,3532,255.26209903708445,3276.737900962916
RATNAGIRI,2020-07-01,772,809.8580778712981,-37.858077871298065
RATNAGIRI,2020-08-01,803,820.3540484836363,-17.354048483636348
RATNAGIRI,2020-09-01,545,823.533531061417,-278.53353106141697
RATNAGIRI,2020-10-01,679,1001.5977666027483,-322.59776660274827
RATNAGIRI,2020-11-01,551,1031.0012329169112,-480.00123291691125
RATNAGIRI,2020-12-01,665,1166.1511288909874,-501.15112889098737
RATNAGIRI,2021-01-01,683,1125.1171790607207,-442.1171790607207
RATNAGIRI,2021-02-01,675,1142.8965213715178,-467.8965213715178
RATNAGIRI,2021-03-01,749,1123.9293306515128,-374.9293306515128
SANGLI,2020-07-01,1914,1780.1952794831157,133.80472051688434
SANGLI,2020-08-01,1544,1680.285928662177,-136.28592866217696
SANGLI,2020-09-01,1534,1832.551041060997,-298.551041060997
SANGLI,2020-10-01,1492,1946.4007667363435,-454.4007667363435
SANGLI,2020-11-01,1581,1932.2194242784817,-351.2194242784817
SANGLI,2020-12-01,1633,1944.273811896113,-311.2738118961131
SANGLI,2021-01-01,1529,1946.9092535636175,-417.90925356361754
SANGLI,2021-02-01,1803,2023.2054904840707,-220.20549048407065
SANGLI,2021-03-01,1580,1997.4464646355586,-417.44646463555864
SATARA,2020-07-01,2118,2124.4659728331467,-6.4659728331466795
SATARA,2020-08-01,1561,2158.504868996937,-597.5048689969371
SATARA,2020-09-01,1380,2491.363872082718,-1111.363872082718
SATARA,2020-10-01,1570,2700.9879793619575,-1130.9879793619575
SATARA,2020-11-01,1571,2645.2562687839327,-1074.2562687839327
SATARA,2020-12-01,2220,2618.1609794436195,-398.16097944361945
SATARA,2021-01-01,2617,2250.3693335472776,366.6306664527224
SATARA,2021-02-01,2495,1911.7610397440258,583.2389602559742
SATARA,2021-03-01,8575,1893.5438482657487,6681.456151734252
SINDHUDURG,2020-07-01,500,439.45128720320156,60.54871279679844
SINDHUDURG,2020-08-01,376,453.9644644995513,-77.9644644995513
SINDHUDURG,2020-09-01,367,448.25574413534747,-81.25574413534747
SINDHUDURG,2020-10-01,361,457.49252269396754,-96.49252269396754
SINDHUDURG,2020-11-01,322,504.0537192996734,-182.0537192996734
SINDHUDURG,2020-12-01,359,520.898615000231,-161.89861500023096
SINDHUDURG,2021-01-01,462,538.8580808788975,-76.85808087889745
SINDHUDURG,2021-02-01,407,552.0167783898158,-145.01677838981584
SINDHUDURG,2021-03-01,521,541.4021350154263,-20.402135015426325
SOLAPUR,2020-07-01,3821,4348.330511053051,-527.3305110530509
SOLAPUR,2020-08-01,3842,4515.12904304764,-673.1290430476402
SOLAPUR,2020-09-01,4147,4595.373183518789,-448.3731835187891
SOLAPUR,2020-10-01,3847,4548.373062051254,-701.3730620512542
SOLAPUR,2020-11-01,3885,4709.832004947689,-824.8320049476888
SOLAPUR,2020-12-01,5349,4875.111188470982,473.8888115290183
SOLAPUR,2021-01-01,4991,4469.5955582350625,521.4044417649375
SOLAPUR,2021-02-01,5147,4542.5675564790745,604.4324435209255
SOLAPUR,2021-03-01,4737,4879.833403212298,-142.83340321229844
THANE,2020-07-01,9367,9029.832234513578,337.16776548642156
THANE,2020-08-01,9815,8807.438201325313,1007.5617986746875
THANE,2020-09-01,9676,8394.44267938134,1281.55732061866
THANE,2020-10-01,9483,8989.837928998935,493.16207100106476
THANE,2020-11-01,10375,9117.146031364438,1257.8539686355616
THANE,2020-12-01,11389,8930.135797062378,2458.8642029376224
THANE,2021-01-01,11881,8320.185459690174,3560.814540309826
THANE,2021-02-01,10382,7449.688997963658,2932.311002036342
THANE,2021-03-01,12162,7823.432084438993,4338.567915561007
WARDHA,2020-07-01,1258.0,1361.5680129224024,-103.56801292240243
WARDHA,2020-08-01,1219.0,1374.128696324451,-155.12869632445108
WARDHA,2020-09-01,1186.0,1355.0843494468932,-169.08434944689316
WARDHA,2020-10-01,1151.0,1348.9132720009693,-197.9132720009693
WARDHA,2020-11-01,1033.0,1339.8874703536765,-306.88747035367646
WARDHA,2020-12-01,1337.0,1304.5569625353028,32.44303746469723
WARDHA,2021-01-01,1369.0,1416.9866725259863,-47.98667252598625
WARDHA,2021-02-01,1492.0,1380.2680312147102,111.73196878528984
WARDHA,2021-03-01,1483.0,1432.2432944823963,50.75670551760368
WASHIM,2020-07-01,1320,1369.769850567074,-49.769850567073945
WASHIM,2020-08-01,1354,1407.7208197222906,-53.72081972229057
WASHIM,2020-09-01,1281,1426.25324020682,-145.25324020682
WASHIM,2020-10-01,1304,1452.4301719144896,-148.43017191448962
WASHIM,2020-11-01,1237,1506.4284304852217,-269.4284304852217
WASHIM,2020-12-01,1499,1549.1693333917265,-50.16933339172647
WASHIM,2021-01-01,1392,1547.4607743246852,-155.4607743246852
WASHIM,2021-02-01,1584,1476.656134833068,107.34386516693189
WASHIM,2021-03-01,1701,1472.9829572105573,228.0170427894427
YAVATMAL,2020-07-01,3187.0,3146.0901674472934,40.909832552706575
YAVATMAL,2020-08-01,2613.0,3117.0973305869884,-504.0973305869884
YAVATMAL,2020-09-01,2629.0,2928.890604424636,-299.89060442463597
YAVATMAL,2020-10-01,2797.0,2787.603958431724,9.396041568275905
YAVATMAL,2020-11-01,2682.0,2785.514145987583,-103.5141459875831
YAVATMAL,2020-12-01,3140.0,2795.169087480798,344.8309125192018
YAVATMAL,2021-01-01,3105.0,2945.5483831752254,159.45161682477465
YAVATMAL,2021-02-01,3242.0,3053.275189504273,188.72481049572707
YAVATMAL,2021-03-01,3717.0,3145.70517539097,571.29482460903
MUMBAI SUBURBAN,2021-02-01,9380,9162.645284091226,217.35471590877387
MUMBAI SUBURBAN,2021-03-01,9076,9499.263890661447,-423.26389066144657
