district,date,actual,forecast
AHMEDNAGAR,2020-06-01,6372,6837.250673170216
AHMEDNAGAR,2020-07-01,5982,6837.250673170216
AHMEDNAGAR,2020-08-01,5559,6837.250673170216
AHMEDNAGAR,2020-09-01,5903,6837.250673170216
AHMEDNAGAR,2020-10-01,5719,6837.250673170216
AHMEDNAGAR,2020-11-01,5427,6837.250673170216
AHMEDNAGAR,2020-12-01,6256,6837.250673170216
AHMEDNAGAR,2021-01-01,6196,6837.250673170216
AHMEDNAGAR,2021-02-01,6458,6837.250673170216
AHMEDNAGAR,2021-03-01,5735,6837.250673170216
AKOLA,2020-06-01,1575,1652.0699800377888
AKOLA,2020-07-01,1555,1652.0699800377888
AKOLA,2020-08-01,1523,1652.0699800377888
AKOLA,2020-09-01,1606,1652.0699800377888
AKOLA,2020-10-01,1395,1652.0699800377888
AKOLA,2020-11-01,1204,1652.0699800377888
AKOLA,2020-12-01,1630,1652.0699800377888
AKOLA,2021-01-01,1745,1652.0699800377888
AKOLA,2021-02-01,1618,1652.0699800377888
AKOLA,2021-03-01,1782,1652.0699800377888
AMRAVATI,2020-06-01,2017,2368.4038109903245
AMRAVATI,2020-07-01,1905,2368.4038109903245
AMRAVATI,2020-08-01,1776,2368.4038109903245
AMRAVATI,2020-09-01,1794,2368.4038109903245
AMRAVATI,2020-10-01,1814,2368.4038109903245
AMRAVATI,2020-11-01,1896,2368.4038109903245
AMRAVATI,2020-12-01,2379,2368.4038109903245
AMRAVATI,2021-01-01,2249,2368.4038109903245
AMRAVATI,2021-02-01,2476,2368.4038109903245
AMRAVATI,2021-03-01,2570,2368.4038109903245
AURANGABAD,2020-06-01,3456,3588.9573228139975
AURANGABAD,2020-07-01,2897,3588.9573228139975
AURANGABAD,2020-08-01,3107,3588.9573228139975
AURANGABAD,2020-09-01,3639,3588.9573228139975
AURANGABAD,2020-10-01,5000,3588.9573228139975
AURANGABAD,2020-11-01,4498,3588.9573228139975
AURANGABAD,2020-12-01,5448,3588.9573228139975
AURANGABAD,2021-01-01,5221,3588.9573228139975
AURANGABAD,2021-02-01,5126,3588.9573228139975
AURANGABAD,2021-03-01,4791,3588.9573228139975
BEED,2020-06-01,3448,3804.235342422305
BEED,2020-07-01,3407,3804.235342422305
BEED,2020-08-01,2907,3804.235342422305
BEED,2020-09-01,3136,3804.235342422305
BEED,2020-10-01,3117,3804.235342422305
BEED,2020-11-01,2842,3804.235342422305
BEED,2020-12-01,3110,3804.235342422305
BEED,2021-01-01,3208,3804.235342422305
BEED,2021-02-01,3318,3804.235342422305
BEED,2021-03-01,3225,3804.235342422305
BHANDARA,2020-06-01,1228,1388.902132347118
BHANDARA,2020-07-01,1165,1388.902132347118
BHANDARA,2020-08-01,1101,1388.902132347118
BHANDARA,2020-09-01,1151,1388.902132347118
BHANDARA,2020-10-01,1152,1388.902132347118
BHANDARA,2020-11-01,1031,1388.902132347118
BHANDARA,2020-12-01,1279,1388.902132347118
BHANDARA,2021-01-01,1355,1388.902132347118
BHANDARA,2021-02-01,1557,1388.902132347118
BHANDARA,2021-03-01,1591,1388.902132347118
BULDHANA,2020-06-01,1522,1468.8773671395252
BULDHANA,2020-07-01,1439,1468.8773671395252
BULDHANA,2020-08-01,1345,1468.8773671395252
BULDHANA,2020-09-01,1602,1468.8773671395252
BULDHANA,2020-10-01,1459,1468.8773671395252
BULDHANA,2020-11-01,1389,1468.8773671395252
BULDHANA,2020-12-01,1711,1468.8773671395252
BULDHANA,2021-01-01,1734,1468.8773671395252
BULDHANA,2021-02-01,1818,1468.8773671395252
BULDHANA,2021-03-01,2057,1468.8773671395252
CHANDRAPUR,2020-06-01,2334,2641.149581428273
CHANDRAPUR,2020-07-01,2279,2641.149581428273
CHANDRAPUR,2020-08-01,2103,2641.149581428273
CHANDRAPUR,2020-09-01,2030,2641.149581428273
CHANDRAPUR,2020-10-01,2073,2641.149581428273
CHANDRAPUR,2020-11-01,1897,2641.149581428273
CHANDRAPUR,2020-12-01,2498,2641.149581428273
CHANDRAPUR,2021-01-01,2799,2641.149581428273
CHANDRAPUR,2021-02-01,3217,2641.149581428273
CHANDRAPUR,2021-03-01,3581,2641.149581428273
DHULE,2020-06-01,3508,3437.9580944907507
DHULE,2020-07-01,3317,3437.9580944907507
DHULE,2020-08-01,2764,3437.9580944907507
DHULE,2020-09-01,3344,3437.9580944907507
DHULE,2020-10-01,3020,3437.9580944907507
DHULE,2020-11-01,2908,3437.9580944907507
DHULE,2020-12-01,3477,3437.9580944907507
DHULE,2021-01-01,3554,3437.9580944907507
DHULE,2021-02-01,3873,3437.9580944907507
DHULE,2021-03-01,3478,3437.9580944907507
GADCHIROLI,2020-06-01,1665,1735.9882485044116
GADCHIROLI,2020-07-01,1437,1735.9882485044116
GADCHIROLI,2020-08-01,1218,1735.9882485044116
GADCHIROLI,2020-09-01,1327,1735.9882485044116
GADCHIROLI,2020-10-01,1197,1735.9882485044116
GADCHIROLI,2020-11-01,1211,1735.9882485044116
GADCHIROLI,2020-12-01,1363,1735.9882485044116
GADCHIROLI,2021-01-01,1302,1735.9882485044116
GADCHIROLI,2021-02-01,1566,1735.9882485044116
GADCHIROLI,2021-03-01,1609,1735.9882485044116
GONDIA,2020-06-01,1556,1574.9095214359536
GONDIA,2020-07-01,1454,1574.9095214359536
GONDIA,2020-08-01,1331,1574.9095214359536
GONDIA,2020-09-01,1309,1574.9095214359536
GONDIA,2020-10-01,1341,1574.9095214359536
GONDIA,2020-11-01,1444,1574.9095214359536
GONDIA,2020-12-01,1405,1574.9095214359536
GONDIA,2021-01-01,1340,1574.9095214359536
GONDIA,2021-02-01,1508,1574.9095214359536
GONDIA,2021-03-01,1746,1574.9095214359536
HINGOLI,2020-06-01,1667,1672.043047768475
HINGOLI,2020-07-01,1514,1672.043047768475
HINGOLI,2020-08-01,1569,1672.043047768475
HINGOLI,2020-09-01,1745,1672.043047768475
HINGOLI,2020-10-01,1749,1672.043047768475
HINGOLI,2020-11-01,1616,1672.043047768475
HINGOLI,2020-12-01,1687,1672.043047768475
HINGOLI,2021-01-01,1732,1672.043047768475
HINGOLI,2021-02-01,1870,1672.043047768475
HINGOLI,2021-03-01,1716,1672.043047768475
JALGAON,2020-06-01,5556,5501.669016869438
JALGAON,2020-07-01,4641,5501.669016869438
JALGAON,2020-08-01,4335,5501.669016869438
JALGAON,2020-09-01,4806,5501.669016869438
JALGAON,2020-10-01,4731,5501.669016869438
JALGAON,2020-11-01,4652,5501.669016869438
JALGAON,2020-12-01,5392,5501.669016869438
JALGAON,2021-01-01,5235,5501.669016869438
JALGAON,2021-02-01,5794,5501.669016869438
JALGAON,2021-03-01,5061,5501.669016869438
JALNA,2020-06-01,1935,2008.6252768544498
JALNA,2020-07-01,2128,2008.6252768544498
JALNA,2020-08-01,1604,2008.6252768544498
JALNA,2020-09-01,1731,2008.6252768544498
JALNA,2020-10-01,1698,2008.6252768544498
JALNA,2020-11-01,1869,2008.6252768544498
JALNA,2020-12-01,2109,2008.6252768544498
JALNA,2021-01-01,2118,2008.6252768544498
JALNA,2021-02-01,1948,2008.6252768544498
JALNA,2021-03-01,1905,2008.6252768544498
KOLHAPUR,2020-06-01,3692,3588.023304528392
KOLHAPUR,2020-07-01,3357,3588.023304528392
KOLHAPUR,2020-08-01,3163,3588.023304528392
KOLHAPUR,2020-09-01,3576,3588.023304528392
KOLHAPUR,2020-10-01,3711,3588.023304528392
KOLHAPUR,2020-11-01,3480,3588.023304528392
KOLHAPUR,2020-12-01,4336,3588.023304528392
KOLHAPUR,2021-01-01,4042,3588.023304528392
KOLHAPUR,2021-02-01,4038,3588.023304528392
KOLHAPUR,2021-03-01,3954,3588.023304528392
LATUR,2020-06-01,3784,3795.456388044463
LATUR,2020-07-01,3500,3795.456388044463
LATUR,2020-08-01,3274,3795.456388044463
LATUR,2020-09-01,3634,3795.456388044463
LATUR,2020-10-01,3408,3795.456388044463
LATUR,2020-11-01,3363,3795.456388044463
LATUR,2020-12-01,3601,3795.456388044463
LATUR,2021-01-01,3699,3795.456388044463
LATUR,2021-02-01,3954,3795.456388044463
LATUR,2021-03-01,3892,3795.456388044463
MUMBAI,2020-06-01,1485,949.5411609584082
MUMBAI,2020-07-01,1525,949.5411609584082
MUMBAI,2020-08-01,1497,949.5411609584082
MUMBAI,2020-09-01,1472,949.5411609584082
MUMBAI,2020-10-01,1756,949.5411609584082
MUMBAI,2020-11-01,2196,949.5411609584082
MUMBAI,2020-12-01,2738,949.5411609584082
MUMBAI,2021-01-01,2397,949.5411609584082
MUMBAI,2021-02-01,2276,949.5411609584082
MUMBAI,2021-03-01,2515,949.5411609584082
NAGPUR,2020-06-01,5763,5396.157760392718
NAGPUR,2020-07-01,5816,5396.157760392718
NAGPUR,2020-08-01,4461,5396.157760392718
NAGPUR,2020-09-01,4485,5396.157760392718
NAGPUR,2020-10-01,4837,5396.157760392718
NAGPUR,2020-11-01,5721,5396.157760392718
NAGPUR,2020-12-01,6553,5396.157760392718
NAGPUR,2021-01-01,6620,5396.157760392718
NAGPUR,2021-02-01,6722,5396.157760392718
NAGPUR,2021-03-01,8096,5396.157760392718
NANDED,2020-06-01,4882,4656.760862549891
NANDED,2020-07-01,4668,4656.760862549891
NANDED,2020-08-01,4358,4656.760862549891
NANDED,2020-09-01,5176,4656.760862549891
NANDED,2020-10-01,4553,4656.760862549891
NANDED,2020-11-01,4475,4656.760862549891
NANDED,2020-12-01,4906,4656.760862549891
NANDED,2021-01-01,5001,4656.760862549891
NANDED,2021-02-01,5274,4656.760862549891
NANDED,2021-03-01,4873,4656.760862549891
NANDURBAR,2020-06-01,3463,3359.4571069317053
NANDURBAR,2020-07-01,3193,3359.4571069317053
NANDURBAR,2020-08-01,2585,3359.4571069317053
NANDURBAR,2020-09-01,2762,3359.4571069317053
NANDURBAR,2020-10-01,2322,3359.4571069317053
NANDURBAR,2020-11-01,2311,3359.4571069317053
NANDURBAR,2020-12-01,2661,3359.4571069317053
NANDURBAR,2021-01-01,2528,3359.4571069317053
NANDURBAR,2021-02-01,2723,3359.4571069317053
NANDURBAR,2021-03-01,2883,3359.4571069317053
NASHIK,2020-06-01,6593,6536.75828065344
NASHIK,2020-07-01,6411,6536.75828065344
NASHIK,2020-08-01,6147,6536.75828065344
NASHIK,2020-09-01,6180,6536.75828065344
NASHIK,2020-10-01,6938,6536.75828065344
