district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,6621.453
AHMEDNAGAR,2020-08-01,5559,6494.555283008658
AHMEDNAGAR,2020-09-01,5903,6915.888806818182
AHMEDNAGAR,2020-10-01,5719,6932.784617980704
AHMEDNAGAR,2020-11-01,5427,7122.752141790227
AHMEDNAGAR,2020-12-01,6256,7080.354210513171
AHMEDNAGAR,2021-01-01,6196,6849.931726082397
AHMEDNAGAR,2021-02-01,6458,7238.988742373124
AHMEDNAGAR,2021-03-01,5735,7097.626619856752
AKOLA,2020-07-01,1555,1666.7497900689996
AKOLA,2020-08-01,1523,1708.8701771194492
AKOLA,2020-09-01,1606,1712.3460261780704
AKOLA,2020-10-01,1395,1706.9720306854094
AKOLA,2020-11-01,1204,1711.3497886545645
AKOLA,2020-12-01,1630,1751.8616159012556
AKOLA,2021-01-01,1745,1683.33399036013
AKOLA,2021-02-01,1618,1779.8251347484215
AKOLA,2021-03-01,1782,1731.4875834663703
AMRAVATI,2020-07-01,1905.0,2299.55097039072
AMRAVATI,2020-08-01,1776.0,2245.05431013431
AMRAVATI,2020-09-01,1794.0,2212.406785714286
AMRAVATI,2020-10-01,1814.0,2190.850369047619
AMRAVATI,2020-11-01,1896.0,1989.1821381673883
AMRAVATI,2020-12-01,2379.0,1985.9655182040183
AMRAVATI,2021-01-01,2249.0,2107.118934870685
AMRAVATI,2021-02-01,2476.0,2063.8313356643357
AMRAVATI,2021-03-01,2570.0,2157.6833063603062
AURANGABAD,2020-07-01,2897,3513.06
AURANGABAD,2020-08-01,3107,3498.67
AURANGABAD,2020-09-01,3639,3427.725
AURANGABAD,2020-10-01,5000,3172.895
AURANGABAD,2020-11-01,4498,3223.5
AURANGABAD,2020-12-01,5448,3522.96
AURANGABAD,2021-01-01,5221,3282.325
AURANGABAD,2021-02-01,5126,3498.38
AURANGABAD,2021-03-01,4791,3638.25
BEED,2020-07-01,3407,3399.065
BEED,2020-08-01,2907,3388.75
BEED,2020-09-01,3136,3383.78
BEED,2020-10-01,3117,3380.465
BEED,2020-11-01,2842,3588.44
BEED,2020-12-01,3110,3818.85
