district,date,actual,forecast
AHMEDNAGAR,2020-06-01,6372,7561.311517993226
AHMEDNAGAR,2020-07-01,5982,7477.171826761112
AHMEDNAGAR,2020-08-01,5559,7527.60672691273
AHMEDNAGAR,2020-09-01,5903,7849.690512300478
AHMEDNAGAR,2020-10-01,5719,7580.421045579324
AHMEDNAGAR,2020-11-01,5427,8040.702832786392
AHMEDNAGAR,2020-12-01,6256,7956.563141554277
AHMEDNAGAR,2021-01-01,6196,7947.161072933316
AHMEDNAGAR,2021-02-01,6458,8100.6272184290865
AHMEDNAGAR,2021-03-01,5735,8079.060735106957
AKOLA,2020-06-01,1575,1582.9248822089255
AKOLA,2020-07-01,1555,1673.1798393349577
AKOLA,2020-08-01,1523,1785.295007074326
AKOLA,2020-09-01,1606,1872.9796807227635
AKOLA,2020-10-01,1395,1852.0007817844803
AKOLA,2020-11-01,1204,1956.272621130125
AKOLA,2020-12-01,1630,1862.1579858166745
AKOLA,2021-01-01,1745,2028.446317094336
AKOLA,2021-02-01,1618,2136.228335165361
AKOLA,2021-03-01,1782,2223.913008813798
AMRAVATI,2020-06-01,2017,2390.798281745042
AMRAVATI,2020-07-01,1905,2390.798281745042
AMRAVATI,2020-08-01,1776,2390.798281745042
AMRAVATI,2020-09-01,1794,2390.798281745042
AMRAVATI,2020-10-01,1814,2390.798281745042
AMRAVATI,2020-11-01,1896,2390.798281745042
AMRAVATI,2020-12-01,2379,2390.798281745042
AMRAVATI,2021-01-01,2249,2390.798281745042
AMRAVATI,2021-02-01,2476,2390.798281745042
AMRAVATI,2021-03-01,2570,2390.798281745042
AURANGABAD,2020-06-01,3456,3608.9534915423337
AURANGABAD,2020-07-01,2897,3652.838648073117
AURANGABAD,2020-08-01,3107,3786.904338474822
AURANGABAD,2020-09-01,3639,3776.63072886344
AURANGABAD,2020-10-01,5000,3849.777134580132
AURANGABAD,2020-11-01,4498,3890.028980285009
AURANGABAD,2020-12-01,5448,3946.4584233401542
AURANGABAD,2021-01-01,5221,3960.059425683393
AURANGABAD,2021-02-01,5126,4122.8962452188
AURANGABAD,2021-03-01,4791,4163.148090923677
BEED,2020-06-01,3448,3812.492359258677
BEED,2020-07-01,3407,3992.7232174364567
BEED,2020-08-01,2907,4061.523712711495
BEED,2020-09-01,3136,4019.1153896992696
BEED,2020-10-01,3117,4025.815516206694
BEED,2020-11-01,2842,3998.5826636204506
BEED,2020-12-01,3110,3782.532954535537
BEED,2021-01-01,3208,3741.563465404079
BEED,2021-02-01,3318,3501.090073642319
BEED,2021-03-01,3225,3306.6601118406725
BHANDARA,2020-06-01,1228,1324.8220551969632
BHANDARA,2020-07-01,1165,1290.690022405426
BHANDARA,2020-08-01,1101,1264.5099392067114
BHANDARA,2020-09-01,1151,1292.552934355563
BHANDARA,2020-10-01,1152,1292.820342422657
BHANDARA,2020-11-01,1031,1321.0027367333746
BHANDARA,2020-12-01,1279,1372.43830055097
BHANDARA,2021-01-01,1355,1387.0573195589302
BHANDARA,2021-02-01,1557,1372.281385615816
BHANDARA,2021-03-01,1591,1329.4218765332434
BULDHANA,2020-06-01,1522,1335.1256687995294
BULDHANA,2020-07-01,1439,1337.1288510593542
BULDHANA,2020-08-01,1345,1484.036141773121
BULDHANA,2020-09-01,1602,1344.639598924766
BULDHANA,2020-10-01,1459,1559.126923457034
BULDHANA,2020-11-01,1389,1364.1367565567166
BULDHANA,2020-12-01,1711,1413.2884371275698
BULDHANA,2021-01-01,1734,1607.846025070413
BULDHANA,2021-02-01,1818,1408.4343874408992
BULDHANA,2021-03-01,2057,1622.921711973167
CHANDRAPUR,2020-06-01,2334,2719.6934713347187
CHANDRAPUR,2020-07-01,2279,2874.925464809714
CHANDRAPUR,2020-08-01,2103,2679.4899589346915
CHANDRAPUR,2020-09-01,2030,2701.2461498905363
CHANDRAPUR,2020-10-01,2073,2687.3078588150447
CHANDRAPUR,2020-11-01,1897,2719.611344285533
CHANDRAPUR,2020-12-01,2498,2786.598340691413
CHANDRAPUR,2021-01-01,2799,2791.156752169596
CHANDRAPUR,2021-02-01,3217,2759.6857801792657
CHANDRAPUR,2021-03-01,3581,3066.6736070016664
DHULE,2020-06-01,3508,3455.491370754618
DHULE,2020-07-01,3317,3624.248372729994
DHULE,2020-08-01,2764,3858.943027459473
DHULE,2020-09-01,3344,4009.338926437221
DHULE,2020-10-01,3020,3693.4326762509686
DHULE,2020-11-01,2908,3389.586392059104
DHULE,2020-12-01,3477,4068.4807163163887
DHULE,2021-01-01,3554,4001.5584491367713
DHULE,2021-02-01,3873,3774.138666123944
DHULE,2021-03-01,3478,3567.6320543970305
GADCHIROLI,2020-06-01,1665,1801.116206482285
GADCHIROLI,2020-07-01,1437,1739.8167245209252
GADCHIROLI,2020-08-01,1218,1595.8108605017342
GADCHIROLI,2020-09-01,1327,1699.3225825206646
GADCHIROLI,2020-10-01,1197,1779.2890023574712
GADCHIROLI,2020-11-01,1211,1756.3678926131386
GADCHIROLI,2020-12-01,1363,1850.0906915095168
GADCHIROLI,2021-01-01,1302,1868.040748416569
GADCHIROLI,2021-02-01,1566,1931.1020553477772
GADCHIROLI,2021-03-01,1609,2038.7066950299643
GONDIA,2020-06-01,1556,1441.99267500305
GONDIA,2020-07-01,1454,1667.7357322593994
GONDIA,2020-08-01,1331,1667.7357322593994
GONDIA,2020-09-01,1309,1608.3680082493229
GONDIA,2020-10-01,1341,1587.38993722107
GONDIA,2020-11-01,1444,1587.38993722107
GONDIA,2020-12-01,1405,1669.4677480532
GONDIA,2021-01-01,1340,1587.38993722107
GONDIA,2021-02-01,1508,1587.38993722107
GONDIA,2021-03-01,1746,1587.38993722107
HINGOLI,2020-06-01,1667,1779.620047186804
HINGOLI,2020-07-01,1514,1829.2455341310756
HINGOLI,2020-08-01,1569,1661.7633042226782
HINGOLI,2020-09-01,1745,1715.9503748431562
HINGOLI,2020-10-01,1749,1687.1379536738525
HINGOLI,2020-11-01,1616,1707.4535841650388
HINGOLI,2020-12-01,1687,1854.1799266637904
HINGOLI,2021-01-01,1732,1724.562732549892
HINGOLI,2021-02-01,1870,1802.151193992432
HINGOLI,2021-03-01,1716,1678.3508619869745
JALGAON,2020-06-01,5556,5614.077532781015
JALGAON,2020-07-01,4641,5878.480336260686
JALGAON,2020-08-01,4335,6232.8107197376685
JALGAON,2020-09-01,4806,6454.095017021158
JALGAON,2020-10-01,4731,6284.648116627667
JALGAON,2020-11-01,4652,6638.978500104649
JALGAON,2020-12-01,5392,6996.971945988449
JALGAON,2021-01-01,5235,6918.213067667461
JALGAON,2021-02-01,5794,6892.145867428711
JALGAON,2021-03-01,5061,6905.611776768846
JALNA,2020-06-01,1935,1762.4375063532834
JALNA,2020-07-01,2128,1762.4375063532834
JALNA,2020-08-01,1604,1762.4375063532834
JALNA,2020-09-01,1731,1762.4375063532834
JALNA,2020-10-01,1698,1762.4375063532834
JALNA,2020-11-01,1869,1762.4375063532834
JALNA,2020-12-01,2109,1762.4375063532834
JALNA,2021-01-01,2118,1762.4375063532834
JALNA,2021-02-01,1948,1762.4375063532834
JALNA,2021-03-01,1905,1762.4375063532834
KOLHAPUR,2020-06-01,3692,3815.0472866629743
KOLHAPUR,2020-07-01,3357,3759.029977446624
KOLHAPUR,2020-08-01,3163,3985.3436960550503
KOLHAPUR,2020-09-01,3576,3935.4782334753313
KOLHAPUR,2020-10-01,3711,3940.81693816798
KOLHAPUR,2020-11-01,3480,4165.512923189397
KOLHAPUR,2020-12-01,4336,4030.584734062186
KOLHAPUR,2021-01-01,4042,4112.986635163852
KOLHAPUR,2021-02-01,4038,3978.058446036641
KOLHAPUR,2021-03-01,3954,4190.784784398908
LATUR,2020-06-01,3784,3862.2042042243647
LATUR,2020-07-01,3500,3926.116553044523
LATUR,2020-08-01,3274,3779.0023303461335
LATUR,2020-09-01,3634,4141.507699511795
LATUR,2020-10-01,3408,4007.8947057550304
LATUR,2020-11-01,3363,4122.107013070397
LATUR,2020-12-01,3601,4052.088921435043
LATUR,2021-01-01,3699,4056.024890639557
LATUR,2021-02-01,3954,4463.58616271304
LATUR,2021-03-01,3892,4341.808037429096
MUMBAI,2020-06-01,1485,-988.050693629572
MUMBAI,2020-07-01,1525,-824.0961900482259
MUMBAI,2020-08-01,1497,-2635.944620928084
MUMBAI,2020-09-01,1472,-3420.6125055485227
MUMBAI,2020-10-01,1756,-5319.415694114515
MUMBAI,2020-11-01,2196,-3909.8823702651
MUMBAI,2020-12-01,2738,-5848.933063894672
MUMBAI,2021-01-01,2397,-5684.978560313326
MUMBAI,2021-02-01,2276,-7334.829795839856
MUMBAI,2021-03-01,2515,-8135.394260360888
NAGPUR,2020-06-01,5763,5097.345774416515
NAGPUR,2020-07-01,5816,5032.340919897315
NAGPUR,2020-08-01,4461,5893.264170699653
NAGPUR,2020-09-01,4485,5731.63686739432
NAGPUR,2020-10-01,4837,5768.246075164741
NAGPUR,2020-11-01,5721,5833.592814261388
NAGPUR,2020-12-01,6553,5775.3820158932685
NAGPUR,2021-01-01,6620,6319.213043186895
NAGPUR,2021-02-01,6722,6158.1678216689625
NAGPUR,2021-03-01,8096,6635.986489080966
NANDED,2020-06-01,4882,4766.144518725849
NANDED,2020-07-01,4668,4558.023988224718
NANDED,2020-08-01,4358,4558.023988224718
NANDED,2020-09-01,5176,4558.023988224718
NANDED,2020-10-01,4553,4558.023988224718
NANDED,2020-11-01,4475,4622.540152299664
NANDED,2020-12-01,4906,4558.023988224718
NANDED,2021-01-01,5001,4766.144518725849
NANDED,2021-02-01,5274,4766.144518725849
NANDED,2021-03-01,4873,4766.144518725849
NANDURBAR,2020-06-01,3463,3531.139798315505
NANDURBAR,2020-07-01,3193,3836.546761242154
NANDURBAR,2020-08-01,2585,3734.730022686248
NANDURBAR,2020-09-01,2762,4058.219216314228
NANDURBAR,2020-10-01,2322,3868.1454540937366
NANDURBAR,2020-11-01,2311,4191.634647721717
NANDURBAR,2020-12-01,2661,3857.1206271290794
NANDURBAR,2021-01-01,2528,4248.325273049467
NANDURBAR,2021-02-01,2723,3863.575177812084
NANDURBAR,2021-03-01,2883,4254.779823732472
NASHIK,2020-06-01,6593,6746.636849336593
NASHIK,2020-07-01,6411,6951.896748352116
NASHIK,2020-08-01,6147,6989.588481776105
NASHIK,2020-09-01,6180,7025.735617366509
NASHIK,2020-10-01,6938,6974.733412491552
NASHIK,2020-11-01,7314,6910.872088094482
NASHIK,2020-12-01,7560,7353.082625118327
NASHIK,2021-01-01,7807,7814.126897245855
NASHIK,2021-02-01,8582,7971.058584597556
NASHIK,2021-03-01,7998,7940.781486626194
OSMANABAD,2020-06-01,1977,2227.9827141232686
OSMANABAD,2020-07-01,1856,2180.919998418244
OSMANABAD,2020-08-01,1675,2227.5230580639723
OSMANABAD,2020-09-01,1793,2348.312243422682
OSMANABAD,2020-10-01,1701,2122.5521453511715
OSMANABAD,2020-11-01,1857,2104.870134313569
OSMANABAD,2020-12-01,2177,2202.3439506174373
OSMANABAD,2021-01-01,2344,2437.917844505353
OSMANABAD,2021-02-01,2300,2190.44017450579
OSMANABAD,2021-03-01,2538,2197.823061635998
PALGHAR,2020-06-01,3663,3962.343822600493
PALGHAR,2020-07-01,3371,3870.5524692064
PALGHAR,2020-08-01,3171,3797.0501420640426
PALGHAR,2020-09-01,3269,4018.371640236664
