district,rmse,r_squared,coefficients,intercept,final_epsilon,final_alpha,differencing,n_iterations,best_params,cv_results
AHMEDNAGAR,1816.1573641871698,0.1425243045055511,"[-0.40130591518351016, -0.20590670812999645, -0.13569590841598952]",159.75174749957316,1.7,0.01,1,55,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.01862164, 0.00971308, 0.00936556, 0.01316199, 0.00933976,
       0.00988097, 0.01339135, 0.01213894, 0.00998411]), 'std_fit_time': array([0.00859716, 0.00637233, 0.00508571, 0.0084983 , 0.00246455,
       0.00390144, 0.00871974, 0.00715306, 0.00313443]), 'mean_score_time': array([0.00056028, 0.00093117, 0.00047183, 0.        , 0.00060048,
       0.00109024, 0.00156918, 0.00040231, 0.00102439]), 'std_score_time': array([0.00068949, 0.00108245, 0.0005895 , 0.        , 0.00080236,
       0.00146418, 0.00241449, 0.00049272, 0.0009224 ]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-273035.08016333, -259585.90106045, -241113.65118557,
       -299870.55185707, -259585.87984604, -241113.68877138,
       -297647.94709204, -259585.80582975, -241109.57289955]), 'split1_test_score': array([-1079794.68969162,  -972393.79880345, -1017089.61288886,
       -1076610.98153218,  -972321.70322877, -1017091.47234581,
       -1077036.85630107,  -972387.4849124 , -1017090.10847534]), 'split2_test_score': array([-677677.40229829, -513823.44544084, -509429.68530824,
       -578648.23676824, -513848.61497613, -509434.26973631,
       -578654.6424878 , -513822.54219678, -509428.59303223]), 'split3_test_score': array([-261562.35810001, -324399.51622518, -321922.811419  ,
       -271206.90566447, -324399.29653402, -321920.63192711,
       -337675.42668977, -324399.55262423, -321922.78467939]), 'split4_test_score': array([-638324.32117746, -543123.56841029, -473534.24940372,
       -679132.09865247, -543124.01520701, -473534.41563053,
       -636116.36524894, -543124.74741829, -473533.13883006]), 'mean_test_score': array([-586078.77028614, -522665.24598804, -512618.00204108,
       -581093.75489488, -522655.90195839, -512618.89568223,
       -585426.24756392, -522664.02659629, -512616.83958331]), 'std_test_score': array([302715.23574234, 249508.5300893 , 270595.11432952, 293350.01910781,
       249482.40936975, 270596.09169677, 278744.7408492 , 249506.29402235,
       270596.15593908]), 'rank_test_score': array([9, 6, 2, 7, 4, 3, 8, 5, 1])}"
AKOLA,269.2357647112528,0.09932352194883187,"[-0.2837789777843838, -0.1541067228935313, -0.25494654238276365]",33.2927038537238,1.7,0.01,1,45,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.01754146, 0.00898361, 0.0088861 , 0.0143075 , 0.00541573,
       0.00669069, 0.00551848, 0.0045228 , 0.00715981]), 'std_fit_time': array([0.00982505, 0.00469553, 0.00325513, 0.007972  , 0.00323529,
       0.00697415, 0.00494246, 0.00468575, 0.00627333]), 'mean_score_time': array([0.00271931, 0.00100241, 0.00371966, 0.00270157, 0.00203156,
       0.        , 0.0032536 , 0.        , 0.        ]), 'std_score_time': array([0.00266734, 0.00089773, 0.00345039, 0.0027683 , 0.00356963,
       0.        , 0.00555895, 0.        , 0.        ]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-48895.13902514, -41423.75669784, -36710.13565021, -48831.0953876 ,
       -41423.82392874, -36710.12708504, -50940.97549162, -41423.99711258,
       -36710.09922847]), 'split1_test_score': array([-45542.33115231, -51883.87122124, -52773.13737856, -45315.19995267,
       -51884.13234809, -52773.25068819, -45152.84034685, -51883.80059016,
       -52773.1203164 ]), 'split2_test_score': array([-28858.14698154, -26697.7579234 , -28418.50990145, -26003.65189476,
       -26697.58658191, -28418.52736783, -15303.63815741, -26697.888412  ,
       -28418.22262924]), 'split3_test_score': array([-12413.98356283, -11271.33770955, -12388.00308192, -11445.47628325,
       -11271.43741038, -12387.96780856, -12355.58768654, -11271.34096544,
       -12387.92502767]), 'split4_test_score': array([-40716.56789222, -30161.03741241, -26346.43847617, -40717.70811353,
       -30160.7693502 , -26346.3649761 , -40720.58095356, -30160.91925989,
       -26346.68484885]), 'mean_test_score': array([-35285.23372281, -32287.55219289, -31327.24489766, -34462.62632636,
       -32287.54992386, -31327.24758514, -32894.7245272 , -32287.58926801,
       -31327.21041013]), 'std_test_score': array([13299.16154302, 13747.25491517, 13273.02429439, 13890.28977512,
       13747.33004153, 13273.07503279, 15927.8063019 , 13747.25878263,
       13273.03220303]), 'rank_test_score': array([9, 5, 2, 8, 4, 3, 7, 6, 1])}"
AMRAVATI,239.7521358400302,0.5344828007269005,"[0.5155709906367218, -0.04918430214978647, 0.24974813308351584]",621.0250993158345,1.7,0.001,0,101,"{'alpha': 0.001, 'epsilon': 1.7}","{'mean_fit_time': array([0.00546784, 0.00826859, 0.00798044, 0.00437522, 0.0078207 ,
       0.00810704, 0.00566392, 0.00956588, 0.00484662]), 'std_fit_time': array([0.00074977, 0.00603764, 0.00170522, 0.00366725, 0.00478522,
       0.0073394 , 0.00611587, 0.00693023, 0.00488808]), 'mean_score_time': array([0.00066929, 0.        , 0.00040102, 0.0003726 , 0.00019984,
       0.00020008, 0.0016686 , 0.00019011, 0.00259118]), 'std_score_time': array([0.00084642, 0.        , 0.00080204, 0.00045954, 0.00039968,
       0.00040016, 0.00286121, 0.00038023, 0.00469839]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([ -39376.41427963,  -39395.63102857, -169231.93371713,
        -39376.41422307,  -39395.63089901,  -44946.21173393,
        -39376.41367707, -160143.92552894, -169233.25933215]), 'split1_test_score': array([-26393.41679226, -21728.41040678, -28494.71841005, -26372.5192141 ,
       -21728.70626252, -22932.53652788, -22994.29959865, -21728.38325006,
       -22932.54539586]), 'split2_test_score': array([-158535.65219457, -177678.85545905, -165590.93913276,
       -158535.45605129, -177680.09488707, -165591.36160676,
       -158535.5793928 , -177678.89316683, -165591.15969066]), 'split3_test_score': array([-73830.08733687, -50596.15031165, -50683.96910234, -73830.12560363,
       -67147.28249099, -50683.93528894, -73830.6991074 , -50596.3146632 ,
       -50683.92874205]), 'split4_test_score': array([-39856.25412419, -39855.96746101, -35230.20498124, -39856.25490159,
       -39855.980156  , -35230.1601528 , -39857.18775175, -39855.8168274 ,
       -35229.79043505]), 'mean_test_score': array([-67598.36494551, -65851.00293341, -89846.3530687 , -67594.15399873,
       -69161.53893912, -63876.84106206, -66918.83590553, -90000.66668728,
       -88734.13671915]), 'std_test_score': array([48108.99196762, 56675.58711141, 63749.43412774, 48112.4990404 ,
       56169.4452293 , 51721.04712792, 48706.64072366, 65323.59722362,
       64849.81656192]), 'rank_test_score': array([5, 2, 8, 4, 6, 1, 3, 9, 7])}"
AURANGABAD,1082.4585714360312,0.17073736992079436,"[-0.35119826863636405, 0.22565261913121107, 0.2063049834149967]",63.25384361597681,1.35,0.0001,1,57,"{'alpha': 0.0001, 'epsilon': 1.35}","{'mean_fit_time': array([0.01475015, 0.00959134, 0.00973291, 0.01175838, 0.00818954,
       0.00876036, 0.0176475 , 0.00700355, 0.01366978]), 'std_fit_time': array([0.00843197, 0.00910854, 0.00702768, 0.00787934, 0.00670177,
       0.00673073, 0.00991489, 0.00618615, 0.00859951]), 'mean_score_time': array([0.00018215, 0.        , 0.00220447, 0.00248747, 0.00019913,
       0.00018821, 0.00423608, 0.00306673, 0.        ]), 'std_score_time': array([0.0003643 , 0.        , 0.00312781, 0.00497494, 0.00039825,
       0.00037642, 0.00592999, 0.00613346, 0.        ]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-100832.64476516,  -98590.27399208,  -92787.27369348,
       -113630.5863497 ,  -98590.18547035,  -92786.70143857,
       -114074.47760886,  -98589.70847978,  -92786.82784367]), 'split1_test_score': array([-57748.21603581, -49793.42496831, -45486.97574091, -58282.28869034,
       -49795.37638992, -45486.86434334, -58475.3864981 , -49793.04166763,
       -45486.88009999]), 'split2_test_score': array([-157068.21571101, -150823.07553408, -165087.63869468,
       -157025.42605072, -150823.15232634, -165087.72134345,
       -157070.84397534, -150824.05006335, -165088.06637013]), 'split3_test_score': array([ -99520.04358061, -101695.9830001 , -113204.9933113 ,
        -98569.38625351, -101696.0077437 , -113205.07427524,
        -99591.28442878, -101696.59915061, -113205.06033855]), 'split4_test_score': array([-76576.33315231, -86306.12373942, -76979.14555588, -93999.59242277,
       -86305.98025762, -76979.44350931, -77141.21398779, -86306.15087127,
       -76979.43567891]), 'mean_test_score': array([ -98349.09064898,  -97441.7762468 ,  -98709.20539925,
       -104301.45595341,  -97442.14043759,  -98709.16098198,
       -101270.64129978,  -97441.91004653,  -98709.25406625]), 'std_test_score': array([33400.47547035, 32444.87192791, 39890.08593542, 32011.24323611,
       32444.33390437, 39890.13358174, 33746.36033207, 32445.31548187,
       39890.24029126]), 'rank_test_score': array([4, 1, 6, 9, 3, 5, 8, 2, 7])}"
BEED,778.2492016901809,0.0766140871526455,"[-0.24788439151298391, -0.06440621031054315, 0.12214467458204707]",47.23352958940269,1.7,0.01,1,49,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.00574427, 0.0058146 , 0.00701718, 0.01270108, 0.00535297,
       0.0017725 , 0.01126914, 0.00914593, 0.00519319]), 'std_fit_time': array([0.00711592, 0.00531228, 0.00866635, 0.00291032, 0.00279761,
       0.00218709, 0.00872294, 0.0081565 , 0.00441213]), 'mean_score_time': array([0.00040126, 0.0004107 , 0.        , 0.0014473 , 0.00243936,
       0.00340176, 0.00076599, 0.00063558, 0.00181222]), 'std_score_time': array([0.00080252, 0.00050361, 0.        , 0.00146126, 0.00217664,
       0.00210326, 0.00094458, 0.00082322, 0.00362444]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-97209.08911733, -87016.12464622, -81602.462599  , -97208.7344436 ,
       -87015.3234956 , -81600.09995162, -97212.02660427, -87014.23666535,
       -81600.04275281]), 'split1_test_score': array([-68613.29589415, -59571.14668404, -53676.56029132, -76588.95203797,
       -59571.35811159, -53676.56267018, -74852.52284023, -59571.62345945,
       -53676.41766857]), 'split2_test_score': array([-332071.95513211, -303197.31295516, -255589.67960338,
       -329970.77056535, -303196.12779255, -255589.61713503,
       -324192.31092616, -303196.78182042, -255589.16700992]), 'split3_test_score': array([-50564.3785312 , -32296.33209478, -25347.00848494, -49996.15381209,
       -32296.41299253, -25347.0080812 , -24374.35333445, -32296.40361212,
       -25346.99774593]), 'split4_test_score': array([-139965.32806173, -141276.72365626, -140377.66993591,
       -139988.91461454, -141276.73735144, -140059.18248198,
       -137168.84206461, -141275.87737892, -140051.52769304]), 'mean_test_score': array([-137684.8093473 , -124671.52800729, -111318.67618291,
       -138750.70509471, -124671.19194874, -111254.494064  ,
       -131560.01115395, -124670.98458726, -111252.83057405]), 'std_test_score': array([101774.93854226,  96266.6653462 ,  81554.08275112, 100033.83012107,
        96266.24479842,  81531.63220301, 102978.5904112 ,  96266.5086476 ,
        81530.95882425]), 'rank_test_score': array([8, 6, 3, 9, 5, 2, 7, 4, 1])}"
BHANDARA,192.26402511371427,0.007612065381814692,"[-0.1449017596256853, -0.025993398718551896, 0.004151176576046536]",8.064998127369714,1.35,0.0001,1,50,"{'alpha': 0.0001, 'epsilon': 1.35}","{'mean_fit_time': array([0.01185179, 0.00891662, 0.00618043, 0.00532551, 0.00818777,
       0.00494075, 0.01054502, 0.00666952, 0.00475769]), 'std_fit_time': array([0.00599336, 0.0084465 , 0.00509661, 0.00634333, 0.01003228,
       0.00448711, 0.01047118, 0.00573165, 0.00300832]), 'mean_score_time': array([0.00340791, 0.00120459, 0.00035062, 0.00023432, 0.        ,
       0.00083709, 0.        , 0.00040193, 0.00019951]), 'std_score_time': array([0.0062762 , 0.00098356, 0.00070124, 0.00046864, 0.        ,
       0.000763  , 0.        , 0.00080385, 0.00039902]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-16472.97568536, -17677.27171274, -20357.78050036, -16291.80686762,
       -17677.88119047, -20357.80259501, -16294.14736024, -17677.66553889,
       -20357.65304396]), 'split1_test_score': array([-11813.62750697, -11737.8530422 , -11898.93301319, -11443.91415697,
       -11737.86365775, -11898.93626966, -11925.90931383, -11737.85454459,
       -11898.91659799]), 'split2_test_score': array([-19999.30674416, -20015.36737641, -20806.69444637, -19999.64507556,
       -20015.36160179, -20806.6919779 , -19999.9281528 , -20015.35954511,
       -20806.67957562]), 'split3_test_score': array([-20930.28340617, -16522.17518354, -14648.21927399, -21018.83151779,
       -16522.17884751, -14648.15035469, -20866.46699709, -16522.18756808,
       -14648.11768563]), 'split4_test_score': array([-5793.02545252, -5495.62182981, -5419.30580306, -5792.94397879,
       -5495.63838829, -5419.30552218, -5793.08442233, -5495.59771698,
       -5419.30792679]), 'mean_test_score': array([-15001.84375904, -14289.65782894, -14626.1866074 , -14909.42831935,
       -14289.78473716, -14626.17734389, -14975.90724926, -14289.73298273,
       -14626.134966  ]), 'std_test_score': array([5608.07131828, 5159.27491437, 5714.10355965, 5661.55737688,
       5159.34729737, 5714.10718472, 5573.22096546, 5159.33403935,
       5714.07557784]), 'rank_test_score': array([9, 1, 6, 7, 3, 5, 8, 2, 4])}"
BULDHANA,209.01858041962674,0.17300144374201543,"[-0.39734517384057616, -0.2669565481497987, -0.0831305376851352]",55.732951849680994,1.7,0.01,1,51,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.01333399, 0.00487094, 0.00641127, 0.00758777, 0.00657635,
       0.00744219, 0.0142436 , 0.00630851, 0.0066792 ]), 'std_fit_time': array([0.00589199, 0.00312679, 0.00554755, 0.00338323, 0.00527688,
       0.00257382, 0.00523539, 0.00722023, 0.00093476]), 'mean_score_time': array([0.        , 0.00213175, 0.00040183, 0.00227218, 0.00054975,
       0.        , 0.00104394, 0.00254927, 0.00040164]), 'std_score_time': array([0.        , 0.00335138, 0.00080366, 0.00182861, 0.00071249,
       0.        , 0.00094592, 0.00509853, 0.00080328]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-49786.92331436, -42045.24256422, -39392.22505562, -49668.10496906,
       -42045.40640055, -39392.38915659, -49648.79697525, -42045.19978417,
       -39392.20908721]), 'split1_test_score': array([-61020.54692505, -48358.42986939, -40380.95463833, -60887.4215589 ,
       -48358.54631176, -40380.9306691 , -62232.0988186 , -48358.35039647,
       -40380.85684711]), 'split2_test_score': array([-79373.05039021, -75939.01285916, -70734.75366146, -79054.44208418,
       -75939.91454453, -70734.70066275, -79059.54892476, -75940.74132793,
       -70734.7328992 ]), 'split3_test_score': array([-36376.95776241, -35208.79977818, -36638.39678985, -36351.59618075,
       -35209.46533943, -36638.62102847, -36245.95742685, -35208.92558808,
       -36638.38860446]), 'split4_test_score': array([-22541.33399224, -23028.26042573, -24357.44820855, -24126.93756419,
       -23028.19358161, -24357.6094093 , -24049.65713925, -23028.19594967,
       -24357.3711716 ]), 'mean_test_score': array([-49819.76247685, -44915.94909934, -42300.75567076, -50017.70047142,
       -44916.30523558, -42300.85018524, -50247.21185694, -44916.28260926,
       -42300.71172191]), 'std_test_score': array([19614.67377417, 17639.85135042, 15327.50481232, 19070.91726909,
       17640.11105888, 15327.42521135, 19269.11197729, 17640.45976714,
       15327.5188065 ]), 'rank_test_score': array([7, 4, 2, 8, 6, 3, 9, 5, 1])}"
CHANDRAPUR,716.4044722558198,0.04705455538057601,"[0.06179570159368598, -0.14093020965822556, 0.18334050854074213]",-31.26909088337671,1.0,0.0001,1,54,"{'alpha': 0.0001, 'epsilon': 1.0}","{'mean_fit_time': array([0.01484857, 0.0091825 , 0.00848889, 0.01365652, 0.00957265,
       0.0071157 , 0.01411576, 0.0144372 , 0.01449652]), 'std_fit_time': array([0.00628744, 0.00187373, 0.00422298, 0.00493472, 0.00353775,
       0.00407352, 0.00901693, 0.00288069, 0.0034772 ]), 'mean_score_time': array([0.00332227, 0.00101495, 0.0019248 , 0.00161881, 0.00154738,
       0.00040107, 0.00106878, 0.00118632, 0.00187211]), 'std_score_time': array([0.00637262, 0.00089999, 0.00205008, 0.00223275, 0.00175585,
       0.00080214, 0.00137438, 0.00113956, 0.00196219]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-57663.59299155, -57392.07694085, -56282.25602591, -54958.92673818,
       -57392.10957255, -56282.21802584, -54958.53149382, -57392.38556687,
       -56282.23981893]), 'split1_test_score': array([ -9851.19387361, -11152.77478554, -10063.59519055, -12220.7278564 ,
       -11152.60652982, -10063.60007392, -12167.72060734, -11152.72702463,
       -10063.58889324]), 'split2_test_score': array([-371262.18452934, -374769.00088565, -381946.41188941,
       -371228.89492039, -374766.72610332, -381946.35602866,
       -370643.70047436, -374768.57015486, -381946.592303  ]), 'split3_test_score': array([-36343.85543517, -31615.08853046, -36633.28933828, -36343.44521664,
       -31615.13884616, -36632.43323967, -37017.66205475, -31623.0997297 ,
       -36632.66264034]), 'split4_test_score': array([-116568.46994008, -122161.98276405, -139046.2968324 ,
                    nan, -122161.66549146, -139044.39302257,
                    nan, -122161.38637453, -139046.2118929 ]), 'mean_test_score': array([-118337.85935395, -119418.18478131, -124794.36985531,
                    nan, -119417.64930866, -124793.80007813,
                    nan, -119419.63377012, -124794.25910968]), 'std_test_score': array([131261.25465545, 133033.52094803, 135616.90651194,             nan,
       133032.66407591, 135616.95963433,             nan, 133032.27467466,
       135617.05732874]), 'rank_test_score': array([1, 3, 7, 8, 2, 5, 8, 4, 6])}"
DHULE,762.6047161696246,0.20588642134240165,"[-0.4601925199361653, -0.3019228821069926, 0.015176301855257928]",60.08891076600872,1.35,0.01,1,41,"{'alpha': 0.01, 'epsilon': 1.35}","{'mean_fit_time': array([0.00817099, 0.00419693, 0.00921845, 0.00377216, 0.0111423 ,
       0.01106839, 0.01924658, 0.00996747, 0.00935192]), 'std_fit_time': array([0.00697832, 0.0078995 , 0.00755913, 0.00479254, 0.00436498,
       0.00447115, 0.00453837, 0.00175129, 0.00127023]), 'mean_score_time': array([0.0013658 , 0.0031209 , 0.        , 0.00351863, 0.00080247,
       0.000529  , 0.00133424, 0.00136695, 0.00098515]), 'std_score_time': array([2.73160934e-03, 5.61559010e-03, 0.00000000e+00, 6.02304731e-03,
       9.82820106e-04, 6.79438144e-04, 9.20654798e-04, 3.79992743e-04,
       3.02992401e-05]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-91811.2821705 , -74820.74587789, -78153.82968318, -91811.27867784,
       -74820.7567905 , -78157.54789163, -91950.01967626, -74820.77770309,
       -78153.54100769]), 'split1_test_score': array([-181185.84168959, -200815.04560678, -202488.54092584,
       -180241.15413349, -200814.71757274, -202489.05495861,
       -181301.02302955, -200814.86908938, -202488.43178376]), 'split2_test_score': array([-158688.85403638, -167490.80964682, -172978.66854854,
       -158548.22462956, -167490.64272036, -172978.78313653,
       -152675.89193069, -167490.68896451, -172979.45202268]), 'split3_test_score': array([-79622.54029592, -51140.0520888 , -53294.55195862, -73997.35141528,
       -51140.08767971, -53294.58253227, -77334.01815627, -51139.80249105,
       -53294.61698894]), 'split4_test_score': array([-64511.01878221, -60341.84641395, -58343.50044133, -64509.99943366,
       -60341.50055235, -58343.49241438, -64513.30322126, -60341.52754555,
       -58343.48529742]), 'mean_test_score': array([-115163.90739492, -110921.69992685, -113051.8183115 ,
       -113821.60165796, -110921.54106313, -113052.69218668,
       -113554.85120281, -110921.53315872, -113051.9054201 ]), 'std_test_score': array([46103.2879372 , 61182.22561317, 62244.60662223, 46720.63161495,
       61182.14729331, 62244.35503236, 45395.57367214, 61182.24916957,
       62244.74866433]), 'rank_test_score': array([9, 3, 4, 8, 2, 6, 7, 1, 5])}"
