district,date,actual,forecast,model_params
PALGHAR,2020-10-01,1020,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PALGHAR,2020-11-01,1006,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PALGHAR,2020-12-01,948,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PALGHAR,2021-01-01,784,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PALGHAR,2021-02-01,589,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PALGHAR,2021-03-01,678,759.6024718979974,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB131ECD90>
PARBHANI,2020-06-01,140,155.620237126616,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-07-01,257,161.98656680564,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-08-01,232,167.54488901270068,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-09-01,291,172.39380815948735,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-10-01,315,176.62103333408643,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-11-01,205,180.30422695955176,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2020-12-01,179,183.51191519161395,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2021-01-01,287,186.30439722750737,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2021-02-01,196,188.734617476552,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PARBHANI,2021-03-01,212,190.84898105311052,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB1321B7D0>
PUNE,2020-06-01,1284,1464.2172309780367,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-07-01,1326,1520.0424842526593,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-08-01,1529,1564.7038619769755,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-09-01,1439,1600.4339042648587,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-10-01,1349,1629.0186902016983,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-11-01,1578,1651.887120652228,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2020-12-01,1364,1670.182346386164,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2021-01-01,1384,1684.8189120822553,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2021-02-01,1070,1696.5284727343887,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
PUNE,2021-03-01,1211,1705.8963677387892,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB12B0A490>
RAIGAD,2020-06-01,425,422.2152902207652,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-07-01,420,397.58523803322163,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-08-01,459,386.51208508223056,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-09-01,475,381.5338286277821,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-10-01,491,379.2957093282523,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-11-01,465,378.2894980081321,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2020-12-01,444,377.83712658139416,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2021-01-01,377,377.63374991126835,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2021-02-01,298,377.542316041871,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RAIGAD,2021-03-01,261,377.50120929905825,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FAA90>
RATNAGIRI,2020-06-01,415,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-07-01,203,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-08-01,179,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-09-01,255,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-10-01,253,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-11-01,257,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2020-12-01,209,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2021-01-01,184,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2021-02-01,197,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
RATNAGIRI,2021-03-01,151,223.48349954661543,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB142FF550>
SANGLI,2020-06-01,481,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-07-01,547,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-08-01,406,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-09-01,461,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-10-01,373,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-11-01,410,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2020-12-01,432,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2021-01-01,300,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2021-02-01,294,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SANGLI,2021-03-01,339,365.80190133874333,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB143158D0>
SATARA,2020-06-01,350,408.88825256515736,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-07-01,347,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-08-01,349,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-09-01,446,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-10-01,494,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-11-01,518,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2020-12-01,814,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2021-01-01,577,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2021-02-01,423,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SATARA,2021-03-01,401,448.47695087132945,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BD4110>
SINDHUDURG,2020-06-01,116,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-07-01,121,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-08-01,97,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-09-01,141,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-10-01,144,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-11-01,117,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2020-12-01,117,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2021-01-01,86,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2021-02-01,90,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SINDHUDURG,2021-03-01,89,122.9692293126128,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB152FCFD0>
SOLAPUR,2020-06-01,338,347.99145863040417,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-07-01,410,367.5488016896148,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-08-01,405,384.57013875364686,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-09-01,654,399.3843144098306,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-10-01,535,412.27753187839306,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-11-01,622,423.49888233013104,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2020-12-01,481,433.2651572159575,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2021-01-01,416,441.7650365803661,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2021-02-01,453,449.16273427514943,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
SOLAPUR,2021-03-01,595,455.6011704972629,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB158F6290>
THANE,2020-06-01,749,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-07-01,708,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-08-01,893,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-09-01,916,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-10-01,1156,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-11-01,848,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2020-12-01,1031,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2021-01-01,949,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2021-02-01,620,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
THANE,2021-03-01,686,920.8341216749695,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14BDB210>
WARDHA,2020-06-01,180,167.7559712122027,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-07-01,179,161.70205099841135,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-08-01,192,157.24028894652727,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-09-01,251,153.57316054228258,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-10-01,241,150.3026275574303,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-11-01,231,147.23003223498418,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2020-12-01,310,144.2562260469634,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2021-01-01,166,141.33172474090327,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2021-02-01,150,138.4318311146178,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WARDHA,2021-03-01,125,135.54421898825308,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB159669D0>
WASHIM,2020-06-01,107,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-07-01,154,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-08-01,127,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-09-01,120,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-10-01,113,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-11-01,154,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2020-12-01,123,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2021-01-01,105,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2021-02-01,100,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
WASHIM,2021-03-01,99,126.66388957093656,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB135B3E10>
YAVATMAL,2020-06-01,152,143.85965031870563,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-07-01,148,152.33113785025674,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-08-01,201,159.47879719329217,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-09-01,225,165.4481891116024,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-10-01,182,170.39287863586924,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-11-01,174,174.46195609301438,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2020-12-01,163,177.79290009304032,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2021-01-01,146,180.50812762948206,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2021-02-01,140,182.7139822315806,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
YAVATMAL,2021-03-01,161,184.50117072300742,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB14C02ED0>
MUMBAI SUBURBAN,2021-01-01,639,818.3166838423297,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB16657490>
MUMBAI SUBURBAN,2021-02-01,607,818.3166838423297,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB16657490>
MUMBAI SUBURBAN,2021-03-01,618,818.3166838423297,<tbats.tbats.ModelParams.ModelParams object at 0x000001CB16657490>
