district,date,actual,forecast
AHMEDNAGAR,2020-07-01,354.0,414.28992
AHMEDNAGAR,2020-08-01,391.0,453.39865
AHMEDNAGAR,2020-09-01,417.0,412.17014
AHMEDNAGAR,2020-10-01,343.0,408.29504
AHMEDNAGAR,2020-11-01,468.0,456.26596
AHMEDNAGAR,2020-12-01,305.0,434.4791
AHMEDNAGAR,2021-01-01,372.0,397.44183
AHMEDNAGAR,2021-02-01,301.0,410.18942
AHMEDNAGAR,2021-03-01,316.0,454.81357
AKOLA,2020-07-01,407.0,389.05627
AKOLA,2020-08-01,306.0,388.95813
AKOLA,2020-09-01,504.0,457.27267
AKOLA,2020-10-01,493.0,469.51465
AKOLA,2020-11-01,514.0,477.53073
AKOLA,2020-12-01,450.0,471.84424
AKOLA,2021-01-01,481.0,460.83926
AKOLA,2021-02-01,416.0,474.73184
AKOLA,2021-03-01,363.0,538.9873
AMRAVATI,2020-07-01,470.0,388.09525
AMRAVATI,2020-08-01,482.0,481.6452
AMRAVATI,2020-09-01,586.0,593.2359
AMRAVATI,2020-10-01,819.0,684.42175
AMRAVATI,2020-11-01,609.0,712.67255
AMRAVATI,2020-12-01,634.0,679.4607
AMRAVATI,2021-01-01,472.0,310.54352
AMRAVATI,2021-02-01,753.0,287.92252
AMRAVATI,2021-03-01,457.0,318.251
AURANGABAD,2020-07-01,378.0,367.44565
AURANGABAD,2020-08-01,729.0,312.6809
AURANGABAD,2020-09-01,857.0,333.98547
AURANGABAD,2020-10-01,889.0,214.4627
AURANGABAD,2020-11-01,837.0,152.74246
AURANGABAD,2020-12-01,522.0,90.82608
AURANGABAD,2021-01-01,685.0,23.34134
AURANGABAD,2021-02-01,477.0,-2.5951233
AURANGABAD,2021-03-01,489.0,-21.30774
BEED,2020-07-01,465.0,441.60895
BEED,2020-08-01,554.0,452.8622
BEED,2020-09-01,485.0,548.9163
BEED,2020-10-01,495.0,481.44687
BEED,2020-11-01,472.0,474.25986
BEED,2020-12-01,561.0,480.98904
BEED,2021-01-01,439.0,479.13882
BEED,2021-02-01,414.0,488.75797
BEED,2021-03-01,439.0,490.22177
BHANDARA,2020-07-01,267.0,248.18732
BHANDARA,2020-08-01,323.0,280.2889
BHANDARA,2020-09-01,344.0,261.76218
BHANDARA,2020-10-01,397.0,272.84106
BHANDARA,2020-11-01,285.0,434.98273
BHANDARA,2020-12-01,316.0,306.51318
BHANDARA,2021-01-01,194.0,270.86447
BHANDARA,2021-02-01,173.0,267.13705
BHANDARA,2021-03-01,225.0,252.70801
BULDHANA,2020-07-01,186.0,188.41092
BULDHANA,2020-08-01,211.0,230.6167
BULDHANA,2020-09-01,266.0,201.5527
BULDHANA,2020-10-01,280.0,272.3972
BULDHANA,2020-11-01,328.0,268.59555
BULDHANA,2020-12-01,268.0,267.35846
BULDHANA,2021-01-01,168.0,223.00717
BULDHANA,2021-02-01,139.0,233.26804
BULDHANA,2021-03-01,195.0,175.0405
CHANDRAPUR,2020-07-01,445.0,323.5689
CHANDRAPUR,2020-08-01,502.0,335.30945
CHANDRAPUR,2020-09-01,592.0,305.24942
CHANDRAPUR,2020-10-01,628.0,317.45572
CHANDRAPUR,2020-11-01,562.0,284.79697
CHANDRAPUR,2020-12-01,467.0,320.79297
CHANDRAPUR,2021-01-01,385.0,336.88037
CHANDRAPUR,2021-02-01,422.0,397.29758
CHANDRAPUR,2021-03-01,385.0,467.88196
DHULE,2020-07-01,106.0,349.44556
DHULE,2020-08-01,142.0,201.77759
DHULE,2020-09-01,210.0,204.33939
DHULE,2020-10-01,167.0,199.30002
DHULE,2020-11-01,356.0,271.77347
DHULE,2020-12-01,294.0,284.74265
DHULE,2021-01-01,398.0,239.35367
DHULE,2021-02-01,333.0,460.01724
DHULE,2021-03-01,368.0,255.3143
GADCHIROLI,2020-07-01,294.0,332.6936
GADCHIROLI,2020-08-01,439.0,398.9914
GADCHIROLI,2020-09-01,482.0,428.34268
GADCHIROLI,2020-10-01,431.0,445.71585
GADCHIROLI,2020-11-01,434.0,433.7377
GADCHIROLI,2020-12-01,399.0,413.94257
GADCHIROLI,2021-01-01,360.0,387.31747
GADCHIROLI,2021-02-01,235.0,385.87152
GADCHIROLI,2021-03-01,272.0,422.9246
GONDIA,2020-07-01,335.0,338.023
GONDIA,2020-08-01,304.0,300.67813
GONDIA,2020-09-01,282.0,371.63458
GONDIA,2020-10-01,335.0,396.865
GONDIA,2020-11-01,425.0,425.7553
GONDIA,2020-12-01,365.0,405.76965
GONDIA,2021-01-01,314.0,540.1793
GONDIA,2021-02-01,254.0,533.5918
GONDIA,2021-03-01,336.0,538.0126
HINGOLI,2020-07-01,138.0,178.44807
HINGOLI,2020-08-01,86.0,196.45987
HINGOLI,2020-09-01,165.0,123.59105
HINGOLI,2020-10-01,164.0,131.01077
HINGOLI,2020-11-01,125.0,168.14716
HINGOLI,2020-12-01,79.0,117.6897
HINGOLI,2021-01-01,296.0,175.38919
HINGOLI,2021-02-01,102.0,293.46143
HINGOLI,2021-03-01,126.0,131.08049
JALGAON,2020-07-01,244.0,351.83072
JALGAON,2020-08-01,292.0,310.95584
JALGAON,2020-09-01,362.0,250.85861
JALGAON,2020-10-01,415.0,291.12592
JALGAON,2020-11-01,469.0,329.8265
JALGAON,2020-12-01,593.0,359.80927
JALGAON,2021-01-01,340.0,397.13205
JALGAON,2021-02-01,239.0,350.85272
JALGAON,2021-03-01,243.0,303.8835
JALNA,2020-07-01,260.0,201.39986
JALNA,2020-08-01,218.0,195.53188
JALNA,2020-09-01,164.0,250.23187
JALNA,2020-10-01,226.0,235.51752
JALNA,2020-11-01,211.0,213.56664
JALNA,2020-12-01,163.0,252.31729
JALNA,2021-01-01,184.0,212.00555
JALNA,2021-02-01,166.0,220.22073
JALNA,2021-03-01,149.0,275.19095
KOLHAPUR,2020-07-01,383.0,404.61673
KOLHAPUR,2020-08-01,292.0,320.36673
KOLHAPUR,2020-09-01,390.0,337.9475
KOLHAPUR,2020-10-01,332.0,404.91562
KOLHAPUR,2020-11-01,381.0,429.1432
KOLHAPUR,2020-12-01,365.0,383.19888
KOLHAPUR,2021-01-01,395.0,373.57352
KOLHAPUR,2021-02-01,621.0,377.19846
KOLHAPUR,2021-03-01,408.0,382.1677
LATUR,2020-07-01,345.0,320.10846
LATUR,2020-08-01,387.0,249.15257
LATUR,2020-09-01,426.0,300.79907
LATUR,2020-10-01,448.0,314.8286
LATUR,2020-11-01,462.0,308.3581
LATUR,2020-12-01,367.0,413.3861
LATUR,2021-01-01,570.0,438.1662
LATUR,2021-02-01,322.0,413.97595
LATUR,2021-03-01,401.0,297.20013
MUMBAI,2020-07-01,513.0,115.27588
MUMBAI,2020-08-01,579.0,219.36652
MUMBAI,2020-09-01,683.0,241.71951
MUMBAI,2020-10-01,763.0,202.67133
MUMBAI,2020-11-01,583.0,350.24518
MUMBAI,2020-12-01,934.0,425.1223
MUMBAI,2021-01-01,474.0,282.5379
MUMBAI,2021-02-01,543.0,297.3394
MUMBAI,2021-03-01,484.0,192.3211
NAGPUR,2020-07-01,617.0,649.1904
NAGPUR,2020-08-01,638.0,711.5208
NAGPUR,2020-09-01,488.0,810.97687
NAGPUR,2020-10-01,603.0,803.1909
NAGPUR,2020-11-01,560.0,811.65295
NAGPUR,2020-12-01,819.0,650.05164
NAGPUR,2021-01-01,599.0,689.8154
NAGPUR,2021-02-01,374.0,676.0293
NAGPUR,2021-03-01,416.0,873.4251
NANDED,2020-07-01,261.0,326.99048
NANDED,2020-08-01,400.0,333.01678
NANDED,2020-09-01,435.0,411.35352
NANDED,2020-10-01,391.0,461.1831
NANDED,2020-11-01,412.0,421.83063
NANDED,2020-12-01,334.0,424.80228
NANDED,2021-01-01,287.0,383.69348
NANDED,2021-02-01,220.0,279.23447
NANDED,2021-03-01,285.0,277.12305
NANDURBAR,2020-07-01,480.0,285.2937
NANDURBAR,2020-08-01,533.0,432.23022
NANDURBAR,2020-09-01,497.0,550.1612
NANDURBAR,2020-10-01,568.0,464.46207
NANDURBAR,2020-11-01,511.0,497.5212
NANDURBAR,2020-12-01,505.0,462.53992
NANDURBAR,2021-01-01,342.0,389.54617
NANDURBAR,2021-02-01,363.0,408.11707
NANDURBAR,2021-03-01,354.0,319.35867
NASHIK,2020-07-01,975.0,966.5393
NASHIK,2020-08-01,1023.0,920.4167
NASHIK,2020-09-01,1143.0,987.32245
NASHIK,2020-10-01,1264.0,1028.3275
NASHIK,2020-11-01,1037.0,1126.8898
NASHIK,2020-12-01,976.0,1103.0809
NASHIK,2021-01-01,882.0,836.7372
NASHIK,2021-02-01,909.0,843.0932
NASHIK,2021-03-01,1000.0,846.5035
OSMANABAD,2020-07-01,177.0,174.02075
OSMANABAD,2020-08-01,234.0,180.46295
OSMANABAD,2020-09-01,190.0,178.1562
OSMANABAD,2020-10-01,248.0,178.82314
OSMANABAD,2020-11-01,189.0,180.07393
OSMANABAD,2020-12-01,200.0,165.7753
OSMANABAD,2021-01-01,138.0,169.49594
OSMANABAD,2021-02-01,133.0,149.48935
OSMANABAD,2021-03-01,169.0,165.54665
PALGHAR,2020-07-01,784.0,753.11456
PALGHAR,2020-08-01,785.0,681.1171
PALGHAR,2020-09-01,795.0,695.7869
PALGHAR,2020-10-01,1020.0,669.7208
PALGHAR,2020-11-01,1006.0,746.18195
PALGHAR,2020-12-01,948.0,822.7996
PALGHAR,2021-01-01,784.0,892.6616
PALGHAR,2021-02-01,589.0,875.10016
PALGHAR,2021-03-01,678.0,739.76917
PARBHANI,2020-07-01,257.0,117.332726
PARBHANI,2020-08-01,232.0,195.80902
PARBHANI,2020-09-01,291.0,208.07416
PARBHANI,2020-10-01,315.0,266.3482
PARBHANI,2020-11-01,205.0,297.43756
PARBHANI,2020-12-01,179.0,194.7734
PARBHANI,2021-01-01,287.0,172.54861
PARBHANI,2021-02-01,196.0,202.68721
PARBHANI,2021-03-01,212.0,186.53665
PUNE,2020-07-01,1326.0,1396.335
PUNE,2020-08-01,1529.0,1434.2903
PUNE,2020-09-01,1439.0,1484.084
PUNE,2020-10-01,1349.0,1455.3925
PUNE,2020-11-01,1578.0,1435.6238
PUNE,2020-12-01,1364.0,1478.1493
PUNE,2021-01-01,1384.0,1582.9513
PUNE,2021-02-01,1070.0,1439.8715
PUNE,2021-03-01,1211.0,1432.0422
RAIGAD,2020-07-01,420.0,347.20822
RAIGAD,2020-08-01,459.0,342.207
RAIGAD,2020-09-01,475.0,369.59305
RAIGAD,2020-10-01,491.0,385.5172
RAIGAD,2020-11-01,465.0,403.40204
RAIGAD,2020-12-01,444.0,378.58328
RAIGAD,2021-01-01,377.0,393.12885
RAIGAD,2021-02-01,298.0,419.8999
RAIGAD,2021-03-01,261.0,354.05426
RATNAGIRI,2020-07-01,203.0,381.0785
RATNAGIRI,2020-08-01,179.0,384.7138
RATNAGIRI,2020-09-01,255.0,439.63837
RATNAGIRI,2020-10-01,253.0,504.3971
RATNAGIRI,2020-11-01,257.0,462.84314
RATNAGIRI,2020-12-01,209.0,473.37836
RATNAGIRI,2021-01-01,184.0,522.883
RATNAGIRI,2021-02-01,197.0,579.86
RATNAGIRI,2021-03-01,151.0,569.95374
SANGLI,2020-07-01,547.0,431.54776
SANGLI,2020-08-01,406.0,568.7959
SANGLI,2020-09-01,461.0,520.91705
SANGLI,2020-10-01,373.0,482.39648
SANGLI,2020-11-01,410.0,480.04907
SANGLI,2020-12-01,432.0,481.46283
SANGLI,2021-01-01,300.0,417.9536
SANGLI,2021-02-01,294.0,433.08878
SANGLI,2021-03-01,339.0,452.98413
SATARA,2020-07-01,347.0,393.4227
SATARA,2020-08-01,349.0,423.49146
SATARA,2020-09-01,446.0,440.41083
SATARA,2020-10-01,494.0,461.0197
SATARA,2020-11-01,518.0,508.62112
SATARA,2020-12-01,814.0,479.88345
SATARA,2021-01-01,577.0,476.73294
SATARA,2021-02-01,423.0,456.63107
SATARA,2021-03-01,401.0,450.01587
SINDHUDURG,2020-07-01,121.0,112.21679
SINDHUDURG,2020-08-01,97.0,125.04023
SINDHUDURG,2020-09-01,141.0,103.07024
SINDHUDURG,2020-10-01,144.0,114.16338
SINDHUDURG,2020-11-01,117.0,125.74439
SINDHUDURG,2020-12-01,117.0,119.91162
SINDHUDURG,2021-01-01,86.0,139.93942
SINDHUDURG,2021-02-01,90.0,118.69087
SINDHUDURG,2021-03-01,89.0,115.44394
SOLAPUR,2020-07-01,410.0,467.49603
SOLAPUR,2020-08-01,405.0,423.0107
SOLAPUR,2020-09-01,654.0,490.5545
SOLAPUR,2020-10-01,535.0,494.83496
SOLAPUR,2020-11-01,622.0,463.27234
SOLAPUR,2020-12-01,481.0,521.3272
SOLAPUR,2021-01-01,416.0,439.74915
SOLAPUR,2021-02-01,453.0,435.359
SOLAPUR,2021-03-01,595.0,598.9762
THANE,2020-07-01,708.0,858.0933
THANE,2020-08-01,893.0,827.2766
THANE,2020-09-01,916.0,890.232
THANE,2020-10-01,1156.0,893.22156
THANE,2020-11-01,848.0,816.73724
THANE,2020-12-01,1031.0,925.2058
THANE,2021-01-01,949.0,1003.47424
THANE,2021-02-01,620.0,992.2759
THANE,2021-03-01,686.0,948.5599
WARDHA,2020-07-01,179.0,247.77043
WARDHA,2020-08-01,192.0,213.26884
WARDHA,2020-09-01,251.0,223.50516
WARDHA,2020-10-01,241.0,266.3027
WARDHA,2020-11-01,231.0,259.1609
WARDHA,2020-12-01,310.0,242.55872
WARDHA,2021-01-01,166.0,284.40244
WARDHA,2021-02-01,150.0,205.51317
WARDHA,2021-03-01,125.0,220.39227
WASHIM,2020-07-01,154.0,112.96157
WASHIM,2020-08-01,127.0,138.18513
WASHIM,2020-09-01,120.0,109.04908
WASHIM,2020-10-01,113.0,133.42014
WASHIM,2020-11-01,154.0,103.16157
WASHIM,2020-12-01,123.0,117.39824
WASHIM,2021-01-01,105.0,119.33926
WASHIM,2021-02-01,100.0,103.42061
WASHIM,2021-03-01,99.0,99.53386
YAVATMAL,2020-07-01,148.0,143.65689
YAVATMAL,2020-08-01,201.0,182.07062
YAVATMAL,2020-09-01,225.0,155.40837
YAVATMAL,2020-10-01,182.0,158.08682
YAVATMAL,2020-11-01,174.0,130.19736
YAVATMAL,2020-12-01,163.0,135.99619
YAVATMAL,2021-01-01,146.0,126.52931
YAVATMAL,2021-02-01,140.0,130.35674
YAVATMAL,2021-03-01,161.0,122.81531
