district,date,actual,forecast
AHMEDNAGAR,2020-07-01,354.0,426.112780012105
AHMEDNAGAR,2020-08-01,391.0,410.0128444880016
AHMEDNAGAR,2020-09-01,417.0,431.1353915424748
AHMEDNAGAR,2020-10-01,343.0,442.97981387251826
AHMEDNAGAR,2020-11-01,468.0,404.3523756210313
AHMEDNAGAR,2020-12-01,305.0,471.87673896735095
AHMEDNAGAR,2021-01-01,372.0,382.28725970498505
AHMEDNAGAR,2021-02-01,301.0,424.2519097393977
AHMEDNAGAR,2021-03-01,316.0,382.95306566684496
AKOLA,2020-07-01,407.0,446.3244540649012
AKOLA,2020-08-01,306.0,442.59180516479995
AKOLA,2020-09-01,504.0,449.2473124730641
AKOLA,2020-10-01,493.0,466.36416285332507
AKOLA,2020-11-01,514.0,467.66206095173095
AKOLA,2020-12-01,450.0,452.92038570770524
AKOLA,2021-01-01,481.0,446.80918180803326
AKOLA,2021-02-01,416.0,450.14124244123997
AKOLA,2021-03-01,363.0,448.2103446568646
AMRAVATI,2020-07-01,470,345.6231080335445
AMRAVATI,2020-08-01,482,282.1245823140524
AMRAVATI,2020-09-01,586,260.5259247410803
AMRAVATI,2020-10-01,819,192.84263242718748
AMRAVATI,2020-11-01,609,57.12878377160371
AMRAVATI,2020-12-01,634,150.84452326060764
AMRAVATI,2021-01-01,472,126.94992982307346
AMRAVATI,2021-02-01,753,190.40932613249527
AMRAVATI,2021-03-01,457,30.75753310400364
AURANGABAD,2020-07-01,378,426.5095995696139
AURANGABAD,2020-08-01,729,420.9975011737569
AURANGABAD,2020-09-01,857,384.08014963772615
AURANGABAD,2020-10-01,889,372.4568698152894
AURANGABAD,2020-11-01,837,355.66606126114544
AURANGABAD,2020-12-01,522,349.6580301767158
AURANGABAD,2021-01-01,685,366.6165641485137
AURANGABAD,2021-02-01,477,341.1215089879017
AURANGABAD,2021-03-01,489,360.95040388996176
BEED,2020-07-01,465.0,461.9692912528036
BEED,2020-08-01,554.0,411.70705015909994
BEED,2020-09-01,485.0,455.75679762559037
BEED,2020-10-01,495.0,426.26017783961186
BEED,2020-11-01,472.0,441.68621593549034
BEED,2020-12-01,561.0,424.50554889345165
BEED,2021-01-01,439.0,449.5105770832335
BEED,2021-02-01,414.0,415.19379328903756
BEED,2021-03-01,439.0,419.83597729989003
BHANDARA,2020-07-01,267.0,277.3683349248481
BHANDARA,2020-08-01,323.0,288.6932675612123
BHANDARA,2020-09-01,344.0,323.80007780168773
BHANDARA,2020-10-01,397.0,330.9178144333504
BHANDARA,2020-11-01,285.0,360.69026233900973
BHANDARA,2020-12-01,316.0,272.3857306368943
BHANDARA,2021-01-01,194.0,301.2863804538662
BHANDARA,2021-02-01,173.0,222.27077188233517
BHANDARA,2021-03-01,225.0,217.31947193964115
BULDHANA,2020-07-01,186.0,208.07184071735327
BULDHANA,2020-08-01,211.0,224.2273721104654
BULDHANA,2020-09-01,266.0,221.96126308056876
BULDHANA,2020-10-01,280.0,259.9726102255764
BULDHANA,2020-11-01,328.0,274.42922475395017
BULDHANA,2020-12-01,268.0,273.35330186018734
BULDHANA,2021-01-01,168.0,259.1725483868181
BULDHANA,2021-02-01,139.0,171.02804325466894
BULDHANA,2021-03-01,195.0,150.29252235981195
CHANDRAPUR,2020-07-01,445,329.106527917499
CHANDRAPUR,2020-08-01,502,316.8484523797657
CHANDRAPUR,2020-09-01,592,301.73896140258876
CHANDRAPUR,2020-10-01,628,275.62951872709596
CHANDRAPUR,2020-11-01,562,259.14412063422327
CHANDRAPUR,2020-12-01,467,254.57603345666288
CHANDRAPUR,2021-01-01,385,261.8497684475895
CHANDRAPUR,2021-02-01,422,276.50582380052833
CHANDRAPUR,2021-03-01,385,278.6587107813852
DHULE,2020-07-01,106.0,317.9903239923153
DHULE,2020-08-01,142.0,253.11429697805707
DHULE,2020-09-01,210.0,281.96793396915746
DHULE,2020-10-01,167.0,316.7399294682144
DHULE,2020-11-01,356.0,287.16846476977355
DHULE,2020-12-01,294.0,385.939232488671
DHULE,2021-01-01,398.0,337.26987518781476
DHULE,2021-02-01,333.0,390.9415575733417
DHULE,2021-03-01,368.0,349.48437972964797
GADCHIROLI,2020-07-01,294,321.53640785375615
GADCHIROLI,2020-08-01,439,321.29277157724255
GADCHIROLI,2020-09-01,482,334.0334732748088
GADCHIROLI,2020-10-01,431,347.40996285214106
GADCHIROLI,2020-11-01,434,340.6007821821922
GADCHIROLI,2020-12-01,399,336.76663389529585
GADCHIROLI,2021-01-01,360,334.51644757409326
GADCHIROLI,2021-02-01,235,328.242002591804
GADCHIROLI,2021-03-01,272,313.7041782064751
GONDIA,2020-07-01,335,247.1152707804576
GONDIA,2020-08-01,304,195.67977502015611
GONDIA,2020-09-01,282,189.87216797905154
GONDIA,2020-10-01,335,203.1688299371546
GONDIA,2020-11-01,425,181.09752111312184
GONDIA,2020-12-01,365,118.94333292447331
GONDIA,2021-01-01,314,123.69717505506463
GONDIA,2021-02-01,254,159.05361160852766
GONDIA,2021-03-01,336,208.39474398875353
HINGOLI,2020-07-01,138.0,139.09453147272097
HINGOLI,2020-08-01,86.0,165.51972335184803
HINGOLI,2020-09-01,165.0,113.8967197923416
HINGOLI,2020-10-01,164.0,191.55354282479712
HINGOLI,2020-11-01,125.0,150.5438819922818
HINGOLI,2020-12-01,79.0,143.2220030429392
HINGOLI,2021-01-01,296.0,129.48098804946721
HINGOLI,2021-02-01,102.0,271.850884385812
HINGOLI,2021-03-01,126.0,61.80187788240004
JALGAON,2020-07-01,244.0,317.31292496639657
JALGAON,2020-08-01,292.0,282.5965083481475
JALGAON,2020-09-01,362.0,280.53593069571275
JALGAON,2020-10-01,415.0,315.89178265018666
JALGAON,2020-11-01,469.0,356.22275378873456
JALGAON,2020-12-01,593.0,390.9528563323283
JALGAON,2021-01-01,340.0,444.161074916029
JALGAON,2021-02-01,239.0,423.9675340344665
JALGAON,2021-03-01,243.0,306.8482006390355
JALNA,2020-07-01,260.0,221.1014988800305
JALNA,2020-08-01,218.0,248.59796250761778
JALNA,2020-09-01,164.0,228.5925568264734
JALNA,2020-10-01,226.0,234.37811163324105
JALNA,2020-11-01,211.0,240.78345328046953
JALNA,2020-12-01,163.0,227.17782924409096
JALNA,2021-01-01,184.0,227.12236414997102
JALNA,2021-02-01,166.0,228.58445946648027
JALNA,2021-03-01,149.0,214.6616684595149
KOLHAPUR,2020-07-01,383.0,376.891928095726
KOLHAPUR,2020-08-01,292.0,376.42847132657215
KOLHAPUR,2020-09-01,390.0,367.5196538100641
KOLHAPUR,2020-10-01,332.0,368.98351284526007
KOLHAPUR,2020-11-01,381.0,376.83887906516514
KOLHAPUR,2020-12-01,365.0,372.28621607488896
KOLHAPUR,2021-01-01,395.0,378.5958601821003
KOLHAPUR,2021-02-01,621.0,378.67735155954864
KOLHAPUR,2021-03-01,408.0,414.787449486766
LATUR,2020-07-01,345.0,316.2060053169928
LATUR,2020-08-01,387.0,317.2618994522393
LATUR,2020-09-01,426.0,333.4600482937386
LATUR,2020-10-01,448.0,338.32895685785695
LATUR,2020-11-01,462.0,349.6720426638727
LATUR,2020-12-01,367.0,359.16838198122264
LATUR,2021-01-01,570.0,332.3878897430569
LATUR,2021-02-01,322.0,404.4038329301229
LATUR,2021-03-01,401.0,297.2791850719155
MUMBAI,2020-07-01,513,517.8072603730515
MUMBAI,2020-08-01,579,518.877401652708
MUMBAI,2020-09-01,683,480.79854855370684
MUMBAI,2020-10-01,763,439.9743111382063
MUMBAI,2020-11-01,583,433.2549482481829
MUMBAI,2020-12-01,934,444.28928956793834
MUMBAI,2021-01-01,474,380.91070475606296
MUMBAI,2021-02-01,543,413.4544425086967
MUMBAI,2021-03-01,484,361.24651154795663
NAGPUR,2020-07-01,617.0,732.9077845527916
NAGPUR,2020-08-01,638.0,750.7749684516259
NAGPUR,2020-09-01,488.0,737.4407996005709
NAGPUR,2020-10-01,603.0,660.3555233092472
NAGPUR,2020-11-01,560.0,677.5692336444035
NAGPUR,2020-12-01,819.0,730.9345090527645
NAGPUR,2021-01-01,599.0,822.070825543667
NAGPUR,2021-02-01,374.0,783.0355294420813
NAGPUR,2021-03-01,416.0,525.6764154833256
NANDED,2020-07-01,261.0,376.979026389351
NANDED,2020-08-01,400.0,348.0910586961047
NANDED,2020-09-01,435.0,425.6193908797083
NANDED,2020-10-01,391.0,452.16645381500814
NANDED,2020-11-01,412.0,387.29315033251567
NANDED,2020-12-01,334.0,388.67175558953636
NANDED,2021-01-01,287.0,358.67824816514144
NANDED,2021-02-01,220.0,326.88685888784715
NANDED,2021-03-01,285.0,313.00776147847705
NANDURBAR,2020-07-01,480.0,458.2460379355167
NANDURBAR,2020-08-01,533.0,494.46174233595116
NANDURBAR,2020-09-01,497.0,516.5784536814723
NANDURBAR,2020-10-01,568.0,483.31804077607944
NANDURBAR,2020-11-01,511.0,524.9415911614121
NANDURBAR,2020-12-01,505.0,491.27311917783373
NANDURBAR,2021-01-01,342.0,473.09569202225697
NANDURBAR,2021-02-01,363.0,364.17387326757824
NANDURBAR,2021-03-01,354.0,377.0397561294143
NASHIK,2020-07-01,975.0,916.1686258367389
NASHIK,2020-08-01,1023.0,1001.0184309539836
NASHIK,2020-09-01,1143.0,1048.204720306505
NASHIK,2020-10-01,1264.0,1088.8032992262388
NASHIK,2020-11-01,1037.0,1156.653726826305
NASHIK,2020-12-01,976.0,1003.8970779040736
NASHIK,2021-01-01,882.0,935.8454257301966
NASHIK,2021-02-01,909.0,919.9390632066755
NASHIK,2021-03-01,1000.0,943.6691640856783
