district,date,actual,forecast
AHMEDNAGAR,2020-10-01,343,482.80553423028334
AHMEDNAGAR,2020-11-01,468,423.75266553491633
AHMEDNAGAR,2020-12-01,305,452.5892302346955
AHMEDNAGAR,2021-01-01,372,449.6689041525116
AHMEDNAGAR,2021-02-01,301,218.3039586548293
AHMEDNAGAR,2021-03-01,316,425.9473610664882
AKOLA,2020-10-01,493,636.3328230460623
AKOLA,2020-11-01,514,758.265969880014
AKOLA,2020-12-01,450,302.838631922702
AKOLA,2021-01-01,481,288.56152862255
AKOLA,2021-02-01,416,497.9746318892875
AKOLA,2021-03-01,363,396.1348213375736
AMRAVATI,2020-10-01,819,1678.9572931504022
AMRAVATI,2020-11-01,609,437.2221431207765
AMRAVATI,2020-12-01,634,451.7027969870246
AMRAVATI,2021-01-01,472,339.1910065964877
AMRAVATI,2021-02-01,753,377.6515098641388
AMRAVATI,2021-03-01,457,474.9119351346216
AURANGABAD,2020-10-01,889,817.8465785973517
AURANGABAD,2020-11-01,837,391.2959461110373
AURANGABAD,2020-12-01,522,498.6009700617983
AURANGABAD,2021-01-01,685,547.1675673130326
AURANGABAD,2021-02-01,477,530.5451702989345
AURANGABAD,2021-03-01,489,512.8010586022975
BEED,2020-10-01,495,1125.884461597528
BEED,2020-11-01,472,321.3839937513386
BEED,2020-12-01,561,252.19828543195985
BEED,2021-01-01,439,631.7317633907503
BEED,2021-02-01,414,310.0476987687952
BEED,2021-03-01,439,558.4023675728496
BHANDARA,2020-10-01,397,336.6221882144339
BHANDARA,2020-11-01,285,415.85363763691134
BHANDARA,2020-12-01,316,193.10851685568676
BHANDARA,2021-01-01,194,239.9675149515605
BHANDARA,2021-02-01,173,204.09196509466707
BHANDARA,2021-03-01,225,236.2651528476202
BULDHANA,2020-10-01,280,274.7121845722834
BULDHANA,2020-11-01,328,265.42382800243075
BULDHANA,2020-12-01,268,176.5646830048079
BULDHANA,2021-01-01,168,250.08717639171095
BULDHANA,2021-02-01,139,198.29982756451767
