district,date,actual,forecast
AHMEDNAGAR,2020-07-01,354.0,473.0
AHMEDNAGAR,2020-08-01,391.0,378.375
AHMEDNAGAR,2020-09-01,417.0,543.5
AHMEDNAGAR,2020-10-01,343.0,378.375
AHMEDNAGAR,2020-11-01,468.0,378.375
AHMEDNAGAR,2020-12-01,305.0,378.375
AHMEDNAGAR,2021-01-01,372.0,378.375
AHMEDNAGAR,2021-02-01,301.0,378.375
AHMEDNAGAR,2021-03-01,316.0,473.0
AKOLA,2020-07-01,407.0,430.8333333333333
AKOLA,2020-08-01,306.0,543.0
AKOLA,2020-09-01,504.0,430.8333333333333
AKOLA,2020-10-01,493.0,476.57142857142856
AKOLA,2020-11-01,514.0,357.0
AKOLA,2020-12-01,450.0,476.57142857142856
AKOLA,2021-01-01,481.0,584.2
AKOLA,2021-02-01,416.0,584.2
AKOLA,2021-03-01,363.0,584.2
AMRAVATI,2020-07-01,470,246.44444444444446
AMRAVATI,2020-08-01,482,394.94444444444446
AMRAVATI,2020-09-01,586,261.3888888888889
AMRAVATI,2020-10-01,819,127.83333333333337
AMRAVATI,2020-11-01,609,229.83333333333337
AMRAVATI,2020-12-01,634,566.1666666666667
AMRAVATI,2021-01-01,472,432.61111111111114
AMRAVATI,2021-02-01,753,428.94444444444446
AMRAVATI,2021-03-01,457,421.3730158730159
AURANGABAD,2020-07-01,378,381.54545454545456
AURANGABAD,2020-08-01,729,337.0909090909091
AURANGABAD,2020-09-01,857,345.2020202020202
AURANGABAD,2020-10-01,889,-20.797979797979792
AURANGABAD,2020-11-01,837,-65.25252525252523
AURANGABAD,2020-12-01,522,-133.5382395382395
AURANGABAD,2021-01-01,685,-201.82395382395384
AURANGABAD,2021-02-01,477,-193.71284271284276
AURANGABAD,2021-03-01,489,8.787157287157243
BEED,2020-07-01,465.0,444.625
BEED,2020-08-01,554.0,444.625
BEED,2020-09-01,485.0,444.625
BEED,2020-10-01,495.0,444.625
BEED,2020-11-01,472.0,444.625
BEED,2020-12-01,561.0,444.625
BEED,2021-01-01,439.0,444.625
BEED,2021-02-01,414.0,444.625
BEED,2021-03-01,439.0,444.625
BHANDARA,2020-07-01,267.0,255.5
BHANDARA,2020-08-01,323.0,277.8
BHANDARA,2020-09-01,344.0,335.2
BHANDARA,2020-10-01,397.0,335.2
BHANDARA,2020-11-01,285.0,409.8333333333333
BHANDARA,2020-12-01,316.0,275.2
BHANDARA,2021-01-01,194.0,275.2
BHANDARA,2021-02-01,173.0,247.42857142857142
BHANDARA,2021-03-01,225.0,255.5
BULDHANA,2020-07-01,186.0,146.0
BULDHANA,2020-08-01,211.0,272.25
BULDHANA,2020-09-01,266.0,272.25
BULDHANA,2020-10-01,280.0,272.25
BULDHANA,2020-11-01,328.0,272.25
BULDHANA,2020-12-01,268.0,272.25
BULDHANA,2021-01-01,168.0,242.85714285714286
BULDHANA,2021-02-01,139.0,242.85714285714286
BULDHANA,2021-03-01,195.0,146.0
CHANDRAPUR,2020-07-01,445,366.6666666666667
CHANDRAPUR,2020-08-01,502,299.6666666666667
CHANDRAPUR,2020-09-01,592,232.66666666666666
CHANDRAPUR,2020-10-01,628,165.66666666666666
CHANDRAPUR,2020-11-01,562,83.41666666666666
CHANDRAPUR,2020-12-01,467,199.41666666666666
CHANDRAPUR,2021-01-01,385,117.16666666666666
CHANDRAPUR,2021-02-01,422,156.83333333333331
CHANDRAPUR,2021-03-01,385,196.49999999999997
DHULE,2020-07-01,106.0,206.0
DHULE,2020-08-01,142.0,206.0
DHULE,2020-09-01,210.0,206.0
DHULE,2020-10-01,167.0,206.0
DHULE,2020-11-01,356.0,206.0
DHULE,2020-12-01,294.0,206.0
DHULE,2021-01-01,398.0,356.5
DHULE,2021-02-01,333.0,531.3333333333334
DHULE,2021-03-01,368.0,356.5
