district,date,actual,forecast
HINGOLI,2020-07-01,12,11.151676
HINGOLI,2020-08-01,19,11.652952
HINGOLI,2020-09-01,14,10.087602
HINGOLI,2020-10-01,20,21.746496
HINGOLI,2020-11-01,12,16.987282
HINGOLI,2020-12-01,13,11.297583
HINGOLI,2021-01-01,8,20.584166
HINGOLI,2021-02-01,12,9.52473
HINGOLI,2021-03-01,16,19.529171
