district,date,actual,forecast
AHMEDNAGAR,2020-07-01,5982,6563.666666666667
AHMEDNAGAR,2020-08-01,5559,6340.888888888889
AHMEDNAGAR,2020-09-01,5903,6861.0
AHMEDNAGAR,2020-10-01,5719,6993.555555555556
AHMEDNAGAR,2020-11-01,5427,6738.0
AHMEDNAGAR,2020-12-01,6256,6872.444444444444
AHMEDNAGAR,2021-01-01,6196,6743.777777777777
AHMEDNAGAR,2021-02-01,6458,7169.555555555556
AHMEDNAGAR,2021-03-01,5735,7029.666666666667
AKOLA,2020-07-01,1555,1592.0
AKOLA,2020-08-01,1523,1858.0
AKOLA,2020-09-01,1606,1852.3333333333333
AKOLA,2020-10-01,1395,2041.0
AKOLA,2020-11-01,1204,2135.3333333333335
AKOLA,2020-12-01,1630,2255.666666666667
AKOLA,2021-01-01,1745,2300.666666666667
AKOLA,2021-02-01,1618,2357.0
AKOLA,2021-03-01,1782,2473.666666666667
AMRAVATI,2020-07-01,1905.0,2321.534866296898
AMRAVATI,2020-08-01,1776.0,2175.9486879344413
AMRAVATI,2020-09-01,1794.0,2171.820480624796
AMRAVATI,2020-10-01,1814.0,2319.4958262687687
AMRAVATI,2020-11-01,1896.0,2187.736913157539
AMRAVATI,2020-12-01,2379.0,1912.2726186940356
AMRAVATI,2021-01-01,2249.0,1994.4590510836856
AMRAVATI,2021-02-01,2476.0,2047.5986157797847
AMRAVATI,2021-03-01,2570.0,2035.2846769338928
AURANGABAD,2020-07-01,2897,3676.4285714285716
AURANGABAD,2020-08-01,3107,3630.1428571428573
AURANGABAD,2020-09-01,3639,3563.4285714285716
AURANGABAD,2020-10-01,5000,3526.0
AURANGABAD,2020-11-01,4498,3395.5714285714284
AURANGABAD,2020-12-01,5448,3571.1428571428573
AURANGABAD,2021-01-01,5221,3401.5714285714284
AURANGABAD,2021-02-01,5126,3447.8571428571427
AURANGABAD,2021-03-01,4791,3537.1428571428573
BEED,2020-07-01,3407,3471.6218275525703
BEED,2020-08-01,2907,3457.3165143784695
BEED,2020-09-01,3136,3500.778647523247
BEED,2020-10-01,3117,3713.36582627867
BEED,2020-11-01,2842,3862.4426853509894
BEED,2020-12-01,3110,3951.80356751869
BEED,2021-01-01,3208,3946.7855565525183
BEED,2021-02-01,3318,3901.849997366776
BEED,2021-03-01,3225,4115.197745986681
BHANDARA,2020-07-01,1165,1237.915135095727
BHANDARA,2020-08-01,1101,1178.581309933077
BHANDARA,2020-09-01,1151,1179.864732024286
BHANDARA,2020-10-01,1152,1191.9134185329822
BHANDARA,2020-11-01,1031,1255.9354768543628
BHANDARA,2020-12-01,1279,1225.0150537402903
BHANDARA,2021-01-01,1355,1225.59296897528
BHANDARA,2021-02-01,1557,1270.6275834843907
BHANDARA,2021-03-01,1591,1268.9761427036494
BULDHANA,2020-07-01,1439,1513.0
BULDHANA,2020-08-01,1345,1607.888888888889
BULDHANA,2020-09-01,1602,1666.111111111111
BULDHANA,2020-10-01,1459,1607.4444444444443
BULDHANA,2020-11-01,1389,1665.7777777777778
BULDHANA,2020-12-01,1711,1794.4444444444443
BULDHANA,2021-01-01,1734,1707.888888888889
BULDHANA,2021-02-01,1818,1723.888888888889
BULDHANA,2021-03-01,2057,1787.6666666666667
CHANDRAPUR,2020-07-01,2279,2394.6666666666665
CHANDRAPUR,2020-08-01,2103,2473.0
CHANDRAPUR,2020-09-01,2030,2607.0
CHANDRAPUR,2020-10-01,2073,2657.3333333333335
CHANDRAPUR,2020-11-01,1897,2780.4444444444443
CHANDRAPUR,2020-12-01,2498,2966.1111111111113
CHANDRAPUR,2021-01-01,2799,3171.222222222222
CHANDRAPUR,2021-02-01,3217,3155.6666666666665
CHANDRAPUR,2021-03-01,3581,3321.6666666666665
DHULE,2020-07-01,3317,3479.0986571755366
DHULE,2020-08-01,2764,3730.443710612061
DHULE,2020-09-01,3344,4113.670520176088
DHULE,2020-10-01,3020,4205.437669212537
DHULE,2020-11-01,2908,4308.217357166052
DHULE,2020-12-01,3477,4444.380729997343
DHULE,2021-01-01,3554,4270.71303181642
DHULE,2021-02-01,3873,4339.045590732404
DHULE,2021-03-01,3478,4427.92650310995
GADCHIROLI,2020-07-01,1437,1899.46913879791
GADCHIROLI,2020-08-01,1218,2093.143712914813
GADCHIROLI,2020-09-01,1327,2103.7354839590666
GADCHIROLI,2020-10-01,1197,2115.2543090699883
GADCHIROLI,2020-11-01,1211,2190.410309333505
GADCHIROLI,2020-12-01,1363,2280.8342384978046
GADCHIROLI,2021-01-01,1302,2371.917092997949
GADCHIROLI,2021-02-01,1566,2272.409744685686
GADCHIROLI,2021-03-01,1609,2230.8107974515015
GONDIA,2020-07-01,1454.0,1493.2222222222222
GONDIA,2020-08-01,1331.0,1493.2222222222222
GONDIA,2020-09-01,1309.0,1405.7777777777778
GONDIA,2020-10-01,1341.0,1347.888888888889
GONDIA,2020-11-01,1444.0,1373.111111111111
GONDIA,2020-12-01,1405.0,1410.4444444444443
GONDIA,2021-01-01,1340.0,1428.3333333333333
GONDIA,2021-02-01,1508.0,1390.4444444444443
