district,date,actual,forecast
SINDHUDURG,2020-06-01,116,102.54819082123238
SINDHUDURG,2020-07-01,121,107.39123122811391
SINDHUDURG,2020-08-01,97,114.8452042310819
SINDHUDURG,2020-09-01,141,115.75725064309789
SINDHUDURG,2020-10-01,144,112.40013872251387
SINDHUDURG,2020-11-01,117,104.14176827938684
SINDHUDURG,2020-12-01,117,114.8452042310819
SINDHUDURG,2021-01-01,86,110.15176345744896
SINDHUDURG,2021-02-01,90,115.64960167124094
SINDHUDURG,2021-03-01,89,111.59574128235482
