district,date,actual,forecast
MUMBAI,2020-06-01,663,659.9392477058431
MUMBAI,2020-07-01,513,620.125533272964
MUMBAI,2020-08-01,579,741.3370877114369
MUMBAI,2020-09-01,683,800.4847713879186
MUMBAI,2020-10-01,763,950.5600169651257
MUMBAI,2020-11-01,583,1009.7077006416074
MUMBAI,2020-12-01,934,1210.025973860475
MUMBAI,2021-01-01,474,1128.1275743719714
MUMBAI,2021-02-01,543,1355.5720648154615
MUMBAI,2021-03-01,484,1269.7448474382463
