district,ANN,ARIMA,BAYESIAN,DT,ELASTICNET,ET,EXP,GB,HUBER,KNN,LASSO,LGBM,LINEAR,LSTM,PROPHET,RF,RIDGE,SARIMA,TBATS,XGBOOST
NAGPUR,263.69785816976736,222.47076293192148,247.19887066367377,139.08604825590683,195.03091082209485,267.21799182606617,128.34693110859845,145.525253071816,181.99965895952408,221.4279057849698,241.8473220134231,353.08275698552853,195.03299027262292,219.53793649644655,290.4775844874022,173.488894081244,241.85165223712056,155.5954122262358,128.39496855472066,247.5236459004493
NANDED,77.34348361455461,71.74756272794367,67.095649389793,56.83778538363985,67.43016194152906,54.08526632395678,82.03797792827162,59.19708113110051,59.621098515487766,65.63604716575881,67.50818162164583,131.14862667807523,67.43016098567577,79.51138898402968,135.8404733144762,45.48760521906584,67.53764683978241,114.52783135464966,98.19731893206578,62.882970619669806
NANDURBAR,103.54479187493551,92.5489031451727,62.14682453825774,73.20274773404785,55.49262495573109,75.11159601257022,143.3195312206786,78.51137886446405,55.540525132470236,92.41582902060061,61.043281503396415,79.38149112008671,55.391401523668605,76.16148456677081,83.58735033075683,70.41483100989927,61.18059946710626,92.76820980157143,143.7707187482757,87.61789164658376
NASHIK,124.99226782704655,120.95029294614757,77.40944457949632,140.13611847500331,84.95220510945042,117.86237752612625,193.96908532350912,102.30452597431497,85.94202736854464,131.02551066278826,81.4747614947528,150.63085767168744,84.92595881613792,119.06473144096502,79.77341318750887,109.9662707760069,81.42835237303515,233.02442836028166,119.92428618488294,126.73475269449462
OSMANABAD,48.02716388601457,38.18736854053116,37.88360661283228,41.7037640976123,37.256104879757466,35.423361680927144,38.58059438981177,39.05474153273442,39.597199472802515,38.545523340778665,37.94679729097463,47.31400830016782,37.49238555975079,36.1964902960772,23.15586006461015,36.81033580455974,38.38163748045296,181.00690021930964,40.18824349565884,33.87498020176232
PALGHAR,175.02675754248347,130.03606199350168,130.48664419790276,166.3206177952889,132.51401653588235,157.70698727739082,143.9665271804853,143.50738612153253,150.50844544683545,141.91777813531368,125.52166380443342,162.73805978540085,132.49225746670035,137.67960516815964,170.5264888553059,188.16329264763624,125.29710302372192,130.03606199367226,143.25055980334247,190.01197593125266
PARBHANI,64.4735504682785,82.09396934218537,61.19767799621217,77.70700166557208,66.76333343328362,73.38478679762811,98.58789155492809,80.61567840964763,71.95243742265713,71.67881034065682,64.69915694419022,89.77614995843209,66.9243590636046,63.01457274475484,42.663790006868744,71.4260076738314,65.06449477005555,103.36640395661671,76.10004413551373,76.48249715018272
PUNE,275.58811116206857,399.7142023828156,239.02751354181333,180.03546461327707,400.3171571972606,252.89923617036794,140.1016066249515,243.82435430035676,257.74151729687617,395.1109233156633,208.01097759134146,732.0585657746468,400.30042597580433,235.67618030377568,535.2524760248849,218.7944949792178,207.9555975588585,194.98760310637994,316.7074627721888,178.2059096454467
RAIGAD,83.5174112210309,84.23606189181747,72.50506891725229,95.10956240659559,67.76243588226183,90.63173662317926,99.20527964875252,87.69342942060096,55.68746824682241,90.47028477894573,66.32356661221289,76.71765100844038,67.72745747839092,79.88948774415942,54.94108161264057,83.25442973646662,66.3538771491108,63.256899176963685,76.66459296197488,90.07957651550285
RATNAGIRI,,70.60948944724073,218.65455488596515,171.94015049367866,215.2345838514663,191.3933676866689,70.55462106254046,219.51644844848917,208.98393697733312,231.86780286304338,217.5145254832176,75.68748286442826,215.1280655382901,,68.05068958705064,219.3479288637386,217.60495884507534,70.60948944724073,70.56114141955891,282.9477706628506
SANGLI,124.38542832992167,84.39372617274412,82.66366797059703,88.56774404170227,77.78845809235936,109.14314942618554,83.0392450420918,95.47305290600158,75.21053700021454,97.66367500579662,83.54112723367133,64.93070257642789,77.7903826196323,98.64602375667558,300.6581405666083,96.74522951201952,83.52042731705258,84.39372617274412,85.65812045878577,110.04743099687092
SATARA,132.2696421932225,135.6081611331855,127.20561724867484,149.64603153136545,124.28623191859451,123.55730831840296,139.64867445095902,133.5582369235398,122.30876003672512,122.47412610272363,120.18500131066246,135.8562276199418,124.31249730623539,141.97203842477344,165.68781791479967,122.56083175238948,120.36611663352478,144.48130475986918,135.4995973212115,122.0800756215193
SINDHUDURG,26.108262684427363,21.190729527733346,22.228005501840332,30.36888006317088,21.0717007867864,25.138581127643445,21.190739506713808,21.864173980585395,21.004754434954787,23.431120502661198,21.154174762281052,20.59636675594302,21.003867180120068,21.109033937103803,21.942750176560892,24.515525862875823,20.88261632708356,113.54206269044084,22.744486880071157,29.26723758849437
SOLAPUR,110.3970437059639,100.72514411830275,91.2045404032995,144.7087045830304,98.23857388038137,81.31633410125339,204.2905337518427,103.58562680100799,124.283588890075,121.56070271450577,104.61988059826423,103.08037978704976,98.27038250083335,98.14559466423819,174.77163854639127,81.9181942306283,104.78564892168339,76.45707245977587,120.00048689954349,81.42456015695387
THANE,,357.61848058753486,262.59854302472775,243.37526526515256,242.09517349096356,222.27662190262936,171.08002167005407,281.5715227223398,253.22391385868804,382.3953831846467,237.76074818711507,375.4523795405953,242.1274463101242,,315.6065334415665,312.6117827140664,237.73146064486946,147.5334858567144,171.70011831884318,188.33431413141037
WARDHA,60.50799777914707,52.21494335226892,50.11359257297614,60.690712375017526,50.586118922357215,55.263762991674746,58.219161767524916,57.84877605345289,50.24140326002444,55.502221564901866,49.809316322283735,74.29566760490735,50.591603096463096,57.86078890439295,56.47026437550319,57.68210012534962,49.74579716062255,83.51174740949077,73.97114856556138,65.08099740174197
WASHIM,28.605293136652758,20.58964086567351,21.858790457889402,27.828783104192976,21.17219484508641,20.88144599227733,19.688430736476786,20.45337636347379,21.63919828676223,25.014563659231165,26.3921191838415,45.30720599046441,21.184195659622144,20.442027362226195,34.83117651237075,25.071673873478606,26.372547264635326,50.212298884110304,20.177756772873995,23.990021705862073
YAVATMAL,50.93859395201758,45.94146768156818,25.900866285023064,43.840937236534735,24.9574125447002,24.039976023744746,42.57697713759212,36.51473265325193,25.04929918790117,20.199390478412585,23.09061875794446,31.18894667845836,24.900823602469853,31.726978513678052,61.444872502234546,28.53140418906858,22.877382509149527,60.604815904579475,30.457874596720412,33.944508611378104
