district,rmse,r_squared,coefficients,intercept,final_epsilon,final_alpha,differencing,n_iterations,best_params,cv_results
AHMEDNAGAR,81.64735337580461,0.2555490934685637,"[0.5212986986910696, -0.0065529060430328185, 0.023061412498977814]",213.4830143074408,1.7,0.0001,0,85,"{'alpha': 0.0001, 'epsilon': 1.7}","{'mean_fit_time': array([0.03844714, 0.01687441, 0.01750116, 0.02405548, 0.01606216,
       0.01081967, 0.02776747, 0.01716423, 0.01233659]), 'std_fit_time': array([0.03107734, 0.00386433, 0.00362432, 0.00855298, 0.00591907,
       0.00466996, 0.01147367, 0.00704248, 0.0030154 ]), 'mean_score_time': array([0.00109072, 0.00318313, 0.00101547, 0.00213757, 0.00091329,
       0.00332198, 0.00313358, 0.00060396, 0.        ]), 'std_score_time': array([0.00100685, 0.00611515, 0.00089584, 0.00378626, 0.00081066,
       0.0045982 , 0.00626717, 0.00080487, 0.        ]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([ -9904.73067917,  -9209.24770509,  -9334.02117944, -11699.14782359,
        -9209.23356024,  -9334.02206085,  -9893.02095309,  -9209.30523749,
        -9334.02717962]), 'split1_test_score': array([-11772.04972279,  -9338.44355288,  -9257.499055  , -11739.51743246,
        -9338.45316189,  -9257.420215  ,  -9348.67194741,  -9338.43210089,
        -9257.42763883]), 'split2_test_score': array([-6107.04168923, -5673.87523634, -5355.65899534, -5346.99539414,
       -5673.87449212, -5355.63741355, -5553.03027054, -5673.88939117,
       -5355.7754289 ]), 'split3_test_score': array([-5565.72135059, -6840.79736407, -6617.19711091, -5372.85212595,
       -6840.83240181, -6617.17662909, -5486.06989763, -6840.81517758,
       -6617.18125876]), 'split4_test_score': array([-5892.02728274, -6934.57400014, -6679.63780768, -7302.04201842,
       -6934.55939321, -6680.15460939, -7242.35447196, -6934.56540921,
       -6680.24673298]), 'mean_test_score': array([-7848.3141449 , -7599.3875717 , -7448.80282967, -8292.11095891,
       -7599.39060186, -7448.88218558, -7504.62950813, -7599.40146327,
       -7448.93164782]), 'std_test_score': array([2517.69210843, 1438.12372878, 1580.49766058, 2886.81575172,
       1438.12073944, 1580.43741084, 1846.99847819, 1438.12896447,
       1580.39432284]), 'rank_test_score': array([8, 5, 1, 9, 6, 2, 4, 7, 3])}"
AKOLA,69.86460769932383,-0.04814959742140479,"[0.1367034556646527, -0.116789091230676, 0.04166313470918332]",404.4518612417342,1.0,0.01,0,78,"{'alpha': 0.01, 'epsilon': 1.0}","{'mean_fit_time': array([0.02009454, 0.01740084, 0.0135294 , 0.02288294, 0.01507621,
       0.01723313, 0.01713467, 0.0131125 , 0.01186042]), 'std_fit_time': array([0.00465696, 0.0058515 , 0.00182332, 0.00651974, 0.00516749,
       0.00437948, 0.00834805, 0.00794952, 0.00696434]), 'mean_score_time': array([0.00343976, 0.        , 0.00266943, 0.00023227, 0.00040445,
       0.0006258 , 0.00023379, 0.00314193, 0.00044389]), 'std_score_time': array([0.00529071, 0.        , 0.00286246, 0.00046453, 0.00049541,
       0.00081268, 0.00046759, 0.00628386, 0.00088778]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-11900.80222922, -10933.55210871, -10862.80335875, -12105.32795375,
       -10933.46000813, -10862.77496403, -11916.63068428, -10933.44574503,
       -10862.72932805]), 'split1_test_score': array([ -2116.02105924, -18316.41148632, -17573.40454772,  -2131.24359819,
       -18316.85264899, -17573.7359821 ,  -2185.44256534, -18316.27231072,
       -17573.63088598]), 'split2_test_score': array([ -7205.14243242,  -6639.53696937,  -6618.49479773, -12964.16150383,
        -6639.52295465,  -6618.50880709,  -7195.47337967,  -6639.49867413,
        -6618.51158852]), 'split3_test_score': array([-17942.92199699, -11141.29530483, -10837.18783022, -17551.38608581,
       -11141.33302222, -10837.19718823, -17803.03450465, -11141.29278947,
       -10837.19622285]), 'split4_test_score': array([-12702.89245305, -12291.48341174, -12263.63477348, -15037.4226309 ,
       -12291.47331227, -12263.18315392, -11690.95726686, -12291.45753453,
       -12263.4556842 ]), 'mean_test_score': array([-10373.55603419, -11864.45585619, -11631.10506158, -11957.9083545 ,
       -11864.52838925, -11631.08001907, -10158.30768016, -11864.39341078,
       -11631.10474192]), 'std_test_score': array([5353.11720002, 3754.98080768, 3523.00640798, 5260.57068161,
       3755.13919798, 3523.09883568, 5219.72275116, 3754.94841986,
       3523.07440517]), 'rank_test_score': array([2, 7, 5, 9, 8, 3, 1, 6, 4])}"
AMRAVATI,440.57789039968515,0.2359970585946235,"[-0.36576789764287654, 0.14679641685645003, 0.0539801635328484]",-27.647358786655694,1.35,0.001,1,54,"{'alpha': 0.001, 'epsilon': 1.35}","{'mean_fit_time': array([0.01714988, 0.01183391, 0.00703259, 0.01889257, 0.01135459,
       0.00878859, 0.02113924, 0.01177759, 0.01057119]), 'std_fit_time': array([0.00973696, 0.00746993, 0.00655038, 0.01483328, 0.0099042 ,
       0.00790444, 0.01584526, 0.00600261, 0.00501997]), 'mean_score_time': array([0.        , 0.00063839, 0.00313826, 0.0004004 , 0.00025816,
       0.        , 0.        , 0.        , 0.00164223]), 'std_score_time': array([0.        , 0.00052523, 0.00627651, 0.0008008 , 0.00051632,
       0.        , 0.        , 0.        , 0.00261037]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([             nan, -230209.3515063 , -245688.05656091,
       -246061.39064412, -230209.0340922 , -245690.32804092,
       -245983.3544462 , -230209.42949903, -245688.10600598]), 'split1_test_score': array([-19163.1723208 , -15966.15497326, -14561.27311496, -19620.7236964 ,
       -15966.1764458 , -14560.96785719, -19832.61274058, -15966.09061852,
       -14560.91578405]), 'split2_test_score': array([-11318.71740933, -12022.42658224, -13122.5296534 ,  -9534.5601965 ,
       -12022.29512886, -13122.58598623,  -9521.52944009, -12022.29971814,
       -13122.4233049 ]), 'split3_test_score': array([-35300.97094506, -33169.96788613, -32375.85459051, -35305.21409645,
       -33169.99750852, -32375.86360975, -35316.81849401, -33169.96921184,
       -32375.97650079]), 'split4_test_score': array([-12805.39011371,  -9074.54871806, -10226.92833722, -12806.55226705,
        -9074.56844613, -10226.93717176, -12859.98977093,  -9074.69854154,
       -10226.92877712]), 'mean_test_score': array([            nan, -60088.4899332 , -63194.9284514 , -64665.6881801 ,
       -60088.4143243 , -63195.33653317, -64702.86097836, -60088.49751781,
       -63194.87007457]), 'std_test_score': array([           nan, 85469.60097982, 91576.90070067, 91131.0028328 ,
       85469.4829694 , 91577.83064852, 91073.77078734, 85469.63497267,
       91576.96173444]), 'rank_test_score': array([9, 2, 5, 7, 1, 6, 8, 3, 4])}"
AURANGABAD,308.15337628384003,-0.0018845846997965765,"[-0.100316820641987, 0.11041874793335997, 0.001042594760996413]",-5.5199486309869155,1.7,0.01,1,46,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.01446004, 0.00540271, 0.00834241, 0.01731391, 0.00793576,
       0.01051764, 0.02070384, 0.00941048, 0.00713582]), 'std_fit_time': array([0.00985035, 0.00666132, 0.00889917, 0.01119685, 0.00814309,
       0.00798607, 0.00975464, 0.00768474, 0.00738139]), 'mean_score_time': array([0.        , 0.00476832, 0.00040221, 0.00052156, 0.00060282,
       0.00042434, 0.00019927, 0.        , 0.00314651]), 'std_score_time': array([0.        , 0.00602035, 0.00049261, 0.00104313, 0.00080174,
       0.00084867, 0.00039854, 0.        , 0.00629301]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-46364.6039631 , -40990.14857932, -40400.90155205, -46364.03820151,
       -40990.14772624, -40400.89881428, -46333.43796954, -40990.13359396,
       -40400.88705363]), 'split1_test_score': array([-12543.3775645 ,  -9416.66266728, -10068.8753127 , -12847.86173867,
        -9416.49375682, -10068.87883331, -12782.77090055,  -9416.66900776,
       -10068.87274081]), 'split2_test_score': array([-12155.61835196, -11178.41019932, -10137.24929785, -12156.21301534,
       -11178.42583694, -10137.23994592, -12200.87552935, -11178.45036487,
       -10137.25333219]), 'split3_test_score': array([-14266.7445396 , -13312.04310306, -12851.71424428, -14316.94033911,
       -13311.91664863, -12851.70896491, -14376.6980556 , -13312.02507467,
       -12851.7001161 ]), 'split4_test_score': array([-9047.83242952, -9130.77832554, -9221.34403984, -9074.2602256 ,
       -9130.77715873, -9221.35403003, -9026.58079024, -9130.76059502,
       -9221.34864932]), 'mean_test_score': array([-18875.63536974, -16805.6085749 , -16536.01688935, -18951.86270404,
       -16805.55222547, -16536.01611769, -18944.07264906, -16805.60772726,
       -16536.01237841]), 'std_test_score': array([13847.21702924, 12184.10339313, 11994.82714925, 13812.43341365,
       12184.12949578, 11994.82578386, 13804.544431  , 12184.09623265,
       11994.82153268]), 'rank_test_score': array([7, 6, 3, 9, 4, 2, 8, 5, 1])}"
BEED,65.34581034630098,0.07321934252865536,"[0.42739154823109937, -0.013932304612571632, 0.2928714020656768]",110.23771465386191,1.0,0.0001,0,61,"{'alpha': 0.0001, 'epsilon': 1.0}","{'mean_fit_time': array([0.00952411, 0.00851793, 0.00892415, 0.02426109, 0.00662503,
       0.01032195, 0.02214861, 0.0045567 , 0.01112881]), 'std_fit_time': array([0.00887058, 0.00522039, 0.00718485, 0.00745327, 0.00611298,
       0.00916636, 0.00644064, 0.00622397, 0.00805637]), 'mean_score_time': array([0.00636349, 0.00027819, 0.00080256, 0.00086327, 0.00298047,
       0.00071406, 0.00099959, 0.00493588, 0.00130877]), 'std_score_time': array([0.00779377, 0.00039558, 0.00105616, 0.00082765, 0.00596094,
       0.00142813, 0.00154843, 0.0064917 , 0.00216047]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-71545.70727372, -74724.34681257, -76981.25925057, -71547.49203447,
       -74724.18340165, -76981.3540876 , -71342.21716265, -74724.37785934,
       -76981.11686592]), 'split1_test_score': array([-4238.30612514, -4438.44827172, -4892.61131369, -3957.43247632,
       -4438.44137414, -4892.6161727 , -4266.36514652, -4438.44293113,
       -4892.58527196]), 'split2_test_score': array([-4107.48614558, -6902.75515114, -7934.80583123, -5881.2671113 ,
       -6902.73241731, -7934.87361903, -9699.84382543, -6902.68715887,
       -7934.81781708]), 'split3_test_score': array([-16498.49388656, -17339.12739794, -16058.39543016, -15905.04897736,
       -17339.10249419, -16058.39463763, -15851.61152323, -17339.07448341,
       -16058.34284671]), 'split4_test_score': array([-12906.86401586, -28102.75990674, -24598.25446199, -27600.75124595,
       -28102.81166324, -24598.71814952, -34700.60474928, -28102.84967296,
       -24599.63875367]), 'mean_test_score': array([-21859.37148937, -26301.48750802, -26093.06525753, -24978.39836908,
       -26301.45427011, -26093.1913333 , -27172.12848142, -26301.48642114,
       -26093.30031107]), 'std_test_score': array([25311.06374785, 25622.822194  , 26350.40409007, 24756.67311232,
       25622.76751942, 26350.42539574, 24354.80863517, 25622.85009911,
       26350.33993911]), 'rank_test_score': array([1, 8, 3, 2, 6, 4, 9, 7, 5])}"
BHANDARA,54.653266456894826,0.4065408864436071,"[0.6520170394531123, -0.07102347171041488, -0.10852578770085976]",153.12733788574394,1.7,0.001,0,67,"{'alpha': 0.001, 'epsilon': 1.7}","{'mean_fit_time': array([0.01774487, 0.00982323, 0.01215377, 0.01604476, 0.01215076,
       0.01530061, 0.01551418, 0.01301961, 0.00674171]), 'std_fit_time': array([0.00341733, 0.00803094, 0.01035665, 0.00556397, 0.00627294,
       0.00927765, 0.00964306, 0.0070748 , 0.00827243]), 'mean_score_time': array([0.00027275, 0.        , 0.00059824, 0.        , 0.00282965,
       0.        , 0.0038475 , 0.00061955, 0.00207696]), 'std_score_time': array([0.0005455 , 0.        , 0.00119648, 0.        , 0.00565929,
       0.        , 0.0062207 , 0.0005068 , 0.00415392]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-9311.02112252, -8938.83825635, -8675.31825111, -9200.5692875 ,
       -8938.83996478, -8675.30736418, -9294.89571923, -8938.84759238,
       -8675.32577941]), 'split1_test_score': array([-1527.79250378, -1415.66437309, -1341.71908275, -1351.99265914,
       -1415.66342605, -1341.7224347 , -1734.61603182, -1415.6665876 ,
       -1341.72196141]), 'split2_test_score': array([-4058.2912831 , -3929.73933761, -3759.17355037, -4476.27472103,
       -3929.77943107, -3759.16280075, -4748.88382469, -3929.7528927 ,
       -3759.13165649]), 'split3_test_score': array([-2225.80930631, -1810.16011245, -1765.32365156, -1927.39739885,
       -1810.15217934, -1765.24649372, -1979.99922643, -1810.14228686,
       -1765.31179581]), 'split4_test_score': array([-1960.79102722, -1812.55469214, -2041.7167538 , -1962.86577654,
       -1812.52356279, -2041.69096897, -1757.36982466, -1812.54912574,
       -2041.66820682]), 'mean_test_score': array([-3816.74104859, -3581.39135433, -3516.65025792, -3783.81996861,
       -3581.39171281, -3516.62601246, -3903.15292537, -3581.39169705,
       -3516.63187999]), 'std_test_score': array([2879.59579725, 2820.63823389, 2707.15985312, 2915.36034679,
       2820.6449193 , 2707.16776562, 2925.46094259, 2820.64471204,
       2707.16833307]), 'rank_test_score': array([8, 4, 3, 7, 6, 1, 9, 5, 2])}"
BULDHANA,43.23603071739533,0.3972689238356184,"[0.4345965603869931, 0.34560595432804936, -0.47040016781874117]",159.89143572753048,1.7,0.01,0,58,"{'alpha': 0.01, 'epsilon': 1.7}","{'mean_fit_time': array([0.01250958, 0.00764613, 0.01413045, 0.01899419, 0.01018038,
       0.01268229, 0.02361369, 0.01221657, 0.01056828]), 'std_fit_time': array([0.00810087, 0.00824794, 0.00946277, 0.0124251 , 0.00838876,
       0.00634219, 0.00632358, 0.00724202, 0.00844057]), 'mean_score_time': array([3.14092636e-03, 1.10712051e-03, 3.80392075e-03, 1.98221207e-04,
       0.00000000e+00, 9.89437103e-05, 0.00000000e+00, 0.00000000e+00,
       2.03132629e-04]), 'std_score_time': array([0.00628185, 0.00169989, 0.00621148, 0.00039644, 0.        ,
       0.00019789, 0.        , 0.        , 0.00040627]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-1106.91360066,  -908.49597113,  -872.55070906, -1754.79907502,
        -908.49775932,  -872.55125805,  -997.15387548,  -908.50011953,
        -872.55193001]), 'split1_test_score': array([-1970.9841014 , -1659.17809138, -1578.20176202, -2054.44648263,
       -1659.17870061, -1578.20315729, -1935.65809805, -1659.18551258,
       -1578.20256879]), 'split2_test_score': array([-1446.62406546, -1288.34765827, -1283.10736743, -1462.34632449,
       -1288.31965916, -1283.10520534, -1450.91159888, -1288.37183856,
       -1283.09989438]), 'split3_test_score': array([-1335.95043299, -1233.01466641, -1144.11798946, -1347.13352383,
       -1233.01614426, -1144.12793489, -1311.4727749 , -1233.00214663,
       -1144.11831737]), 'split4_test_score': array([-1101.45964712,  -554.41040943,  -519.8868185 , -1109.33628619,
        -554.4222908 ,  -519.86920699, -1110.87274402,  -554.41276991,
        -519.85476349]), 'mean_test_score': array([-1392.38636953, -1128.68935932, -1079.57292929, -1545.61233843,
       -1128.68691083, -1079.57135251, -1361.21381826, -1128.69447744,
       -1079.56549481]), 'std_test_score': array([318.44470085, 373.11507004, 360.64658252, 328.43116166,
       373.10906142, 360.65248357, 327.32747798, 373.11733348,
       360.65578299]), 'rank_test_score': array([8, 5, 3, 9, 4, 2, 7, 6, 1])}"
CHANDRAPUR,275.2198547620275,0.014590938739879156,"[-0.18267435640932037, -0.11178176438646624, -0.10064787168936959]",-12.353763089310071,1.35,0.0001,1,49,"{'alpha': 0.0001, 'epsilon': 1.35}","{'mean_fit_time': array([0.01433163, 0.00775881, 0.00547657, 0.01656742, 0.00828609,
       0.01118946, 0.01765933, 0.00810819, 0.00728502]), 'std_fit_time': array([0.00302632, 0.00091203, 0.00077831, 0.00858104, 0.00642175,
       0.00716269, 0.00759056, 0.00715061, 0.00641344]), 'mean_score_time': array([0.        , 0.00077291, 0.00231047, 0.00062299, 0.00016704,
       0.00033264, 0.00039968, 0.00330935, 0.00314994]), 'std_score_time': array([0.        , 0.00070037, 0.00176785, 0.00051024, 0.00033407,
       0.00066528, 0.00079937, 0.00661869, 0.00629988]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-62423.2975133 , -37489.56859414, -44570.74722292, -61833.80286097,
       -37495.07570333, -44570.32795992, -53515.86885736, -37494.73976822,
       -44570.38286456]), 'split1_test_score': array([-13363.60529861, -11481.0409202 , -10300.46728597, -13363.33832973,
       -11481.06417577, -10300.47052581, -13359.75155734, -11481.06721221,
       -10300.4413064 ]), 'split2_test_score': array([-12855.77449866, -14697.40639875, -15029.50091542, -12643.36718558,
       -14697.38289353, -15029.50236409, -12826.05939248, -14697.28100684,
       -15029.48474385]), 'split3_test_score': array([-18290.79787258, -16826.35371965, -12533.10253592, -18466.82339046,
       -16826.08612765, -12533.05625866, -13816.83245733, -16826.39105762,
       -12533.08609717]), 'split4_test_score': array([-5865.17995078, -5788.68044229, -5387.65822857,            nan,
       -5788.85398536, -5387.59970434, -8451.67420184, -5788.68227611,
       -5387.64449286]), 'mean_test_score': array([-22559.73102679, -17256.61001501, -17564.29523776,             nan,
       -17257.69257713, -17564.19136256, -20394.03729327, -17257.6322642 ,
       -17564.20790097]), 'std_test_score': array([20321.27584399, 10779.40502577, 13871.69936564,            nan,
       10781.43626732, 13871.54935451, 16671.4777458 , 10781.34875883,
       13871.56440942]), 'rank_test_score': array([8, 1, 6, 9, 3, 4, 7, 2, 5])}"
DHULE,108.44841024160833,0.21979198578391446,"[0.551775042903052, -0.11884900317777183, -0.039971875985521335]",223.05556833290473,1.7,0.0001,0,65,"{'alpha': 0.0001, 'epsilon': 1.7}","{'mean_fit_time': array([0.014291  , 0.00771532, 0.00743647, 0.02390409, 0.01060491,
       0.0069941 , 0.01630125, 0.0118978 , 0.00729332]), 'std_fit_time': array([0.01075785, 0.00970635, 0.00718387, 0.00675045, 0.00816364,
       0.00256249, 0.00821529, 0.00560441, 0.00530059]), 'mean_score_time': array([0.        , 0.        , 0.00448332, 0.00145235, 0.        ,
       0.00209956, 0.00036759, 0.00103846, 0.00139995]), 'std_score_time': array([0.        , 0.        , 0.00622837, 0.00247407, 0.        ,
       0.00322775, 0.00073519, 0.00207691, 0.00279989]), 'param_alpha': masked_array(data=[0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.001, 0.01,
                   0.01, 0.01],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'param_epsilon': masked_array(data=[1.0, 1.35, 1.7, 1.0, 1.35, 1.7, 1.0, 1.35, 1.7],
             mask=[False, False, False, False, False, False, False, False,
                   False],
       fill_value='?',
            dtype=object), 'params': [{'alpha': 0.0001, 'epsilon': 1.0}, {'alpha': 0.0001, 'epsilon': 1.35}, {'alpha': 0.0001, 'epsilon': 1.7}, {'alpha': 0.001, 'epsilon': 1.0}, {'alpha': 0.001, 'epsilon': 1.35}, {'alpha': 0.001, 'epsilon': 1.7}, {'alpha': 0.01, 'epsilon': 1.0}, {'alpha': 0.01, 'epsilon': 1.35}, {'alpha': 0.01, 'epsilon': 1.7}], 'split0_test_score': array([-1134.33344953, -1394.2233471 , -1197.83854907, -1957.94567634,
       -1394.25227507, -1197.86796331, -1134.35721431, -1394.22613648,
       -1197.8488781 ]), 'split1_test_score': array([-30347.2738952 , -28211.87536182, -24439.59335665, -29507.82864612,
       -28211.84425955, -24440.09990215, -31936.75902257, -28211.73403265,
       -24440.08866344]), 'split2_test_score': array([-45380.40293353, -27956.87416913, -29985.66856581, -43621.4734642 ,
       -27956.7832321 , -29986.683065  , -37079.37046389, -27959.6599779 ,
       -29986.69108135]), 'split3_test_score': array([-10160.83030907, -15530.58269036, -15271.97194714,             nan,
       -15530.78697558, -15272.04650769, -14562.3573413 , -15530.55834735,
       -15271.99004784]), 'split4_test_score': array([-19813.64713571, -17231.26700232, -16489.62614495, -19813.64548445,
       -17231.42027972, -16490.05278365, -19653.7006383 , -17231.47383343,
       -16489.62477254]), 'mean_test_score': array([-21367.29754461, -18064.96451415, -17476.93971272,             nan,
       -18065.01740441, -17477.35004436, -20873.30893607, -18065.53046556,
       -17477.24868865]), 'std_test_score': array([15457.30105318,  9857.39752877,  9754.92336116,            nan,
        9857.34999326,  9755.23402692, 12774.80432387,  9857.92440395,
        9755.25206599]), 'rank_test_score': array([8, 4, 1, 9, 5, 3, 7, 6, 2])}"
