district,date,actual,forecast
RAIGAD,2020-12-01,25.0,21.505
RAIGAD,2021-01-01,20.0,19.88
RAIGAD,2021-02-01,16.0,19.705
RAIGAD,2021-03-01,19.0,23.255
RATNAGIRI,2020-07-01,23.0,12.18
RATNAGIRI,2020-08-01,25.0,12.515
RATNAGIRI,2020-09-01,22.0,13.415
RATNAGIRI,2020-10-01,11.0,11.715
RATNAGIRI,2020-11-01,19.0,16.035
RATNAGIRI,2020-12-01,10.0,12.16
RATNAGIRI,2021-01-01,10.0,16.645
RATNAGIRI,2021-02-01,11.0,14.195
RATNAGIRI,2021-03-01,13.0,14.41
SANGLI,2020-07-01,24.0,28.68
SANGLI,2020-08-01,16.0,29.235
SANGLI,2020-09-01,13.0,30.025
SANGLI,2020-10-01,28.0,30.56
SANGLI,2020-11-01,34.0,31.705
SANGLI,2020-12-01,24.0,26.99
SANGLI,2021-01-01,38.0,29.345
SANGLI,2021-02-01,16.0,28.775
SANGLI,2021-03-01,24.0,23.425
SATARA,2020-07-01,40.0,35.29
SATARA,2020-08-01,40.0,34.38
SATARA,2020-09-01,49.0,34.88
SATARA,2020-10-01,39.0,39.955
SATARA,2020-11-01,40.0,38.07
SATARA,2020-12-01,24.0,39.09
SATARA,2021-01-01,32.0,32.09
SATARA,2021-02-01,30.0,26.69
SATARA,2021-03-01,29.0,32.71
SINDHUDURG,2020-07-01,9.0,7.08
SINDHUDURG,2020-08-01,3.0,7.13
SINDHUDURG,2020-09-01,10.0,6.055
SINDHUDURG,2020-10-01,4.0,4.87
SINDHUDURG,2020-11-01,6.0,5.79
SINDHUDURG,2020-12-01,7.0,3.92
SINDHUDURG,2021-01-01,2.0,5.4
SINDHUDURG,2021-02-01,4.0,5.865
SINDHUDURG,2021-03-01,7.0,7.635
SOLAPUR,2020-07-01,28,47.99
SOLAPUR,2020-08-01,25,59.67
SOLAPUR,2020-09-01,17,56.56
SOLAPUR,2020-10-01,18,65.9
SOLAPUR,2020-11-01,24,60.754999999999995
SOLAPUR,2020-12-01,8,55.864999999999995
SOLAPUR,2021-01-01,24,70.1
SOLAPUR,2021-02-01,12,62.754999999999995
SOLAPUR,2021-03-01,22,64.87
THANE,2020-07-01,98,71.02833333333334
THANE,2020-08-01,79,65.28833333333333
THANE,2020-09-01,76,54.21666666666667
THANE,2020-10-01,68,54.44166666666667
THANE,2020-11-01,78,53.30166666666667
THANE,2020-12-01,56,53.02166666666667
THANE,2021-01-01,60,50.65166666666667
THANE,2021-02-01,50,52.38166666666667
THANE,2021-03-01,55,43.155
WARDHA,2020-07-01,4.0,7.505
WARDHA,2020-08-01,6.0,5.49
WARDHA,2020-09-01,9.0,7.22
WARDHA,2020-10-01,16.0,9.455
WARDHA,2020-11-01,7.0,8.875
WARDHA,2020-12-01,11.0,8.945
WARDHA,2021-01-01,8.0,10.305
WARDHA,2021-02-01,5.0,9.1
WARDHA,2021-03-01,5.0,6.9
WASHIM,2020-07-01,13.0,9.825
WASHIM,2020-08-01,18.0,9.74
WASHIM,2020-09-01,7.0,9.435
WASHIM,2020-10-01,10.0,7.915
WASHIM,2020-11-01,5.0,7.24
WASHIM,2020-12-01,10.0,8.065
WASHIM,2021-01-01,11.0,6.3
WASHIM,2021-02-01,8.0,7.695
WASHIM,2021-03-01,3.0,8.055
YAVATMAL,2020-07-01,3.0,4.31
YAVATMAL,2020-08-01,7.0,6.935
YAVATMAL,2020-09-01,8.0,6.975
YAVATMAL,2020-10-01,23.0,10.645
YAVATMAL,2020-11-01,6.0,15.285
YAVATMAL,2020-12-01,2.0,7.095
YAVATMAL,2021-01-01,5.0,3.415
YAVATMAL,2021-02-01,4.0,5.645
YAVATMAL,2021-03-01,6.0,8.29
MUMBAI SUBURBAN,2021-03-01,28,23.86
