district,date,actual,forecast
PARBHANI,2020-07-01,3186,2927.427
PARBHANI,2020-08-01,2743,2835.9187
PARBHANI,2020-09-01,3099,3127.5098
PARBHANI,2020-10-01,2920,3242.471
PARBHANI,2020-11-01,2538,2973.153
PARBHANI,2020-12-01,3472,2759.1072
PARBHANI,2021-01-01,3279,3625.8367
PARBHANI,2021-02-01,3530,3285.4219
PARBHANI,2021-03-01,3595,3197.85
