district,date,actual,forecast
PALGHAR,2020-07-01,4867,5272.9893
PALGHAR,2020-08-01,4606,4885.591
PALGHAR,2020-09-01,4753,5113.069
PALGHAR,2020-10-01,4616,4908.5083
PALGHAR,2020-11-01,4554,4685.603
PALGHAR,2020-12-01,5005,4796.0186
PALGHAR,2021-01-01,5509,5181.1685
PALGHAR,2021-02-01,5817,5573.675
PALGHAR,2021-03-01,6435,5617.314
