district,date,actual,forecast
RATNAGIRI,2020-07-01,772,851.45953
RATNAGIRI,2020-08-01,803,931.2144
RATNAGIRI,2020-09-01,545,899.165
RATNAGIRI,2020-10-01,679,975.0604
RATNAGIRI,2020-11-01,551,890.9167
RATNAGIRI,2020-12-01,665,968.1531
RATNAGIRI,2021-01-01,683,876.0715
RATNAGIRI,2021-02-01,675,985.72076
RATNAGIRI,2021-03-01,749,999.28094
